T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-17.10973,-1.81053,-0.14637,-1.22701,0.05721,0.0063,0.6386,5.3419,0.27221,-1.40731,0.09873,0.13172,0.13193,0.44209,-5.79556,-0.17034,-1.76902,-0.05516,-0.04837,-0.1796,7.11017,3.38503,-0.15976,16.04414,-17.28854,8.41079,4.83205,0.88024,-1.43312,0.15803,18.4843,-16.2517,1.41973,-1.19384
0.02,-17.13072,-1.81229,-0.15375,-1.22625,0.05752,0.00633,0.63395,5.35209,0.27008,-1.40861,0.09825,0.131,0.1321,0.44148,-5.79416,-0.16632,-1.76897,-0.05416,-0.04925,-0.17889,7.10707,3.47685,-0.15127,16.01967,-17.32624,8.45903,4.87129,0.89462,-1.4241,0.1669,18.49672,-16.22635,1.55659,-1.11444
0.04,-17.15253,-1.81369,-0.15897,-1.22502,0.05759,0.00635,0.62895,5.36392,0.26712,-1.41115,0.09755,0.13007,0.13245,0.44034,-5.79505,-0.16225,-1.77043,-0.05338,-0.05038,-0.1783,7.10327,3.56476,-0.14387,15.99622,-17.36254,8.50349,4.90746,0.90608,-1.42213,0.17281,18.50912,-16.19821,1.68941,-1.03834
0.06,-17.17493,-1.81417,-0.16019,-1.22313,0.0574,0.00633,0.62354,5.37859,0.26327,-1.41552,0.09662,0.12892,0.13308,0.43844,-5.79937,-0.15863,-1.77399,-0.05305,-0.05175,-0.178,7.09963,3.6457,-0.13849,15.97498,-17.39622,8.54126,4.93832,0.91506,-1.42977,0.17574,18.52207,-16.16658,1.81533,-0.96765
0.08,-17.1979,-1.81285,-0.15518,-1.2204,0.05691,0.00629,0.61762,5.39757,0.25852,-1.4224,0.09545,0.12758,0.13408,0.43551,-5.8085,-0.1562,-1.7804,-0.05343,-0.05331,-0.17816,7.09681,3.718,-0.1357,15.9566,-17.42673,8.57085,4.96278,0.92162,-1.44781,0.17616,18.53563,-16.13125,1.93298,-0.90335
0.1,-17.22144,-1.80862,-0.14142,-1.21664,0.0561,0.00622,0.61117,5.42239,0.25297,-1.43251,0.09405,0.12606,0.13554,0.43128,-5.82399,-0.15583,-1.79045,-0.05486,-0.05502,-0.17901,7.09471,3.78086,-0.13575,15.94118,-17.45377,8.5921,4.98071,0.92514,-1.47506,0.17466,18.54905,-16.09296,2.04139,-0.84584
0.12,-17.24645,-1.80051,-0.11624,-1.21173,0.05494,0.00612,0.60395,5.45506,0.2468,-1.44663,0.09248,0.12444,0.13758,0.42536,-5.84758,-0.15859,-1.80495,-0.05768,-0.05675,-0.18081,7.09534,3.83493,-0.13872,15.92925,-17.47786,8.60492,4.99238,0.92688,-1.51105,0.17236,18.56303,-16.05124,2.14187,-0.7944
0.14,-17.27286,-1.78721,-0.07698,-1.20556,0.05343,0.006,0.59602,5.4971,0.24034,-1.46542,0.09081,0.12279,0.14028,0.41761,-5.8808,-0.16562,-1.82465,-0.06225,-0.05837,-0.18381,7.09721,3.88029,-0.14437,15.91996,-17.49903,8.61068,4.99869,0.92515,-1.55256,0.16996,18.5758,-16.00787,2.23393,-0.74873
0.16,-17.30109,-1.76799,-0.02118,-1.19807,0.05155,0.00584,0.58724,5.55026,0.23409,-1.48948,0.08918,0.12126,0.14371,0.40782,-5.92507,-0.17809,-1.85009,-0.06888,-0.05969,-0.18828,7.10074,3.91765,-0.1523,15.91312,-17.51768,8.61045,5.00057,0.92016,-1.5976,0.16838,18.58704,-15.96353,2.31851,-0.70798
0.18,-17.33326,-1.74386,0.0531,-1.18933,0.04923,0.00564,0.57695,5.61685,0.22877,-1.51932,0.08777,0.11998,0.14791,0.39549,-5.9816,-0.19712,-1.88154,-0.07782,-0.06048,-0.19442,7.11367,3.9502,-0.16232,15.91104,-17.53587,8.60278,4.99822,0.91784,-1.64963,0.16947,18.60117,-15.91386,2.40098,-0.66978
