T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0,0.57926,0,3.02865,0,-0.08596,0.02307,0.07854,0.0468,-0.49565,-0.01587,0.04949,0.14516,-1.23097,-0.85836,0.45687,1.34244,-0.47463,-0.03971,1.17867,1.4196,-0.26751,0.37304,-1.4055,-0.63475,0.05003,0.01158,0.08065,-0.16932,-0.29224,0.17648,-0.02571,0.00038,-0.03004,0.11072,0.3233,-0.24811,0.24698,-0.03395,-0.05492
0.02,4e-05,0.57924,-0.00011,3.02866,0,-0.08638,0.02215,0.07898,0.04693,-0.49487,-0.01624,0.0494,0.14385,-1.22995,-0.86007,0.45918,1.34209,-0.4741,-0.03993,1.17742,1.41942,-0.26637,0.37376,-1.40509,-0.63425,0.05004,0.01233,0.08129,-0.16859,-0.29356,0.17651,-0.02633,-0.00051,-0.02977,0.11132,0.32145,-0.24859,0.24752,-0.03286,-0.05375
0.04,8e-05,0.57922,-0.00023,3.02867,0,-0.0868,0.02121,0.07941,0.04706,-0.49409,-0.01661,0.04932,0.14256,-1.22892,-0.86175,0.46156,1.34178,-0.47357,-0.04016,1.17595,1.41921,-0.26501,0.37455,-1.4047,-0.63375,0.05005,0.01309,0.08192,-0.16787,-0.29489,0.17657,-0.02696,-0.00139,-0.02949,0.11193,0.31959,-0.24907,0.24805,-0.03177,-0.05258
0.06,0.00013,0.5792,-0.00036,3.02868,0,-0.08721,0.02025,0.07982,0.04719,-0.49333,-0.01698,0.04924,0.14126,-1.22782,-0.86342,0.46408,1.34162,-0.47303,-0.0404,1.17409,1.419,-0.26329,0.37543,-1.40433,-0.63323,0.05006,0.01388,0.08255,-0.16717,-0.2963,0.17667,-0.02758,-0.00228,-0.02922,0.11253,0.31769,-0.24953,0.2486,-0.03066,-0.05139
0.08,0.00016,0.57918,-0.00044,3.02869,0,-0.08769,0.01943,0.08035,0.04734,-0.49246,-0.0174,0.04913,0.13995,-1.22709,-0.86524,0.46569,1.34064,-0.47259,-0.04058,1.17491,1.41893,-0.26414,0.37561,-1.4038,-0.63284,0.05006,0.01448,0.08321,-0.16637,-0.29733,0.17649,-0.02819,-0.00317,-0.02894,0.11314,0.316,-0.25004,0.24912,-0.02963,-0.05031
0.1,0.00021,0.57914,-0.00062,3.02871,0,-0.08801,0.01831,0.08063,0.04742,-0.49183,-0.01767,0.04909,0.13868,-1.22556,-0.86667,0.46934,1.34142,-0.4719,-0.04089,1.16963,1.41847,-0.25911,0.37741,-1.40364,-0.63216,0.05008,0.01549,0.08381,-0.16578,-0.29916,0.17692,-0.02883,-0.00405,-0.02867,0.11373,0.31385,-0.25048,0.24968,-0.02845,-0.04899
0.12,0.00035,0.57902,-0.00106,3.0286,0,-0.08788,0.01641,0.08025,0.04748,-0.49174,-0.01775,0.04913,0.13748,-1.22178,-0.86761,0.47789,1.34717,-0.47073,-0.04152,1.15064,1.41759,-0.24093,0.38268,-1.40414,-0.63079,0.05016,0.01771,0.08419,-0.16578,-0.30339,0.17913,-0.02944,-0.00481,-0.02853,0.11417,0.31033,-0.25054,0.25035,-0.02678,-0.04687
0.14,0.00052,0.57887,-0.00161,3.0285,0,-0.08759,0.01418,0.07963,0.04743,-0.49192,-0.01766,0.04925,0.13634,-1.21719,-0.86805,0.48866,1.35471,-0.46928,-0.04228,1.12499,1.41618,-0.21631,0.38977,-1.40507,-0.62911,0.05026,0.02032,0.08453,-0.16599,-0.30841,0.18196,-0.03008,-0.00557,-0.02838,0.11459,0.30634,-0.25057,0.25106,-0.02496,-0.0445
0.16,0.00067,0.57873,-0.00213,3.02847,0,-0.08736,0.01207,0.07911,0.04729,-0.49206,-0.01751,0.04938,0.13522,-1.21299,-0.86832,0.49889,1.36138,-0.46783,-0.04299,1.10025,1.41461,-0.19249,0.39665,-1.40601,-0.6275,0.05037,0.0227,0.08493,-0.16606,-0.31298,0.18447,-0.03077,-0.00639,-0.02818,0.11507,0.30261,-0.25069,0.25174,-0.02326,-0.04231
0.18,0.00084,0.57859,-0.00256,3.02816,0,-0.08716,0.01012,0.07863,0.04773,-0.49186,-0.0179,0.04932,0.1339,-1.20873,-0.87026,0.50707,1.36823,-0.46688,-0.04365,1.0841,1.41481,-0.17727,0.40091,-1.40608,-0.62617,0.0504,0.02533,0.08514,-0.1663,-0.31793,0.18713,-0.0312,-0.00694,-0.02821,0.11535,0.29873,-0.25042,0.25245,-0.02139,-0.03987
0.2,0.00098,0.57845,-0.00321,3.02843,0,-0.08687,0.00774,0.078,0.04695,-0.49243,-0.01714,0.04967,0.13299,-1.20435,-0.86861,0.52011,1.37519,-0.46486,-0.04445,1.04888,1.4111,-0.14305,0.4111,-1.40808,-0.62421,0.05062,0.02751,0.08574,-0.16625,-0.32225,0.18962,-0.03216,-0.00806,-0.02774,0.11605,0.295,-0.25103,0.25312,-0.01981,-0.03787
