T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,0
2.54,0
2.56,0
2.58,0
2.6,0
2.62,0
2.64,0
2.66,0
2.68,0
2.7,0
2.72,0
2.74,0
2.76,0
2.78,0
2.8,0
2.82,0
2.84,0
2.86,0
2.88,0
2.9,0
2.92,0
2.94,0
2.96,0
2.98,0
3,0
3.02,0
3.04,0
3.06,0
3.08,0
3.1,0
3.12,0
3.14,0
3.16,0
3.18,0
3.2,0
3.22,0
3.24,0
3.26,0
3.28,0
3.3,0
3.32,0
3.34,0
3.36,157.63264
3.38,180.24627
3.4,199.70317
3.42,214.56494
3.44,223.41824
3.46,225.46627
3.48,220.68575
3.5,209.63259
3.52,193.26968
3.54,172.76055
3.56,149.56719
3.58,125.34244
3.6,101.61906
3.62,79.80837
3.64,61.1794
3.66,46.62478
3.68,36.61222
3.7,31.24317
3.72,30.23782
3.74,33.06619
3.76,39.03357
3.78,47.31156
3.8,56.96751
3.82,67.06065
3.84,76.88611
3.86,85.92132
3.88,93.74341
3.9,100.07776
3.92,104.82838
3.94,108.09463
3.96,110.07471
3.98,111.00479
4,111.16018
4.02,110.80268
4.04,110.17554
4.06,109.49962
4.08,108.93519
4.1,108.58444
4.12,108.4857
4.14,108.62845
4.16,108.98277
4.18,109.49389
4.2,110.06021
4.22,110.57334
4.24,111.00798
4.26,111.36667
4.28,111.63672
4.3,111.78952
4.32,111.81336
4.34,111.76515
4.36,111.69981
4.38,111.63277
4.4,111.56283
4.42,111.48256
4.44,111.39416
4.46,111.29335
4.48,111.15762
4.5,110.93681
4.52,110.58729
4.54,110.10235
4.56,109.47274
4.58,108.68648
4.6,107.71344
4.62,106.53711
4.64,105.20217
4.66,103.7766
4.68,102.27524
4.7,100.72338
4.72,99.191
4.74,97.68636
4.76,96.18709
4.78,94.69115
4.8,93.21377
4.82,91.78217
4.84,90.3941
4.86,89.03258
4.88,87.72112
4.9,86.8419
4.92,86.11332
4.94,85.4338
4.96,84.72898
4.98,84.00072
5,83.23778
5.02,82.40496
5.04,81.48641
5.06,80.52624
5.08,79.57554
5.1,78.64341
5.12,77.76818
5.14,77.09673
5.16,76.39315
5.18,75.60812
5.2,74.78368
5.22,73.94907
5.24,72.98999
5.26,71.86334
5.28,70.61628
5.3,69.28414
5.32,67.96154
5.34,66.78986
5.36,65.87336
5.38,65.28197
5.4,65.06802
5.42,65.2471
5.44,65.7754
5.46,66.58377
5.48,67.59375
5.5,68.71311
5.52,69.84961
5.54,70.91493
5.56,71.83455
5.58,72.54535
5.6,73.01375
5.62,73.2277
5.64,73.18024
5.66,72.87835
