T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.60652,-0.02008,-0.13117,-1.13752,0,0.09433,-0.34835,-0.33415,0.31133,0.42377,-0.2479,-0.26417,-0.4551,0.63228,0.37815,-0.04931,-0.05644,0.12819,-0.01362,-0.12744,0.42401,-0.2081,0.13236,-0.06991,0.05372,0.1075,0.3637,-0.40715,-0.14466,0.70844,-0.55829,0.02137,0.46824,-0.2102,-0.67783,-0.05701,0.9406,-0.28075,0.09698,0.65911
0.02,0.60951,-0.01746,-0.13479,-1.13284,0,0.08486,-0.3422,-0.34044,0.3073,0.416,-0.25119,-0.27424,-0.46562,0.65215,0.3916,-0.06456,-0.05557,0.1383,0.00308,-0.13853,0.43866,-0.19218,0.11447,-0.07343,0.03958,0.09429,0.36279,-0.38541,-0.2185,0.67367,-0.53762,0.02364,0.42809,-0.20126,-0.66551,-0.04912,0.93838,-0.2862,0.08936,0.65141
0.04,0.60121,-0.01351,-0.13709,-1.10284,0,0.07043,-0.32646,-0.34248,0.29666,0.39767,-0.25161,-0.2837,-0.47275,0.66777,0.40475,-0.08392,-0.05282,0.14941,0.02591,-0.15279,0.45119,-0.16922,0.08637,-0.07589,0.01683,0.07451,0.35381,-0.34687,-0.30726,0.60907,-0.49707,0.02583,0.36516,-0.18333,-0.63501,-0.03731,0.91328,-0.28661,0.07773,0.62741
0.06,0.5828,-0.00838,-0.13831,-1.04989,0,0.05184,-0.30205,-0.34089,0.28103,0.37083,-0.25029,-0.29372,-0.4785,0.68091,0.41943,-0.10671,-0.04813,0.16135,0.05415,-0.17126,0.46313,-0.14402,0.04828,-0.07667,-0.01601,0.04932,0.3375,-0.2926,-0.40154,0.51511,-0.4382,0.02758,0.283,-0.156,-0.5882,-0.02184,0.86504,-0.28134,0.06314,0.58863
0.08,0.55581,-0.00239,-0.13859,-0.9776,0,0.0305,-0.27055,-0.33622,0.26269,0.33853,-0.24856,-0.30536,-0.48499,0.69312,0.4374,-0.13145,-0.04151,0.17352,0.08622,-0.1947,0.47587,-0.12338,0.00133,-0.07493,-0.06014,0.0208,0.31496,-0.22504,-0.48672,0.39429,-0.36413,0.02834,0.18799,-0.11926,-0.52824,-0.0034,0.79389,-0.26949,0.04725,0.53756
0.1,0.52224,0.00399,-0.13804,-0.89096,0,0.0085,-0.23421,-0.32903,0.24454,0.30477,-0.24787,-0.3195,-0.49436,0.70558,0.46015,-0.15581,-0.03307,0.18489,0.11952,-0.22351,0.49053,-0.11561,-0.05224,-0.06963,-0.11607,-0.00805,0.28772,-0.14823,-0.54336,0.25153,-0.27966,0.02741,0.08935,-0.07373,-0.45962,0.01686,0.70084,-0.25,0.03232,0.47777
0.12,0.48419,0.0102,-0.13666,-0.79547,0,-0.01182,-0.19552,-0.31985,0.22956,0.27364,-0.24954,-0.33653,-0.50838,0.71881,0.4888,-0.17706,-0.02293,0.19417,0.15097,-0.25764,0.50758,-0.12807,-0.10955,-0.05974,-0.18334,-0.03402,0.25737,-0.06713,-0.55151,0.09355,-0.1903,0.02413,-0.00266,-0.02059,-0.38748,0.03739,0.58787,-0.22202,0.02072,0.41334
0.14,0.44341,0.01572,-0.13436,-0.69572,0,-0.02843,-0.15647,-0.30912,0.22002,0.248,-0.25432,-0.35614,-0.52791,0.73243,0.5239,-0.19278,-0.01118,0.20027,0.17778,-0.2966,0.52647,-0.16335,-0.16776,-0.04458,-0.26004,-0.05468,0.2251,0.01349,-0.49758,-0.07248,-0.10055,0.01804,-0.07982,0.03842,-0.31631,0.05648,0.45791,-0.18536,0.01422,0.34792
0.16,0.40111,0.0202,-0.13096,-0.59481,0,-0.04009,-0.1181,-0.29729,0.21688,0.2286,-0.26211,-0.37696,-0.55253,0.74495,0.56517,-0.20136,0.00219,0.20252,0.19793,-0.33937,0.54526,-0.2165,-0.22442,-0.02411,-0.34222,-0.06911,0.19142,0.08957,-0.37931,-0.23921,-0.01306,0.00917,-0.13782,0.10086,-0.24936,0.07236,0.31542,-0.141,0.01344,0.28431
0.18,0.35823,0.02342,-0.1262,-0.49493,0,-0.04628,-0.08079,-0.28486,0.21971,0.21401,-0.27181,-0.39637,-0.58019,0.75354,0.61115,-0.202,0.01715,0.20073,0.21009,-0.38398,0.5604,-0.27395,-0.27708,0.00086,-0.42315,-0.07794,0.15639,0.15729,-0.20784,-0.39794,0.07089,-0.00195,-0.17622,0.16308,-0.18896,0.08305,0.16756,-0.09154,0.01779,0.22484
