T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00188,7e-05,-0.00081,0.01185,0.16087,0.00911,-0.16216,-0.00229,-0.02503,-0.01761,-2e-05,-0.00046,0.22756,-0.00301,-8e-05,2e-05,0.02097,-0.00232,0.04853,0.00072,0.05299,2e-05,-0.00994,0.01089,-0.00059,-0.00569,-0.19622,0.00528,0.02235,0.0288,0.00081,-0.00079,-0.00137,-0.19606,0.00362,0.02849,0.02387,0.00136,-0.00324,-0.00096
0.02,-0.00193,7e-05,-0.00083,0.01125,0.16094,0.00914,-0.16229,-0.00217,-0.02494,-0.01792,-9e-05,-0.00047,0.23345,-0.00331,-8e-05,3e-05,0.02134,-0.00229,0.05004,-0.00035,0.05431,2e-05,-0.00998,0.01149,-0.00067,-0.00567,-0.19639,0.00458,0.01902,0.02877,0.00085,-0.00041,-0.00118,-0.19643,0.00361,0.02861,0.02397,0.00138,-0.00322,-0.00095
0.04,-0.00198,7e-05,-0.00082,0.01009,0.15739,0.00898,-0.15878,-0.00191,-0.02425,-0.01793,-0.00015,-0.00048,0.23751,-0.00363,-9e-05,4e-05,0.02154,-0.00222,0.05127,-0.00218,0.055,2e-05,-0.00978,0.01211,-0.00084,-0.00549,-0.19225,0.0032,0.01249,0.02808,0.00089,0.00029,-0.00081,-0.19256,0.00363,0.02871,0.02357,0.00137,-0.00317,-0.00093
0.06,-0.00203,7e-05,-0.0008,0.00832,0.1501,0.00864,-0.1515,-0.00151,-0.02293,-0.01763,-0.00019,-0.00049,0.24037,-0.00393,-9e-05,6e-05,0.02166,-0.00212,0.05237,-0.00501,0.05513,2e-05,-0.00932,0.01282,-0.00112,-0.00514,-0.18371,0.00095,0.00189,0.02671,0.00094,0.00141,-0.00023,-0.18437,0.00374,0.02907,0.02268,0.00136,-0.00312,-0.00092
0.08,-0.00211,6e-05,-0.00074,0.0059,0.13902,0.0081,-0.14038,-0.00095,-0.02096,-0.01699,-0.0002,-0.0005,0.24261,-0.00421,-9e-05,8e-05,0.02178,-0.00199,0.05346,-0.00904,0.05474,2e-05,-0.00857,0.01363,-0.00157,-0.00459,-0.17074,-0.00235,-0.01367,0.02466,0.00099,0.00305,0.00063,-0.17182,0.00402,0.03005,0.02128,0.00135,-0.00309,-0.00094
0.1,-0.0022,6e-05,-0.00065,0.00281,0.12417,0.00737,-0.12544,-0.00022,-0.01833,-0.01599,-0.00015,-0.00051,0.24476,-0.00441,-9e-05,0.00011,0.02201,-0.00185,0.05466,-0.01444,0.05385,1e-05,-0.00751,0.01457,-0.00221,-0.00383,-0.15343,-0.00687,-0.03497,0.02193,0.00105,0.00531,0.0018,-0.15499,0.00454,0.03203,0.0194,0.00134,-0.00313,-0.001
0.12,-0.00234,5e-05,-0.00053,-0.0009,0.10581,0.00648,-0.10692,0.00068,-0.01511,-0.01462,-3e-05,-0.00052,0.24722,-0.00448,-8e-05,0.00015,0.02243,-0.00172,0.05603,-0.02133,0.05243,1e-05,-0.00614,0.01561,-0.00307,-0.00286,-0.13213,-0.01271,-0.06251,0.01859,0.00112,0.00824,0.00331,-0.1342,0.00539,0.03541,0.01706,0.00135,-0.00328,-0.00113
0.14,-0.00251,4e-05,-0.00036,-0.00508,0.08457,0.00544,-0.08542,0.00173,-0.01139,-0.01286,0.00021,-0.00054,0.25029,-0.00435,-6e-05,0.0002,0.02316,-0.00163,0.05759,-0.02968,0.05048,-0,-0.00446,0.01671,-0.00419,-0.00169,-0.10762,-0.01987,-0.09634,0.01475,0.00118,0.01186,0.00515,-0.11019,0.00665,0.04063,0.01434,0.00138,-0.00358,-0.00134
0.16,-0.00273,3e-05,-0.00015,-0.00947,0.0616,0.00433,-0.06209,0.00287,-0.00738,-0.01073,0.00058,-0.00055,0.25409,-0.00392,-4e-05,0.00025,0.02428,-0.0016,0.05927,-0.03925,0.04798,-2e-05,-0.00253,0.01777,-0.00557,-0.00036,-0.08134,-0.0282,-0.13572,0.01064,0.00125,0.01609,0.00728,-0.08431,0.00841,0.04809,0.0114,0.00145,-0.00409,-0.00167
0.18,-0.00299,3e-05,0.0001,-0.01363,0.03884,0.00322,-0.03884,0.00402,-0.00344,-0.00828,0.00112,-0.00057,0.25857,-0.00307,-1e-05,0.0003,0.02588,-0.00169,0.06095,-0.04953,0.04494,-4e-05,-0.00043,0.01863,-0.00716,0.00105,-0.05558,-0.0373,-0.17882,0.00663,0.00129,0.02076,0.0096,-0.05879,0.01072,0.0581,0.00848,0.00157,-0.00486,-0.00213
0.2,-0.00329,2e-05,0.00039,-0.01696,0.01899,0.00227,-0.01836,0.00505,-4e-05,-0.00564,0.00186,-0.00059,0.26351,-0.00168,3e-05,0.00035,0.02802,-0.00194,0.0624,-0.05968,0.04142,-7e-05,0.00166,0.01909,-0.00891,0.00242,-0.03357,-0.04652,-0.22254,0.00322,0.0013,0.02554,0.01193,-0.03669,0.01359,0.07082,0.00592,0.00175,-0.00594,-0.00274
0.22,-0.00361,2e-05,0.00071,-0.01884,0.00486,0.0016,-0.00347,0.00581,0.00232,-0.00294,0.00283,-0.00061,0.26855,0.00035,9e-05,0.00038,0.03074,-0.00243,0.06335,-0.06866,0.03745,-0.0001,0.00359,0.01894,-0.01075,0.00361,-0.0186,-0.05503,-0.263,0.00094,0.00128,0.03003,0.01407,-0.02123,0.01699,0.08616,0.00408,0.00199,-0.00734,-0.0035
0.24,-0.00394,2e-05,0.00103,-0.01885,-0.00162,0.00131,0.0039,0.00622,0.0033,-0.00028,0.00402,-0.00062,0.27343,0.0031,0.00016,0.00038,0.03409,-0.00326,0.06351,-0.07542,0.03309,-0.00013,0.00523,0.01806,-0.01267,0.0045,-0.01291,-0.06207,-0.29641,0.00014,0.0012,0.03382,0.01579,-0.01459,0.02078,0.10363,0.00319,0.0023,-0.00904,-0.0044
0.26,-0.00427,3e-05,0.00137,-0.01694,-0.00013,0.00142,0.00338,0.00624,0.00286,0.00229,0.00543,-0.00063,0.278,0.00653,0.00024,0.00034,0.03809,-0.00458,0.06263,-0.07905,0.0283,-0.00017,0.00655,0.01647,-0.01474,0.00498,-0.01672,-0.06699,-0.31954,0.00087,0.00108,0.03657,0.01695,-0.01706,0.02472,0.1222,0.00329,0.00266,-0.01096,-0.00538
