T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00453,0.00483,-0.0427,0.09605,-0.01532,0.07435,-0.01335,-0.04711,0.11628,-0.09368,0.03319,0.00071,-1.42405,-0.81684,0.85338,0.54276,0.03966,-0.60864,0.03134,7.94234,-0.32412,-5.05875,1.17933,-0.17091,-0.05338,0.49126,0.03526,0.13816,0.54697,-0.01719,-0.02873,-0.06102,-0.03002,-0.05664,-0.2253,-1.06094,0.25479,-0.03892,0.09978,0.04866
0.02,-0.00591,0.00524,-0.05135,0.10563,-0.01991,0.0884,-0.00533,-0.04912,0.14465,-0.12212,0.03267,0.001,-1.97584,-0.89911,0.30589,0.69273,0.13246,-0.68316,0.00138,7.06429,-0.58504,-3.79197,1.62803,-0.14619,0.0315,0.59272,0.03917,0.17019,0.68007,-0.01092,-0.0348,-0.07307,-0.03618,-0.06954,-0.26606,-1.25545,0.29337,-0.04604,0.11955,0.05807
0.04,-0.00751,0.00556,-0.06256,0.11641,-0.02616,0.10613,0.00526,-0.04956,0.18109,-0.1596,0.02897,0.00132,-2.74392,-0.97978,-0.5316,0.90803,0.2626,-0.76705,-0.0451,5.58912,-0.96278,-1.88173,2.2536,-0.10429,0.14946,0.71688,0.04407,0.21124,0.85016,-0.0016,-0.04239,-0.08802,-0.04386,-0.08121,-0.3168,-1.49845,0.3305,-0.05511,0.1447,0.07001
0.06,-0.00918,0.00565,-0.07631,0.12788,-0.0347,0.12689,0.01845,-0.04759,0.22417,-0.20544,0.0209,0.00166,-3.74441,-1.04773,-1.69282,1.19649,0.42193,-0.85512,-0.10985,3.42297,-1.4675,0.73579,3.06424,-0.04182,0.30028,0.8588,0.05039,0.25905,1.04427,0.01064,-0.05079,-0.10451,-0.05239,-0.08922,-0.37319,-1.77393,0.36082,-0.06556,0.17357,0.08369
0.08,-0.01071,0.00537,-0.09227,0.13913,-0.04597,0.1495,0.03395,-0.04218,0.27144,-0.25795,0.00721,0.00196,-4.97571,-1.08797,-3.196,1.56168,0.59953,-0.93908,-0.19384,0.49795,-2.10136,4.0818,4.05414,0.04392,0.48064,1.00952,0.05845,0.31027,1.24489,0.0255,-0.0591,-0.12077,-0.06088,-0.09038,-0.42947,-2.05906,0.37696,-0.07662,0.20383,0.09799
0.1,-0.01184,0.00455,-0.10981,0.14897,-0.06009,0.17243,0.05096,-0.03224,0.31968,-0.31453,-0.01345,0.00219,-6.41527,-1.08271,-5.03764,2.00244,0.78361,-1.00809,-0.29707,-3.20192,-2.85701,8.11137,5.20237,0.15427,0.68354,1.15635,0.06831,0.36087,1.43262,0.04249,-0.06634,-0.13488,-0.06835,-0.08082,-0.47945,-2.32748,0.36957,-0.08737,0.23285,0.11166
0.12,-0.01226,0.00305,-0.12799,0.15605,-0.07674,0.19387,0.06802,-0.01677,0.36514,-0.37174,-0.04237,0.00227,-8.01792,-1.01283,-7.18628,2.51274,0.96284,-1.04967,-0.41839,-7.61384,-3.71655,12.69083,6.47254,0.28852,0.89774,1.28346,0.07975,0.40658,1.58856,0.06091,-0.0716,-0.145,-0.07389,-0.05592,-0.51731,-2.55248,0.32749,-0.09693,0.25804,0.12346
0.14,-0.01165,0.00076,-0.14564,0.15911,-0.09506,0.21198,0.08288,0.00508,0.40387,-0.42551,-0.08073,0.00212,-9.71607,-0.8597,-9.57736,3.08214,1.12748,-1.05102,-0.5553,-12.57249,-4.65156,17.58015,7.81333,0.44325,1.10755,1.37299,0.09224,0.44336,1.69661,0.07987,-0.07411,-0.14966,-0.07673,-0.01046,-0.53854,-2.7104,0.23825,-0.10458,0.27722,0.13238
0.16,-0.00968,-0.00234,-0.16144,0.15715,-0.11367,0.22509,0.09242,0.0338,0.43207,-0.47135,-0.1295,0.00163,-11.42191,-0.60725,-12.11008,3.69648,1.27012,-1.00062,-0.70382,-17.7944,-5.62399,22.42532,9.16011,0.61194,1.2931,1.40661,0.10493,0.46778,1.74555,0.09827,-0.0734,-0.14794,-0.0764,0.06131,-0.54074,-2.78376,0.08872,-0.10987,0.2889,0.13774
0.18,-0.00606,-0.00622,-0.17402,0.14974,-0.13066,0.23191,0.09268,0.06938,0.44648,-0.50466,-0.1893,0.0007,-13.03164,-0.24411,-14.64751,4.33865,1.38634,-0.88992,-0.85848,-22.87775,-6.58843,26.76686,10.43744,0.78491,1.4314,1.36742,0.11668,0.47743,1.73077,0.11486,-0.06937,-0.13969,-0.07277,0.16541,-0.52419,-2.76402,-0.13388,-0.11275,0.2926,0.13935
0.2,-0.00058,-0.01073,-0.18206,0.13714,-0.1437,0.23175,0.07901,0.11124,0.44478,-0.52105,-0.26026,-0.00081,-14.43136,0.23468,-17.02106,4.98923,1.47487,-0.71487,-1.01239,-27.32464,-7.49543,30.07085,11.56199,0.94976,1.49833,1.24221,0.12607,0.47119,1.65518,0.12831,-0.06235,-0.12559,-0.06616,0.3077,-0.49217,-2.65298,-0.4407,-0.11363,0.28892,0.13755
0.22,0.00683,-0.01562,-0.18443,0.12036,-0.15021,0.22461,0.04646,0.1581,0.42582,-0.51669,-0.34194,-0.00301,-15.50429,0.82644,-19.04013,5.62647,1.53735,-0.47696,-1.15747,-30.59123,-8.29585,31.7863,12.44558,1.0924,1.4716,1.02371,0.13138,0.44922,1.52893,0.13736,-0.05304,-0.10711,-0.05727,0.49333,-0.45072,-2.46238,-0.8396,-0.11333,0.27948,0.13318
0.24,0.01605,-0.02054,-0.18018,0.10109,-0.14759,0.21122,-0.00967,0.208,0.38978,-0.48863,-0.43315,-0.006,-16.13893,1.52064,-20.50708,6.22586,1.57752,-0.18362,-1.28486,-32.16479,-8.94595,31.42671,12.9984,1.19873,1.33467,0.71256,0.13065,0.41275,1.3678,0.14103,-0.04246,-0.08636,-0.04709,0.72593,-0.40783,-2.21134,-1.33332,-0.11302,0.26662,0.12742
0.26,0.02668,-0.02506,-0.16869,0.08154,-0.13353,0.19297,-0.09322,0.25835,0.33821,-0.435,-0.53187,-0.00988,-16.23827,2.29941,-21.23672,6.75943,1.60018,0.15204,-1.38545,-31.65753,-9.41268,28.66491,13.13293,1.25667,1.08081,0.31891,0.1217,0.36372,1.19068,0.13881,-0.03179,-0.06572,-0.0368,1.00678,-0.37222,-1.92236,-1.9176,-0.114,0.2529,0.12152
0.28,0.03806,-0.02866,-0.14966,0.06411,-0.10631,0.1718,-0.2063,0.30604,0.27395,-0.3553,-0.6353,-0.01467,-15.72927,3.13869,-21.07781,7.19541,1.61,0.51221,-1.45056,-28.89814,-9.6783,23.42131,12.76928,1.25813,0.71666,-0.13689,0.10224,0.3043,1.01658,0.13085,-0.0222,-0.04757,-0.02756,1.33391,-0.35193,-1.61669,-2.57924,-0.11747,0.24058,0.11659
0.3,0.04918,-0.03084,-0.12315,0.05117,-0.0652,0.15005,-0.34872,0.34757,0.20097,-0.25056,-0.73984,-0.02035,-14.57157,4.00976,-19.93277,7.49853,1.61059,0.87574,-1.47276,-23.99638,-9.74286,15.92022,11.84217,1.20051,0.26389,-0.62492,0.07001,0.2365,0.862,0.11808,-0.01471,-0.03392,-0.02037,1.70137,-0.35296,-1.31037,-3.29465,-0.12437,0.23114,0.11332
