T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00015,-0.00011,0.00064,-2.66356,-0.73356,-0.00297,0.88644,0.02454,-0.10135,-0.0435,-0.00377,-0.00775,-0.48318,-0.10083,0.18665,2.08567,1.68141,0.53501,-0.03215,-0.4954,0.11041,-0.32186,2.06284,-1.79624,0.29271,-0.00841,0.80742,-0.01626,0.0025,-0.3473,-0.11827,-0.06842,-0.04837,0.87414,0.04882,0.09028,-0.44083,-0.12092,0.04106,0.0316
0.02,0.00013,-8e-05,0.00044,-2.66388,-0.7331,-0.00307,0.88641,0.02441,-0.10147,-0.04384,-0.00394,-0.00776,-0.48096,-0.11297,0.19224,2.08612,1.66342,0.51483,-0.03397,-0.49496,0.10996,-0.32218,2.0628,-1.79621,0.29272,-0.00832,0.80728,-0.01707,-0.00273,-0.34728,-0.11813,-0.06808,-0.04802,0.87403,0.04853,0.08848,-0.44081,-0.12094,0.04111,0.03171
0.04,0.00041,-5e-05,0.00024,-2.66421,-0.73264,-0.00317,0.88638,0.02428,-0.10159,-0.04418,-0.00411,-0.00776,-0.47876,-0.12506,0.19781,2.08656,1.64551,0.49473,-0.03579,-0.49452,0.10952,-0.32249,2.06276,-1.79617,0.29272,-0.00822,0.80714,-0.01787,-0.00794,-0.34726,-0.11799,-0.06775,-0.04768,0.87391,0.04823,0.08669,-0.44079,-0.12095,0.04117,0.03183
0.06,0.00069,-2e-05,4e-05,-2.66453,-0.73219,-0.00327,0.88635,0.02415,-0.10171,-0.04451,-0.00428,-0.00777,-0.47655,-0.13717,0.20339,2.087,1.62759,0.47462,-0.0376,-0.49407,0.10907,-0.32281,2.06272,-1.79614,0.29272,-0.00813,0.807,-0.01867,-0.01314,-0.34724,-0.11785,-0.06741,-0.04733,0.8738,0.04793,0.0849,-0.44077,-0.12096,0.04122,0.03194
0.08,0.00098,2e-05,-0.00016,-2.66485,-0.73173,-0.00337,0.88632,0.02401,-0.10183,-0.04485,-0.00445,-0.00777,-0.47433,-0.14933,0.20899,2.08745,1.60958,0.4544,-0.03943,-0.49363,0.10863,-0.32313,2.06267,-1.79611,0.29273,-0.00803,0.80686,-0.01948,-0.01836,-0.34721,-0.11771,-0.06707,-0.04699,0.87368,0.04764,0.08311,-0.44074,-0.12098,0.04128,0.03206
0.1,0.00126,5e-05,-0.00035,-2.66518,-0.73127,-0.00347,0.88629,0.02388,-0.10195,-0.04519,-0.00462,-0.00778,-0.47216,-0.16127,0.21449,2.08789,1.59188,0.43455,-0.04122,-0.49319,0.10818,-0.32345,2.06263,-1.79607,0.29273,-0.00793,0.80672,-0.02028,-0.02356,-0.34719,-0.11757,-0.06673,-0.04665,0.87356,0.04734,0.08132,-0.44072,-0.12099,0.04134,0.03217
0.12,0.00154,8e-05,-0.00055,-2.6655,-0.73082,-0.00357,0.88626,0.02375,-0.10207,-0.04552,-0.00479,-0.00778,-0.4699,-0.17363,0.22019,2.08834,1.57358,0.414,-0.04308,-0.49274,0.10773,-0.32377,2.06259,-1.79606,0.29274,-0.00784,0.80658,-0.02109,-0.02879,-0.34717,-0.11743,-0.0664,-0.0463,0.87345,0.04704,0.07953,-0.4407,-0.121,0.04139,0.03228
0.14,0.00182,0.00011,-0.00075,-2.66582,-0.73036,-0.00367,0.88624,0.02362,-0.10219,-0.04586,-0.00496,-0.00779,-0.46772,-0.18563,0.22571,2.08878,1.55582,0.39407,-0.04488,-0.4923,0.1073,-0.32409,2.06255,-1.796,0.29273,-0.00774,0.80644,-0.02189,-0.03399,-0.34715,-0.11729,-0.06606,-0.04596,0.87333,0.04675,0.07774,-0.44068,-0.12102,0.04145,0.0324
0.16,0.0021,0.00014,-0.00095,-2.66614,-0.7299,-0.00377,0.88621,0.02349,-0.1023,-0.0462,-0.00513,-0.00779,-0.46565,-0.1971,0.23097,2.08922,1.53881,0.37499,-0.0466,-0.49187,0.10684,-0.3244,2.06251,-1.79598,0.29274,-0.00765,0.8063,-0.02268,-0.03915,-0.34713,-0.11715,-0.06572,-0.04562,0.87322,0.04646,0.07597,-0.44065,-0.12103,0.04151,0.03251
0.18,0.00238,0.00018,-0.00114,-2.66648,-0.72945,-0.00387,0.88618,0.02335,-0.10244,-0.04654,-0.0053,-0.0078,-0.46297,-0.21137,0.23764,2.08968,1.51774,0.35131,-0.04874,-0.4914,0.10638,-0.32473,2.06245,-1.79604,0.29279,-0.00757,0.80616,-0.02352,-0.04454,-0.34711,-0.117,-0.06539,-0.04526,0.8731,0.04614,0.07412,-0.44064,-0.12104,0.04155,0.03262
0.2,0.00267,0.00021,-0.00135,-2.66678,-0.72898,-0.00397,0.88614,0.02323,-0.10253,-0.04686,-0.00547,-0.0078,-0.46154,-0.21986,0.24138,2.09009,1.50506,0.33715,-0.05002,-0.49097,0.10602,-0.32505,2.06244,-1.79571,0.29266,-0.00742,0.80603,-0.02426,-0.04945,-0.34709,-0.11687,-0.06504,-0.04494,0.87299,0.04587,0.07244,-0.44061,-0.12106,0.04163,0.03274
0.22,0.003,0.00025,-0.00161,-2.66697,-0.72848,-0.00405,0.88607,0.02312,-0.10256,-0.0472,-0.00559,-0.00781,-0.4639,-0.2113,0.23644,2.09044,1.51705,0.35103,-0.04873,-0.4909,0.10531,-0.325,2.0626,-1.79615,0.29286,-0.00737,0.80592,-0.02477,-0.05309,-0.3471,-0.11677,-0.06466,-0.04469,0.87288,0.0457,0.07115,-0.44055,-0.12109,0.04181,0.03288
0.24,0.00334,0.00028,-0.00188,-2.66712,-0.72797,-0.00412,0.88597,0.02303,-0.10254,-0.04748,-0.00572,-0.00781,-0.46742,-0.19716,0.22865,2.0907,1.53719,0.37416,-0.0466,-0.49078,0.1048,-0.32496,2.06279,-1.79591,0.29278,-0.00722,0.80583,-0.02518,-0.05626,-0.34711,-0.11668,-0.06426,-0.04447,0.87278,0.04558,0.07006,-0.44048,-0.12112,0.04203,0.03301
0.26,0.00369,0.00032,-0.00215,-2.66729,-0.72746,-0.00419,0.88586,0.02294,-0.10252,-0.04774,-0.00585,-0.00782,-0.47018,-0.18636,0.2226,2.09095,1.5525,0.39177,-0.04497,-0.49051,0.10464,-0.32516,2.06296,-1.79465,0.29225,-0.00692,0.80574,-0.02564,-0.05966,-0.34712,-0.11659,-0.06386,-0.04423,0.87268,0.04544,0.06892,-0.44041,-0.12115,0.04223,0.03315
0.28,0.00401,0.00035,-0.0024,-2.66744,-0.72694,-0.00428,0.88587,0.02281,-0.10262,-0.04825,-0.00594,-0.00782,-0.47398,-0.17219,0.21471,2.09146,1.57247,0.41482,-0.04284,-0.49105,0.1027,-0.32449,2.06323,-1.79869,0.29395,-0.00739,0.8056,-0.02608,-0.06302,-0.34714,-0.11648,-0.06348,-0.044,0.87255,0.04526,0.0676,-0.44035,-0.12116,0.04246,0.0333
0.3,0.00438,0.0004,-0.0027,-2.66762,-0.72645,-0.00434,0.88562,0.02278,-0.10244,-0.04818,-0.00613,-0.00783,-0.47581,-0.16367,0.20992,2.09137,1.58479,0.42891,-0.04154,-0.4898,0.10444,-0.32545,2.06325,-1.79195,0.29119,-0.0063,0.80557,-0.02653,-0.0663,-0.34714,-0.1164,-0.06305,-0.04376,0.8725,0.04518,0.06673,-0.44028,-0.12121,0.04262,0.03341
0.32,0.00483,0.00046,-0.00307,-2.66785,-0.72595,-0.00434,0.88476,0.02301,-0.10166,-0.04687,-0.0066,-0.00783,-0.47247,-0.17259,0.21498,2.08991,1.57287,0.41448,-0.04283,-0.48433,0.11705,-0.33239,2.06294,-1.75193,0.27413,-0.00044,0.80568,-0.02707,-0.06984,-0.34713,-0.11635,-0.06246,-0.04346,0.87256,0.04531,0.06675,-0.44019,-0.12132,0.04263,0.03338
0.34,0.00533,0.00054,-0.00348,-2.66812,-0.72548,-0.00432,0.88363,0.02334,-0.10056,-0.04492,-0.00719,-0.00784,-0.46695,-0.18733,0.22316,2.0878,1.55318,0.39098,-0.04496,-0.47689,0.13324,-0.34069,2.06231,-1.70171,0.25293,0.00691,0.80592,-0.02762,-0.07324,-0.3471,-0.11632,-0.06182,-0.04315,0.87271,0.04554,0.06727,-0.44008,-0.12146,0.04255,0.0333
0.36,0.00584,0.00062,-0.00389,-2.6684,-0.72503,-0.00431,0.88256,0.02366,-0.09947,-0.04303,-0.00776,-0.00785,-0.46207,-0.1991,0.22958,2.08583,1.53777,0.37265,-0.04663,-0.46994,0.14724,-0.3474,2.0616,-1.65866,0.23506,0.01326,0.80618,-0.02813,-0.07643,-0.34707,-0.1163,-0.06122,-0.04286,0.87288,0.04577,0.06781,-0.43998,-0.1216,0.04248,0.03322
0.38,0.00622,0.00066,-0.00423,-2.66854,-0.72442,-0.00433,0.88174,0.02386,-0.09893,-0.04209,-0.00817,-0.00785,-0.45883,-0.212,0.23741,2.08454,1.51948,0.35031,-0.0486,-0.46486,0.16351,-0.35821,2.06187,-1.60518,0.21127,0.02094,0.80608,-0.02877,-0.08072,-0.34708,-0.1162,-0.06051,-0.0425,0.87277,0.04583,0.06739,-0.4399,-0.12168,0.04255,0.03321
0.4,0.00687,0.00078,-0.00472,-2.669,-0.72417,-0.00426,0.88035,0.02432,-0.09718,-0.03902,-0.00894,-0.00786,-0.45149,-0.22407,0.24301,2.08163,1.50524,0.33394,-0.05015,-0.45521,0.17607,-0.36081,2.05999,-1.57065,0.19855,0.02625,0.80676,-0.02914,-0.08276,-0.34701,-0.11628,-0.06004,-0.04228,0.87328,0.04625,0.06898,-0.43976,-0.12189,0.04231,0.03306
0.42,0.00822,0.00107,-0.00558,-2.67026,-0.72491,-0.00389,0.87749,0.02544,-0.09227,-0.03034,-0.01065,-0.00787,-0.43476,-0.23191,0.24216,2.07478,1.50408,0.33707,-0.05032,-0.4351,0.17593,-0.34018,2.05265,-1.59403,0.21978,0.02438,0.80952,-0.02868,-0.07815,-0.34668,-0.1169,-0.06031,-0.04254,0.87543,0.04784,0.07695,-0.43945,-0.1225,0.04109,0.03243
0.44,0.00983,0.00143,-0.00659,-2.67185,-0.72602,-0.00343,0.87407,0.02682,-0.08616,-0.01953,-0.01273,-0.00788,-0.41372,-0.23886,0.23886,2.06625,1.50722,0.34633,-0.05004,-0.41015,0.17221,-0.31126,2.04311,-1.6363,0.25184,0.02013,0.81305,-0.02794,-0.07137,-0.34626,-0.1177,-0.06082,-0.04294,0.87821,0.04976,0.08676,-0.43908,-0.12324,0.03959,0.03167
0.46,0.01133,0.00176,-0.00754,-2.67332,-0.72696,-0.00302,0.87091,0.0281,-0.08056,-0.00961,-0.01467,-0.0079,-0.39376,-0.24661,0.23637,2.05824,1.50835,0.35224,-0.04995,-0.38629,0.17118,-0.2863,2.03432,-1.66789,0.27738,0.01717,0.81624,-0.02737,-0.06594,-0.34589,-0.1184,-0.06119,-0.04324,0.88072,0.0514,0.09509,-0.43872,-0.12392,0.03831,0.03101
0.48,0.01282,0.0021,-0.00845,-2.67468,-0.72793,-0.00255,0.86771,0.02935,-0.07507,5e-05,-0.01652,-0.00791,-0.37744,-0.25288,0.23529,2.05123,1.50947,0.36027,-0.04993,-0.36698,0.16586,-0.26064,2.02655,-1.70784,0.3095,0.01341,0.81941,-0.02664,-0.05901,-0.3455,-0.11917,-0.0617,-0.04367,0.88316,0.05355,0.10608,-0.43839,-0.12463,0.03666,0.03016
0.5,0.01438,0.00242,-0.00949,-2.67633,-0.72892,-0.00221,0.86448,0.03069,-0.06909,0.01071,-0.01864,-0.00792,-0.35255,-0.26194,0.23062,2.04176,1.51174,0.36538,-0.04965,-0.33713,0.16847,-0.2344,2.01616,-1.73514,0.33056,0.01069,0.82279,-0.02617,-0.05465,-0.34514,-0.11985,-0.06197,-0.04388,0.88589,0.05475,0.11206,-0.438,-0.12529,0.03569,0.02968
0.52,0.01609,0.00271,-0.01086,-2.67879,-0.72987,-0.00226,0.86124,0.03227,-0.06179,0.02371,-0.02147,-0.00793,-0.30502,-0.27914,0.21696,2.02594,1.51614,0.36156,-0.04885,-0.27883,0.19491,-0.20883,1.99885,-1.7218,0.31812,0.01168,0.82655,-0.02655,-0.05813,-0.34487,-0.12023,-0.0615,-0.0434,0.88927,0.05304,0.10297,-0.43746,-0.12571,0.03677,0.03032
0.54,0.01785,0.00298,-0.01236,-2.6815,-0.73082,-0.00246,0.85801,0.03391,-0.05408,0.03761,-0.02456,-0.00795,-0.24904,-0.29912,0.19969,2.00772,1.52157,0.35451,-0.04778,-0.21024,0.22923,-0.18289,1.97904,-1.6953,0.29423,0.01372,0.83049,-0.02719,-0.06421,-0.34462,-0.12051,-0.06078,-0.04271,0.89291,0.05039,0.08892,-0.43686,-0.12606,0.03852,0.03133
0.56,0.01959,0.00326,-0.0138,-2.68404,-0.73176,-0.0026,0.8548,0.0355,-0.04672,0.05102,-0.0275,-0.00796,-0.19694,-0.31768,0.18386,1.99054,1.52659,0.34857,-0.04678,-0.1467,0.25922,-0.15693,1.96049,-1.67568,0.27581,0.01509,0.83433,-0.02767,-0.06896,-0.34437,-0.12084,-0.06018,-0.04213,0.89641,0.04831,0.07766,-0.43629,-0.12644,0.03989,0.03213
