T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.06968,-0.00018,0.0015,-0.00193,-0.00022,-0,-0.20302,0.0978,-0.06329,0.08018,0.00041,0.0027,-0.00139,-0.04211,0.49474,0.12584,0.07447,-0.00016,0.00268,-0.00205,-0.05934,-0.6973,0.81443,0.00233,-0.20722,0.00129,0.03644,0.00605,-1.75041,0.88812,0.06216,-0.24612,0.33977,0.12441
0.02,0.0717,-0.00023,0.00164,-0.00188,-0.00024,-0,-0.20627,0.1026,-0.06306,0.08399,0.00042,0.00277,-0.00145,-0.03468,0.5171,0.13959,0.07734,-0.00017,0.00274,-0.00212,-0.06044,-0.70494,0.83452,0.00271,-0.21016,0.00118,0.03686,0.00671,-1.79281,0.90841,0.06372,-0.25009,0.34533,0.12614
0.04,0.07244,-0.00031,0.00179,-0.00175,-0.00026,-0,-0.20703,0.10767,-0.06226,0.08769,0.00043,0.00283,-0.00149,-0.02781,0.5376,0.15043,0.07964,-0.00018,0.00276,-0.00216,-0.06046,-0.70044,0.84341,0.00315,-0.21014,0.00107,0.03675,0.00764,-1.81191,0.91478,0.0646,-0.25013,0.34576,0.12591
0.06,0.0717,-0.00041,0.00198,-0.00157,-0.00027,-0,-0.20523,0.11354,-0.06096,0.09154,0.00043,0.00287,-0.00152,-0.02157,0.55761,0.1585,0.08149,-0.0002,0.00275,-0.0022,-0.05935,-0.68399,0.84172,0.00362,-0.20735,0.00098,0.03617,0.00896,-1.80844,0.90709,0.06487,-0.24626,0.34119,0.12373
0.08,0.06916,-0.00053,0.00221,-0.00131,-0.00028,-0,-0.20063,0.12068,-0.05919,0.09575,0.00043,0.0029,-0.00154,-0.01589,0.5782,0.16406,0.08293,-0.00022,0.00271,-0.00222,-0.05702,-0.65579,0.82991,0.00409,-0.20195,0.0009,0.03512,0.01075,-1.78231,0.88484,0.06456,-0.23844,0.33164,0.11959
0.1,0.06447,-0.00068,0.00249,-0.001,-0.00028,-0,-0.1928,0.12944,-0.05691,0.10043,0.00041,0.00292,-0.00153,-0.01067,0.59987,0.16746,0.08395,-0.00024,0.00264,-0.00223,-0.05342,-0.61615,0.80825,0.00453,-0.19406,0.00084,0.03363,0.01309,-1.73266,0.84728,0.06367,-0.22657,0.31706,0.11347
0.12,0.05727,-0.00085,0.00282,-0.00063,-0.00026,-0,-0.18099,0.14002,-0.05402,0.10553,0.00039,0.00295,-0.00149,-0.00573,0.62241,0.16921,0.08445,-0.00027,0.00256,-0.00223,-0.04849,-0.56584,0.77711,0.00484,-0.1838,0.00079,0.03173,0.016,-1.65819,0.79369,0.06215,-0.21059,0.2974,0.10534
0.14,0.04721,-0.00103,0.00319,-0.00023,-0.00022,-0,-0.16453,0.15233,-0.0504,0.11085,0.00035,0.00298,-0.00142,-0.00087,0.64464,0.16986,0.08425,-0.00031,0.00247,-0.00221,-0.04226,-0.50644,0.73701,0.00494,-0.17135,0.00076,0.02946,0.01945,-1.55762,0.72368,0.05993,-0.19055,0.27279,0.09524
0.16,0.03413,-0.0012,0.00357,0.00016,-0.00015,-0,-0.14253,0.16591,-0.04582,0.11593,0.00031,0.00301,-0.0013,0.00415,0.66428,0.17016,0.08306,-0.00035,0.00237,-0.00217,-0.03488,-0.44085,0.68915,0.00469,-0.15709,0.00073,0.02688,0.02329,-1.43055,0.63783,0.05693,-0.1668,0.24366,0.08337
0.18,0.01809,-0.00133,0.00392,0.0005,-5e-05,-0,-0.11394,0.17985,-0.04001,0.12,0.00025,0.00304,-0.00112,0.00976,0.67775,0.17135,0.08052,-0.00039,0.00227,-0.0021,-0.0267,-0.37399,0.63602,0.00393,-0.14163,0.00069,0.02411,0.02727,-1.27849,0.53852,0.05304,-0.1402,0.211,0.07013
0.2,-0.00052,-0.00139,0.00417,0.00072,0.0001,-0,-0.07865,0.19251,-0.0326,0.12212,0.00019,0.00307,-0.00088,0.01604,0.68008,0.1741,0.07613,-0.00043,0.00219,-0.00198,-0.01831,-0.31273,0.58064,0.00248,-0.12594,0.00067,0.02133,0.03098,-1.10539,0.42981,0.04827,-0.11207,0.17662,0.05627
0.22,-0.02103,-0.00134,0.00426,0.00071,0.0003,-0,-0.03577,0.20195,-0.02305,0.1213,0.00011,0.0031,-0.00056,0.02293,0.66581,0.17919,0.06932,-0.00045,0.00213,-0.00181,-0.01039,-0.26482,0.52669,0.00015,-0.11111,0.00072,0.01875,0.03398,-0.91685,0.31723,0.04265,-0.08403,0.14257,0.04262
0.24,-0.04268,-0.00117,0.00412,0.00038,0.00059,-0,0.01671,0.20678,-0.01082,0.11659,3e-05,0.00311,-0.00015,0.0312,0.6303,0.18856,0.05944,-0.00047,0.00211,-0.00158,-0.00355,-0.23689,0.47831,-0.00322,-0.09803,0.00076,0.01653,0.03585,-0.71811,0.2063,0.03606,-0.05758,0.11028,0.02977
0.26,-0.06472,-0.00086,0.00371,-0.00035,0.00099,-0,0.08002,0.20618,0.00489,0.10755,-5e-05,0.00311,0.00035,0.04171,0.57023,0.20366,0.04579,-0.00046,0.00211,-0.00127,0.0018,-0.23269,0.43776,-0.0077,-0.08729,0.00077,0.01476,0.03629,-0.51339,0.10112,0.02844,-0.03355,0.08065,0.0181
0.28,-0.08622,-0.0004,0.00304,-0.00156,0.00154,-0,0.15411,0.19976,0.02466,0.09457,-0.00014,0.00311,0.00095,0.05457,0.484,0.22457,0.02757,-0.00042,0.00214,-0.0009,0.00539,-0.25285,0.4052,-0.01324,-0.07916,0.00077,0.0135,0.03514,-0.30729,0.00507,0.0199,-0.01225,0.05421,0.00783
0.3,-0.10599,0.00018,0.00216,-0.00325,0.0023,-0,0.24002,0.1872,0.04931,0.07835,-0.00023,0.00311,0.00164,0.06935,0.37206,0.25203,0.00408,-0.00035,0.00215,-0.00045,0.00711,-0.29541,0.38012,-0.01966,-0.07375,0.00076,0.01275,0.03241,-0.10587,-0.0782,0.01063,0.00624,0.03124,-0.00094
0.32,-0.12265,0.00088,0.0012,-0.00536,0.00329,-1e-05,0.34039,0.16871,0.08061,0.06012,-0.00031,0.00312,0.00241,0.0853,0.23638,0.28573,-0.02525,-0.00023,0.00214,7e-05,0.00704,-0.35633,0.36114,-0.02673,-0.07089,0.00078,0.0125,0.02824,0.08338,-0.14477,0.0009,0.02192,0.01188,-0.00816
0.34,-0.13488,0.00166,0.00037,-0.00779,0.00457,-1e-05,0.45299,0.14542,0.11818,0.04154,-0.00038,0.00313,0.00324,0.10087,0.07987,0.32323,-0.06078,-6e-05,0.00206,0.00067,0.00551,-0.4301,0.34573,-0.03422,-0.0701,0.0008,0.01263,0.02283,0.2537,-0.19157,-0.00903,0.03491,-0.00379,-0.01377
0.36,-0.14146,0.00255,-0.00012,-0.0103,0.00616,-1e-05,0.57002,0.11858,0.15926,0.02398,-0.00043,0.00312,0.0041,0.1133,-0.09343,0.35977,-0.10252,0.00016,0.00188,0.00132,0.00323,-0.51007,0.33067,-0.04196,-0.07047,0.00083,0.01299,0.0166,0.40019,-0.21693,-0.01893,0.0454,-0.01571,-0.01774
0.38,-0.14116,0.00356,-7e-05,-0.01242,0.00809,-2e-05,0.67614,0.0897,0.19986,0.00857,-0.00045,0.00307,0.00495,0.11826,-0.27707,0.38649,-0.14987,0.00042,0.00155,0.00201,0.00128,-0.58803,0.31216,-0.04984,-0.07065,0.00087,0.01334,0.01019,0.51848,-0.22007,-0.0285,0.05353,-0.02372,-0.02002
0.4,-0.13281,0.00466,0.00059,-0.01442,0.01023,-2e-05,0.78012,0.06016,0.23787,-0.00334,-0.00044,0.00292,0.00574,0.11289,-0.4608,0.40063,-0.19999,0.00068,0.00102,0.00268,0.00111,-0.6544,0.28631,-0.05763,-0.06899,0.00087,0.01341,0.00445,0.60328,-0.20084,-0.03734,0.05928,-0.02748,-0.02044
0.42,-0.11524,0.00581,0.00157,-0.01743,0.01226,-3e-05,0.90884,0.03245,0.27215,-0.01004,-0.00038,0.00265,0.00643,0.09969,-0.63067,0.39921,-0.24753,0.00089,0.00026,0.00325,0.00449,-0.69969,0.24979,-0.06503,-0.06388,0.00082,0.01293,0.00038,0.64872,-0.15951,-0.04499,0.0626,-0.02652,-0.01885
0.44,-0.08682,0.00692,0.00225,-0.02143,0.0141,-4e-05,1.02133,0.01021,0.29311,-0.00946,-0.00025,0.00219,0.00691,0.07778,-0.77254,0.36391,-0.28834,0.00103,-0.00079,0.00363,0.01323,-0.71639,0.20043,-0.07185,-0.05427,0.00074,0.01172,-0.00095,0.65025,-0.09659,-0.05109,0.06347,-0.0204,-0.01512
0.46,-0.04579,0.00789,0.00199,-0.02584,0.01573,-5e-05,1.06682,-0.00365,0.29223,0.00087,-8e-05,0.00155,0.00714,0.04767,-0.87386,0.28461,-0.31914,0.00105,-0.00212,0.00378,0.02914,-0.70162,0.13906,-0.07793,-0.04003,0.00065,0.00982,0.00147,0.60501,-0.01282,-0.05541,0.06208,-0.0089,-0.00923
0.48,0.00919,0.00854,0.00017,-0.03007,0.01703,-5e-05,1.05366,-0.00634,0.27059,0.02377,0.00015,0.00074,0.00713,0.0192,-0.92066,0.16816,-0.33599,0.00097,-0.00368,0.0037,0.05413,-0.65818,0.07039,-0.08295,-0.02212,0.00055,0.00741,0.00876,0.51176,0.09021,-0.0579,0.05876,0.00789,-0.00131
