T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-13.77701,1.63544,-0.20902,0.32594,0.18236,0.02111,0.97239,-6.53961,-0.55744,-0.56816,-0.04977,-0.252,0.0462,0.70649,7.97356,0.75589,0.03089,0.06919,-0.25668,0.03849,8.44706,32.9063,-4.3015,16.36458,-14.47776,-1.28843,2.67337,4.58215,-35.69649,5.76472,18.09201,-15.62372,-7.75221,-6.07383
0.02,-13.82443,1.65306,-0.21981,0.32606,0.18329,0.02114,0.9694,-6.56489,-0.55523,-0.5748,-0.04959,-0.25191,0.04692,0.70467,8.01494,0.75396,0.02933,0.06914,-0.25704,0.0369,8.4501,32.87917,-4.3033,16.37219,-14.46622,-1.27727,2.67027,4.53724,-35.69666,5.7655,18.13734,-15.59214,-7.76967,-6.0833
0.04,-13.87684,1.66859,-0.23067,0.32604,0.18431,0.02116,0.96626,-6.58989,-0.55306,-0.58068,-0.04945,-0.25179,0.04754,0.70321,8.05144,0.75194,0.02838,0.06912,-0.2573,0.03538,8.45736,32.85428,-4.30577,16.38356,-14.4503,-1.26373,2.66748,4.49599,-35.69255,5.76748,18.18636,-15.55583,-7.78633,-6.09112
0.06,-13.93131,1.68161,-0.2415,0.32598,0.18547,0.02116,0.96292,-6.6144,-0.55092,-0.58577,-0.04938,-0.25162,0.04805,0.70205,8.08264,0.74975,0.02808,0.06914,-0.25745,0.03393,8.46875,32.8321,-4.30894,16.39925,-14.42907,-1.24733,2.6651,4.45826,-35.68422,5.77076,18.23981,-15.5137,-7.80216,-6.09693
0.08,-13.98404,1.69137,-0.25204,0.32597,0.18679,0.02117,0.95934,-6.63812,-0.54877,-0.59006,-0.04934,-0.2514,0.04846,0.70111,8.10798,0.74731,0.02843,0.06917,-0.25744,0.03255,8.48367,32.81298,-4.31272,16.41928,-14.40217,-1.22781,2.66327,4.4234,-35.67216,5.77528,18.29787,-15.46534,-7.8171,-6.10055
0.1,-14.03064,1.6968,-0.26178,0.32606,0.18831,0.02119,0.95553,-6.66041,-0.54655,-0.59359,-0.04936,-0.2511,0.04877,0.70026,8.12654,0.74452,0.0294,0.06919,-0.25724,0.03126,8.50148,32.79739,-4.31704,16.4431,-14.36979,-1.2053,2.66199,4.39093,-35.65738,5.78084,18.35925,-15.41127,-7.83071,-6.10183
0.12,-14.06673,1.69667,-0.27004,0.32629,0.19007,0.02123,0.95136,-6.68134,-0.54427,-0.59643,-0.0494,-0.25071,0.04898,0.69944,8.13776,0.74125,0.03081,0.06918,-0.2568,0.03,8.52054,32.7854,-4.32169,16.47042,-14.33277,-1.1798,2.66146,4.35944,-35.64029,5.78697,18.42534,-15.3516,-7.84363,-6.10122
0.14,-14.0878,1.68967,-0.27582,0.32661,0.19206,0.02129,0.94693,-6.69984,-0.54184,-0.59868,-0.04946,-0.25022,0.04911,0.69852,8.14071,0.73741,0.03247,0.0691,-0.25609,0.0288,8.54001,32.77728,-4.32658,16.49973,-14.29192,-1.15199,2.66153,4.32825,-35.6227,5.79339,18.49247,-15.28821,-7.85492,-6.09858
0.16,-14.08981,1.67487,-0.27797,0.3269,0.19429,0.0214,0.94224,-6.71562,-0.5392,-0.60058,-0.04953,-0.24961,0.04918,0.69742,8.13497,0.73294,0.03401,0.06894,-0.25509,0.02763,8.5586,32.77285,-4.33159,16.52992,-14.2483,-1.12242,2.66215,4.29634,-35.60588,5.79969,18.55947,-15.22232,-7.86458,-6.09425
0.18,-14.06986,1.6517,-0.27515,0.32711,0.19695,0.02158,0.93689,-6.73082,-0.53654,-0.6024,-0.04957,-0.24888,0.04924,0.6964,8.12129,0.72768,0.03469,0.06862,-0.2538,0.02618,8.57286,32.77109,-4.33638,16.56264,-14.20356,-1.09051,2.66384,4.26077,-35.58788,5.80482,18.63605,-15.1518,-7.87618,-6.09008
0.2,-14.02431,1.62037,-0.26615,0.32678,0.19961,0.02177,0.9321,-6.73899,-0.53327,-0.60444,-0.04957,-0.24806,0.04931,0.69497,8.09854,0.72198,0.03455,0.06825,-0.25222,0.02505,8.5873,32.7731,-4.34167,16.59084,-14.15678,-1.05982,2.66479,4.22609,-35.57738,5.81026,18.69341,-15.08623,-7.88085,-6.08256
0.22,-13.95061,1.58278,-0.25063,0.32532,0.20183,0.02195,0.92908,-6.73424,-0.52854,-0.60752,-0.04949,-0.24715,0.04949,0.69254,8.06721,0.71629,0.03378,0.068,-0.2504,0.02499,8.60808,32.77925,-4.34831,16.60549,-14.10626,-1.03472,2.66256,4.19805,-35.58544,5.81811,18.69886,-15.03613,-7.86895,-6.06799
