T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00038,0.00013,-0.00021,3.11544,-0.61661,-0.0515,0.77828,0.01168,-0.1055,-0.25081,0.02243,-0.03731,2.32297,-1.30849,-1.52101,0.101,1.38509,-0.17392,-0.04352,0.17721,1.89229,-0.81079,0.22297,-1.65592,-0.00856,0.00127,0.67472,-0.0563,-0.26666,-0.41708,-0.11433,-0.04807,-0.06231,0.72527,0.15472,0.14778,-0.47053,-0.11446,0.03678,0.05702
0.02,-0.0004,0.00013,-0.00026,3.11555,-0.61666,-0.05138,0.77805,0.0118,-0.10552,-0.25081,0.0224,-0.03731,2.32254,-1.30832,-1.521,0.101,1.38514,-0.17387,-0.04306,0.17838,1.89199,-0.81085,0.22318,-1.65652,-0.00883,0.00111,0.67487,-0.05591,-0.26461,-0.41718,-0.11438,-0.04822,-0.06239,0.72535,0.15454,0.14717,-0.4706,-0.11449,0.03689,0.05706
0.04,-0.00043,0.00012,-0.00032,3.11566,-0.61671,-0.05126,0.77782,0.01192,-0.10554,-0.25081,0.02237,-0.03731,2.32212,-1.30816,-1.521,0.101,1.3852,-0.17382,-0.0426,0.17954,1.89168,-0.8109,0.22338,-1.65711,-0.00909,0.00095,0.67503,-0.05553,-0.26257,-0.41728,-0.11444,-0.04836,-0.06248,0.72543,0.15437,0.14656,-0.47067,-0.11451,0.037,0.05711
0.06,-0.00046,0.00011,-0.00038,3.11577,-0.61675,-0.05115,0.77759,0.01204,-0.10556,-0.2508,0.02234,-0.03731,2.32169,-1.308,-1.521,0.101,1.38525,-0.17377,-0.04214,0.1807,1.89138,-0.81096,0.22358,-1.6577,-0.00935,0.0008,0.67519,-0.05515,-0.26054,-0.41738,-0.11449,-0.04851,-0.06256,0.72551,0.15419,0.14596,-0.47074,-0.11454,0.03711,0.05715
0.08,-0.00048,0.00011,-0.00043,3.11588,-0.6168,-0.05103,0.77735,0.01215,-0.10559,-0.2508,0.02231,-0.03731,2.32128,-1.30783,-1.521,0.101,1.3853,-0.17373,-0.04168,0.18186,1.89108,-0.81102,0.22378,-1.65829,-0.00962,0.00064,0.67534,-0.05476,-0.25849,-0.41749,-0.11455,-0.04865,-0.06264,0.72559,0.15402,0.14535,-0.47081,-0.11456,0.03722,0.0572
0.1,-0.00051,0.0001,-0.00049,3.11599,-0.61684,-0.05091,0.77712,0.01227,-0.10561,-0.2508,0.02228,-0.03731,2.32083,-1.30767,-1.521,0.101,1.38535,-0.17368,-0.04121,0.18302,1.89077,-0.81108,0.22398,-1.65888,-0.00988,0.00048,0.6755,-0.05438,-0.25647,-0.41759,-0.1146,-0.0488,-0.06272,0.72567,0.15384,0.14473,-0.47087,-0.11459,0.03733,0.05724
0.12,-0.00054,9e-05,-0.00054,3.1161,-0.61689,-0.0508,0.77689,0.01239,-0.10564,-0.2508,0.02226,-0.03731,2.32044,-1.30751,-1.521,0.101,1.3854,-0.17363,-0.04076,0.1842,1.89047,-0.81114,0.22418,-1.65948,-0.01014,0.00032,0.67565,-0.05399,-0.25441,-0.41769,-0.11466,-0.04895,-0.06281,0.72575,0.15367,0.14414,-0.47094,-0.11461,0.03743,0.05729
0.14,-0.00056,9e-05,-0.0006,3.11621,-0.61693,-0.05068,0.77666,0.01251,-0.10566,-0.25079,0.02223,-0.03731,2.32,-1.30734,-1.52099,0.101,1.38546,-0.17358,-0.04029,0.18535,1.89016,-0.8112,0.22438,-1.66007,-0.01041,0.00016,0.67581,-0.05361,-0.25238,-0.41779,-0.11471,-0.04909,-0.06289,0.72583,0.15349,0.14352,-0.47101,-0.11464,0.03754,0.05733
0.16,-0.00059,8e-05,-0.00065,3.11631,-0.61698,-0.05056,0.77643,0.01263,-0.10567,-0.2508,0.0222,-0.03731,2.31951,-1.30718,-1.52099,0.101,1.38551,-0.17355,-0.03981,0.18647,1.88984,-0.81125,0.22458,-1.66066,-0.01066,0,0.67597,-0.05324,-0.25038,-0.41789,-0.11477,-0.04924,-0.06297,0.72591,0.1533,0.14286,-0.47108,-0.11467,0.03766,0.05738
0.18,-0.00063,7e-05,-0.00071,3.11644,-0.61702,-0.05045,0.7762,0.01274,-0.10573,-0.25078,0.02218,-0.03731,2.31933,-1.30703,-1.52099,0.101,1.38555,-0.17345,-0.03941,0.18778,1.88959,-0.81133,0.22479,-1.66127,-0.01095,-0.00016,0.67612,-0.05281,-0.24819,-0.418,-0.11482,-0.04939,-0.06306,0.72597,0.15319,0.14244,-0.47116,-0.11469,0.03775,0.05742
0.2,-0.00063,7e-05,-0.00077,3.11652,-0.61707,-0.05031,0.77597,0.01287,-0.10568,-0.2508,0.02214,-0.03731,2.31848,-1.30684,-1.52099,0.101,1.38563,-0.1735,-0.03885,0.18868,1.8892,-0.81134,0.22498,-1.66183,-0.01117,-0.00031,0.67629,-0.0525,-0.24642,-0.41808,-0.11487,-0.04952,-0.06313,0.72609,0.15291,0.14152,-0.47122,-0.11472,0.03788,0.05748
0.22,-0.00056,6e-05,-0.00083,3.11646,-0.61713,-0.05004,0.77575,0.01307,-0.1053,-0.25089,0.02203,-0.03731,2.31575,-1.30651,-1.52099,0.101,1.38583,-0.17395,-0.03781,0.1885,1.88838,-0.81121,0.22512,-1.66225,-0.01121,-0.00039,0.67651,-0.05258,-0.24586,-0.41812,-0.1149,-0.04963,-0.06317,0.72633,0.15215,0.13911,-0.47129,-0.11477,0.03813,0.05761
0.24,-0.00046,5e-05,-0.00089,3.11634,-0.6172,-0.04973,0.77554,0.01329,-0.10481,-0.251,0.0219,-0.03731,2.31234,-1.30613,-1.52099,0.101,1.38608,-0.17455,-0.0366,0.18791,1.88743,-0.811,0.22524,-1.66262,-0.01118,-0.00045,0.67675,-0.05278,-0.24572,-0.41813,-0.11492,-0.04973,-0.0632,0.72663,0.15122,0.13623,-0.47135,-0.11483,0.03842,0.05778
0.26,-0.00038,5e-05,-0.00096,3.11626,-0.61727,-0.04944,0.77532,0.0135,-0.10438,-0.25109,0.02179,-0.03731,2.30925,-1.30577,-1.52099,0.101,1.3863,-0.17509,-0.03548,0.18748,1.88655,-0.8108,0.22536,-1.66301,-0.01118,-0.00052,0.67699,-0.05291,-0.24536,-0.41816,-0.11494,-0.04983,-0.06324,0.72691,0.1504,0.13364,-0.4714,-0.11488,0.03868,0.05792
0.28,-0.0003,4e-05,-0.00102,3.11615,-0.61732,-0.04913,0.77511,0.01371,-0.1039,-0.25121,0.02166,-0.03731,2.3061,-1.30541,-1.521,0.101,1.38655,-0.17563,-0.03433,0.18715,1.88562,-0.8107,0.22549,-1.66342,-0.01117,-0.00059,0.6772,-0.05309,-0.24514,-0.41818,-0.11497,-0.04993,-0.06327,0.72717,0.14947,0.13071,-0.47147,-0.11494,0.03897,0.05809
0.3,-0.00019,3e-05,-0.0011,3.11609,-0.6174,-0.04885,0.77488,0.01391,-0.10349,-0.25129,0.02155,-0.03731,2.30292,-1.30505,-1.521,0.101,1.38676,-0.17618,-0.03319,0.18653,1.88476,-0.81036,0.22562,-1.66378,-0.01118,-0.00064,0.67747,-0.0532,-0.24474,-0.4182,-0.11499,-0.05003,-0.06331,0.72748,0.14872,0.12837,-0.47152,-0.11499,0.03921,0.05822
