T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00469,-0.02881,-0.72275,1.11495,0,-0.00242,-0.1874,-0.88543,-0.92571,-0.94728,0.95715,-0.06271,1.26582,-0.242,2.96675,0.53878,0.15157,-0.30282,-0.6565,0.50409,-0.60653,5.24168,0.97263,0.45334,-0.0574,0.81622,-0.8317,0.76155,1.50974,1.03165,-1.20924,-0.436,-1.54861,0.55713,0.97678,0.27257,-0.88805,0.14562,-0.17525,-0.87505
0.02,0.0133,-0.02957,-0.76313,1.21221,0,-0.00138,-0.21415,-0.91633,-0.9028,-0.99451,0.97811,-0.00784,1.29055,-0.29349,3.03182,0.54763,0.1655,-0.33185,-0.70111,0.6059,-0.60255,5.53332,1.11352,0.45326,0.02413,0.89029,-0.91216,0.81015,1.69516,1.16667,-1.32687,-0.45843,-1.75696,0.63948,1.05798,0.21662,-1.01844,0.17761,-0.17127,-0.87936
0.04,0.02656,-0.02974,-0.80182,1.33297,0,0.00274,-0.25156,-0.93815,-0.85112,-1.04111,0.9861,0.06453,1.30156,-0.36595,3.05468,0.54773,0.18173,-0.35909,-0.74142,0.74001,-0.58078,5.82816,1.289,0.44313,0.13908,0.97307,-1.00421,0.85489,1.88028,1.33131,-1.45717,-0.4745,-1.98315,0.76031,1.14683,0.11339,-1.20767,0.22311,-0.16078,-0.85128
0.06,0.04483,-0.02922,-0.83529,1.47233,0,0.01079,-0.30202,-0.94472,-0.76801,-1.08531,0.97636,0.15075,1.29665,-0.45807,3.01629,0.53696,0.19827,-0.38164,-0.7702,0.90558,-0.53691,6.1041,1.48873,0.42151,0.28342,1.0568,-1.10066,0.88991,2.03848,1.51598,-1.58711,-0.47912,-2.20317,0.92109,1.23742,-0.04575,-1.45811,0.2811,-0.14263,-0.77958
0.08,0.06827,-0.02784,-0.8588,1.62388,0,0.02383,-0.36714,-0.92945,-0.65245,-1.12467,0.94412,0.2444,1.27444,-0.56735,2.89781,0.51319,0.21288,-0.39473,-0.77811,1.0988,-0.46723,6.33357,1.69811,0.38738,0.45009,1.13141,-1.19194,0.90739,2.13267,1.70703,-1.69957,-0.46604,-2.38282,1.12241,1.3214,-0.26909,-1.77053,0.34998,-0.1158,-0.65217
0.1,0.09682,-0.02544,-0.86734,1.78191,0,0.04317,-0.44761,-0.88691,-0.50631,-1.15673,0.88615,0.33642,1.23567,-0.69098,2.68618,0.47488,0.22353,-0.39185,-0.75497,1.31313,-0.36956,6.49003,1.90074,0.34068,0.62961,1.18628,-1.26779,0.89851,2.11787,1.88886,-1.77599,-0.42877,-2.48054,1.36538,1.38911,-0.56405,-2.14617,0.42819,-0.07974,-0.45782
0.12,0.13023,-0.02183,-0.85623,1.94256,0,0.07035,-0.54318,-0.81382,-0.33489,-1.1791,0.80167,0.41582,1.18332,-0.82649,2.37736,0.42172,0.22879,-0.36551,-0.6912,1.53926,-0.24387,6.55122,2.08054,0.28251,0.81102,1.21171,-1.3184,0.85455,1.94624,2.04565,-1.79878,-0.36148,-2.45214,1.65223,1.43059,-0.93586,-2.58744,0.51448,-0.03457,-0.18784
0.14,0.16813,-0.01683,-0.82169,2.10388,0,0.10693,-0.65284,-0.7094,-0.14671,-1.18883,0.69254,0.47108,1.12149,-0.97218,1.97718,0.3549,0.22792,-0.30857,-0.57965,1.76503,-0.09221,6.49908,2.22339,0.21489,0.98317,1.20026,-1.33538,0.76805,1.57427,2.16278,-1.75366,-0.2601,-2.25735,1.98605,1.43623,-1.38582,-3.09746,0.60801,0.01873,0.16216
0.16,0.21005,-0.01025,-0.76112,2.26511,0,0.15433,-0.77515,-0.57525,0.04746,-1.18141,0.56298,0.49203,1.05328,-1.12735,1.50003,0.27728,0.22084,-0.21584,-0.41728,1.9753,0.0817,6.31733,2.31864,0.14024,1.1362,1.14765,-1.31236,0.6339,0.97134,2.22789,-1.63173,-0.12335,-1.86717,2.36979,1.39728,-1.90925,-3.67858,0.70813,0.07836,0.5907
0.18,0.25545,-0.00193,-0.6734,2.42544,0,0.21356,-0.90848,-0.41484,0.23591,-1.1496,0.41881,0.47171,0.97847,-1.2924,0.96617,0.19319,0.20813,-0.08582,-0.20676,2.15194,0.27326,5.98883,2.36009,0.06084,1.26307,1.05355,-1.24544,0.45039,0.12772,2.23192,-1.43118,0.04634,-1.27091,2.80496,1.30619,-2.49363,-4.33018,0.81412,0.14163,1.089
