T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00541,-0.00044,-0.01313,-6e-05,0,0.00143,-0.04508,-0.04643,-0.10721,1.07172,-0.0738,0.11101,-0.94237,0.15037,-0.37299,-0.22431,0.02634,-0.0021,-0.09741,-0.38429,0.00017,-0.51892,-0.01938,0.00313,-0.11591,0.21742,-0.00136,-0.01122,-0.18188,0.01423,0.03544,0.10884,0.28806,-0.00128,0.0249,0.22662,0.02277,-0.01176,-0.06454,-0.16798
0.02,0.00413,-0.00056,-0.01404,0.00235,0,-0.00327,-0.04096,-0.04209,-0.11052,1.13565,-0.08305,0.10889,-1.00379,0.16308,-0.39353,-0.23277,0.03587,-0.00103,-0.09812,-0.40299,0.00734,-0.57281,-0.008,-0.00734,-0.13128,0.22722,-0.01577,0.00035,-0.08886,0.0368,0.02092,0.1032,0.19479,0.00446,0.0277,0.18936,0.00859,-0.00771,-0.05787,-0.13285
0.04,0.00223,-0.00072,-0.01505,0.00508,0,-0.0095,-0.03411,-0.03545,-0.11259,1.20185,-0.0936,0.10373,-1.0695,0.17631,-0.41407,-0.23982,0.04917,0.00016,-0.09682,-0.42206,0.01629,-0.63375,0.00686,-0.02343,-0.15023,0.23599,-0.03468,0.01591,0.03784,0.066,0.00121,0.09309,0.06616,0.01198,0.03093,0.13627,-0.01089,-0.00196,-0.0477,-0.08313
0.06,-0.00024,-0.0009,-0.01603,0.00785,0,-0.01697,-0.02438,-0.02665,-0.11291,1.26212,-0.10479,0.09534,-1.13194,0.18861,-0.4318,-0.24381,0.0659,0.00144,-0.09287,-0.43866,0.0268,-0.69635,0.02444,-0.04528,-0.17153,0.24201,-0.05709,0.03473,0.19294,0.10021,-0.02287,0.0782,-0.09289,0.0209,0.03431,0.06892,-0.03495,0.00535,-0.03411,-0.02038
0.08,-0.0032,-0.00109,-0.01686,0.01023,0,-0.02513,-0.01177,-0.0161,-0.11085,1.30703,-0.11556,0.08375,-1.18239,0.198,-0.44354,-0.24306,0.08551,0.00267,-0.08569,-0.44981,0.03823,-0.7534,0.04336,-0.07291,-0.19353,0.24342,-0.08133,0.05556,0.36664,0.13669,-0.04971,0.05856,-0.2727,0.03058,0.03741,-0.00901,-0.06224,0.01391,-0.01757,0.052
0.1,-0.0065,-0.00129,-0.01743,0.0116,0,-0.03327,0.00345,-0.00449,-0.10589,1.32827,-0.12457,0.06924,-1.21305,0.20229,-0.44656,-0.23631,0.1073,0.0036,-0.07492,-0.45339,0.04943,-0.79693,0.06161,-0.10627,-0.21446,0.23864,-0.10513,0.07664,0.54479,0.1718,-0.077,0.03467,-0.45884,0.04008,0.03984,-0.09151,-0.09075,0.02321,0.00099,0.12863
0.12,-0.00997,-0.00146,-0.01766,0.01124,0,-0.04053,0.02074,0.00723,-0.09772,1.32011,-0.1303,0.05251,-1.21839,0.19936,-0.43905,-0.22302,0.13048,0.00385,-0.06055,-0.44863,0.05882,-0.81918,0.07674,-0.14507,-0.23263,0.22672,-0.12583,0.09586,0.71011,0.20129,-0.10189,0.00758,-0.63326,0.04831,0.04118,-0.17064,-0.11805,0.0326,0.02019,0.20256
0.14,-0.01339,-0.00159,-0.01751,0.00839,0,-0.04604,0.03927,0.01792,-0.08627,1.28013,-0.13126,0.03455,-1.19571,0.18746,-0.42029,-0.20345,0.1542,0.00299,-0.04297,-0.43629,0.06455,-0.81355,0.08612,-0.18848,-0.24655,0.20756,-0.14072,0.11104,0.84433,0.22091,-0.12137,-0.02119,-0.7766,0.05412,0.04112,-0.23757,-0.14153,0.04134,0.0384,0.26615
0.16,-0.01653,-0.00168,-0.01697,0.00245,0,-0.04906,0.05802,0.02651,-0.07184,1.20916,-0.12626,0.01657,-1.14506,0.16555,-0.39059,-0.17857,0.17755,0.00062,-0.02298,-0.41841,0.06481,-0.77538,0.08734,-0.23479,-0.25501,0.18187,-0.14744,0.12029,0.93121,0.22705,-0.13276,-0.04986,-0.87134,0.05657,0.03949,-0.28404,-0.15884,0.04875,0.05396,0.31232
0.18,-0.01917,-0.00169,-0.01609,-0.00692,0,-0.04912,0.07585,0.0321,-0.05501,1.11086,-0.11459,-0.00021,-1.0688,0.13354,-0.35107,-0.14986,0.19953,-0.00349,-0.0017,-0.39787,0.05815,-0.70264,0.0787,-0.28115,-0.25703,0.15113,-0.14443,0.12232,0.95946,0.21752,-0.13428,-0.07657,-0.90506,0.05508,0.03627,-0.30401,-0.16832,0.05426,0.06547,0.33593
0.2,-0.02111,-0.00163,-0.01492,-0.01966,0,-0.04611,0.09165,0.0342,-0.03662,0.99104,-0.09624,-0.01467,-0.97098,0.09249,-0.30344,-0.1191,0.2191,-0.00938,0.01954,-0.37785,0.04377,-0.59643,0.05955,-0.32352,-0.25199,0.11744,-0.13128,0.11674,0.92511,0.192,-0.1254,-0.09966,-0.87298,0.04965,0.03161,-0.29486,-0.16931,0.05752,0.07201,0.33473
0.22,-0.02223,-0.00149,-0.01354,-0.03527,0,-0.04034,0.10438,0.03278,-0.01771,0.8568,-0.0719,-0.02601,-0.85669,0.04459,-0.24973,-0.08814,0.23513,-0.01683,0.0393,-0.36123,0.02163,-0.46099,0.0305,-0.35704,-0.23959,0.08322,-0.10879,0.10413,0.83226,0.15223,-0.10699,-0.1178,-0.77893,0.04082,0.02584,-0.25793,-0.16225,0.05844,0.07332,0.30983
0.24,-0.02242,-0.00128,-0.01201,-0.05286,0,-0.03246,0.1132,0.02822,0.00072,0.71578,-0.0429,-0.03376,-0.73143,-0.00705,-0.1922,-0.05875,0.24653,-0.02535,0.05618,-0.35007,-0.00747,-0.30346,-0.0066,-0.37665,-0.21989,0.05095,-0.07886,0.08595,0.69233,0.10174,-0.08117,-0.13015,-0.63457,0.02966,0.01942,-0.19821,-0.14855,0.0572,0.06976,0.26539
0.26,-0.02168,-0.00101,-0.0104,-0.07125,0,-0.02337,0.11753,0.02127,0.01777,0.57528,-0.01107,-0.03791,-0.6006,-0.05869,-0.13316,-0.03247,0.25225,-0.03428,0.06897,-0.34515,-0.04209,-0.13317,-0.04886,-0.37808,-0.19341,0.0228,-0.04417,0.06424,0.52167,0.04522,-0.05088,-0.13633,-0.45697,0.01752,0.01286,-0.12323,-0.13034,0.05413,0.06219,0.20762
0.28,-0.02003,-0.00069,-0.00879,-0.08909,0,-0.01402,0.11709,0.01286,0.03286,0.44166,0.02161,-0.03883,-0.46904,-0.10644,-0.07493,-0.01053,0.25142,-0.04288,0.07679,-0.34572,-0.08029,0.03927,-0.0927,-0.35877,-0.16107,0.00038,-0.00774,0.04125,0.33864,-0.01223,-0.0194,-0.13642,-0.2655,0.00582,0.00667,-0.04164,-0.10995,0.04969,0.0518,0.14357
0.3,-0.01759,-0.00035,-0.00721,-0.10506,0,-0.0053,0.11192,0.00395,0.04579,0.3199,0.05315,-0.03726,-0.34083,-0.14667,-0.01971,0.0062,0.24345,-0.05038,0.07919,-0.34944,-0.1199,0.20284,-0.13426,-0.31865,-0.12429,-0.01549,0.02754,0.01909,0.16059,-0.06589,0.01026,-0.1309,-0.07869,-0.0042,0.00127,0.03828,-0.08958,0.04435,0.03988,0.0799
