T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.011,-0.0021,-0.00081,-0.00034,0.00029,3e-05,-0.00053,-0.0003,1e-05,1e-05,-0,5e-05,-5e-05,-0.0024,0.00155,0.00016,-0.00037,-0.0002,0.00012,-0.0002,0.05063,-0.02147,0.00699,0.06121,-0.01373,0.002,0.00806,-0.00091,0.00559,-0.00082,-0.00221,0.00033,0.00022,0.00021
0.02,-0.01088,-0.00185,-0.00077,-0.00034,0.00029,3e-05,-0.00024,-0.00033,1e-05,0.00025,-2e-05,5e-05,-7e-05,-0.00208,0.00154,0.00019,-0.0001,-0.00011,9e-05,-0.00016,0.05102,-0.02158,0.00701,0.06161,-0.01368,0.00199,0.00806,-0.00093,0.00557,-0.00081,-0.00221,0.00033,0.00021,0.00021
0.04,-0.01075,-0.00152,-0.00072,-0.00033,0.00029,3e-05,0.0001,-0.00035,1e-05,0.00052,-3e-05,5e-05,-0.0001,-0.0017,0.00151,0.00021,0.00018,-3e-05,6e-05,-0.00011,0.05139,-0.0217,0.00704,0.062,-0.01364,0.00199,0.00807,-0.00093,0.00554,-0.00081,-0.00221,0.00034,0.00021,0.0002
0.06,-0.01061,-0.00112,-0.00067,-0.00032,0.0003,3e-05,0.00049,-0.00038,1e-05,0.0008,-4e-05,5e-05,-0.00013,-0.00128,0.00146,0.00022,0.00048,4e-05,4e-05,-6e-05,0.05175,-0.02181,0.00706,0.06238,-0.0136,0.00198,0.00808,-0.00092,0.00551,-0.00081,-0.00221,0.00034,0.00021,0.0002
0.08,-0.01048,-0.00065,-0.0006,-0.00031,0.00031,3e-05,0.00093,-0.00039,1e-05,0.00109,-6e-05,5e-05,-0.00016,-0.00082,0.00138,0.00023,0.00079,0.0001,2e-05,-1e-05,0.05209,-0.02192,0.00708,0.06276,-0.01356,0.00198,0.00808,-0.00089,0.00548,-0.00081,-0.00221,0.00035,0.00021,0.0002
0.1,-0.01039,-0.0001,-0.00054,-0.00029,0.00032,3e-05,0.00139,-0.00038,1e-05,0.00139,-7e-05,6e-05,-0.00019,-0.00033,0.00127,0.00023,0.00111,0.00015,1e-05,5e-05,0.05241,-0.02203,0.00709,0.06313,-0.01352,0.00197,0.00809,-0.00084,0.00546,-0.00081,-0.00221,0.00035,0.00021,0.00019
0.12,-0.01035,0.00051,-0.00048,-0.00028,0.00034,3e-05,0.00185,-0.00035,2e-05,0.00169,-8e-05,6e-05,-0.00022,0.00015,0.00114,0.00021,0.00144,0.00019,0,0.0001,0.05268,-0.0221,0.00711,0.06349,-0.01348,0.00197,0.0081,-0.00077,0.00546,-0.00082,-0.00221,0.00035,0.00021,0.00019
0.14,-0.01038,0.00116,-0.00042,-0.00028,0.00036,3e-05,0.00227,-0.0003,3e-05,0.00198,-9e-05,6e-05,-0.00025,0.00062,0.001,0.00019,0.00176,0.00023,1e-05,0.00016,0.05293,-0.02215,0.00711,0.06383,-0.01345,0.00197,0.00811,-0.00068,0.00548,-0.00082,-0.00222,0.00036,0.00021,0.00019
0.16,-0.01051,0.00183,-0.00036,-0.00028,0.00038,4e-05,0.00263,-0.00024,5e-05,0.00224,-0.0001,7e-05,-0.00028,0.00103,0.00085,0.00015,0.00207,0.00024,2e-05,0.00021,0.05315,-0.02218,0.00712,0.06417,-0.01341,0.00197,0.00812,-0.00056,0.00554,-0.00083,-0.00222,0.00036,0.00021,0.00019
0.18,-0.01076,0.0025,-0.0003,-0.00028,0.0004,4e-05,0.00287,-0.00016,7e-05,0.00246,-0.0001,7e-05,-0.0003,0.00134,0.00071,0.00011,0.00233,0.00025,4e-05,0.00026,0.05328,-0.02208,0.0071,0.06445,-0.01338,0.00197,0.00813,-0.00041,0.00563,-0.00084,-0.00222,0.00036,0.00021,0.00018
0.2,-0.01109,0.0031,-0.00022,-0.0003,0.00041,5e-05,0.00307,-0.0001,9e-05,0.00267,-0.00011,8e-05,-0.00032,0.00159,0.00058,7e-05,0.00259,0.00025,6e-05,0.0003,0.05351,-0.02208,0.00711,0.06479,-0.01334,0.00197,0.00814,-0.00022,0.00576,-0.00085,-0.00222,0.00036,0.00021,0.00018
0.22,-0.01141,0.00355,-0.00011,-0.00034,0.0004,5e-05,0.00328,-0.00011,7e-05,0.00293,-0.0001,7e-05,-0.00034,0.00184,0.0005,5e-05,0.00288,0.00022,6e-05,0.00032,0.05406,-0.02242,0.00716,0.06532,-0.01329,0.00195,0.00813,1e-05,0.00595,-0.00089,-0.00223,0.00036,0.00021,0.00019
0.24,-0.0117,0.00384,2e-05,-0.0004,0.00037,5e-05,0.00342,-0.00017,2e-05,0.00315,-0.0001,6e-05,-0.00036,0.00202,0.00046,6e-05,0.00314,0.00018,6e-05,0.00034,0.05473,-0.02285,0.00723,0.06589,-0.01324,0.00192,0.00812,0.00028,0.00618,-0.00093,-0.00223,0.00036,0.00021,0.00019
0.26,-0.01202,0.00396,0.00014,-0.00047,0.00033,5e-05,0.00343,-0.00025,-3e-05,0.00329,-9e-05,4e-05,-0.00037,0.00206,0.00047,8e-05,0.00331,0.00015,5e-05,0.00036,0.05535,-0.02314,0.00728,0.06642,-0.01318,0.0019,0.00812,0.00058,0.00645,-0.00097,-0.00222,0.00036,0.00021,0.00019
0.28,-0.01245,0.00393,0.00027,-0.00054,0.00027,5e-05,0.00334,-0.00037,-0.0001,0.00337,-7e-05,2e-05,-0.00038,0.00199,0.00054,0.00012,0.00343,0.00011,4e-05,0.00037,0.056,-0.02335,0.00733,0.06695,-0.01313,0.00188,0.00811,0.0009,0.00672,-0.001,-0.0022,0.00036,0.00021,0.0002
0.3,-0.01263,0.00364,0.00039,-0.00063,0.00021,4e-05,0.00326,-0.00046,-0.00016,0.00342,-5e-05,-1e-05,-0.00038,0.00196,0.00066,0.00019,0.00351,7e-05,1e-05,0.00038,0.0567,-0.02356,0.00738,0.06747,-0.01308,0.00186,0.00811,0.00127,0.00699,-0.00104,-0.00218,0.00036,0.00022,0.0002
0.32,-0.01208,0.003,0.00051,-0.00074,0.00015,4e-05,0.00334,-0.00045,-0.00019,0.00345,-2e-05,-4e-05,-0.00039,0.00211,0.00081,0.00028,0.00358,3e-05,-3e-05,0.00038,0.05742,-0.02389,0.00742,0.068,-0.01303,0.00183,0.00809,0.00171,0.00725,-0.00108,-0.00217,0.00036,0.00022,0.0002
0.34,-0.01129,0.0021,0.00062,-0.00086,8e-05,3e-05,0.00343,-0.00038,-0.0002,0.00345,1e-05,-7e-05,-0.00039,0.00234,0.00096,0.00038,0.00361,-2e-05,-8e-05,0.00039,0.0582,-0.02423,0.00746,0.06853,-0.01299,0.00179,0.00807,0.00218,0.00746,-0.00111,-0.00217,0.00036,0.00022,0.0002
0.36,-0.0107,0.00109,0.00069,-0.00097,1e-05,2e-05,0.00347,-0.00032,-0.0002,0.0034,5e-05,-0.0001,-0.00039,0.00255,0.00108,0.00047,0.00359,-7e-05,-0.00014,0.00039,0.05906,-0.02453,0.0075,0.06905,-0.01294,0.00176,0.00805,0.00264,0.00759,-0.00112,-0.00214,0.00036,0.00022,0.00021
0.38,-0.01034,2e-05,0.00071,-0.00109,-6e-05,1e-05,0.0035,-0.00026,-0.0002,0.00331,8e-05,-0.00013,-0.00038,0.00275,0.00116,0.00053,0.00353,-0.0001,-0.00018,0.00039,0.05987,-0.02494,0.00759,0.06963,-0.01289,0.00172,0.00803,0.00307,0.00763,-0.00112,-0.00209,0.00037,0.00022,0.0002
