T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00731,-0.00066,0.01084,-0.01516,0,-0.00458,0.01086,0.01157,0.01622,-0.01087,0.00033,0.00789,0.36675,-0.02083,-0.01471,0.05495,0.02253,0.20862,0.00587,-0.24318,-0.19143,-0.00701,-0.01974,0.39923,0.21216,-0.06778,0.00716,-0.00817,-0.00904,0.00455,-0.00039,0.00489,0.01905,0.00165,-0.00574,0.00901,0.00456,0.00361,0.0049,-0.00212
0.02,0.00698,-0.00072,0.01106,-0.01467,0,-0.0043,0.01299,0.01069,0.01649,-0.01135,-0.00011,0.00861,0.37161,-0.01877,-0.01308,0.05419,0.01309,0.20911,0.00793,-0.23601,-0.19328,-0.00999,-0.01958,0.39919,0.21876,-0.06797,0.00637,-0.00854,-0.00927,0.00519,-5e-05,0.00469,0.01875,0.00106,-0.00622,0.0089,0.0052,0.00376,0.00476,-0.00221
0.04,0.00641,-0.00078,0.01116,-0.01362,0,-0.00383,0.01575,0.00923,0.01651,-0.01203,-0.00078,0.00938,0.37053,-0.01571,-0.01068,0.05225,-0.00058,0.20535,0.01062,-0.22029,-0.19158,-0.01326,-0.01882,0.38991,0.22353,-0.06668,0.00531,-0.0089,-0.00932,0.00573,0.00042,0.00432,0.01786,0.00038,-0.00677,0.00849,0.00577,0.00391,0.00445,-0.00229
0.06,0.00563,-0.00084,0.01117,-0.01201,0,-0.00316,0.01913,0.00723,0.01624,-0.01297,-0.00171,0.0102,0.36361,-0.01186,-0.0076,0.04929,-0.01835,0.19765,0.01389,-0.19658,-0.18644,-0.01648,-0.01745,0.37193,0.22662,-0.06402,0.00408,-0.00928,-0.0092,0.00601,0.00101,0.00379,0.0164,-0.00028,-0.00743,0.00775,0.00612,0.00408,0.00397,-0.00238
0.08,0.00471,-0.00089,0.01111,-0.00987,0,-0.00234,0.02304,0.00479,0.01567,-0.01423,-0.0029,0.011,0.35091,-0.00757,-0.004,0.04557,-0.03966,0.18643,0.01758,-0.16602,-0.17798,-0.01915,-0.01553,0.34611,0.228,-0.06012,0.00289,-0.00968,-0.00888,0.0058,0.0017,0.00313,0.01439,-0.00074,-0.00817,0.00668,0.00603,0.00432,0.00333,-0.00252
0.1,0.00373,-0.00093,0.011,-0.00726,0,-0.00141,0.02727,0.00207,0.01477,-0.01584,-0.00436,0.01169,0.33251,-0.00332,-0.00012,0.04141,-0.06337,0.17228,0.02141,-0.13038,-0.16638,-0.02058,-0.01313,0.31372,0.22747,-0.05516,0.00197,-0.01012,-0.00832,0.00486,0.00244,0.00239,0.01188,-0.00078,-0.00898,0.0053,0.00523,0.00466,0.00255,-0.00273
0.12,0.00281,-0.00093,0.01087,-0.00426,0,-0.00044,0.03158,-0.00074,0.01352,-0.01788,-0.00606,0.01217,0.30874,0.00032,0.00365,0.03727,-0.08803,0.1559,0.02505,-0.09155,-0.15191,-0.01992,-0.01029,0.27596,0.22477,-0.04932,0.00159,-0.01057,-0.0075,0.0029,0.00316,0.00162,0.00895,-0.00019,-0.00981,0.00361,0.00347,0.00509,0.00164,-0.00303
0.14,0.00204,-0.00089,0.01074,-0.00099,0,0.00052,0.03568,-0.00349,0.01195,-0.02052,-0.00795,0.01233,0.28044,0.00284,0.00683,0.03369,-0.1122,0.13792,0.0282,-0.05064,-0.13487,-0.01626,-0.00698,0.2334,0.21984,-0.04272,0.00199,-0.01104,-0.00637,-0.00027,0.00382,0.00088,0.00567,0.00121,-0.01063,0.00158,0.00059,0.00562,0.00066,-0.00338
0.16,0.00151,-0.0008,0.01062,0.00244,0,0.00144,0.03937,-0.00606,0.01013,-0.02406,-0.00995,0.01205,0.24933,0.00387,0.00883,0.0313,-0.13459,0.11892,0.03069,-0.00759,-0.11572,-0.0087,-0.00302,0.18569,0.21296,-0.03531,0.00333,-0.01151,-0.00488,-0.00473,0.0044,0.00019,0.00211,0.00348,-0.01143,-0.00083,-0.00341,0.00618,-0.00033,-0.00369
0.18,0.00133,-0.00068,0.01049,0.00586,0,0.00229,0.04244,-0.00841,0.00826,-0.0289,-0.01195,0.01125,0.21826,0.00317,0.00892,0.03087,-0.15395,0.09956,0.03239,0.03867,-0.09519,0.0036,0.00185,0.1318,0.20483,-0.02699,0.00567,-0.01197,-0.00299,-0.01039,0.00488,-0.00042,-0.00166,0.00659,-0.01219,-0.0037,-0.0083,0.00665,-0.00123,-0.00378
