T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-17.21866,-1.22886,-0.63755,-1.35897,0.03508,0.00442,0.32714,7.2608,0.63346,-1.76566,0.10836,0.10079,0.22793,0.27777,-8.17375,-0.45073,-2.49858,-0.09842,0.02331,-0.28457,13.4964,0.86178,-1.1346,19.34632,-17.02273,7.89763,3.03664,11.31559,-4.34783,0.20805,24.93237,-13.91388,3.87648,-1.05267
0.02,-17.28254,-1.13005,-0.70722,-1.35293,0.03125,0.00313,0.32259,7.22294,0.62945,-1.75502,0.10788,0.09989,0.22638,0.28669,-8.18193,-0.44327,-2.5148,-0.09846,0.02917,-0.28432,13.32793,0.96657,-1.10535,19.24178,-17.03738,7.86937,3.07538,11.18063,-4.26426,0.23474,24.89014,-13.92547,3.86051,-1.00466
0.04,-17.39932,-1.07033,-0.77038,-1.35085,0.02587,0.00116,0.31366,7.18428,0.62471,-1.74705,0.10745,0.09837,0.22498,0.29313,-8.16304,-0.43389,-2.52043,-0.0978,0.03455,-0.28257,13.15214,1.061,-1.07395,19.13785,-17.05202,7.84057,3.1153,11.03428,-4.19185,0.26476,24.84716,-13.9369,3.84402,-0.95548
0.06,-17.57193,-1.07905,-0.81498,-1.35277,0.01856,-0.0016,0.29919,7.14985,0.61939,-1.74418,0.10713,0.0961,0.22397,0.29674,-8.10534,-0.42215,-2.51087,-0.09631,0.03928,-0.27877,12.96914,1.14393,-1.04053,19.0352,-17.06712,7.81192,3.15613,10.87495,-4.13038,0.29777,24.80221,-13.94801,3.82754,-0.90521
0.08,-17.79954,-1.19102,-0.82501,-1.35831,0.00906,-0.00523,0.27813,7.12668,0.61375,-1.74946,0.10702,0.09302,0.2237,0.29726,-7.99514,-0.40761,-2.48072,-0.09388,0.04309,-0.27231,12.77929,1.21442,-1.00514,18.93442,-17.08353,7.78405,3.19759,10.70116,-4.07909,0.33333,24.75326,-13.95871,3.81171,-0.85374
0.1,-18.07476,-1.44412,-0.78147,-1.36678,-0.00271,-0.00976,0.24974,7.12365,0.60823,-1.76651,0.10723,0.08907,0.22461,0.29482,-7.81768,-0.38993,-2.42391,-0.09036,0.04552,-0.26262,12.58252,1.27125,-0.96803,18.8354,-17.10313,7.75667,3.23892,10.51061,-4.03804,0.37105,24.69673,-13.96908,3.79709,-0.8011
0.12,-18.39524,-1.87949,-0.66368,-1.37719,-0.01667,-0.01516,0.21325,7.15193,0.60345,-1.79922,0.10789,0.08431,0.22718,0.28921,-7.55905,-0.36896,-2.3349,-0.08575,0.04669,-0.249,12.38811,1.31267,-0.92866,18.74368,-17.1255,7.73315,3.28116,10.31062,-4.00184,0.41026,24.63369,-13.97827,3.78512,-0.74639
0.14,-18.73395,-2.53081,-0.45242,-1.38784,-0.03232,-0.02126,0.16966,7.22218,0.60032,-1.85097,0.10917,0.07896,0.23192,0.28146,-7.20653,-0.34472,-2.20818,-0.07987,0.04584,-0.23106,12.19086,1.33724,-0.88797,18.65588,-17.15473,7.71131,3.32238,10.09416,-3.97169,0.45024,24.55571,-13.98694,3.77621,-0.68986
0.16,-19.06657,-3.42769,-0.13213,-1.39688,-0.04898,-0.02786,0.12022,7.34585,0.59989,-1.92468,0.11124,0.07335,0.2393,0.27278,-6.75154,-0.31748,-2.04011,-0.07267,0.04278,-0.20855,11.9947,1.34439,-0.84667,18.57332,-17.19319,7.69164,3.36211,9.86375,-3.94228,0.48973,24.45948,-13.99493,3.77144,-0.63095
0.18,-19.39569,-4.59596,0.305,-1.40279,-0.06593,-0.03465,0.06622,7.53341,0.60354,-2.02138,0.11421,0.06799,0.24968,0.26226,-6.19271,-0.288,-1.83024,-0.06466,0.039,-0.18102,11.83493,1.3271,-0.8023,18.51929,-17.23304,7.68847,3.40664,9.65495,-3.89448,0.52756,24.36003,-13.99843,3.77473,-0.56658
0.2,-19.5742,-5.99456,0.84856,-1.40131,-0.08095,-0.0411,0.01797,7.77902,0.61243,-2.13686,0.11833,0.06381,0.26289,0.25696,-5.53244,-0.25711,-1.57841,-0.05492,0.03099,-0.14991,11.62492,1.29092,-0.76376,18.4386,-17.30163,7.6686,3.43772,9.38243,-3.86306,0.56229,24.20172,-14.00667,3.78027,-0.50341
0.22,-19.45512,-7.54956,1.47802,-1.38844,-0.09167,-0.04658,-0.01654,8.07242,0.62616,-2.26685,0.12365,0.0611,0.27855,0.26645,-4.78535,-0.22589,-1.29135,-0.04296,0.01772,-0.11694,11.27159,1.26503,-0.74379,18.26061,-17.43383,7.58676,3.43293,8.95752,-3.87044,0.5897,23.93043,-14.03082,3.78001,-0.44877
0.24,-19.09005,-9.18627,2.14713,-1.36377,-0.09671,-0.05057,-0.03125,8.39004,0.64554,-2.39679,0.12999,0.06086,0.29542,0.28143,-3.98357,-0.19665,-0.98279,-0.03107,0.00632,-0.08151,10.8575,1.21205,-0.73027,18.05226,-17.59572,7.48813,3.41153,8.47758,-3.88598,0.61114,23.59501,-14.05954,3.7835,-0.39602
0.26,-18.55793,-10.80317,2.80058,-1.32733,-0.0949,-0.05259,-0.02789,8.70125,0.66869,-2.51371,0.13666,0.06302,0.31192,0.29567,-3.16191,-0.17005,-0.66673,-0.02037,-0.0008,-0.04452,10.46771,1.10986,-0.71533,17.86984,-17.7603,7.40885,3.39061,8.03383,-3.86976,0.62506,23.2464,-14.08326,3.79806,-0.3394
0.28,-17.91802,-12.2536,3.40629,-1.27971,-0.08587,-0.05222,-0.02375,8.97659,0.68712,-2.61707,0.14224,0.06395,0.32668,0.31468,-2.36248,-0.1458,-0.36137,-0.01069,-0.00438,-0.00879,10.1234,1.03146,-0.71163,17.68392,-17.94497,7.31881,3.36242,7.64463,-3.7663,0.62034,22.9088,-14.10607,3.81739,-0.2803
0.3,-17.05328,-13.0802,3.84572,-1.21628,-0.0626,-0.04846,0.02318,9.0625,0.69958,-2.64371,0.14634,0.06665,0.33344,0.31296,-1.63899,-0.12419,-0.08094,-0.00228,-0.00651,0.02567,9.67679,0.77003,-0.69301,17.50984,-18.11568,7.25485,3.32362,7.20923,-3.75892,0.61935,22.49868,-14.12845,3.84517,-0.23236
0.32,-15.96577,-12.85491,4.06847,-1.13239,-0.0159,-0.0402,0.12128,8.85489,0.70188,-2.56056,0.14807,0.07291,0.32789,0.27347,-1.03297,-0.10127,0.16601,0.00601,-0.01483,0.06039,8.96114,0.07283,-0.62495,17.34868,-18.22757,7.2707,3.27485,6.62788,-4.04716,0.6458,21.93475,-14.1473,3.8885,-0.20956
0.34,-15.13848,-11.5144,4.282,-1.03892,0.05005,-0.02783,0.19148,8.46592,0.67554,-2.44939,0.14575,0.06847,0.31565,0.20912,-0.60865,-0.07305,0.34989,0.01428,-0.02953,0.09062,8.14009,-0.83239,-0.53685,17.18357,-18.30081,7.30573,3.2132,6.03992,-4.45423,0.67105,21.35274,-14.16775,3.93014,-0.21217
0.36,-15.21345,-10.07792,5.11036,-0.94482,0.13077,-0.01198,0.1833,8.73844,0.66439,-2.60734,0.14996,0.05831,0.33213,0.1319,-0.42669,-0.04283,0.44504,0.02075,-0.04527,0.11198,7.35415,-1.74378,-0.45194,16.98404,-18.34249,7.31127,3.13663,5.56951,-4.82856,0.67082,20.88524,-14.19339,3.95362,-0.2426
0.38,-15.8404,-7.61386,6.03869,-0.84866,0.23003,0.00735,0.06385,9.13648,0.62672,-2.85122,0.15109,0.03623,0.35185,0.05767,-0.49143,-0.01444,0.45308,0.02519,-0.06007,0.12373,6.54636,-2.69501,-0.35941,16.64026,-18.31787,7.30974,3.04851,5.22273,-5.20767,0.64513,20.5667,-14.21852,3.95805,-0.30973
