T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-4.69801,342.62561,-1.11209,6.95235,1.0143,-6.98383,-4.70339,343.27077,-1.11851,6.95235,1.02065,-6.98383
0.02,-4.61263,342.5429,-1.07745,6.95914,0.97579,-6.98423,-4.61951,343.3559,-1.08551,6.95915,0.98375,-6.98423
0.04,-4.52317,342.46421,-1.0418,6.96545,0.9364,-6.98459,-4.53154,343.43711,-1.0514,6.96546,0.94587,-6.98459
0.06,-4.42962,342.40181,-1.00552,6.97111,0.89666,-6.98506,-4.43924,343.50214,-1.01633,6.97111,0.90729,-6.98506
0.08,-4.33175,342.37277,-0.96901,6.97625,0.85702,-6.98593,-4.34212,343.53399,-0.98034,6.97625,0.86813,-6.98593
0.1,-4.22927,342.39957,-0.93267,6.98127,0.81793,-6.98762,-4.23952,343.51026,-0.9434,6.98128,0.8284,-6.98762
0.12,-4.12188,342.51025,-0.89696,6.98681,0.77985,-6.99071,-4.13066,343.40304,-0.90541,6.98681,0.78802,-6.99071
0.14,-4.00937,342.73803,-0.8624,6.99363,0.74328,-6.99586,-4.01475,343.17924,-0.86624,6.99363,0.74682,-6.99586
0.16,-3.89169,343.12006,-0.82959,7.00262,0.70876,-7.00384,-3.8911,342.80189,-0.82576,7.00262,0.70464,-7.00384
0.18,-3.76909,343.69492,-0.79923,7.01469,0.67685,-7.01541,-3.75925,342.23258,-0.78391,7.01469,0.66133,-7.01541
0.2,-3.64215,344.49862,-0.77208,7.03067,0.6482,-7.03129,-3.61914,341.43545,-0.74078,7.03067,0.61682,-7.03129
0.22,-3.51191,345.55866,-0.74897,7.05121,0.62344,-7.05202,-3.47124,340.38315,-0.69667,7.05121,0.57127,-7.05202
0.24,-3.37981,346.88581,-0.73073,7.07658,0.60318,-7.07776,-3.3167,339.06499,-0.65222,7.07658,0.52513,-7.07776
0.26,-3.24773,348.46342,-0.71813,7.1065,0.58798,-7.10816,-3.15752,337.49761,-0.60861,7.1065,0.47936,-7.10816
0.28,-3.11782,350.23415,-0.71181,7.13985,0.57828,-7.14203,-2.99668,335.73819,-0.56765,7.13984,0.43559,-7.14203
0.3,-2.99238,352.08444,-0.71218,7.17438,0.5743,-7.17708,-2.83817,333.89997,-0.53206,7.17437,0.39637,-7.17708
0.32,-2.87356,353.82726,-0.71933,7.20642,0.57602,-7.20955,-2.6871,332.16935,-0.50569,7.20641,0.36543,-7.20955
0.34,-2.76304,355.18447,-0.73286,7.23049,0.58309,-7.23395,-2.54966,330.82353,-0.49374,7.23048,0.34795,-7.23394
0.36,-2.66164,355.77066,-0.75184,7.23903,0.59475,-7.24265,-2.43301,330.24652,-0.50293,7.23902,0.35079,-7.24265
0.38,-2.56887,355.08154,-0.77468,7.22215,0.60982,-7.22578,-2.3451,330.94079,-0.54168,7.22214,0.38265,-7.22578
0.4,-2.48251,352.4905,-0.79902,7.1676,0.62663,-7.17109,-2.29434,333.53053,-0.62002,7.16759,0.45411,-7.17109
0.42,-2.39836,347.2588,-0.82171,7.061,0.64306,-7.06426,-2.28927,338.7516,-0.74932,7.06099,0.57735,-7.06426
0.44,-2.31005,338.56532,-0.83886,6.8865,0.65659,-6.88945,-2.33793,347.42174,-0.94177,6.8865,0.76566,-6.88945
0.46,-2.20934,325.56335,-0.84599,6.62794,0.66444,-6.63056,-2.44729,360.38392,-1.20933,6.62793,1.03235,-6.63056
0.48,-2.08673,307.47236,-0.83837,6.27068,0.6638,-6.27296,-2.62243,378.41491,-1.56228,6.27067,1.38923,-6.27296
0.5,-1.93277,283.7127,-0.81166,5.80431,0.65224,-5.80627,-2.86561,402.09091,-2.00709,5.8043,1.84424,-5.80627
0.52,-1.73995,254.09062,-0.76277,5.22627,0.62821,-5.22792,-3.17517,431.6032,-2.54366,5.22627,2.39839,-5.22792
0.54,-1.50552,219.03824,-0.69112,4.54658,0.59176,-4.54793,-3.5443,466.51897,-3.1618,4.54658,3.04171,-4.54793
0.56,-1.23511,179.90948,-0.60024,3.79358,0.54534,-3.79465,-3.95957,505.48647,-3.83698,3.79358,3.74832,-3.79465
0.58,-0.94509,139.1102,-0.4988,3.01623,0.4941,-3.01704,-4.40092,546.10571,-4.52895,3.01623,4.47443,-3.01704
0.6,-0.65933,99.61702,-0.39875,2.27383,0.44432,-2.27441,-4.84569,585.40922,-5.19008,2.27383,5.167,-2.27441
0.62,-0.40148,64.07872,-0.31143,1.61716,0.4003,-1.61755,-5.27478,620.75934,-5.78014,1.61716,5.77962,-1.61755
0.64,-0.19026,34.33749,-0.24498,1.0781,0.3625,-1.07834,-5.67509,650.32637,-6.27396,1.0781,6.28092,-1.07834
0.66,-0.04014,11.5616,-0.20431,0.67166,0.32728,-0.67178,-6.03737,672.95663,-6.65911,0.67166,6.65239,-0.67178
0.68,0.03662,0,-0.19173,0.40132,0.28736,-0.40136,-6.35322,687.87986,-6.93104,0.40132,6.88338,-0.40136
0.7,0.02857,0,-0.20735,0.26314,0.2322,-0.26312,-6.61322,694.48442,-7.08918,0.26314,6.96747,-0.26312
0.72,-0.07572,0,-0.24922,0.24846,0.14843,-0.24841,-6.80645,692.16904,-7.13423,0.24846,6.90015,-0.24841
0.74,-0.28746,4.3386,-0.31316,0.34536,0.02048,-0.34528,-6.9212,680.27804,-7.06657,0.34536,6.67799,-0.34528
0.76,-0.61657,26.80501,-0.39238,0.53886,-0.16847,-0.53876,-6.94605,658.12643,-6.88578,0.53886,6.29935,-0.53876
0.78,-1.06948,60.28758,-0.47686,0.81001,-0.43516,-0.80988,-6.87039,625.12121,-6.59136,0.81002,5.7666,-0.80988
0.8,-1.64579,105.07545,-0.55259,1.13406,-0.79422,-1.13389,-6.68463,580.9852,-6.18451,1.13406,5.08997,-1.13389
0.82,-2.33372,160.79422,-0.60084,1.47782,-1.25545,-1.47761,-6.38102,526.08827,-5.67114,1.47782,4.29279,-1.47761
0.84,-3.10438,225.95722,-0.59741,1.79662,-1.82016,-1.79635,-5.95559,461.88698,-5.06585,1.79662,3.41823,-1.79635
0.86,-3.90937,297.66569,-0.51677,2.03542,-2.47744,-2.03508,-5.41121,391.21516,-4.39469,2.03542,2.53175,-2.03508
0.88,-4.6909,371.99114,-0.34973,2.14354,-3.2028,-2.14311,-4.76184,317.89655,-3.69167,2.14354,1.70766,-2.14311
0.9,-5.40036,444.84329,-0.13079,2.09888,-3.95958,-2.09836,-4.03799,245.87528,-2.99255,2.09888,1.00343,-2.09836
0.92,-6.00839,512.51303,0.05158,1.92018,-4.70252,-1.91959,-3.28862,178.66888,-2.33305,1.92018,0.44374,-1.91959
0.94,-6.50217,571.94054,0.08403,1.65417,-5.38604,-1.65352,-2.57066,119.09211,-1.74618,1.65417,0.02501,-1.65352
0.96,-6.87948,621.04351,-0.12019,1.35069,-5.97464,-1.35004,-1.92975,68.92226,-1.25436,1.35069,-0.27019,-1.35004
0.98,-7.14368,658.76835,-0.58711,1.04753,-6.44695,-1.04695,-1.38973,28.8486,-0.86467,1.04753,-0.46199,-1.04695
1,-7.29991,684.7579,-1.27861,0.76891,-6.79252,-0.7685,-0.95447,0,-0.57106,0.76891,-0.56833,-0.7685
1.02,-7.35242,698.97248,-2.10745,0.52836,-7.00709,-0.52828,-0.61336,0,-0.35829,0.52836,-0.6029,-0.52828
1.04,-7.30293,701.42717,-2.96234,0.33148,-7.08916,-0.33192,-0.34569,0,-0.20499,0.33148,-0.57408,-0.33192
1.06,-7.15017,692.0469,-3.73572,0.17835,-7.03781,-0.17955,-0.12423,0,-0.08585,0.17835,-0.48447,-0.17955
1.08,-6.89032,670.63989,-4.34388,0.0655,-6.8519,-0.06772,0.08197,0,0.02663,0.0655,-0.3312,-0.06772
1.1,-6.51858,636.99027,-4.73323,-0.01256,-6.53058,0.00902,0.30519,0,0.1609,-0.01256,-0.10686,0.00902
1.12,-6.03183,591.07125,-4.87781,-0.06214,-6.07519,0.05698,0.57681,13.76165,0.34499,-0.06214,0.19895,0.05698
1.14,-5.43238,533.38001,-4.77574,-0.08958,-5.49246,0.08254,0.92487,50.19518,0.60507,-0.08958,0.59728,0.08254
1.16,-4.73282,465.39289,-4.44768,-0.10068,-4.79905,0.09159,1.37124,97.58587,0.96347,-0.10068,1.09673,0.09159
1.18,-3.96205,390.13352,-3.93785,-0.10045,-4.02737,0.08931,1.92798,155.82145,1.43593,-0.10045,1.69936,0.08931
1.2,-3.16772,312.40843,-3.31265,-0.09293,-3.22795,0.07997,2.59281,223.75316,2.02791,-0.09293,2.3957,0.07997
1.22,-2.40616,237.82344,-2.64786,-0.08117,-2.45937,0.06702,3.34349,298.61552,2.72984,-0.08117,3.15869,0.06702
1.24,-1.72367,170.96645,-2.00813,-0.06735,-1.76958,0.0531,4.13566,375.78801,3.51178,-0.06735,3.94124,0.0531
