T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00641,-0.00109,-0.00055,-0.00122,5e-05,2e-05,0.00129,0.00642,-0.00027,-0.00338,-0,9e-05,7e-05,0.0014,-0.00723,0.00131,-0.00437,-0.00012,1e-05,-9e-05,0.01187,0.00147,-0.00122,0.01796,-0.01473,0.00687,0.0026,0.00997,-0.00438,0.0004,0.02266,-0.01201,0.00352,-0.00085
0.02,-0.00649,-0.001,-0.00061,-0.00121,4e-05,2e-05,0.00129,0.00639,-0.00027,-0.00337,-0,8e-05,7e-05,0.0014,-0.00724,0.00138,-0.0044,-0.00013,1e-05,-9e-05,0.01172,0.00155,-0.0012,0.01787,-0.01474,0.00685,0.00263,0.00985,-0.00431,0.00042,0.02262,-0.01202,0.0035,-0.0008
0.04,-0.00662,-0.00095,-0.00066,-0.00121,4e-05,1e-05,0.00129,0.00635,-0.00027,-0.00337,-0,8e-05,7e-05,0.0014,-0.00722,0.00144,-0.00442,-0.00014,1e-05,-8e-05,0.01157,0.00164,-0.00118,0.01777,-0.01476,0.00682,0.00267,0.00972,-0.00424,0.00045,0.02258,-0.01203,0.00349,-0.00076
0.06,-0.00679,-0.00096,-0.0007,-0.00122,3e-05,1e-05,0.00128,0.00632,-0.00028,-0.00337,-0,8e-05,7e-05,0.0014,-0.00718,0.00151,-0.00443,-0.00015,2e-05,-8e-05,0.01141,0.00171,-0.00115,0.01768,-0.01477,0.0068,0.0027,0.00958,-0.00419,0.00048,0.02254,-0.01204,0.00347,-0.00072
0.08,-0.00701,-0.00106,-0.00071,-0.00122,3e-05,1e-05,0.00127,0.0063,-0.00028,-0.00338,0,8e-05,7e-05,0.00139,-0.00708,0.00159,-0.00441,-0.00015,2e-05,-8e-05,0.01124,0.00176,-0.00112,0.0176,-0.01478,0.00678,0.00274,0.00943,-0.00415,0.00051,0.0225,-0.01205,0.00346,-0.00067
0.1,-0.00728,-0.00128,-0.00067,-0.00123,2e-05,0,0.00124,0.0063,-0.00029,-0.00339,0,7e-05,7e-05,0.00138,-0.00693,0.00167,-0.00438,-0.00015,3e-05,-7e-05,0.01107,0.00181,-0.00109,0.01751,-0.0148,0.00675,0.00278,0.00926,-0.00411,0.00055,0.02245,-0.01206,0.00345,-0.00062
0.12,-0.00758,-0.00166,-0.00056,-0.00124,0,-0,0.00121,0.00632,-0.00029,-0.00342,0,7e-05,8e-05,0.00137,-0.0067,0.00175,-0.00432,-0.00014,3e-05,-6e-05,0.01089,0.00185,-0.00106,0.01743,-0.01482,0.00673,0.00282,0.00909,-0.00408,0.00058,0.02239,-0.01207,0.00343,-0.00058
0.14,-0.0079,-0.00224,-0.00038,-0.00125,-1e-05,-1e-05,0.00118,0.00638,-0.00029,-0.00347,0,7e-05,9e-05,0.00136,-0.00639,0.00183,-0.00422,-0.00013,3e-05,-4e-05,0.01072,0.00186,-0.00103,0.01735,-0.01484,0.00671,0.00285,0.0089,-0.00406,0.00062,0.02233,-0.01207,0.00343,-0.00053
0.16,-0.00822,-0.00303,-0.0001,-0.00126,-2e-05,-1e-05,0.00113,0.00649,-0.0003,-0.00354,1e-05,7e-05,0.0001,0.00134,-0.00599,0.00192,-0.00409,-0.00011,4e-05,-3e-05,0.01055,0.00187,-0.001,0.01728,-0.01488,0.0067,0.00289,0.00869,-0.00403,0.00065,0.02224,-0.01208,0.00342,-0.00047
0.18,-0.00853,-0.00406,0.00029,-0.00127,-4e-05,-2e-05,0.00107,0.00665,-0.0003,-0.00363,1e-05,6e-05,0.00011,0.00133,-0.0055,0.00202,-0.00392,-0.0001,4e-05,-1e-05,0.01041,0.00185,-0.00096,0.01723,-0.01491,0.00669,0.00293,0.00851,-0.00399,0.00068,0.02215,-0.01208,0.00342,-0.00042
