T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0,0.57926,0,3.03124,0,-0.07747,0.09113,0.09346,-0.00821,-0.54482,0.06183,0.06219,0.58791,-1.33644,-1.16052,0.42096,1.14747,-0.60722,-0.0342,0.68812,1.15653,1.10474,0.28716,-1.52074,-0.44801,0.08257,-0.0186,0.08779,-0.09957,-0.14007,0.01783,-0.08775,-0.18658,-0.02019,0.11578,0.03122,-0.10196,0.07381,0.09954,0.16829
0.02,-0.00046,0.57924,-0.0002,3.02961,0,-0.07753,0.09257,0.09294,-0.00712,-0.54582,0.06183,0.06343,0.57031,-1.33859,-1.1774,0.42208,1.14641,-0.60742,-0.03406,0.67747,1.16415,1.11271,0.29103,-1.51419,-0.45313,0.08015,-0.01973,0.0881,-0.0981,-0.1391,0.01777,-0.08774,-0.1865,-0.02174,0.11603,0.03325,-0.10115,0.07414,0.09932,0.16805
0.04,-0.00092,0.57922,-0.0004,3.02799,0,-0.07758,0.094,0.09243,-0.00604,-0.54681,0.06182,0.06465,0.55266,-1.34072,-1.19432,0.4232,1.14537,-0.60763,-0.03392,0.66676,1.17177,1.1207,0.29492,-1.50764,-0.45826,0.07774,-0.02085,0.0884,-0.09664,-0.13813,0.01772,-0.08772,-0.18642,-0.02329,0.11627,0.03526,-0.10036,0.07447,0.09909,0.16781
0.06,-0.00138,0.5792,-0.0006,3.02642,0,-0.07763,0.09542,0.09191,-0.00496,-0.54775,0.0618,0.06581,0.53472,-1.34275,-1.21154,0.42431,1.14438,-0.6079,-0.03379,0.65579,1.17943,1.12881,0.29884,-1.501,-0.46348,0.07537,-0.02197,0.0887,-0.09525,-0.13718,0.01768,-0.08771,-0.18633,-0.02481,0.11651,0.03723,-0.09957,0.07479,0.09888,0.16756
0.08,-0.00184,0.57918,-0.00081,3.02459,0,-0.07769,0.0969,0.09143,-0.00385,-0.54893,0.06189,0.06726,0.51844,-1.34528,-1.22712,0.42545,1.14314,-0.60789,-0.03362,0.64629,1.18681,1.13622,0.30253,-1.49481,-0.46822,0.07278,-0.02311,0.08902,-0.09355,-0.13614,0.01758,-0.08768,-0.18626,-0.02643,0.11677,0.03945,-0.09872,0.07515,0.0986,0.16733
0.1,-0.0023,0.57916,-0.001,3.02333,0,-0.07772,0.09826,0.09085,-0.00281,-0.54959,0.06173,0.0681,0.49859,-1.34675,-1.2462,0.42653,1.14243,-0.60845,-0.03352,0.63362,1.1948,1.14516,0.30671,-1.48767,-0.47395,0.07065,-0.02419,0.0893,-0.09249,-0.1353,0.01759,-0.08768,-0.18617,-0.02785,0.11699,0.04114,-0.09802,0.07544,0.09846,0.16707
0.12,-0.00272,0.57916,-0.00116,3.02365,0,-0.07766,0.09929,0.09,-0.00191,-0.5488,0.06085,0.06718,0.46845,-1.34533,-1.27549,0.42747,1.14326,-0.61075,-0.03361,0.61223,1.20468,1.15821,0.31238,-1.47769,-0.48278,0.06985,-0.02513,0.08944,-0.09323,-0.13502,0.01786,-0.08774,-0.18596,-0.0287,0.11709,0.04149,-0.09767,0.0755,0.09867,0.16666
0.14,-0.00312,0.57915,-0.00131,3.02455,0,-0.07755,0.10021,0.08904,-0.00108,-0.54749,0.05971,0.06565,0.43476,-1.34283,-1.30824,0.42834,1.14463,-0.61361,-0.03377,0.58762,1.21513,1.17283,0.31853,-1.46678,-0.49257,0.06951,-0.02599,0.08953,-0.09461,-0.13496,0.01823,-0.08782,-0.18573,-0.02934,0.11715,0.0413,-0.09748,0.07549,0.09901,0.16624
0.16,-0.00353,0.57915,-0.00146,3.02521,0,-0.07746,0.10118,0.08813,-0.00026,-0.54642,0.05869,0.06441,0.4029,-1.3408,-1.33914,0.42925,1.14573,-0.61612,-0.0339,0.56444,1.2252,1.18682,0.3244,-1.45643,-0.50171,0.06893,-0.02687,0.08964,-0.09567,-0.13482,0.01857,-0.08789,-0.18553,-0.03007,0.11723,0.04129,-0.09724,0.07552,0.09928,0.16586
0.18,-0.00395,0.57914,-0.00161,3.02579,0,-0.07738,0.10216,0.08722,0.00071,-0.54532,0.05766,0.0631,0.37007,-1.33886,-1.37129,0.43015,1.1469,-0.61903,-0.03401,0.54137,1.23581,1.20049,0.33053,-1.4455,-0.51174,0.06846,-0.02781,0.08977,-0.09682,-0.13458,0.01886,-0.08795,-0.18524,-0.03087,0.11733,0.04156,-0.09691,0.07551,0.09958,0.1653
