T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-2.55438,-1.94182,0.39385,-0.78293,0.03276,-0.01061,2.78602,-0.214,-0.00041,-0.94527,-0.03597,-0.07616,-0.18551,3.08311,1.43653,0.18998,-0.70952,0.0476,-0.14099,0.16374,11.76317,-8.81877,0.40196,6.53357,-12.71958,9.81998,0.47021,7.93805,5.59701,-0.53446,5.9782,-15.23859,3.03898,-0.49968
0.02,-2.75616,-1.91264,0.3929,-0.78633,0.03314,-0.01056,2.69403,-0.23138,-0.00798,-0.99628,-0.0382,-0.07491,-0.17796,2.99844,1.43066,0.19631,-0.77133,0.05211,-0.13859,0.15597,11.85133,-8.90917,0.42289,6.64183,-12.66374,9.79101,0.45514,7.96499,5.52862,-0.54136,6.02567,-15.18127,3.02351,-0.50309
0.04,-2.95,-1.88874,0.39409,-0.78919,0.03357,-0.01078,2.6087,-0.24969,-0.01877,-1.04457,-0.04076,-0.07389,-0.1706,2.91561,1.42568,0.20655,-0.83183,0.05698,-0.13691,0.14842,11.94435,-8.99097,0.44851,6.75209,-12.60582,9.76197,0.43979,7.99458,5.4728,-0.54809,6.07612,-15.12217,3.00852,-0.50594
0.06,-3.12689,-1.86896,0.39848,-0.79092,0.03409,-0.01117,2.53209,-0.26648,-0.03289,-1.08941,-0.04366,-0.07292,-0.16346,2.83765,1.42046,0.22099,-0.8894,0.06223,-0.13576,0.14133,12.03935,-9.06579,0.47746,6.86054,-12.54702,9.73193,0.42378,8.02503,5.42398,-0.5548,6.12995,-15.06169,2.99351,-0.50896
0.08,-3.26343,-1.85224,0.40644,-0.79081,0.0342,-0.01179,2.48067,-0.28156,-0.04971,-1.11929,-0.04698,-0.07212,-0.15794,2.78579,1.4027,0.23845,-0.93549,0.0678,-0.13449,0.13598,12.13904,-9.1351,0.5097,6.98472,-12.4859,9.70079,0.40583,8.04479,5.38222,-0.56314,6.17655,-15.00075,2.97739,-0.51127
0.1,-3.38165,-1.83213,0.42029,-0.78846,0.03499,-0.01215,2.42542,-0.286,-0.07007,-1.15735,-0.05042,-0.07049,-0.15126,2.72428,1.39457,0.26138,-0.98347,0.07358,-0.13358,0.13038,12.22688,-9.18177,0.54032,7.0779,-12.42416,9.67176,0.38818,8.09038,5.35271,-0.56929,6.24493,-14.93818,2.96337,-0.51387
0.12,-3.51666,-1.79848,0.44261,-0.78361,0.03811,-0.01153,2.32978,-0.26767,-0.09419,-1.23338,-0.05358,-0.06691,-0.14009,2.60813,1.4224,0.29218,-1.05182,0.07934,-0.13367,0.12165,12.28509,-9.19111,0.56125,7.08666,-12.37107,9.63689,0.37726,8.2293,5.343,-0.56825,6.38517,-14.87198,2.95499,-0.5165
0.14,-3.63208,-1.75989,0.47337,-0.77574,0.04119,-0.01044,2.23465,-0.23309,-0.12062,-1.31841,-0.05668,-0.06227,-0.12785,2.48563,1.4558,0.32731,-1.12214,0.08491,-0.13357,0.11293,12.32797,-9.17916,0.57547,7.06533,-12.31532,9.60639,0.36515,8.39992,5.33758,-0.56558,6.55048,-14.80436,2.94845,-0.51954
0.16,-3.69052,-1.72197,0.51375,-0.7643,0.04245,-0.00917,2.17484,-0.19026,-0.14806,-1.38634,-0.05984,-0.05734,-0.11764,2.39865,1.47085,0.36381,-1.17833,0.09,-0.13225,0.1066,12.36943,-9.1486,0.58399,7.05991,-12.25286,9.58162,0.34911,8.56282,5.33199,-0.56533,6.70683,-14.73687,2.94099,-0.52164
0.18,-3.7038,-1.67933,0.56764,-0.74957,0.04291,-0.00702,2.14286,-0.13538,-0.17499,-1.44346,-0.06289,-0.05192,-0.10905,2.33972,1.47739,0.40154,-1.22334,0.09403,-0.12979,0.10111,12.39132,-9.10855,0.57519,7.04815,-12.20964,9.52379,0.34173,8.74527,5.31985,-0.56472,6.87398,-14.66862,2.93258,-0.52427
