T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,5e-05,4e-05,0.0013,-0.0066,0,-0.00079,-0.00098,0.00089,-0.0037,0.00643,-0.00085,-0.00193,0.03175,0.01678,0.03073,-0.00151,-0.01851,0.00702,-0.00266,-0.05738,-0.0006,0.05652,-0.00334,-0.02636,0.03076,0.00741,-0.0003,-0.00221,-0.00099,0.00333,-0.00437,-0.00814,0.00815,-0.00111,-0.00173,0.00077,-0.0009,0.00737,-0.0003,0.0034
0.02,-5e-05,3e-05,0.00141,-0.00749,0,-0.00081,-0.00052,0.00119,-0.00297,0.00579,-0.0012,-0.00165,0.03183,0.01703,0.03035,-0.00156,-0.01803,0.00614,-0.00286,-0.0552,-0.00012,0.05422,-0.00355,-0.02553,0.02979,0.00719,-0.00018,-0.00242,-0.00053,0.003,-0.00405,-0.00795,0.00852,-0.00159,-0.00197,0.00107,-0.0006,0.00852,-0.00025,0.00376
0.04,-0.00018,2e-05,0.00152,-0.00853,0,-0.00084,8e-05,0.00162,-0.00196,0.00487,-0.0016,-0.00123,0.03117,0.01696,0.02917,-0.00159,-0.01697,0.00482,-0.00307,-0.05131,0.0004,0.05011,-0.00372,-0.02397,0.02784,0.00675,1e-05,-0.00261,0.00013,0.00245,-0.00357,-0.00754,0.0088,-0.00221,-0.00221,0.00155,-0.00015,0.00978,-0.00019,0.00411
0.06,-0.00033,1e-05,0.00164,-0.00969,0,-0.0009,0.00079,0.00219,-0.00073,0.00374,-0.00201,-0.00068,0.02971,0.01658,0.02722,-0.00162,-0.01532,0.00311,-0.00326,-0.04607,0.0009,0.04447,-0.00385,-0.02183,0.02503,0.00613,0.00028,-0.00277,0.00101,0.0017,-0.00296,-0.00693,0.0089,-0.00293,-0.00244,0.0022,0.00043,0.01095,-0.00012,0.00445
0.08,-0.00049,-0,0.00176,-0.01089,0,-0.00101,0.00152,0.00294,0.00062,0.00255,-0.0024,-4e-05,0.02736,0.01588,0.02453,-0.00164,-0.01315,0.00112,-0.00342,-0.04,0.00125,0.03777,-0.0039,-0.01931,0.02154,0.00538,0.00062,-0.00287,0.00212,0.00076,-0.00229,-0.00615,0.00877,-0.00372,-0.00261,0.00301,0.00112,0.01181,-4e-05,0.00476
0.1,-0.00064,-1e-05,0.00187,-0.012,0,-0.00119,0.0022,0.00384,0.00195,0.00147,-0.00269,0.00062,0.02405,0.01485,0.02118,-0.00166,-0.01052,-0.00099,-0.0035,-0.03384,0.00131,0.03066,-0.00386,-0.0167,0.01764,0.00458,0.00103,-0.00287,0.00345,-0.0003,-0.00164,-0.00529,0.00828,-0.0045,-0.00269,0.00396,0.00186,0.01201,5e-05,0.00502
0.12,-0.00075,-1e-05,0.00198,-0.01288,0,-0.00144,0.00271,0.0049,0.00308,0.00071,-0.00278,0.00123,0.01978,0.01348,0.01731,-0.00169,-0.00757,-0.003,-0.00346,-0.02838,0.00092,0.02392,-0.00369,-0.01432,0.01364,0.00379,0.0015,-0.00271,0.00494,-0.00144,-0.00113,-0.00439,0.00734,-0.00517,-0.00262,0.00503,0.00261,0.01124,0.00015,0.00517
0.14,-0.00081,-1e-05,0.00204,-0.01337,0,-0.0018,0.00293,0.00608,0.00383,0.00041,-0.0026,0.00178,0.01465,0.01176,0.01314,-0.00172,-0.00442,-0.00476,-0.00328,-0.02434,-9e-05,0.0182,-0.00332,-0.0125,0.00981,0.00311,0.00202,-0.00234,0.0065,-0.0026,-0.00083,-0.00353,0.00591,-0.00566,-0.00232,0.00624,0.00332,0.00929,0.00022,0.00506
0.16,-0.00079,1e-05,0.00204,-0.0134,0,-0.00227,0.00278,0.00732,0.00403,0.00064,-0.00206,0.00228,0.00898,0.00971,0.00901,-0.00174,-0.00123,-0.00611,-0.00298,-0.02216,-0.00187,0.01402,-0.0027,-0.01149,0.00634,0.00258,0.00263,-0.00167,0.00798,-0.00378,-0.00081,-0.00275,0.00402,-0.00591,-0.0017,0.00768,0.00401,0.00617,0.00019,0.00446
0.18,-0.00068,5e-05,0.00193,-0.01289,0,-0.00289,0.0022,0.00852,0.00355,0.00137,-0.00109,0.00278,0.00331,0.00736,0.00539,-0.00175,0.00184,-0.00695,-0.00263,-0.0221,-0.00453,0.01171,-0.00176,-0.01153,0.00335,0.00228,0.00335,-0.00064,0.00916,-0.00497,-0.0011,-0.00206,0.00184,-0.00589,-0.00063,0.00949,0.0047,0.00213,-3e-05,0.00302
0.2,-0.00046,0.0001,0.00166,-0.01182,0,-0.00365,0.00113,0.00956,0.00224,0.00247,0.00035,0.00342,-0.00155,0.00478,0.00292,-0.00173,0.00455,-0.00721,-0.00231,-0.02416,-0.00813,0.01147,-0.00044,-0.01278,0.00094,0.00222,0.00423,0.00086,0.00972,-0.00619,-0.00171,-0.00149,-0.00039,-0.00559,0.00099,0.01186,0.00543,-0.00235,-0.00057,0.00031
0.22,-0.00012,0.00017,0.00117,-0.01021,0,-0.00457,-0.00047,0.01026,-2e-05,0.0038,0.00226,0.00432,-0.00467,0.00211,0.00228,-0.00168,0.00671,-0.00679,-0.00216,-0.02821,-0.01266,0.01337,0.00134,-0.01543,-0.00084,0.00245,0.00531,0.00289,0.00937,-0.00744,-0.00262,-0.00102,-0.00236,-0.00501,0.0033,0.01497,0.00625,-0.00668,-0.00157,-0.00408
