T,R,L
0,0,1
0.02,0,1
0.04,0,1
0.06,0,1
0.08,0,1
0.1,0,1
0.12,0,1
0.14,0,1
0.16,0,1
0.18,0,1
0.2,0,1
0.22,0,1
0.24,0,1
0.26,0,1
0.28,0,1
0.3,0,1
0.32,0,1
0.34,0,1
0.36,0,1
0.38,0,1
0.4,0,1
0.42,0,1
0.44,0,1
0.46,0,1
0.48,0,1
0.5,0,1
0.52,0,1
0.54,0,1
0.56,0,1
0.58,0,1
0.6,0,1
0.62,0,1
0.64,0,1
0.66,0,1
0.68,0,1
0.7,0,1
0.72,0,1
0.74,0,1
0.76,0,1
0.78,0,1
0.8,0,1
0.82,0,1
0.84,0,1
0.86,0,1
0.88,0,1
0.9,0,1
0.92,0,1
0.94,0,1
0.96,0,1
0.98,0,1
1,0,1
1.02,0,1
1.04,0,1
1.06,0,1
1.08,0,1
1.1,0,1
1.12,0,1
1.14,0,1
1.16,0,1
1.18,0,1
1.2,0,1
1.22,0,1
1.24,0,1
1.26,0,1
1.28,0,1
1.3,0,1
1.32,0,1
1.34,0,1
1.36,0,1
1.38,0,0
1.4,0,0
1.42,0,0
1.44,0,0
1.46,0,0
1.48,0,0
1.5,0,0
1.52,0,0
1.54,0,0
1.56,0,0
1.58,0,0
1.6,0,0
1.62,0,0
1.64,0,0
1.66,0,0
1.68,0,0
1.7,0,0
1.72,0,0
1.74,0,0
1.76,0,0
1.78,0,0
1.8,0,0
1.82,0,0
1.84,0,0
1.86,0,0
1.88,0,0
1.9,0,0
1.92,0,0
1.94,0,0
1.96,0,0
1.98,0,0
2,0,0
2.02,0,0
2.04,0,0
2.06,0,0
2.08,0,0
2.1,0,0
2.12,0,0
2.14,0,0
2.16,0,0
2.18,0,0
2.2,0,0
2.22,0,0
2.24,0,0
2.26,0,0
2.28,0,0
2.3,0,0
2.32,0,0
2.34,0,0
2.36,0,0
2.38,0,0
2.4,0,0
2.42,0,0
2.44,0,0
2.46,0,0
2.48,0,0
2.5,0,0
2.52,0,0
2.54,0,0
2.56,0,0
2.58,0,0
2.6,0,0
2.62,0,0
2.64,0,0
2.66,0,0
2.68,0,0
2.7,0,0
2.72,0,0
2.74,0,0
2.76,0,0
2.78,0,0
2.8,0,0
2.82,0,0
2.84,0,0
2.86,0,1
2.88,0,1
2.9,0,1
2.92,0,1
2.94,0,1
2.96,0,1
2.98,0,1
3,0,1
3.02,0,1
3.04,0,1
3.06,0,1
3.08,0,1
3.1,0,1
3.12,0,1
3.14,0,1
3.16,0,1
3.18,0,1
3.2,0,1
3.22,0,1
3.24,0,1
3.26,0,1
3.28,0,1
3.3,0,1
3.32,0,1
3.34,0,1
3.36,0,1
3.38,0,1
3.4,0,1
3.42,0,1
3.44,0,1
3.46,0,1
3.48,0,1
3.5,0,1
3.52,0,1
3.54,0,1
3.56,0,1
3.58,0,1
3.6,0,1
3.62,0,1
3.64,0,1
3.66,0,1
3.68,0,1
3.7,0,1
3.72,0,1
3.74,0,1
3.76,0,1
3.78,0,1
3.8,0,1
3.82,0,1
3.84,0,1
3.86,0,1
3.88,0,1
3.9,0,1
3.92,0,1
3.94,0,1
3.96,0,1
3.98,0,1
4,0,1
4.02,0,1
4.04,0,1
4.06,0,1
4.08,0,1
4.1,0,1
4.12,0,1
4.14,0,1
4.16,0,1
4.18,0,1
4.2,0,1
4.22,0,1
4.24,0,1
4.26,0,1
4.28,0,1
4.3,0,1
4.32,0,1
4.34,0,1
4.36,0,1
4.38,0,1
4.4,0,1
4.42,0,1
4.44,0,1
4.46,0,1
4.48,0,1
4.5,0,1
4.52,0,1
4.54,0,1
4.56,0,1
4.58,0,1
4.6,0,1
4.62,0,1
4.64,0,1
4.66,0,1
4.68,0,1
4.7,0,1
4.72,0,1
4.74,0,1
4.76,0,1
4.78,0,1
4.8,0,1
4.82,0,1
4.84,0,1
4.86,0,1
4.88,0,1
4.9,0,1
4.92,0,1
4.94,0,1
4.96,0,1
4.98,0,1
5,0,1
5.02,0,1
5.04,0,1
5.06,0,1
5.08,0,1
5.1,0,1
5.12,0,1
5.14,0,1
5.16,0,1
5.18,0,0
5.2,0,0
5.22,0,0
5.24,0,0
5.26,0,0
5.28,0,0
5.3,0,0
5.32,0,0
5.34,0,0
5.36,0,0
5.38,0,0
5.4,0,1
5.42,0,1
5.44,0,1
5.46,0,1
5.48,0,1
5.5,0,1
5.52,0,1
5.54,0,1
5.56,0,1
5.58,0,1
5.6,0,1
5.62,0,1
5.64,0,1
5.66,0,1
5.68,0,1
5.7,0,1
5.72,0,1
5.74,0,1
5.76,0,1
5.78,0,1
5.8,0,1
5.82,0,1
5.84,0,1
5.86,0,1
5.88,0,1
5.9,0,1
5.92,0,1
5.94,0,1
5.96,0,1
5.98,0,1
6,0,1
6.02,0,1
6.04,0,1
6.06,0,1
6.08,0,1
6.1,0,1
6.12,0,1
6.14,0,1
6.16,0,1
6.18,0,1
6.2,0,1
6.22,0,1
6.24,0,1
6.26,0,1
6.28,0,1
6.3,0,1
6.32,0,1
6.34,0,1
6.36,0,1
6.38,0,1
6.4,0,1
6.42,0,1
6.44,0,1
6.46,0,1
6.48,0,1
6.5,0,1
6.52,0,1
6.54,0,1
6.56,0,1
6.58,0,1
6.6,0,1
6.62,0,1
6.64,0,1
6.66,0,1
6.68,0,1
6.7,0,1
6.72,0,1
6.74,0,1
6.76,0,1
6.78,0,1
6.8,0,1
6.82,0,1
6.84,0,1
6.86,0,1
6.88,0,1
6.9,0,1
6.92,0,1
6.94,0,1
6.96,0,1
6.98,0,1
7,0,1
7.02,0,1
7.04,0,1
7.06,0,1
7.08,0,1
7.1,0,1
7.12,0,1
7.14,0,1
7.16,0,1
7.18,0,1
7.2,0,1
7.22,0,1
7.24,0,1
7.26,0,1
7.28,0,1
7.3,0,1
7.32,0,1
7.34,0,1
7.36,0,1
7.38,0,1
7.4,0,0
7.42,0,0
7.44,0,0
7.46,0,0
7.48,0,0
7.5,0,0
7.52,0,0
7.54,0,0
7.56,0,0
7.58,0,0
7.6,0,0
7.62,0,0
7.64,0,0
7.66,0,0
7.68,0,0
7.7,0,0
7.72,0,0
7.74,0,0
7.76,0,0
7.78,0,0
7.8,0,0
7.82,0,0
7.84,0,0
7.86,0,0
7.88,0,1
7.9,0,1
7.92,0,1
7.94,0,1
7.96,0,1
7.98,0,1
8,0,1
8.02,0,1
8.04,0,1
8.06,0,1
8.08,0,1
8.1,0,1
8.12,0,1
8.14,0,1
8.16,0,1
8.18,0,1
8.2,0,1
8.22,0,1
8.24,0,1
8.26,0,1
8.28,0,1
8.3,0,1
8.32,0,1
8.34,0,0
8.36,0,0
8.38,0,0
8.4,0,0
8.42,0,0
8.44,0,0
8.46,0,0
8.48,0,0
8.5,0,0
8.52,0,0
8.54,0,0
8.56,0,0
8.58,0,0
8.6,0,0
8.62,0,0
8.64,0,0
8.66,0,0
8.68,0,0
8.7,0,0
8.72,0,0
8.74,0,0
8.76,1,0
8.78,1,0
8.8,1,0
8.82,1,0
8.84,1,0
8.86,1,0
8.88,1,0
8.9,1,0
8.92,1,0
8.94,1,0
8.96,1,0
8.98,1,0
9,1,0
9.02,1,1
9.04,1,1
9.06,1,1
9.08,1,1
9.1,1,1
9.12,1,1
9.14,1,1
9.16,1,1
9.18,1,1
9.2,1,1
9.22,1,1
9.24,1,1
9.26,1,1
9.28,1,1
9.3,1,1
9.32,1,1
9.34,1,1
9.36,1,1
9.38,1,1
9.4,1,1
9.42,1,1
9.44,1,1
9.46,1,1
9.48,1,1
9.5,1,1
9.52,1,1
9.54,1,1
9.56,1,1
9.58,1,1
9.6,1,1
9.62,1,1
9.64,1,1
9.66,1,1
9.68,1,1
9.7,1,1
9.72,1,1
9.74,1,1
9.76,1,1
9.78,1,1
9.8,1,1
9.82,1,1
9.84,1,1
9.86,1,1
9.88,1,1
9.9,1,1
9.92,1,1
9.94,1,1
9.96,1,1
9.98,1,1
10,1,1
10.02,1,1
10.04,1,1
10.06,1,1
10.08,1,1
10.1,1,1
10.12,1,1
10.14,1,1
10.16,1,1
10.18,1,1
10.2,1,1
10.22,1,1
10.24,1,1
10.26,1,1
10.28,1,1
10.3,1,1
10.32,1,1
10.34,1,1
10.36,1,1
10.38,1,1
10.4,1,1
10.42,1,1
10.44,1,1
10.46,1,1
10.48,1,1
10.5,1,1
10.52,1,1
10.54,1,1
10.56,1,1
10.58,1,1
10.6,1,1
10.62,1,1
10.64,1,1
10.66,1,1
10.68,1,1
10.7,1,1
10.72,1,1
10.74,1,1
10.76,1,1
10.78,1,1
10.8,1,1
10.82,1,1
10.84,1,1
10.86,1,1
10.88,1,1
10.9,1,1
10.92,1,1
10.94,1,1
10.96,1,1
10.98,1,1
11,1,1
11.02,1,1
11.04,1,1
11.06,1,1
11.08,1,1
11.1,1,1
11.12,1,1
11.14,1,1
11.16,1,1
11.18,1,1
11.2,1,1
11.22,1,1
11.24,1,1
11.26,1,1
11.28,1,1
11.3,1,1
11.32,1,1
11.34,1,1
11.36,1,1
11.38,1,1
11.4,1,1
11.42,1,1
11.44,1,1
11.46,1,1
11.48,1,1
11.5,1,1
11.52,1,1
11.54,1,1
11.56,1,1
11.58,1,1
11.6,1,1
11.62,1,1
11.64,1,1
11.66,1,1
11.68,1,1
11.7,1,1
11.72,1,1
11.74,1,1
11.76,1,1
11.78,1,1
11.8,1,1
11.82,1,1
11.84,1,1
11.86,1,1
11.88,1,1
11.9,1,1
11.92,1,1
11.94,1,1
11.96,1,1
11.98,1,1
12,1,1
12.02,1,1
12.04,1,1
12.06,1,1
12.08,1,1
12.1,1,1
12.12,1,1
12.14,1,1
12.16,1,1
12.18,1,1
12.2,1,1
12.22,1,1
12.24,1,1
12.26,1,1
12.28,1,1
12.3,1,1
12.32,1,1
12.34,1,1
12.36,1,1
12.38,1,1
12.4,1,1
12.42,1,1
12.44,1,1
12.46,1,1
12.48,1,1
12.5,1,1
12.52,1,1
12.54,1,1
12.56,1,1
12.58,1,1
12.6,1,1
12.62,1,1
12.64,1,0
12.66,1,0
12.68,1,0
12.7,1,0
12.72,1,0
12.74,1,0
12.76,1,0
12.78,1,0
12.8,1,0
12.82,1,0
12.84,1,0
12.86,1,0
12.88,1,0
12.9,1,0
12.92,1,0
12.94,1,0
12.96,1,0
12.98,1,0
13,0,0
13.02,0,0
13.04,0,0
13.06,0,0
13.08,0,0
13.1,0,0
13.12,0,0
13.14,0,0
13.16,0,0
13.18,0,0
13.2,0,0
13.22,0,0
13.24,0,0
13.26,0,0
13.28,0,0
13.3,0,0
13.32,0,0
13.34,0,0
13.36,0,0
13.38,0,0
13.4,0,0
13.42,0,0
13.44,0,0
13.46,0,0
13.48,0,0
13.5,0,0
13.52,0,0
13.54,0,0
