T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0,0,0,0,-0,-0,-0.0075,1.00121,-0.01019,0,0.00043,-0
0.02,-0,0,0,0,-0,-0,-0.00761,1.00102,-0.01019,0,0.00044,-0
0.04,-0,0,0,-0,-0,-0,-0.00772,1.0008,-0.01018,-0,0.00044,-0
0.06,-0,0,0,-0,-0,-0,-0.00784,1.00057,-0.01018,-0,0.00045,-0
0.08,-0,0,0,-0,-0,0,-0.00796,1.00035,-0.01018,-0,0.00046,0
0.1,-0,0,0,-0,-0,0,-0.00808,1.00019,-0.01018,-0,0.00046,0
0.12,-0,0,0,-0,-0,0,-0.00821,1.00011,-0.01018,-0,0.00047,0
0.14,-0,0,0,-0,-0,0,-0.00834,1.00019,-0.01018,-0,0.00048,0
0.16,-0,0,0,-0,-0,0,-0.00848,1.00049,-0.01018,-0,0.00049,0
0.18,-0,0,0,-0,-0,0,-0.00862,1.00112,-0.01019,-0,0.00049,0
0.2,-0,0,0,-0,-0,0,-0.00877,1.00218,-0.0102,-0,0.0005,0
0.22,-0,0,0,-0,0,0,-0.00892,1.00375,-0.01021,-0,0.00051,0
0.24,-0,0,0,-0,0,0,-0.00909,1.00595,-0.01024,-0,0.00052,0
0.26,-0,0,-0,-0,0,0,-0.00926,1.00884,-0.01027,-0,0.00052,0
0.28,0,0,-0,-0,0,0,-0.00944,1.01246,-0.0103,-0,0.00053,0
0.3,0,0,-0,-0,0,0,-0.00962,1.01674,-0.01035,-0,0.00054,0
0.32,0,0,-0,0,0,0,-0.0098,1.02153,-0.0104,0,0.00054,0
0.34,0,0,-0,0,0,0,-0.00997,1.02651,-0.01045,0,0.00054,0
0.36,0,0,-0,0,0,-0,-0.01014,1.03116,-0.01049,0,0.00055,-0
0.38,0,0,-0,0,0,-0,-0.01027,1.03472,-0.01053,0,0.00054,-0
0.4,0,0,-0,0,0,-0,-0.01037,1.03614,-0.01054,0,0.00054,-0
0.42,0,0,-0,0,0,-0,-0.01042,1.03403,-0.01052,0,0.00053,-0
0.44,0,0,-0,0,0,-0,-0.0104,1.02668,-0.01045,0,0.00052,-0
0.46,0,0,-0,0,0,-0,-0.01029,1.0121,-0.0103,0,0.0005,-0
0.48,0,0,-0,0,0,-0,-0.01007,0.98805,-0.01006,0,0.00048,-0
0.5,0,0,-0,0,-0,-0,-0.00972,0.95226,-0.00969,0,0.00046,-0
0.52,0,0,0,0,-0,-0,-0.00922,0.90264,-0.00919,0,0.00042,-0
0.54,0,0,0,0,-0,-0,-0.00856,0.83769,-0.00852,0,0.00039,-0
0.56,-0,0,0,0,-0,-0,-0.00774,0.75695,-0.0077,0,0.00034,-0
0.58,-0,0,0,0,-0,-0,-0.00676,0.66171,-0.00673,0,0.00029,-0
0.6,-0,0,0,-0,-0,-0,-0.00568,0.55579,-0.00566,-0,0.00024,-0
0.62,-0,0,0,-0,-0,-0,-0.00456,0.44586,-0.00454,-0,0.00019,-0
0.64,-0,0,0,-0,-0,0,-0.00348,0.33995,-0.00346,-0,0.00014,0
0.66,-0,0,0,-0,-0,0,-0.0025,0.24471,-0.00249,-0,0.0001,0
0.68,-0,0,0,-0,-0,0,-0.00168,0.16397,-0.00167,-0,6e-05,0
0.7,-0,0,0,-0,-0,0,-0.00101,0.09901,-0.00101,-0,4e-05,0
0.72,-0,0,0,-0,-0,0,-0.0005,0.0494,-0.0005,-0,2e-05,0
0.74,-0,0,0,-0,-0,0,-0.00014,0.01361,-0.00014,-0,0,0
0.76,-0,0,0,-0,-0,0,0.00011,0,0.00011,-0,-1e-05,0
0.78,-0,0,0,-0,0,0,0.00026,0,0.00025,-0,-1e-05,0
0.8,-0,0,-0,-0,0,0,0.00033,0,0.00033,-0,-2e-05,0
0.82,-0,0,-0,-0,0,0,0.00035,0,0.00035,-0,-2e-05,0
0.84,0,0,-0,-0,0,0,0.00034,0,0.00034,-0,-1e-05,0
0.86,0,0,-0,0,0,0,0.0003,0,0.0003,0,-1e-05,0
0.88,0,0,-0,0,0,0,0.00025,0,0.00025,0,-1e-05,0
0.9,0,0,-0,0,0,0,0.0002,0,0.0002,0,-1e-05,0
0.92,0,0,-0,0,0,-0,0.00015,0,0.00015,0,-1e-05,-0
0.94,0,0,-0,0,0,-0,0.00011,0,0.00011,0,-0,-0
0.96,0,0,-0,0,0,-0,7e-05,0,7e-05,0,-0,-0
0.98,0,0,-0,0,0,-0,4e-05,0,4e-05,0,-0,-0
1,0,0,-0,0,0,-0,2e-05,0,2e-05,0,-0,-0
1.02,0,0,-0,0,0,-0,1e-05,0,1e-05,0,-0,-0
1.04,0,0,-0,0,0,-0,-1e-05,0.00055,-1e-05,0,0,-0
1.06,0,0,-0,0,-0,-0,-1e-05,0.00118,-1e-05,0,0,-0
1.08,0,0,0,0,-0,-0,-2e-05,0.00149,-2e-05,0,0,-0
1.1,-0,0,0,0,-0,-0,-2e-05,0.00157,-2e-05,0,0,-0
1.12,-0,0,0,0,-0,-0,-2e-05,0.00149,-2e-05,0,0,-0
1.14,-0,0,0,-0,-0,-0,-1e-05,0.00133,-1e-05,-0,0,-0
1.16,-0,0,0,-0,-0,-0,-1e-05,0.00111,-1e-05,-0,0,-0
1.18,-0,0,0,-0,-0,-0,-1e-05,0.00088,-1e-05,-0,0,-0
1.2,-0,0,0,-0,-0,0,-1e-05,0.00067,-1e-05,-0,0,0
1.22,-0,0,0,-0,-0,0,-0,0.00048,-0,-0,0,0
1.24,-0,0,0,-0,-0,0,-0,0.00031,-0,-0,0,0
1.26,-0,0,0,-0,-0,0,-0,0.00018,-0,-0,0,0
1.28,-0,0,0,-0,-0,0,-0,9e-05,-0,-0,0,0
1.3,-0,0,0,-0,-0,0,-0,2e-05,-0,-0,-0,0
1.32,-0,0,0,-0,-0,0,0,0,0,-0,-0,0
1.34,-0,0,0,-0,0,0,0,0,0,-0,-0,0
1.36,-0,0,-0,-0,0,0,0,0,0,-0,-0,0
1.38,0,0,-0,-0,0,0,0,0,0,-0,-0,0
1.4,0,0,-0,-0,0,0,0,0,0,-0,-0,0
1.42,0,0,-0,0,0,0,0,0,0,0,-0,0
1.44,0,0,-0,0,0,0,0,0,0,0,-0,0
1.46,0,0,-0,0,0,0,0,0,0,0,-0,0
1.48,0,0,-0,0,0,-0,0,0,0,0,-0,-0
1.5,0,0,-0,0,0,-0,0,0,0,0,-0,-0
1.52,0,0,-0,0,0,-0,0,0,0,0,-0,-0
1.54,0,0,-0,0,0,-0,0,0,0,0,-0,-0
1.56,0,0,-0,0,0,-0,0,0,0,0,-0,-0
1.58,0,0,-0,0,0,-0,0,0,0,0,0,-0
1.6,0,0,-0,0,0,-0,-0,0,-0,0,0,-0
1.62,0,0,-0,0,-0,-0,-0,0,-0,0,0,-0
1.64,0,0,0,0,-0,-0,-0,0,-0,0,0,-0
1.66,-0,0,0,0,-0,-0,-0,0,-0,0,0,-0
1.68,-0,0,0,0,-0,-0,-0,0,-0,0,0,-0
1.7,-0,0,0,-0,-0,-0,-0,0,-0,-0,0,-0
1.72,-0,0,0,-0,-0,-0,-0,0,-0,-0,0,-0
1.74,-0,0,0,-0,-0,-0,-0,0,-0,-0,0,-0
1.76,-0,0,0,-0,-0,0,-0,0,-0,-0,0,0
1.78,-0,0,0,-0,-0,0,-0,0,-0,-0,0,0
1.8,-0,0,0,-0,-0,0,-0,0,-0,-0,0,0
1.82,-0,0,0,-0,-0,0,-0,0,-0,-0,0,0
1.84,-0,0,0,-0,-0,0,-0,0,-0,-0,-0,0
1.86,-0,0,0,-0,-0,0,-0,0,-0,-0,-0,0
1.88,-0,0,0,-0,-0,0,-0,0,-0,-0,-0,0
1.9,-0,0,0,-0,0,0,-0,0,-0,-0,-0,0
1.92,-0,0,-0,-0,0,0,-0,0,-0,-0,-0,0
1.94,0,0,-0,-0,0,0,-0,0,-0,-0,-0,0
1.96,0,0,-0,-0,0,0,-0,0,-0,-0,-0,0
1.98,0,0,-0,0,0,0,-0,0,0,0,-0,0
2,0,0,-0,0,0,0,0,0,0,0,0,0
2.02,0,0,-0,0,0,0,0,0,0,0,0,0
2.04,0,0,-0,0,0,-0,0,0,0,0,0,-0
2.06,0,0,-0,0,0,-0,0,0,0,0,0,-0
2.08,0,0,-0,0,0,-0,0,0,0,0,0,-0
2.1,0,0,-0,0,0,-0,0,0,0,0,0,-0
2.12,0,0,-0,0,0,-0,0,0,0,0,0,-0
2.14,0,0,-0,0,0,-0,0,0,0,0,0,-0
2.16,0,0,-0,0,0,-0,0,0,0,0,0,-0
2.18,0,0,-0,0,-0,-0,0,0,0,0,0,-0
2.2,0,0,0,0,-0,-0,0,0,0,0,0,-0
2.22,-0,0,0,0,-0,-0,0,0,0,0,0,-0
2.24,-0,0,0,0,-0,-0,0,0,0,0,0,-0
2.26,-0,0,0,-0,-0,-0,0,0,-0,-0,0,-0
2.28,-0,0,0,-0,-0,-0,-0,2e-05,-0,-0,-0,-0
2.3,-0,0,0,-0,-0,-0,-0,9e-05,-0,-0,-0,-0
2.32,-0,0,0,-0,-0,0,-0,0.00018,-0,-0,-0,0
2.34,-0,0,0,-0,-0,0,-0,0.00031,-0,-0,-0,0
2.36,-0,0,0,-0,-0,0,-1e-05,0.00048,-0,-0,-0,0
2.38,-0,0,0,-0,-0,0,-1e-05,0.00067,-0,-0,-0,0
2.4,-0,0,0,-0,-0,0,-1e-05,0.00088,-0,-0,-0,0
2.42,-0,0,0,-0,-0,0,-1e-05,0.00111,-0,-0,-0,0
2.44,-0,0,0,-0,0,0,-1e-05,0.00133,-0,-0,-0,0
2.46,-0,0,0,-0,0,0,-2e-05,0.00149,-0,-0,-0,0
2.48,-0,0,-0,-0,0,0,-2e-05,0.00157,-0,-0,-0,0
2.5,0,0,-0,-0,0,0,-1e-05,0.00149,-0,-0,-0,0
2.52,0,0,-0,-0,0,0,-1e-05,0.00118,-0,-0,-0,0
2.54,0,0,-0,0,0,0,-0,0.00055,0,0,0,0
2.56,0,0,-0,0,0,0,1e-05,0,0,0,0,0
2.58,0,0,-0,0,0,-0,2e-05,0,1e-05,0,0,-0
2.6,0,0,-0,0,0,-0,5e-05,0,1e-05,0,0,-0
2.62,0,0,-0,0,0,-0,8e-05,0,2e-05,0,0,-0
2.64,0,0,-0,0,0,-0,0.00012,0,3e-05,0,0,-0
2.66,0,0,-0,0,0,-0,0.00016,0,4e-05,0,0,-0
2.68,0,0,-0,0,0,-0,0.00021,0,5e-05,0,0,-0
2.7,0,0,-0,0,0,-0,0.00026,0,7e-05,0,0,-0
2.72,0,0,-0,0,-0,-0,0.00031,0,7e-05,0,0,-0
2.74,0,0,-0,0,-0,-0,0.00034,0,8e-05,0,0,-0
2.76,0,0,0,0,-0,-0,0.00035,0,8e-05,0,0,-0
2.78,-0,0,0,0,-0,-0,0.00032,0,6e-05,0,0,-0
2.8,-0,0,0,0,-0,-0,0.00024,0,4e-05,0,0,-0
2.82,-0,0,0,-0,-0,-0,8e-05,0,-1e-05,-0,-0,-0
2.84,-0,0,0,-0,-0,-0,-0.00018,0.01362,-9e-05,-0,-0,-0
2.86,-0,0,0,-0,-0,0,-0.00057,0.04942,-0.00019,-0,-1e-05,0
2.88,-0,0,0,-0,-0,0,-0.0011,0.09904,-0.00033,-0,-1e-05,0
2.9,-0,0,0,-0,-0,0,-0.00178,0.16402,-0.00051,-0,-1e-05,0
2.92,-0,0,0,-0,-0,0,-0.00263,0.24478,-0.00072,-0,-2e-05,0
2.94,-0,0,0,-0,-0,0,-0.00362,0.34005,-0.00096,-0,-3e-05,0
2.96,-0,0,0,-0,-0,0,-0.00471,0.446,-0.00121,-0,-4e-05,0
2.98,-0,0,0,-0,-0,0,-0.00583,0.55596,-0.00145,-0,-4e-05,0
3,-0,0,0,-0,0,0,-0.00689,0.66192,-0.00166,-0,-5e-05,0
3.02,-0,0,0,-0,0,0,-0.0078,0.75719,-0.00182,-0,-6e-05,0
3.04,-0,0,-0,-0,0,0,-0.00853,0.83796,-0.0019,-0,-6e-05,0
3.06,0,0,-0,-0,0,0,-0.00904,0.90293,-0.00191,-0,-6e-05,0
3.08,0,0,-0,-0,0,0,-0.00933,0.95257,-0.00184,-0,-7e-05,0
3.1,0,0,-0,0,0,0,-0.00941,0.98837,-0.00169,0,-7e-05,0
3.12,0,0,-0,0,0,0,-0.00929,1.01243,-0.00147,0,-7e-05,0
3.14,0,0,-0,0,0,-0,-0.00898,1.02702,-0.00118,0,-7e-05,-0
3.16,0,0,-0,0,0,-0,-0.00854,1.03437,-0.00083,0,-7e-05,-0
3.18,0,0,-0,0,0,-0,-0.00798,1.03648,-0.00042,0,-7e-05,-0
3.2,0,0,-0,0,0,-0,-0.00736,1.03507,2e-05,0,-7e-05,-0
3.22,0,0,-0,0,0,-0,-0.00669,1.0315,0.0005,0,-7e-05,-0
3.24,0,0,-0,0,0,-0,-0.00601,1.02685,0.00099,0,-7e-05,-0
3.26,0,0,-0,0,0,-0,-0.00535,1.02186,0.00148,0,-8e-05,-0
3.28,0,0,-0,0,-0,-0,-0.00472,1.01707,0.00196,0,-8e-05,-0
3.3,0,0,-0,0,-0,-0,-0.00415,1.01279,0.00242,0,-8e-05,-0
3.32,0,0,0,0,-0,-0,-0.00363,1.00917,0.00284,0,-7e-05,-0
3.34,-0,0,0,0,-0,-0,-0.00317,1.00628,0.00323,0,-7e-05,-0
3.36,-0,0,0,0,-0,-0,-0.00277,1.00408,0.00358,0,-7e-05,-0
3.38,-0,0,0,-0,-0,-0,-0.00244,1.0025,0.00388,-0,-7e-05,-0
3.4,-0,0,0,-0,-0,-0,-0.00216,1.00144,0.00414,-0,-7e-05,-0
3.42,-0,0,0,-0,-0,0,-0.00194,1.00081,0.00436,-0,-7e-05,0
3.44,-0,0,0,-0,-0,0,-0.00177,1.0005,0.00455,-0,-6e-05,0
3.46,-0,0,0,-0,-0,0,-0.00164,1.00042,0.0047,-0,-6e-05,0
3.48,-0,0,0,-0,-0,0,-0.00156,1.0005,0.00482,-0,-6e-05,0
3.5,-0,0,0,-0,-0,0,-0.00151,1.00066,0.00492,-0,-5e-05,0
3.52,-0,0,0,-0,-0,0,-0.00149,1.00088,0.00499,-0,-5e-05,0
3.54,-0,0,0,-0,-0,0,-0.00151,1.0011,0.00505,-0,-5e-05,0
3.56,-0,0,0,-0,0,0,-0.00154,1.00132,0.0051,-0,-5e-05,0
3.58,-0,0,-0,-0,0,0,-0.00161,1.00151,0.00514,-0,-5e-05,0
3.6,-0,0,-0,-0,0,0,-0.00169,1.00167,0.00516,-0,-4e-05,0
3.62,0,0,-0,-0,0,0,-0.00179,1.0018,0.00516,-0,-4e-05,0
3.64,0,0,-0,-0,0,0,-0.00191,1.0019,0.00516,-0,-4e-05,0
3.66,0,0,-0,0,0,0,-0.00204,1.00197,0.00513,0,-4e-05,0
3.68,0,0,-0,0,0,0,-0.00218,1.00202,0.00509,0,-4e-05,0
3.7,0,0,-0,0,0,-0,-0.00233,1.00204,0.00504,0,-4e-05,-0
3.72,0,0,-0,0,0,-0,-0.00249,1.00206,0.00498,0,-4e-05,-0
3.74,0,0,-0,0,0,-0,-0.00264,1.00206,0.0049,0,-3e-05,-0
3.76,0,0,-0,0,0,-0,-0.00279,1.00206,0.00482,0,-3e-05,-0
3.78,0,0,-0,0,0,-0,-0.00294,1.00205,0.00474,0,-3e-05,-0
3.8,0,0,-0,0,0,-0,-0.00308,1.00204,0.00465,0,-3e-05,-0
3.82,0,0,-0,0,0,-0,-0.00321,1.00203,0.00458,0,-3e-05,-0
3.84,0,0,-0,0,-0,-0,-0.00333,1.00202,0.00451,0,-3e-05,-0
3.86,0,0,0,0,-0,-0,-0.00342,1.00201,0.00446,0,-3e-05,-0
3.88,0,0,0,0,-0,-0,-0.0035,1.002,0.00443,0,-3e-05,-0
3.9,-0,0,0,0,-0,-0,-0.00356,1.002,0.00441,0,-3e-05,-0
3.92,-0,0,0,0,-0,-0,-0.0036,1.00199,0.0044,0,-3e-05,-0
3.94,-0,0,0,-0,-0,-0,-0.00362,1.00199,0.00441,-0,-3e-05,-0
3.96,-0,0,0,-0,-0,-0,-0.00363,1.00199,0.00444,-0,-3e-05,-0
3.98,-0,0,0,-0,-0,0,-0.00361,1.00198,0.00448,-0,-3e-05,0
4,-0,0,0,-0,-0,0,-0.00358,1.00198,0.00452,-0,-3e-05,0
4.02,-0,0,0,-0,-0,0,-0.00353,1.00198,0.00457,-0,-3e-05,0
4.04,-0,0,0,-0,-0,0,-0.00348,1.00198,0.00462,-0,-3e-05,0
4.06,-0,0,0,-0,-0,0,-0.0034,1.00199,0.00467,-0,-3e-05,0
4.08,-0,0,0,-0,-0,0,-0.00332,1.00199,0.00471,-0,-3e-05,0
4.1,-0,0,0,-0,-0,0,-0.00322,1.00199,0.00475,-0,-3e-05,0
4.12,-0,0,0,-0,0,0,-0.00311,1.002,0.00477,-0,-3e-05,0
4.14,-0,0,-0,-0,0,0,-0.00298,1.002,0.00478,-0,-3e-05,0
4.16,0,0,-0,-0,0,0,-0.00283,1.00201,0.00478,-0,-3e-05,0
4.18,0,0,-0,-0,0,0,-0.00266,1.00202,0.00477,-0,-3e-05,0
4.2,0,0,-0,0,0,0,-0.00247,1.00203,0.00475,0,-3e-05,0
4.22,0,0,-0,0,0,0,-0.00225,1.00204,0.00472,0,-4e-05,0
4.24,0,0,-0,0,0,0,-0.002,1.00205,0.00469,0,-4e-05,0
4.26,0,0,-0,0,0,-0,-0.00172,1.00206,0.00464,0,-4e-05,-0
4.28,0,0,-0,0,0,-0,-0.0014,1.00206,0.00459,0,-4e-05,-0
4.3,0,0,-0,0,0,-0,-0.00106,1.00206,0.00452,0,-4e-05,-0
4.32,0,0,-0,0,0,-0,-0.00067,1.00205,0.00444,0,-4e-05,-0
4.34,0,0,-0,0,0,-0,-0.00026,1.00202,0.00435,0,-4e-05,-0
4.36,0,0,-0,0,0,-0,0.00019,1.00198,0.00423,0,-4e-05,-0
4.38,0,0,-0,0,0,-0,0.00067,1.00191,0.00408,0,-4e-05,-0
4.4,0,0,-0,0,-0,-0,0.00118,1.00181,0.00391,0,-4e-05,-0
4.42,0,0,0,0,-0,-0,0.00172,1.00168,0.0037,0,-4e-05,-0
4.44,-0,0,0,0,-0,-0,0.00229,1.00152,0.00345,0,-4e-05,-0
4.46,-0,0,0,0,-0,-0,0.00288,1.00132,0.00316,0,-4e-05,-0
4.48,-0,0,0,-0,-0,-0,0.00348,1.00111,0.00283,-0,-4e-05,-0
4.5,-0,0,0,-0,-0,-0,0.00411,1.00088,0.00245,-0,-4e-05,-0
4.52,-0,0,0,-0,-0,-0,0.00474,1.00066,0.00202,-0,-3e-05,-0
4.54,-0,0,0,-0,-0,0,0.00538,1.00049,0.00154,-0,-3e-05,0
