T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,84.2868
2.48,96.35835
2.5,106.96965
2.52,115.70895
2.54,122.58508
2.56,127.80551
2.58,131.59809
2.6,134.24454
2.62,136.0585
2.64,137.35614
2.66,138.40318
2.68,139.39979
2.7,140.51581
2.72,141.86483
2.74,143.48786
2.76,145.4162
2.78,147.66758
2.8,150.27457
2.82,153.27614
2.84,156.63617
2.86,160.30199
2.88,164.23184
2.9,168.41688
2.92,172.80628
2.94,177.24922
2.96,181.62038
2.98,185.81555
3,189.8025
3.02,193.57991
3.04,197.08868
3.06,200.28221
3.08,203.07689
3.1,205.83476
3.12,208.95826
3.14,211.95484
3.16,214.28961
3.18,215.9889
3.2,217.00281
3.22,216.92736
3.24,215.01061
3.26,210.9873
3.28,204.98583
3.3,197.40202
3.32,188.86925
3.34,179.85767
3.36,170.77435
3.38,162.01548
3.4,154.24523
3.42,147.79783
3.44,142.68718
3.46,138.92524
3.48,136.50791
3.5,135.8896
3.52,137.54167
3.54,141.15342
3.56,146.24786
3.58,152.60565
3.6,160.03384
3.62,168.42835
3.64,176.91647
3.66,184.89366
3.68,192.00402
3.7,197.99083
3.72,202.67569
3.74,205.83476
3.76,207.42111
3.78,207.55104
3.8,206.45883
3.82,204.46701
3.84,201.80595
3.86,198.71532
3.88,195.43369
3.9,192.55573
3.92,190.35362
3.94,188.66365
3.96,187.32266
3.98,186.38686
4,185.83441
4.02,185.6014
4.04,185.62076
4.06,185.80979
4.08,186.08064
4.1,186.36949
4.12,186.60258
4.14,186.56825
4.16,186.14224
4.18,185.30327
4.2,184.08801
4.22,182.58421
4.24,180.88099
4.26,179.10382
4.28,177.39898
4.3,175.95718
4.32,174.97256
4.34,174.46527
4.36,174.41134
4.38,174.80419
4.4,175.59953
4.42,176.71197
4.44,178.00494
4.46,179.35554
4.48,180.66672
4.5,181.86268
4.52,182.90333
4.54,183.75253
4.56,184.3873
4.58,184.80909
4.6,185.03073
4.62,185.07106
4.64,184.95436
4.66,184.71
4.68,184.37222
4.7,183.97871
4.72,183.56785
4.74,183.17941
4.76,182.8475
4.78,182.59891
4.8,182.45682
4.82,182.43155
4.84,182.51895
4.86,182.7097
4.88,182.99076
4.9,183.34659
4.92,183.76021
4.94,184.2117
4.96,184.68959
4.98,185.18681
5,185.70301
5.02,186.24165
5.04,186.79939
5.06,187.37424
5.08,187.96534
5.1,188.5645
5.12,189.15947
5.14,189.73453
5.16,190.26505
5.18,190.71167
5.2,191.05923
5.22,191.26796
5.24,191.28341
5.26,191.09604
5.28,190.70387
5.3,190.24584
5.32,189.82724
5.34,189.37358
5.36,188.90896
