T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00729,-0.00149,0.00142,0.07441,0,-0.0008,0.11749,-0.02639,-0.01596,-0.2574,-0.0061,0.00189,0.10866,-0.02083,-0.15493,0.06911,0.06118,0.0058,-0.04652,0.20364,0.02443,-0.45219,0.27506,0.23254,0.25653,0.04281,-0.02896,0.0073,-0.08339,0.01417,-0.04535,0.0757,-0.03723,-0.00684,-0.00044,-0.07978,0.00444,0.0324,-0.00701,-0.0238
0.02,-0.00754,-0.00145,0.0021,0.06519,0,-0.00216,0.12449,-0.02531,-0.00957,-0.26267,-0.01263,0.00191,0.09742,-0.02361,-0.16763,0.07527,0.05133,0.00585,-0.04188,0.1941,0.03315,-0.45429,0.28249,0.23116,0.25516,0.04702,-0.02916,0.00702,-0.08417,0.0153,-0.0505,0.07737,-0.03332,-0.00809,-0.001,-0.08052,0.00419,0.03322,-0.00646,-0.01479
0.04,-0.00761,-0.00137,0.00306,0.05011,0,-0.00413,0.13165,-0.02324,-0.00042,-0.26433,-0.02141,0.00212,0.08724,-0.02784,-0.17663,0.08199,0.04287,0.00478,-0.03514,0.18002,0.0438,-0.4459,0.28588,0.22259,0.24663,0.05167,-0.02848,0.0065,-0.08276,0.01642,-0.0564,0.07807,-0.02709,-0.00953,-0.00169,-0.07877,0.00375,0.03386,-0.00559,-0.00226
0.06,-0.00743,-0.00124,0.00427,0.02902,0,-0.00668,0.13813,-0.01998,0.01147,-0.26148,-0.03227,0.00251,0.08033,-0.03404,-0.17948,0.0889,0.0377,0.00237,-0.02613,0.16181,0.05626,-0.42418,0.28349,0.20486,0.22884,0.05612,-0.02675,0.00571,-0.07872,0.01753,-0.06261,0.07738,-0.01836,-0.01109,-0.00246,-0.07365,0.00316,0.0342,-0.00444,0.01324
0.08,-0.0069,-0.00107,0.00568,0.0021,0,-0.00971,0.14296,-0.0154,0.02584,-0.25321,-0.04481,0.00306,0.07997,-0.04278,-0.17301,0.09545,0.03873,-0.00168,-0.01491,0.14061,0.07004,-0.3865,0.27347,0.17602,0.19984,0.05952,-0.02382,0.00463,-0.07155,0.01858,-0.06847,0.07489,-0.00715,-0.01265,-0.00325,-0.06421,0.00249,0.03411,-0.00309,0.03075
0.1,-0.00595,-0.00086,0.00724,-0.03012,0,-0.01314,0.14525,-0.00951,0.04213,-0.23893,-0.05833,0.00384,0.09092,-0.05457,-0.15341,0.10099,0.05017,-0.00778,-0.00199,0.11875,0.08418,-0.33111,0.25433,0.1346,0.15842,0.06104,-0.01951,0.00329,-0.06083,0.01946,-0.07326,0.07036,0.00626,-0.01404,-0.00394,-0.04956,0.00183,0.03358,-0.00167,0.04894
0.12,-0.00447,-0.00063,0.00888,-0.06666,0,-0.01685,0.1443,-0.0025,0.05942,-0.21848,-0.07191,0.00499,0.11962,-0.06973,-0.11619,0.10473,0.07753,-0.01652,0.01156,0.10004,0.09713,-0.25774,0.22513,0.0801,0.10455,0.05998,-0.01367,0.00177,-0.0462,0.01998,-0.07621,0.06373,0.02131,-0.01505,-0.00442,-0.02905,0.00124,0.03271,-0.00027,0.06618
0.14,-0.00237,-0.0004,0.01053,-0.10618,0,-0.02072,0.13975,0.00527,0.0765,-0.19229,-0.08443,0.00672,0.17412,-0.08816,-0.05627,0.10571,0.1273,-0.02867,0.02403,0.08988,0.10668,-0.16777,0.18559,0.01336,0.0396,0.05595,-0.00614,0.00017,-0.02749,0.01987,-0.07663,0.05523,0.03711,-0.01539,-0.00454,-0.00248,0.00073,0.03172,0.00098,0.08081
0.16,0.00044,-0.0002,0.01213,-0.14702,0,-0.02462,0.13148,0.01326,0.09195,-0.16116,-0.09471,0.0093,0.2637,-0.10906,0.03199,0.10262,0.20639,-0.04517,0.03304,0.09508,0.10984,-0.06431,0.13588,-0.06307,-0.0335,0.04907,0.00323,-0.00137,-0.00471,0.0188,-0.07399,0.04525,0.05255,-0.01467,-0.00419,0.02983,0.00019,0.03091,0.00201,0.09128
0.18,0.00406,-9e-05,0.01362,-0.18733,0,-0.02842,0.11966,0.02085,0.10428,-0.12618,-0.10158,0.013,0.39832,-0.13054,0.15463,0.09376,0.32134,-0.06698,0.03562,0.12355,0.10277,0.04806,0.07637,-0.14483,-0.11021,0.04005,0.01459,-0.00271,0.02198,0.01636,-0.068,0.03431,0.06636,-0.01241,-0.00328,0.06684,-0.00065,0.03068,0.0028,0.0965
0.2,0.00857,-0.00011,0.01493,-0.22524,0,-0.03199,0.10461,0.02735,0.11203,-0.08843,-0.10408,0.01804,0.58793,-0.14928,0.31793,0.07685,0.47759,-0.09492,0.02832,0.18383,0.08074,0.1635,0.00734,-0.22584,-0.18437,0.03031,0.0281,-0.00371,0.05218,0.01208,-0.05861,0.02298,0.07722,-0.00805,-0.00175,0.1068,-0.00223,0.03139,0.00344,0.09605
