T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00672,0.00399,0.00512,-0.07702,-0.0181,0.00248,0.07498,-0.0149,0.05309,-0.05647,0.24519,0.00575,-0.04556,0.45376,0.54619,0.25108,0.59483,0.84782,-0.14205,2.5353,-0.02373,2.03875,0.01818,-0.19181,0.43631,0.13098,0.04086,0.02523,0.22369,0.01769,-0.01353,-0.0129,-0.00726,0.03245,-0.06497,-0.24467,-0.00664,-0.03225,0.02717,0.01754
0.02,0.0034,0.00474,0.00677,-0.08487,-0.01426,0.00862,0.09161,-0.0203,0.05523,-0.10358,0.29552,0.00601,-0.33229,0.52673,0.46535,0.24783,0.74633,1.07566,-0.12853,2.75724,0.09622,2.40284,-0.00689,-0.14534,0.48048,0.11389,0.03622,0.02846,0.2814,0.02213,-0.01745,-0.01703,-0.00961,0.02782,-0.0869,-0.30934,-0.00861,-0.03963,0.03408,0.02177
0.04,-0.00099,0.00551,0.00902,-0.09367,-0.00722,0.01764,0.11193,-0.02795,0.05718,-0.17131,0.36033,0.00589,-0.73838,0.59623,0.30847,0.22372,0.92437,1.34301,-0.09566,2.91754,0.27111,2.80632,-0.04595,-0.06786,0.51847,0.07751,0.02814,0.032,0.35693,0.02737,-0.02256,-0.02256,-0.01274,0.01981,-0.11627,-0.39355,-0.01148,-0.049,0.04295,0.0272
0.06,-0.0059,0.00619,0.01184,-0.10282,0.0038,0.02976,0.13504,-0.03806,0.0585,-0.26145,0.43814,0.00525,-1.27533,0.65158,0.05408,0.17109,1.11785,1.63541,-0.03773,2.95789,0.50656,3.2196,-0.10182,0.04629,0.54178,0.01641,0.01644,0.03539,0.44777,0.03299,-0.02868,-0.02936,-0.01657,0.00803,-0.15158,-0.49016,-0.01523,-0.05968,0.05313,0.03345
0.08,-0.01064,0.00665,0.01514,-0.11139,0.01951,0.04502,0.15939,-0.05066,0.05866,-0.37432,0.52571,0.00388,-1.94516,0.67827,-0.31852,0.08147,1.30909,1.92859,0.05125,2.806,0.80464,3.59663,-0.17672,0.20179,0.53947,-0.07484,0.00102,0.03806,0.54945,0.03838,-0.03548,-0.03717,-0.02095,-0.0078,-0.19059,-0.58998,-0.01982,-0.07072,0.06371,0.03998
0.1,-0.01449,0.0067,0.01881,-0.11828,0.04048,0.06325,0.18282,-0.06561,0.05724,-0.50851,0.61829,0.00156,-2.73649,0.65797,-0.82648,-0.05383,1.47392,2.18777,0.17711,2.38059,1.16241,3.87487,-0.27176,0.40134,0.49875,-0.20125,-0.01809,0.03934,0.656,0.04277,-0.04253,-0.04562,-0.02565,-0.02784,-0.23074,-0.68334,-0.02517,-0.08108,0.07371,0.0462
0.12,-0.01676,0.00615,0.02266,-0.12232,0.06707,0.08404,0.20265,-0.08254,0.05408,-0.66056,0.70999,-0.00193,-3.62091,0.56885,-1.48034,-0.24302,1.58223,2.36742,0.34494,1.59809,1.5704,3.97669,-0.38642,0.64469,0.40595,-0.36675,-0.0407,0.0386,0.76048,0.04529,-0.04933,-0.05425,-0.0304,-0.052,-0.26942,-0.76154,-0.03121,-0.08969,0.08216,0.05153
0.14,-0.01681,0.00478,0.02652,-0.1225,0.09927,0.10672,0.2158,-0.10095,0.04943,-0.82478,0.79436,-0.00685,-4.55016,0.38609,-2.28102,-0.49279,1.59921,2.41184,0.5584,0.38135,2.01118,3.81234,-0.51804,0.92747,0.24772,-0.57356,-0.06639,0.03528,0.85552,0.045,-0.05531,-0.06252,-0.03489,-0.0799,-0.30423,-0.81805,-0.03785,-0.09563,0.0882,0.05549
0.16,-0.01409,0.00237,0.03017,-0.11809,0.13667,0.13035,0.21894,-0.12015,0.04412,-0.99318,0.865,-0.0134,-5.4545,0.0829,-3.21683,-0.80733,1.48747,2.25683,0.81881,-1.32961,2.45814,3.28497,-0.66138,1.24025,0.01256,-0.82149,-0.09435,0.02902,0.93398,0.04094,-0.05991,-0.06988,-0.03879,-0.11071,-0.33325,-0.84955,-0.04506,-0.09822,0.09124,0.05773
0.18,-0.00813,-0.00127,0.03342,-0.10883,0.17835,0.15377,0.20873,-0.13938,0.03962,-1.15557,0.91627,-0.02178,-6.24297,-0.368,-4.26078,-1.18696,1.21018,1.83276,1.12412,-3.56521,2.87474,2.29755,-0.80813,1.56766,-0.30735,-1.10716,-0.12339,0.01968,0.9896,0.03223,-0.06258,-0.07574,-0.04177,-0.14312,-0.35521,-0.85664,-0.05286,-0.09711,0.09097,0.05808
0.2,0.00143,-0.00631,0.03608,-0.095,0.22289,0.17557,0.18208,-0.15785,0.038,-1.29983,0.94393,-0.03207,-6.80614,-0.99231,-5.36866,-1.62684,0.73522,1.06915,1.46778,-6.31305,3.21444,0.7617,-0.94667,1.88803,-0.71433,-1.42325,-0.15181,0.00741,1.01752,0.0181,-0.06283,-0.07956,-0.0435,-0.17529,-0.36955,-0.84398,-0.0613,-0.09234,0.08744,0.05661
0.22,0.01477,-0.01286,0.03802,-0.0774,0.26825,0.1942,0.13635,-0.17478,0.04172,-1.41235,0.94554,-0.04427,-7.02199,-1.81147,-6.47825,-2.1156,0.04029,-0.09895,1.83748,-9.50523,3.42157,-1.39188,-1.06198,2.17357,-1.20324,-1.75788,-0.17749,-0.00735,1.01455,-0.00195,-0.06029,-0.08083,-0.0437,-0.20486,-0.37639,-0.81971,-0.07045,-0.08437,0.08103,0.05356
0.24,0.03194,-0.02096,0.03912,-0.05717,0.31193,0.20803,0.06965,-0.18948,0.05333,-1.47867,0.92064,-0.05822,-6.76543,-2.83952,-7.51031,-2.63419,-0.8814,-1.72302,2.21413,-13.00818,3.43345,-4.20179,-1.13569,2.39134,-1.75998,-2.09417,-0.19792,-0.02388,0.97925,-0.02813,-0.05466,-0.07908,-0.04211,-0.22906,-0.37625,-0.79397,-0.08037,-0.07396,0.07236,0.04931
0.26,0.05274,-0.03051,0.03934,-0.0356,0.35095,0.21545,-0.01897,-0.20142,0.07498,-1.4844,0.87062,-0.07357,-5.92153,-4.0796,-8.37183,-3.155,-2.01516,-3.83148,2.57106,-16.61797,3.18407,-7.66371,-1.14664,2.50529,-2.36029,-2.41038,-0.21045,-0.04128,0.91169,-0.06026,-0.0458,-0.07389,-0.03851,-0.24492,-0.36973,-0.77697,-0.09101,-0.06207,0.06215,0.04427
0.28,0.07679,-0.04132,0.0387,-0.01385,0.38209,0.21501,-0.1293,-0.21022,0.10794,-1.41626,0.79852,-0.08975,-4.4022,-5.52051,-8.96217,-3.64173,-3.31969,-6.41937,2.87409,-20.06402,2.60934,-11.7182,-1.07169,2.47931,-2.9693,-2.68067,-0.21244,-0.05853,0.81324,-0.09766,-0.03367,-0.06488,-0.03274,-0.24945,-0.35716,-0.77684,-0.1022,-0.04971,0.05109,0.03878
0.3,0.10342,-0.05302,0.03724,0.00723,0.40204,0.20553,-0.25984,-0.21571,0.15222,-1.26335,0.70864,-0.10598,-2.16494,-7.13365,-9.18212,-4.04999,-4.72355,-9.43782,3.0825,-23.02523,1.65404,-16.24,-0.88696,2.28139,-3.542,-2.87692,-0.20157,-0.07461,0.68643,-0.13916,-0.0184,-0.05176,-0.02469,-0.24,-0.33835,-0.7979,-0.11357,-0.03778,0.03967,0.03304
0.32,0.1317,-0.06506,0.03512,0.02714,0.40768,0.18622,-0.40769,-0.21792,0.20635,-1.01834,0.60604,-0.1213,0.76817,-8.87072,-8.94568,-4.32885,-6.12471,-12.78488,3.15131,-25.16185,0.28002,-21.0306,-0.56945,1.88858,-4.02493,-2.9715,-0.17606,-0.08854,0.53483,-0.18308,-0.00031,-0.03435,-0.01433,-0.2145,-0.31254,-0.83967,-0.1245,-0.02702,0.02814,0.02708
0.34,0.16048,-0.07676,0.03252,0.04567,0.39634,0.15676,-0.5686,-0.21696,0.26741,-0.67861,0.49598,-0.13461,4.29405,-10.66281,-8.19366,-4.42341,-7.39419,-16.29963,3.03497,-26.1661,-1.52481,-25.81672,-0.09883,1.29236,-4.35921,-2.9409,-0.13492,-0.09941,0.36316,-0.22724,0.02009,-0.01264,-0.00172,-0.17179,-0.2785,-0.89685,-0.13419,-0.01789,0.01648,0.02072
0.36,0.18839,-0.08727,0.02972,0.06274,0.36608,0.11734,-0.73707,-0.21299,0.33126,-0.24714,0.38328,-0.14476,8.2183,-12.42103,-6.90748,-4.27811,-8.38434,-19.76168,2.69209,-25.83296,-3.73768,-30.25761,0.54075,0.5037,-4.48515,-2.76975,-0.07806,-0.10649,0.17737,-0.26913,0.04203,0.01317,0.01292,-0.1118,-0.23492,-0.9602,-0.14161,-0.01064,0.00441,0.01371
0.38,0.21392,-0.09563,0.02702,0.07818,0.31599,0.06878,-0.9066,-0.20608,0.39293,0.2667,0.27177,-0.15069,12.25537,-14.03909,-5.12044,-3.84029,-8.94217,-22.89873,2.09099,-24.14935,-6.29359,-33.96404,1.35914,-0.44333,-4.34813,-2.45438,-0.00652,-0.10918,-0.01527,-0.30598,0.0645,0.04255,0.02921,-0.03578,-0.1808,-1.01814,-0.14563,-0.0053,-0.00842,0.00574
0.4,0.2355,-0.10083,0.0248,0.09165,0.2464,0.0125,-1.06996,-0.19619,0.44705,0.84676,0.16379,-0.15148,16.0441,-15.39761,-2.9228,-3.06341,-8.92712,-25.4042,1.21509,-21.35196,-9.08106,-36.53095,2.35949,-1.49072,-3.90528,-2.00473,0.07758,-0.10713,-0.20618,-0.33502,0.08623,0.07462,0.0466,0.05367,-0.11605,-1.05875,-0.14514,-0.00181,-0.02236,-0.0034
0.42,0.2516,-0.1019,0.02346,0.10262,0.15906,-0.04934,-1.21955,-0.18314,0.48831,1.4702,0.06002,-0.14651,19.18254,-16.36999,-0.45737,-1.90914,-8.23235,-26.9662,0.06737,-17.85136,-11.94287,-37.5839,3.53849,-2.55971,-3.13243,-1.44375,0.17102,-0.10028,-0.38573,-0.35366,0.10577,0.10811,0.06433,0.15268,-0.04193,-1.07174,-0.13914,-6e-05,-0.03751,-0.01373
0.44,0.26082,-0.09799,0.02338,0.11062,0.05703,-0.11386,-1.34767,-0.16659,0.51187,2.10818,-0.0406,-0.13552,21.28125,-16.82971,2.09569,-0.34844,-6.80756,-27.30661,-1.32676,-14.04713,-14.68275,-36.83626,4.88781,-3.55847,-2.03033,-0.80377,0.26968,-0.08893,-0.54392,-0.35968,0.12156,0.14139,0.08146,0.25641,0.0386,-1.05026,-0.12692,-4e-05,-0.0536,-0.02496
