T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0,0,0,0,0,-0,-0,0,-0,0,0,-0
0.02,-0,0,0,0,0,-0,-0,0,-0,0,0,-0
0.04,-0,0,0,0,0,-0,-0,0,-0,0,0,-0
0.06,-0,0,0,0,0,-0,-0,0,-0,0,0,-0
0.08,-0,0,0,0,0,-0,-0,0,-0,0,0,-0
0.1,0,0,-0,-0,0,0,0,1e-05,-0,-0,0,0
0.12,0,7e-05,-0,-0,0,0,0,3e-05,0,-0,0,0
0.14,0,0.00017,-0,-0,-0,0,0,6e-05,0,-0,-0,0
0.16,0,0.00031,-0,-0,-0,0,0,0.0001,0,-0,-0,0
0.18,1e-05,0.00048,-0,-1e-05,-0,1e-05,1e-05,0.00015,0,-1e-05,-0,1e-05
0.2,1e-05,0.00068,-0,-1e-05,-0,1e-05,1e-05,0.00021,1e-05,-1e-05,-0,1e-05
0.22,1e-05,0.00092,-1e-05,-1e-05,-0,1e-05,1e-05,0.00028,1e-05,-1e-05,-0,1e-05
0.24,2e-05,0.00117,-1e-05,-2e-05,-0,2e-05,2e-05,0.00035,1e-05,-2e-05,-0,2e-05
0.26,2e-05,0.00141,-1e-05,-2e-05,-0,2e-05,2e-05,0.00042,2e-05,-2e-05,-0,2e-05
0.28,2e-05,0.00162,-1e-05,-2e-05,-0,2e-05,2e-05,0.00047,2e-05,-2e-05,-0,2e-05
0.3,2e-05,0.00173,-1e-05,-2e-05,-0,2e-05,2e-05,0.0005,2e-05,-2e-05,-0,2e-05
0.32,2e-05,0.00169,-1e-05,-2e-05,-0,2e-05,2e-05,0.00047,2e-05,-2e-05,-0,2e-05
0.34,2e-05,0.00142,-1e-05,-2e-05,-0,2e-05,2e-05,0.00037,2e-05,-2e-05,-0,2e-05
0.36,1e-05,0.00082,-0,-1e-05,-0,1e-05,1e-05,0.00016,2e-05,-1e-05,-0,1e-05
0.38,-0,0,0,0,-0,-0,-0,0,1e-05,0,-0,-0
0.4,-3e-05,0,1e-05,3e-05,-0,-3e-05,-3e-05,0,-1e-05,3e-05,-0,-3e-05
0.42,-6e-05,0,2e-05,6e-05,0,-6e-05,-6e-05,0,-3e-05,6e-05,0,-6e-05
0.44,-0.0001,0,4e-05,0.0001,0,-0.0001,-0.0001,0,-6e-05,0.0001,0,-0.0001
0.46,-0.00015,0,6e-05,0.00015,1e-05,-0.00015,-0.00015,0,-0.0001,0.00015,1e-05,-0.00015
0.48,-0.00021,0,9e-05,0.00021,1e-05,-0.00021,-0.00021,0,-0.00015,0.00021,1e-05,-0.00021
0.5,-0.00027,0,0.00012,0.00027,2e-05,-0.00027,-0.00027,0,-0.00021,0.00027,2e-05,-0.00027
0.52,-0.00035,0,0.00015,0.00035,3e-05,-0.00035,-0.00035,0,-0.00027,0.00035,3e-05,-0.00035
0.54,-0.00042,0,0.00018,0.00042,3e-05,-0.00042,-0.00042,0,-0.00034,0.00042,3e-05,-0.00042
0.56,-0.00047,0,0.0002,0.00047,4e-05,-0.00047,-0.00047,0,-0.0004,0.00047,4e-05,-0.00047
0.58,-0.0005,0,0.00021,0.0005,5e-05,-0.0005,-0.0005,0,-0.00045,0.0005,5e-05,-0.0005
0.6,-0.00048,0,0.00021,0.00048,5e-05,-0.00048,-0.00048,0,-0.00046,0.00048,5e-05,-0.00048
0.62,-0.00039,0,0.00017,0.00039,5e-05,-0.00039,-0.00039,0,-0.00043,0.00039,5e-05,-0.00039
0.64,-0.0002,0,9e-05,0.0002,5e-05,-0.0002,-0.0002,0,-0.00032,0.0002,5e-05,-0.0002
0.66,0.00012,0.00739,-5e-05,-0.00012,3e-05,0.00012,0.00012,0.00463,-0.00012,-0.00012,3e-05,0.00012
0.68,0.00061,0.04357,-0.00026,-0.00061,-0,0.00061,0.00061,0.01609,0.00022,-0.00061,-0,0.00061
0.7,0.00129,0.09454,-0.00055,-0.00129,-5e-05,0.00129,0.00129,0.03194,0.00071,-0.00129,-5e-05,0.00129
0.72,0.00219,0.16216,-0.00094,-0.00219,-0.00011,0.00219,0.00219,0.05265,0.0014,-0.00219,-0.00011,0.00219
0.74,0.00332,0.24729,-0.00143,-0.00332,-0.0002,0.00332,0.00332,0.07835,0.00228,-0.00332,-0.0002,0.00332
0.76,0.00466,0.34905,-0.00201,-0.00466,-0.00031,0.00466,0.00466,0.10861,0.00338,-0.00466,-0.00031,0.00466
0.78,0.00618,0.46399,-0.00266,-0.00618,-0.00045,0.00618,0.00618,0.14218,0.00467,-0.00618,-0.00045,0.00618
0.8,0.00776,0.58509,-0.00334,-0.00776,-0.0006,0.00776,0.00776,0.17672,0.0061,-0.00776,-0.0006,0.00776
0.82,0.00926,0.70062,-0.00399,-0.00926,-0.00077,0.00926,0.00926,0.20844,0.00756,-0.00926,-0.00077,0.00926
0.84,0.01044,0.793,-0.0045,-0.01044,-0.00093,0.01044,0.01044,0.23179,0.00889,-0.01044,-0.00093,0.01044
0.86,0.01096,0.83771,-0.00473,-0.01096,-0.00107,0.01096,0.01096,0.23916,0.00985,-0.01096,-0.00107,0.01096
0.88,0.01041,0.8025,-0.00449,-0.01041,-0.00115,0.01041,0.01041,0.22069,0.01011,-0.01041,-0.00115,0.01041
0.9,0.00825,0.64707,-0.00357,-0.00825,-0.00114,0.00825,0.00825,0.16426,0.00925,-0.00825,-0.00114,0.00825
0.92,0.00384,0.32369,-0.00167,-0.00384,-0.00097,0.00384,0.00384,0.0557,0.00675,-0.00384,-0.00097,0.00384
