T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,138.20007
1.68,134.73006
1.7,129.35393
1.72,122.63296
1.74,115.35609
1.76,108.32156
1.78,102.22695
1.8,97.67668
1.82,95.07292
1.84,94.55696
1.86,96.08917
1.88,99.50402
1.9,104.37582
1.92,110.1169
1.94,116.37384
1.96,122.87519
1.98,129.27469
2,135.26722
2.02,140.65546
2.04,145.40417
2.06,149.47716
2.08,152.76482
2.1,155.52508
2.12,157.95595
2.14,159.61091
2.16,160.17316
2.18,159.61618
2.2,157.90637
2.22,154.94605
2.24,150.82523
2.26,145.95253
2.28,140.69175
2.3,135.69599
2.32,131.59647
2.34,128.50021
2.36,126.45672
2.38,125.5599
2.4,125.92635
2.42,127.38419
2.44,129.51075
2.46,132.22492
2.48,135.06778
2.5,137.75171
2.52,139.99399
2.54,141.6919
2.56,142.87233
2.58,143.57266
2.6,143.80905
2.62,143.693
2.64,143.45684
2.66,143.22931
2.68,143.04091
2.7,142.92414
2.72,142.84815
2.74,142.73695
2.76,142.54464
2.78,142.22707
2.8,141.76688
2.82,141.16392
2.84,140.35721
2.86,139.2841
2.88,137.92351
2.9,136.28587
2.92,134.40413
2.94,132.2935
2.96,130.00031
2.98,127.61227
3,125.23094
3.02,122.96588
3.04,120.88634
3.06,119.06021
3.08,117.53263
3.1,116.32008
3.12,115.40149
3.14,114.71722
3.16,114.20022
3.18,113.78276
3.2,113.40363
3.22,113.02592
3.24,112.61981
3.26,112.14475
3.28,111.5971
3.3,110.99234
3.32,110.3595
3.34,109.72549
3.36,109.12397
3.38,108.59852
3.4,108.18186
3.42,107.90155
3.44,107.77671
3.46,107.81234
3.48,107.99674
3.5,108.30355
3.52,108.69426
3.54,109.12644
3.56,109.55359
3.58,109.93235
3.6,110.22942
3.62,110.42494
3.64,110.50795
3.66,110.48306
3.68,110.36615
3.7,110.1805
3.72,109.95719
3.74,109.72564
3.76,109.51524
3.78,109.34765
3.8,109.23805
3.82,109.19056
3.84,109.19838
3.86,109.24626
3.88,109.31624
3.9,109.38556
3.92,109.43447
3.94,109.44295
3.96,109.39662
3.98,109.28933
4,109.12235
4.02,108.90813
4.04,108.66361
4.06,108.41242
4.08,108.18527
4.1,108.01879
4.12,107.94764
4.14,107.98646
4.16,108.1346
4.18,108.38524
4.2,108.68688
4.22,108.93396
4.24,109.07438
4.26,109.09908
4.28,108.90381
4.3,108.46198
4.32,107.81232
4.34,107.02305
4.36,106.168
4.38,105.29037
4.4,104.63634
4.42,104.64012
4.44,104.80894
4.46,104.51839
4.48,103.69847
4.5,102.73663
4.52,102.06384
4.54,101.37138
4.56,100.44571
4.58,99.24786
4.6,97.73173
4.62,95.85495
4.64,93.59374
4.66,91.03057
4.68,88.28754
4.7,85.62804
4.72,83.34298
4.74,81.3871
4.76,79.67417
4.78,78.20348
4.8,76.92203
4.82,75.73079
4.84,74.52863
4.86,73.22287
4.88,71.74172
4.9,70.09914
4.92,68.36849
4.94,66.55158
4.96,64.68621
4.98,62.90872
5,61.38726
5.02,60.34195
5.04,59.8548
5.06,59.99327
5.08,60.79023
