T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.11394,-0.04641,0.26965,-0.37175,0,-0.44448,0.46342,0.01232,-0.63104,0.12778,-0.69473,-1.92438,-1.06801,1.60453,-0.7054,0.04301,0.77202,-0.48045,-0.3896,1.84385,2.5832,-0.84849,1.05516,-0.79407,-0.408,1.0878,-0.61761,-0.22585,-5.94236,0.31935,1.50962,-0.58632,6.37053,-1.94024,0.94802,10.93632,5.67676,-1.79497,-0.78464,-2.18169
0.02,0.12846,-0.04688,0.29748,-0.41126,0,-0.4725,0.48826,0.02429,-0.64444,0.09601,-0.75935,-2.06354,-1.00511,1.65286,-0.43721,0.16158,0.68828,-0.5244,-0.54273,1.96892,2.74058,-1.12954,1.19352,-0.83202,-0.42389,1.10644,-0.65746,-0.23822,-5.87266,0.32845,1.44534,-0.57609,6.34379,-2.01418,0.81886,11.59185,6.15743,-2.02902,-0.87182,-2.5801
0.04,0.14735,-0.04669,0.33097,-0.46219,0,-0.50311,0.5123,0.04114,-0.64566,0.04946,-0.83571,-2.20956,-0.8883,1.67814,-0.0257,0.32841,0.55879,-0.575,-0.74913,2.10309,2.89662,-1.50461,1.3649,-0.87337,-0.43815,1.11331,-0.70037,-0.25315,-5.67592,0.33529,1.32153,-0.55081,6.20024,-2.06974,0.61478,12.22076,6.6997,-2.30618,-0.9739,-3.07261
0.06,0.17132,-0.04563,0.368,-0.51751,0,-0.53465,0.53257,0.06326,-0.63155,-0.01054,-0.92016,-2.34928,-0.7201,1.67437,0.53606,0.53643,0.38503,-0.62892,-0.99978,2.23843,3.0363,-1.96861,1.56449,-0.91263,-0.45058,1.10775,-0.74179,-0.27076,-5.34228,0.3382,1.13049,-0.50845,5.92323,-2.09817,0.33313,12.74133,7.26325,-2.60824,-1.08297,-3.62572
0.08,0.20062,-0.04354,0.40575,-0.56979,0,-0.56492,0.54561,0.09063,-0.59862,-0.08144,-1.00733,-2.4652,-0.50503,1.63395,1.24686,0.7748,0.17275,-0.68153,-1.2807,2.3638,3.14003,-2.50656,1.7832,-0.94448,-0.46078,1.0896,-0.77646,-0.29114,-4.87439,0.33562,0.86824,-0.44818,5.50789,-2.08881,-0.02363,13.05132,7.79501,-2.90902,-1.18848,-4.19187
0.1,0.23499,-0.0404,0.44128,-0.61345,0,-0.59177,0.54819,0.12276,-0.54366,-0.15947,-1.09126,-2.53846,-0.24912,1.54897,2.09623,1.0305,-0.06727,-0.72779,-1.57494,2.46705,3.18719,-3.09411,2.00881,-0.96596,-0.46834,1.06022,-0.79976,-0.31468,-4.29548,0.32677,0.53736,-0.37137,4.97135,-2.03128,-0.4465,13.04596,8.23921,-3.17764,-1.27889,-4.71556
0.12,0.27364,-0.03635,0.47196,-0.64615,0,-0.61349,0.53783,0.15854,-0.46415,-0.23991,-1.16617,-2.55143,0.04039,1.41245,3.06346,1.28962,-0.31966,-0.76296,-1.86428,2.5366,3.15894,-3.69879,2.22711,-0.97752,-0.47294,1.02291,-0.80844,-0.34206,-3.64969,0.31189,0.14832,-0.28184,4.35438,-1.91721,-0.91931,12.63377,8.54444,-3.38161,-1.3431,-5.13944
0.14,0.31529,-0.03171,0.49569,-0.6694,0,-0.62886,0.51309,0.19618,-0.35847,-0.31733,-1.22697,-2.49005,0.35537,1.21949,4.11713,1.53849,-0.56593,-0.7831,-2.1308,2.56239,3.04034,-4.28214,2.42302,-0.98286,-0.4743,0.98252,-0.80086,-0.3741,-2.99439,0.29224,-0.28072,-0.18547,3.71435,-1.74146,-1.41915,11.74959,8.66786,-3.48973,-1.37155,-5.41059
0.16,0.35833,-0.02691,0.51103,-0.68855,0,-0.63705,0.47351,0.23318,-0.2259,-0.38611,-1.26956,-2.34564,0.68734,0.96806,5.21549,1.76484,-0.78707,-0.78554,-2.35858,2.53614,2.82172,-4.80267,2.58169,-0.98794,-0.47194,0.94443,-0.77682,-0.41148,-2.38688,0.2697,-0.72566,-0.08918,3.112,-1.50268,-1.91781,10.36461,8.57719,-3.47495,-1.35709,-5.48673
0.18,0.40089,-0.02244,0.51714,-0.71212,0,-0.63741,0.41953,0.26637,-0.06663,-0.44104,-1.291,-2.11663,1.02808,0.65967,6.30783,1.95886,-0.96642,-0.76911,-2.53518,2.4515,2.49963,-5.21928,2.68951,-0.9995,-0.46488,0.91321,-0.73705,-0.4544,-1.86963,0.24628,-1.15901,0.00031,2.59624,-1.2035,-2.38412,8.49317,8.25161,-3.31718,-1.29568,-5.34199
