T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-21.60698,-1.09705,-0.65366,-0.82713,-0.12159,-0.0147,-0.1077,-1.27064,-0.25627,0.9131,-0.04385,-0.00756,-0.10236,-0.64433,1.60886,0.20704,0.6954,-0.03986,-0.00039,-0.07255,13.33022,2.80362,-0.86939,23.88292,-18.24173,8.93835,4.62436,20.2324,-14.57604,2.38034,30.20785,-12.05503,2.73642,-1.44582
0.02,-21.73371,-0.95967,-0.6501,-0.82304,-0.11277,-0.01442,-0.11485,-1.29392,-0.265,0.91736,-0.05181,-0.01409,-0.10164,-0.64438,1.65544,0.22603,0.69766,-0.03478,-0.00958,-0.06419,13.67642,2.5221,-0.83675,24.15931,-18.19933,9.03057,4.66447,20.09245,-14.74737,2.43153,29.9203,-11.95893,2.8386,-1.40359
0.04,-21.8576,-0.80789,-0.62544,-0.81908,-0.10288,-0.01422,-0.09995,-1.31318,-0.27251,0.93272,-0.06013,-0.01987,-0.10188,-0.65567,1.69204,0.24247,0.69219,-0.02999,-0.0169,-0.05513,14.01999,2.22571,-0.80501,24.43964,-18.15754,9.12242,4.70382,19.93789,-14.92638,2.47932,29.6213,-11.861,2.93994,-1.36244
0.06,-21.97764,-0.63511,-0.57778,-0.81534,-0.09142,-0.01395,-0.06411,-1.32459,-0.27702,0.95831,-0.06864,-0.02484,-0.10296,-0.67667,1.71297,0.25419,0.68072,-0.02533,-0.02218,-0.04515,14.36155,1.91411,-0.77361,24.72379,-18.11611,9.21404,4.74253,19.76804,-15.11234,2.52524,29.31056,-11.76103,3.04068,-1.32217
0.08,-22.09304,-0.43522,-0.50706,-0.81196,-0.07793,-0.01344,-0.01072,-1.3249,-0.277,0.99173,-0.077,-0.02899,-0.10457,-0.70469,1.71414,0.25952,0.66588,-0.02064,-0.02531,-0.03407,14.70231,1.58706,-0.74181,25.01226,-18.07486,9.30565,4.78072,19.58177,-15.30369,2.57107,28.98718,-11.65875,3.14107,-1.28258
0.1,-22.2018,-0.20469,-0.4161,-0.80918,-0.06195,-0.01248,0.05492,-1.31287,-0.2717,1.02919,-0.08467,-0.03227,-0.10633,-0.73535,1.69388,0.25759,0.65123,-0.01592,-0.02621,-0.02197,15.04018,1.2453,-0.70912,25.30533,-18.03454,9.39656,4.818,19.37662,-15.49693,2.6174,28.65216,-11.55515,3.23992,-1.24417
0.12,-22.3068,0.05991,-0.30739,-0.80724,-0.04332,-0.01093,0.12617,-1.28805,-0.2608,1.06642,-0.09118,-0.03506,-0.10729,-0.76599,1.65344,0.24862,0.63955,-0.01095,-0.02502,-0.00861,15.38225,0.89419,-0.67474,25.60401,-17.99418,9.48843,4.85551,19.15689,-15.68627,2.66692,28.30142,-11.44738,3.34013,-1.20525
0.14,-22.40531,0.35679,-0.18673,-0.80657,-0.02171,-0.00861,0.1964,-1.25563,-0.24619,1.09879,-0.09575,-0.03737,-0.10703,-0.79131,1.59779,0.23413,0.63436,-0.00601,-0.02197,0.00536,15.72175,0.53316,-0.63838,25.90913,-17.95565,9.57943,4.89209,18.9172,-15.86829,2.71822,27.93859,-11.33837,3.43845,-1.16744
0.16,-22.49923,0.68315,-0.05671,-0.80768,0.003,-0.00538,0.26042,-1.22213,-0.23038,1.12334,-0.09783,-0.03952,-0.10492,-0.80962,1.53467,0.21673,0.63689,-0.00123,-0.01756,0.0195,16.05893,0.16709,-0.59974,26.22228,-17.91945,9.66963,4.92795,18.65848,-16.03675,2.77078,27.56486,-11.22835,3.53461,-1.13063
0.18,-22.60628,1.04313,0.08445,-0.81065,0.03012,-0.00121,0.31035,-1.18632,-0.21225,1.1362,-0.09669,-0.04241,-0.09803,-0.82492,1.4706,0.19872,0.646,0.0036,-0.01221,0.03464,16.42465,-0.18508,-0.55734,26.54392,-17.88019,9.76653,4.96813,18.39933,-16.18366,2.8314,27.15825,-11.10315,3.64203,-1.08789
