T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-21.50372,-2.12092,-0.10893,-0.90022,-0.53614,-0.05659,-0.68742,0.54083,-0.20746,-0.45733,0.38247,0.13658,0.03303,-0.48601,-0.72991,-0.01325,-0.53897,-0.52259,0.23053,-0.27048,-4.99204,0.71244,-0.2852,-2.06447,0.51215,-0.2024,-0.19987,-2.0756,4.50029,-0.74414,-2.0285,0.53686,0.09686,0.04805
0.02,-21.06487,-1.91137,-0.13416,-0.874,-0.53863,-0.05695,-0.65276,0.61084,-0.2228,-0.44807,0.42574,0.14994,0.05465,-0.53795,-0.41248,-0.0053,-0.39278,-0.49368,0.21813,-0.2591,-4.94879,0.663,-0.28594,-2.06571,0.51319,-0.20213,-0.19958,-1.95853,4.46508,-0.74672,-2.01694,0.53741,0.09648,0.04672
0.04,-20.51902,-1.73975,-0.16494,-0.83972,-0.54371,-0.05802,-0.59735,0.6714,-0.23321,-0.42445,0.45621,0.16037,0.07184,-0.58789,-0.05026,0.01459,-0.24151,-0.46632,0.20362,-0.24844,-4.91346,0.60754,-0.28633,-2.06991,0.51413,-0.20187,-0.19937,-1.83262,4.42264,-0.75289,-2.0052,0.53787,0.09613,0.04526
0.06,-19.86572,-1.62034,-0.20789,-0.79752,-0.55226,-0.06005,-0.51928,0.71912,-0.23942,-0.38506,0.47416,0.1671,0.08457,-0.62614,0.34635,0.04487,-0.08452,-0.43949,0.18728,-0.23772,-4.8927,0.54985,-0.28693,-2.07783,0.51493,-0.20161,-0.19921,-1.7042,4.37499,-0.76328,-1.99401,0.53826,0.09582,0.04366
0.08,-19.1151,-1.56851,-0.27194,-0.74823,-0.56533,-0.06333,-0.4189,0.75071,-0.24211,-0.3295,0.48005,0.16921,0.09318,-0.64262,0.76083,0.08252,0.07941,-0.41201,0.16967,-0.22599,-4.89517,0.49569,-0.28848,-2.0903,0.51555,-0.20128,-0.19903,-1.58254,4.32549,-0.77849,-1.9843,0.53854,0.09555,0.04192
0.1,-18.29355,-1.60003,-0.36853,-0.69343,-0.58431,-0.06821,-0.30038,0.76176,-0.24157,-0.25839,0.47356,0.16565,0.09783,-0.62873,1.172,0.12347,0.25441,-0.38226,0.15144,-0.21205,-4.9314,0.45246,-0.29185,-2.10812,0.51596,-0.20081,-0.19875,-1.48036,4.27885,-0.79916,-1.9773,0.53868,0.09537,0.04011
0.12,-17.42392,-1.73591,-0.50896,-0.63583,-0.61029,-0.07497,-0.16706,0.75455,-0.23881,-0.17496,0.45879,0.15652,0.10105,-0.57275,1.54671,0.15974,0.4333,-0.35053,0.13418,-0.19531,-5.01149,0.42988,-0.29834,-2.13202,0.51608,-0.20019,-0.19835,-1.40797,4.24078,-0.82599,-1.97364,0.53867,0.09523,0.03815
0.14,-16.56734,-1.98694,-0.70805,-0.57856,-0.64542,-0.08404,-0.02773,0.72625,-0.23375,-0.08009,0.43517,0.14135,0.10268,-0.47202,1.85983,0.18547,0.62814,-0.31462,0.11854,-0.17411,-5.14754,0.43739,-0.30917,-2.16252,0.5159,-0.19926,-0.19765,-1.38178,4.21823,-0.85954,-1.97482,0.53848,0.09523,0.0362
0.16,-15.77968,-2.37017,-0.97694,-0.52586,-0.69169,-0.09577,0.11266,0.68093,-0.22697,0.02357,0.40586,0.12116,0.1039,-0.32246,2.07721,0.19141,0.84015,-0.27389,0.10586,-0.14726,-5.34888,0.4853,-0.32594,-2.19979,0.51541,-0.19798,-0.19656,-1.41307,4.21831,-0.90032,-1.98144,0.53812,0.0954,0.03433
0.18,-15.07245,-2.90996,-1.31743,-0.48372,-0.74877,-0.11011,0.25432,0.63776,-0.22194,0.12487,0.39369,0.09997,0.1152,-0.10654,2.16404,0.16205,1.03779,-0.23596,0.09892,-0.11757,-5.61739,0.58692,-0.35111,-2.24349,0.51447,-0.19646,-0.19537,-1.49753,4.24778,-0.94898,-1.9914,0.5377,0.0955,0.03207
0.2,-14.66299,-3.59183,-1.74676,-0.45451,-0.82391,-0.128,0.39852,0.57358,-0.21454,0.25273,0.36172,0.07515,0.11436,0.12346,2.12115,0.1058,1.30805,-0.18441,0.09393,-0.07628,-5.96814,0.74257,-0.38493,-2.29282,0.51346,-0.19409,-0.19304,-1.67433,4.31594,-1.00495,-2.0103,0.53706,0.09629,0.03081
0.22,-14.76955,-4.45983,-2.24956,-0.43962,-0.92422,-0.15028,0.57254,0.4745,-0.1996,0.44069,0.25035,0.04493,0.06592,0.25736,1.91582,0.00053,1.70157,-0.09758,0.09053,-0.01216,-6.40991,0.94524,-0.42658,-2.34577,0.513,-0.19034,-0.18849,-1.97805,4.42761,-1.06655,-2.04387,0.53608,0.09872,0.03223
0.24,-15.34408,-5.55121,-2.78088,-0.44721,-1.03977,-0.17539,0.77721,0.39368,-0.18999,0.66238,0.13124,0.02099,0.00262,0.27357,1.57182,-0.20078,2.08234,-0.00736,0.09509,0.0558,-6.92231,1.20853,-0.47963,-2.40066,0.5126,-0.18567,-0.18277,-2.37053,4.58811,-1.13367,-2.08465,0.53494,0.10194,0.03483
