T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00122,0,-0.00319,0.08581,0,0.01047,-0.02268,-0.00096,0.03864,0.13667,-0.08534,-0.07675,0.05747,0.11503,0.33486,0.01731,-0.46686,0.19047,0.02908,0.3015,0.13444,-0.58165,-0.13204,-0.6578,-0.16796,0.07794,-0.00127,-0.00526,-0.03986,-0.01454,0.01274,-0.01013,-0.0294,0.00906,-0.00518,-0.06921,-0.00024,-0.00588,-0.01883,-0.01909
0.02,-0.00126,-5e-05,-0.00338,0.08848,0,0.01077,-0.02336,-0.00246,0.03762,0.14019,-0.08308,-0.07568,0.07062,0.11481,0.34589,0.01635,-0.4618,0.18959,0.03026,0.29731,0.13111,-0.5776,-0.12696,-0.63462,-0.16367,0.07496,-0.0015,-0.00538,-0.04214,-0.01464,0.01382,-0.01047,-0.03042,0.00987,-0.00531,-0.07306,-0.00124,-0.00582,-0.01851,-0.01738
0.04,-0.00129,-0.00011,-0.00357,0.09038,0,0.01095,-0.02391,-0.00444,0.03551,0.1421,-0.07828,-0.0726,0.08693,0.112,0.35375,0.01468,-0.44508,0.18451,0.03121,0.28516,0.12373,-0.55987,-0.11751,-0.58986,-0.15309,0.0694,-0.00187,-0.0054,-0.04448,-0.01436,0.01488,-0.01069,-0.03098,0.0107,-0.00534,-0.07673,-0.00245,-0.00563,-0.01772,-0.01485
0.06,-0.00134,-0.00019,-0.00375,0.09156,0,0.01098,-0.0244,-0.00682,0.03247,0.14251,-0.07118,-0.06764,0.1057,0.10672,0.35851,0.01235,-0.41754,0.17566,0.0319,0.26559,0.11262,-0.52977,-0.10422,-0.52615,-0.13612,0.0616,-0.00241,-0.00532,-0.04694,-0.01363,0.0158,-0.01077,-0.03088,0.01147,-0.00526,-0.08011,-0.00374,-0.00534,-0.01652,-0.01173
0.08,-0.00141,-0.00026,-0.00393,0.09206,0,0.01085,-0.02487,-0.00944,0.02876,0.14145,-0.06223,-0.06106,0.12553,0.0992,0.35991,0.00949,-0.38066,0.16364,0.03223,0.23961,0.09838,-0.48936,-0.08801,-0.44811,-0.11297,0.05214,-0.00317,-0.00511,-0.04946,-0.01239,0.01637,-0.01067,-0.02987,0.01205,-0.00505,-0.08289,-0.0049,-0.00499,-0.01504,-0.00841
0.1,-0.00152,-0.00033,-0.00407,0.09179,0,0.01052,-0.02537,-0.01205,0.02475,0.13889,-0.0521,-0.05324,0.1443,0.08975,0.35738,0.00628,-0.3366,0.14932,0.03208,0.20873,0.08193,-0.44149,-0.07025,-0.36234,-0.08418,0.04188,-0.00418,-0.00476,-0.05195,-0.01058,0.01633,-0.01036,-0.02764,0.01228,-0.00467,-0.08463,-0.00564,-0.00462,-0.01341,-0.0054
0.12,-0.00166,-0.00038,-0.00416,0.09068,0,0.00997,-0.02593,-0.01436,0.02083,0.13475,-0.04154,-0.04463,0.15958,0.07878,0.35019,0.00296,-0.28798,0.13364,0.0313,0.17474,0.06434,-0.38925,-0.05249,-0.27614,-0.05043,0.03175,-0.00546,-0.00425,-0.05421,-0.00814,0.01544,-0.00978,-0.02391,0.01199,-0.00409,-0.0848,-0.00567,-0.00429,-0.01181,-0.00324
0.14,-0.00186,-0.0004,-0.00418,0.08862,0,0.00918,-0.02659,-0.01612,0.01733,0.12891,-0.03124,-0.03568,0.1694,0.06669,0.33768,-0.00027,-0.23724,0.11751,0.02981,0.13928,0.04659,-0.33506,-0.0361,-0.19529,-0.01215,0.02251,-0.00701,-0.00356,-0.05605,-0.00506,0.01351,-0.00891,-0.01859,0.01104,-0.00331,-0.08302,-0.00479,-0.00403,-0.01036,-0.00231
0.16,-0.0021,-0.00037,-0.00412,0.08558,0,0.00814,-0.02734,-0.01718,0.01444,0.1213,-0.02171,-0.02674,0.17274,0.05386,0.31956,-0.00323,-0.18657,0.10162,0.0276,0.10371,0.02944,-0.28026,-0.02208,-0.12282,0.03063,0.01457,-0.00881,-0.00271,-0.05729,-0.00138,0.01053,-0.00774,-0.01187,0.00939,-0.00233,-0.07918,-0.00295,-0.00389,-0.00912,-0.00274
0.18,-0.00241,-0.00031,-0.00395,0.08162,0,0.00689,-0.02821,-0.01746,0.01225,0.11194,-0.01333,-0.01819,0.16959,0.04074,0.29605,-0.00577,-0.13814,0.08661,0.02481,0.06932,0.01352,-0.22537,-0.01109,-0.05926,0.07798,0.00803,-0.01078,-0.00173,-0.05775,0.00274,0.00667,-0.00632,-0.00432,0.00713,-0.00122,-0.07349,-0.00026,-0.00387,-0.0081,-0.00438
0.2,-0.00277,-0.00021,-0.00369,0.07689,0,0.0055,-0.02919,-0.01698,0.01074,0.10097,-0.00643,-0.01043,0.16082,0.02793,0.26796,-0.00775,-0.09449,0.07316,0.02169,0.03756,-0.00056,-0.17053,-0.00358,-0.00341,0.12975,0.00277,-0.01283,-0.00068,-0.05727,0.00706,0.0023,-0.00473,0.00313,0.00444,-7e-05,-0.06647,0.00298,-0.00398,-0.00727,-0.0068
0.22,-0.00318,-8e-05,-0.00332,0.0716,0,0.00406,-0.03024,-0.01581,0.00984,0.08864,-0.00128,-0.00388,0.1478,0.01609,0.23642,-0.00906,-0.0583,0.06195,0.01856,0.00996,-0.01217,-0.11574,0.00012,0.04678,0.18555,-0.00145,-0.01482,0.00037,-0.05572,0.01128,-0.0021,-0.00307,0.00943,0.00154,0.001,-0.0588,0.00639,-0.00421,-0.00658,-0.00946
0.24,-0.00364,7e-05,-0.00285,0.06596,0,0.00265,-0.0313,-0.01405,0.00946,0.07516,0.00199,0.00116,0.13191,0.00571,0.2025,-0.00963,-0.03179,0.05353,0.01572,-0.01223,-0.02091,-0.06074,-0.0002,0.09338,0.24486,-0.00489,-0.01668,0.00134,-0.05308,0.0152,-0.00615,-0.00145,0.01379,-0.00135,0.00191,-0.05106,0.00967,-0.00457,-0.00596,-0.0119
