T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,88.62792
2.46,89.72838
2.48,89.89036
2.5,89.15524
2.52,87.73252
2.54,85.84242
2.56,83.78373
2.58,81.91053
2.6,80.58713
2.62,80.07277
2.64,80.44252
2.66,81.69386
2.68,83.76844
2.7,86.51815
2.72,89.71373
2.74,93.10173
2.76,96.4532
2.78,99.54677
2.8,102.2719
2.82,104.52985
2.84,106.22425
2.86,107.30656
2.88,107.8121
2.9,107.86482
2.92,107.61618
2.94,107.15432
2.96,106.62008
2.98,106.17346
3,105.93441
3.02,105.98957
3.04,106.40393
3.06,107.23386
3.08,108.49797
3.1,110.16779
3.12,112.18053
3.14,114.4788
3.16,116.97843
3.18,119.57298
3.2,122.13677
3.22,124.52583
3.24,126.55255
3.26,128.07551
3.28,129.02996
3.3,129.39523
3.32,129.20591
3.34,128.57443
3.36,127.6625
3.38,126.6523
3.4,125.79176
3.42,125.32225
3.44,125.39407
3.46,126.12034
3.48,127.56416
3.5,129.84085
3.52,132.98818
3.54,136.76034
3.56,140.73604
3.58,144.58724
3.6,148.27009
3.62,151.67594
3.64,153.98616
3.66,154.7856
3.68,153.97427
3.7,151.25399
3.72,147.39249
3.74,142.64889
3.76,137.33677
3.78,131.64338
3.8,126.18199
3.82,121.46202
3.84,117.75398
3.86,114.92796
3.88,113.19281
3.9,112.40307
3.92,111.96544
3.94,112.1597
3.96,113.22856
3.98,114.91515
4,116.53577
4.02,117.64169
4.04,118.56028
4.06,119.42057
4.08,120.21416
4.1,121.17181
4.12,122.19804
4.14,123.25829
4.16,124.34835
4.18,125.53611
4.2,126.91434
4.22,128.55914
4.24,130.47073
4.26,132.62975
4.28,135.01398
4.3,137.56147
4.32,140.17224
4.34,142.72588
4.36,145.08872
4.38,147.1353
4.4,148.73932
4.42,149.79107
4.44,150.23641
4.46,150.09812
4.48,149.42324
4.5,148.32783
4.52,146.94081
4.54,145.4837
4.56,143.94656
4.58,142.39341
4.6,140.91702
4.62,139.5466
4.64,138.32131
4.66,137.26457
4.68,136.4075
4.7,135.76786
4.72,135.37169
4.74,135.19359
4.76,135.18402
4.78,135.30665
4.8,135.52185
4.82,135.78944
4.84,136.07643
4.86,136.3577
4.88,136.62018
4.9,136.85522
4.92,137.06248
4.94,137.24148
4.96,137.39386
4.98,137.51934
5,137.61471
5.02,137.67515
5.04,137.6965
5.06,137.67152
5.08,137.58844
5.1,137.43764
5.12,137.2106
5.14,136.90235
5.16,136.51732
5.18,136.07062
5.2,135.58602
5.22,135.09023
5.24,134.62395
5.26,134.23289
5.28,133.95337
5.3,133.81651
5.32,133.84045
5.34,134.02575
