T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.03576,-0.00195,-0.00513,-0.07744,0.06373,-0.0157,0.08658,0.00701,0.04762,-0.17241,0.02867,0.00201,-0.33745,0.47372,-1.86761,0.36036,9.64755,2.47506,1.6318,-0.85363,-0.50829,1.42161,0.88506,-12.36994,4.03446,-2.00955,-0.11358,0.02836,0.10258,0.01232,-0.0019,0.00389,0.00127,-0.12644,0.01663,0.04391,-0.00325,-0.00162,0.00601,0.003
0.02,-0.048,-0.00284,-0.00309,-0.08374,0.0974,-0.01713,0.11098,0.00485,0.06027,-0.23317,0.03176,0.00287,-0.35056,0.60933,-2.47537,0.27345,12.25224,3.14603,2.07432,-0.93596,-0.60908,1.71004,0.82487,-14.09929,4.60062,-2.30022,-0.16586,0.033,0.13667,0.01479,-0.00199,0.00131,-0.0002,-0.18357,0.00826,0.01447,0.00359,-0.00015,0.01141,0.00519
0.04,-0.06375,-0.00401,-0.00022,-0.08888,0.14149,-0.01829,0.14254,0.00103,0.07617,-0.31176,0.0348,0.00389,-0.35115,0.78204,-3.26326,0.13364,15.57844,4.00329,2.63973,-1.01699,-0.73201,2.0708,0.70657,-16.15328,5.27303,-2.64795,-0.23404,0.03794,0.17715,0.01756,-0.00187,-0.00225,-0.00218,-0.25823,-0.004,-0.02892,0.0138,0.00198,0.01854,0.00804
0.06,-0.08276,-0.00544,0.00329,-0.0925,0.19512,-0.01897,0.18095,-0.00475,0.09466,-0.40628,0.03748,0.00501,-0.33479,0.98227,-4.19513,-0.06649,19.44692,5.00116,3.29771,-1.08712,-0.86805,2.47963,0.51876,-18.34106,5.99062,-3.02121,-0.3168,0.04284,0.22165,0.02043,-0.0014,-0.00672,-0.00462,-0.34922,-0.02061,-0.0894,0.02775,0.00484,0.0276,0.01167
0.08,-0.10438,-0.00707,0.00716,-0.09388,0.25617,-0.01889,0.22508,-0.01278,0.11459,-0.51262,0.03938,0.00614,-0.29591,1.19549,-5.2132,-0.33224,23.58461,6.0698,4.00201,-1.13289,-1.00445,2.9021,0.25094,-20.40918,6.6717,-3.37803,-0.41091,0.04712,0.26626,0.0231,-0.00045,-0.01194,-0.00741,-0.45325,-0.04175,-0.16908,0.04568,0.00846,0.03858,0.01608
0.1,-0.1274,-0.00881,0.01108,-0.0918,0.32117,-0.01766,0.2728,-0.0233,0.13439,-0.62441,0.03989,0.00715,-0.22783,1.4036,-6.24323,-0.66527,27.65243,7.12223,4.69516,-1.13779,-1.12607,3.29807,-0.10431,-22.07997,7.22623,-3.67236,-0.51104,0.04997,0.30555,0.02516,0.00113,-0.01763,-0.01037,-0.56473,-0.06717,-0.26816,0.06754,0.0128,0.05115,0.02113
0.12,-0.15008,-0.01055,0.01474,-0.08451,0.38524,-0.01483,0.321,-0.03645,0.15212,-0.73306,0.03828,0.00784,-0.12318,1.58636,-7.19966,-1.06181,31.27422,8.06171,5.31335,-1.08356,-1.21676,3.62608,-0.54849,-23.09052,7.56812,-3.86051,-0.60969,0.05029,0.33253,0.02607,0.00349,-0.0234,-0.01327,-0.67564,-0.09601,-0.38422,0.09289,0.01771,0.06454,0.02652
0.14,-0.17014,-0.01213,0.01781,-0.06975,0.44214,-0.00992,0.36554,-0.0522,0.16562,-0.82798,0.03374,0.00799,0.02556,1.72293,-7.99154,-1.51071,34.06932,8.79008,5.79192,-0.95194,-1.26084,3.84781,-1.07416,-23.23196,7.62783,-3.90762,-0.69721,0.04683,0.33896,0.02523,0.00675,-0.02873,-0.01579,-0.77548,-0.12673,-0.51171,0.12084,0.02293,0.07752,0.03171
0.16,-0.18478,-0.01338,0.01993,-0.04479,0.48443,-0.00247,0.4013,-0.07036,0.17263,-0.89703,0.02543,0.00731,0.22536,1.79369,-8.52948,-1.99156,35.68918,9.2171,6.07155,-0.72671,-1.24456,3.93237,-1.66198,-22.38609,7.36419,-3.79369,-0.76205,0.03823,0.31576,0.02195,0.011,-0.03296,-0.01758,-0.85152,-0.15703,-0.64184,0.14985,0.02807,0.08837,0.03598
0.18,-0.19079,-0.01414,0.02076,-0.00659,0.50378,0.00794,0.42232,-0.09046,0.17105,-0.9271,0.01262,0.00548,0.48171,1.7822,-8.73336,-2.47334,35.8562,9.2705,6.10479,-0.39576,-1.15743,3.86,-2.27843,-20.55374,6.77355,-3.51824,-0.79122,0.02323,0.2538,0.01549,0.01626,-0.03539,-0.01825,-0.88919,-0.18394,-0.7628,0.17766,0.0326,0.09499,0.0384
