T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00405,-0.00095,-0.00373,-0.02582,0.0719,-0.00502,-0.07206,-0.00662,-0.02851,0.00448,-0.01533,-0.00094,-0.01185,0.24794,-0.81743,-0.01341,7.65979,1.19297,2.42965,0.01279,-0.02605,0.04125,-0.08197,-0.93515,0.12149,-0.12817,-0.0799,0.05744,0.24756,0.01809,-0.01625,-0.02381,-0.01459,-0.10364,0.05821,0.205,0.01349,0.02271,-0.0271,-0.01181
0.02,-0.00574,-0.00101,-0.00369,-0.02923,0.09362,-0.00542,-0.0884,-0.00815,-0.02976,0.00315,-0.01982,-0.00059,-0.02051,0.27926,-0.91866,-0.00677,8.92418,1.39212,2.80683,0.00573,-0.02719,0.05026,-0.08952,-1.0645,0.13842,-0.1375,-0.10444,0.07846,0.35791,0.02395,-0.02353,-0.0338,-0.02014,-0.13349,0.05822,0.20401,0.01786,0.02378,-0.02868,-0.01208
0.04,-0.00798,-0.00102,-0.00354,-0.03323,0.12059,-0.00604,-0.10779,-0.01021,-0.0302,0.00094,-0.02517,-6e-05,-0.03257,0.31528,-1.03614,0.00316,10.45487,1.63395,3.25793,-0.00525,-0.02699,0.05934,-0.09446,-1.20965,0.15774,-0.14498,-0.1347,0.10693,0.50845,0.03136,-0.03354,-0.0474,-0.02766,-0.17056,0.05643,0.19543,0.02339,0.02448,-0.02997,-0.01207
0.06,-0.01073,-0.00095,-0.00328,-0.03768,0.15158,-0.00689,-0.12904,-0.01281,-0.02951,-0.0023,-0.03108,0.00069,-0.04792,0.35221,-1.15725,0.01673,12.12795,1.89917,3.74456,-0.02039,-0.02503,0.06738,-0.09513,-1.35701,0.17772,-0.1489,-0.16928,0.14223,0.69576,0.04003,-0.04608,-0.06429,-0.03691,-0.21322,0.05251,0.17774,0.02991,0.02452,-0.0307,-0.01165
0.08,-0.01389,-0.00079,-0.00294,-0.04234,0.18449,-0.00799,-0.15029,-0.01588,-0.02726,-0.00665,-0.03708,0.00165,-0.06614,0.38508,-1.26565,0.03408,13.77312,2.16122,4.2143,-0.03974,-0.02074,0.07278,-0.08932,-1.48761,0.19595,-0.14705,-0.20578,0.18304,0.91284,0.04949,-0.0607,-0.08378,-0.04753,-0.25864,0.04608,0.14923,0.03704,0.02361,-0.03051,-0.0107
0.1,-0.0173,-0.00049,-0.00249,-0.0468,0.21637,-0.00936,-0.16899,-0.01933,-0.02297,-0.01219,-0.04247,0.00284,-0.08661,0.40847,-1.34392,0.05507,15.19661,2.38986,4.60775,-0.06318,-0.01342,0.07344,-0.07433,-1.57885,0.20959,-0.13684,-0.2408,0.22748,1.14979,0.05899,-0.07679,-0.10498,-0.05898,-0.30285,0.03676,0.10819,0.04427,0.02139,-0.02901,-0.00906
0.12,-0.02076,-2e-05,-0.00196,-0.05058,0.24359,-0.01107,-0.18209,-0.02302,-0.01612,-0.01892,-0.04638,0.00422,-0.10842,0.41724,-1.37622,0.07915,16.20508,2.55489,4.86594,-0.09037,-0.00224,0.06676,-0.04706,-1.60652,0.21564,-0.11562,-0.27007,0.27327,1.39446,0.06762,-0.0936,-0.12678,-0.07064,-0.34092,0.0243,0.05332,0.05092,0.01756,-0.02584,-0.00665
0.14,-0.02399,0.00065,-0.00136,-0.05312,0.26194,-0.0132,-0.18624,-0.02681,-0.00617,-0.02676,-0.04777,0.00575,-0.13045,0.40731,-1.35092,0.10527,16.63048,2.63006,4.93814,-0.12067,0.01373,0.0497,-0.00412,-1.54734,0.21129,-0.08091,-0.28864,0.31787,1.63313,0.07429,-0.11029,-0.14797,-0.08183,-0.36717,0.00872,-0.0158,0.05618,0.01192,-0.02074,-0.0034
0.16,-0.02671,0.00157,-0.00071,-0.05382,0.26704,-0.01588,-0.17813,-0.03056,0.00728,-0.03553,-0.0455,0.00732,-0.1513,0.37636,-1.26313,0.13181,16.355,2.59693,4.78958,-0.1531,0.03544,0.01887,0.05787,-1.3817,0.19431,-0.03077,-0.29126,0.35866,1.85131,0.07786,-0.12597,-0.16732,-0.09186,-0.37564,-0.00961,-0.09824,0.05921,0.00442,-0.01362,0.00066
0.18,-0.02856,0.00275,-7e-05,-0.0521,0.25477,-0.01926,-0.155,-0.03418,0.02452,-0.04496,-0.03839,0.00878,-0.16936,0.32442,-1.11645,0.15655,15.3328,2.44828,4.40827,-0.1862,0.06382,-0.02919,0.14196,-1.09646,0.16334,0.03587,-0.27287,0.3931,2.03464,0.07721,-0.13982,-0.18362,-0.10008,-0.36064,-0.02978,-0.19122,0.05918,-0.00478,-0.00464,0.00535
0.2,-0.02917,0.00423,0.00052,-0.04742,0.22178,-0.02354,-0.11514,-0.0376,0.04559,-0.05464,-0.02531,0.00992,-0.18279,0.25408,-0.92369,0.17666,13.6038,2.1902,3.80922,-0.21804,0.09961,-0.0977,0.25042,-0.68729,0.1182,0.11888,-0.22926,0.41892,2.1698,0.07145,-0.15104,-0.1958,-0.10594,-0.31749,-0.0504,-0.28992,0.05544,-0.01525,0.00574,0.01042
0.22,-0.02815,0.006,0.00095,-0.03928,0.16623,-0.02884,-0.05858,-0.04083,0.07027,-0.06409,-0.00537,0.01048,-0.18953,0.17032,-0.70578,0.18886,11.29478,1.84226,3.03473,-0.24609,0.14325,-0.1892,0.38423,-0.16016,0.06004,0.21677,-0.15794,0.43425,2.24516,0.06002,-0.15897,-0.20299,-0.109,-0.24334,-0.06954,-0.38753,0.04758,-0.02632,0.01678,0.01544
0.24,-0.0251,0.00805,0.00113,-0.02726,0.08842,-0.03521,0.01232,-0.04393,0.09803,-0.07269,0.02195,0.01012,-0.18736,0.07975,-0.48891,0.1896,8.6059,1.43534,2.15001,-0.26722,0.19473,-0.305,0.54249,0.46818,-0.00872,0.32663,-0.0589,0.43763,2.25134,0.04293,-0.16306,-0.20447,-0.10894,-0.13801,-0.08503,-0.47567,0.03566,-0.03713,0.02749,0.01991
0.26,-0.01963,0.01035,0.00099,-0.01093,-0.00862,-0.04255,0.09238,-0.04703,0.12804,-0.07979,0.0566,0.00846,-0.1739,-0.01042,-0.30027,0.17536,5.78488,1.00761,1.23491,-0.27772,0.25339,-0.44459,0.72187,1.17091,-0.08451,0.44419,0.06462,0.42808,2.18159,0.02086,-0.16289,-0.19979,-0.10557,-0.00472,-0.09461,-0.54514,0.02026,-0.04668,0.03675,0.02331
0.28,-0.01137,0.01281,0.00046,0.01008,-0.11882,-0.05051,0.17334,-0.05026,0.15922,-0.08468,0.09783,0.00508,-0.1468,-0.09365,-0.16342,0.14306,3.0948,0.59943,0.37369,-0.2734,0.31785,-0.60516,0.91613,1.91238,-0.16288,0.56395,0.2057,0.40509,2.03228,-0.00469,-0.15817,-0.1887,-0.09883,0.1495,-0.09631,-0.58698,0.00255,-0.05394,0.04336,0.02509
