T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-5e-05,-1e-05,0.00015,-3.08879,-0.55999,-0.03621,0.79156,0.03785,-0.07352,-0.10677,-0.04144,-0.00185,-0.25609,-0.02942,0.00203,0.49433,2.33506,0.19927,0.19013,-0.28762,0.10302,-0.10708,0.50612,-2.05272,0.28703,-0.06204,0.58738,-0.01681,-0.17754,-0.36464,-0.14575,-0.08173,-0.05611,0.64189,0.13294,0.04617,-0.47088,-0.1547,0.08367,0.05758
0.02,-0,-1e-05,8e-05,-3.08894,-0.56019,-0.03621,0.79148,0.03783,-0.07374,-0.10674,-0.04142,-0.00186,-0.25545,-0.03314,0.0162,0.49428,2.25363,0.18598,0.1703,-0.28712,0.10284,-0.10743,0.50572,-2.05231,0.28673,-0.06231,0.5878,-0.01637,-0.17566,-0.36467,-0.14586,-0.08185,-0.0562,0.64217,0.13322,0.04698,-0.47088,-0.15467,0.08362,0.05756
0.04,5e-05,-2e-05,2e-05,-3.0891,-0.56039,-0.03621,0.79139,0.03782,-0.07396,-0.10672,-0.04139,-0.00186,-0.25482,-0.03685,0.03032,0.49422,2.17244,0.17273,0.15053,-0.28661,0.10266,-0.10778,0.50531,-2.05191,0.28643,-0.06259,0.58821,-0.01594,-0.17378,-0.3647,-0.14596,-0.08196,-0.05628,0.64245,0.1335,0.04779,-0.47088,-0.15465,0.08357,0.05754
0.06,0.0001,-2e-05,-5e-05,-3.08925,-0.56059,-0.03621,0.79131,0.0378,-0.07418,-0.10669,-0.04136,-0.00187,-0.25419,-0.04056,0.04445,0.49417,2.09125,0.15948,0.13076,-0.2861,0.10248,-0.10814,0.50491,-2.0515,0.28613,-0.06286,0.58863,-0.0155,-0.17191,-0.36472,-0.14607,-0.08207,-0.05636,0.64273,0.13378,0.0486,-0.47089,-0.15462,0.08352,0.05751
0.08,0.00015,-2e-05,-0.00011,-3.08941,-0.56079,-0.0362,0.79122,0.03779,-0.0744,-0.10666,-0.04133,-0.00187,-0.25355,-0.04428,0.05861,0.49412,2.00982,0.14619,0.11094,-0.2856,0.10231,-0.10849,0.50451,-2.05108,0.28583,-0.06313,0.58904,-0.01507,-0.17003,-0.36475,-0.14617,-0.08219,-0.05645,0.64301,0.13406,0.04941,-0.47089,-0.1546,0.08348,0.05749
0.1,0.00019,-2e-05,-0.00018,-3.08957,-0.56099,-0.0362,0.79113,0.03777,-0.07461,-0.10663,-0.0413,-0.00188,-0.25292,-0.04797,0.07264,0.49407,1.92916,0.13303,0.0913,-0.28509,0.10213,-0.10884,0.5041,-2.05071,0.28554,-0.06341,0.58945,-0.01463,-0.16817,-0.36478,-0.14628,-0.0823,-0.05653,0.64329,0.13434,0.05021,-0.47089,-0.15457,0.08343,0.05747
0.12,0.00024,-2e-05,-0.00024,-3.08972,-0.56119,-0.0362,0.79105,0.03776,-0.07483,-0.1066,-0.04127,-0.00188,-0.25229,-0.05172,0.08694,0.49402,1.84702,0.11963,0.07129,-0.28459,0.10195,-0.10919,0.5037,-2.05024,0.28523,-0.06368,0.58987,-0.01419,-0.16627,-0.36481,-0.14638,-0.08242,-0.05661,0.64357,0.13462,0.05104,-0.47089,-0.15455,0.08338,0.05745
0.14,0.00029,-2e-05,-0.00031,-3.08987,-0.56138,-0.0362,0.79096,0.03774,-0.07505,-0.10657,-0.04124,-0.00189,-0.25166,-0.05541,0.10098,0.49396,1.76627,0.10645,0.05164,-0.28408,0.10177,-0.10954,0.50329,-2.04986,0.28493,-0.06396,0.59028,-0.01376,-0.16441,-0.36483,-0.14649,-0.08253,-0.0567,0.64384,0.1349,0.05184,-0.47089,-0.15452,0.08333,0.05742
0.16,0.00034,-2e-05,-0.00037,-3.09004,-0.56158,-0.0362,0.79087,0.03773,-0.07527,-0.10654,-0.04122,-0.00189,-0.25103,-0.05902,0.11476,0.49391,1.68709,0.09353,0.03237,-0.28358,0.1016,-0.1099,0.5029,-2.04961,0.28465,-0.06425,0.59069,-0.01333,-0.1626,-0.36486,-0.14659,-0.08264,-0.05678,0.64412,0.13517,0.05259,-0.47089,-0.1545,0.08328,0.0574
0.18,0.0004,-3e-05,-0.00044,-3.09017,-0.5618,-0.03618,0.79081,0.03772,-0.07548,-0.10651,-0.04119,-0.00189,-0.25036,-0.0631,0.13018,0.49386,1.59849,0.07907,0.01075,-0.28306,0.10141,-0.11023,0.50247,-2.04866,0.28429,-0.06447,0.59114,-0.01287,-0.16051,-0.36489,-0.14671,-0.08277,-0.05687,0.64443,0.13548,0.05358,-0.4709,-0.15447,0.08323,0.05737
