T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00805,-0.0006,0.00051,-0.02353,0.0166,-0.00628,0.02369,0.00684,0.03038,-0.02234,0.0223,-0.00082,2.11557,0.05625,1.34978,-0.30011,1.08827,0.11203,-0.2392,6.19998,0.31138,-6.72607,-0.08282,-0.19077,-0.10328,0.0774,-0.03917,-0.00452,-0.07281,0.00567,0.00395,0.0082,0.00197,-0.04638,0.06507,0.27013,-0.00143,0.0202,-0.03602,-0.02021
0.02,-0.0076,-0.00066,0.00047,-0.03333,0.01999,-0.00847,0.02405,0.00745,0.03504,-0.0255,0.0282,-0.00113,2.04805,-0.01158,1.63419,-0.32405,0.98387,0.07657,-0.33075,6.68279,0.30568,-7.19228,-0.09449,-0.17099,-0.19583,0.07415,-0.04143,-0.00342,-0.07734,0.00617,0.00455,0.00944,0.00215,-0.0517,0.07153,0.29195,-0.00185,0.02208,-0.03903,-0.02156
0.04,-0.00667,-0.00075,0.00042,-0.04647,0.02423,-0.01129,0.02361,0.00791,0.04033,-0.02969,0.03559,-0.00155,1.82041,-0.1127,1.94467,-0.33917,0.76913,0.01778,-0.45382,7.07028,0.27656,-7.50482,-0.10205,-0.12943,-0.32423,0.06392,-0.04326,-0.00196,-0.08223,0.00659,0.00535,0.01101,0.00239,-0.05768,0.07839,0.31373,-0.00249,0.02414,-0.04206,-0.0228
0.06,-0.00531,-0.00088,0.00039,-0.06248,0.02925,-0.01456,0.02205,0.00802,0.0459,-0.03521,0.04425,-0.00207,1.38263,-0.25071,2.25376,-0.33899,0.41626,-0.0686,-0.60734,7.25387,0.21586,-7.53475,-0.10238,-0.06042,-0.48946,0.0444,-0.04464,-0.00038,-0.08723,0.00685,0.00636,0.01281,0.00268,-0.06414,0.08492,0.33332,-0.00335,0.02622,-0.04477,-0.02372
0.08,-0.00354,-0.00106,0.00044,-0.08057,0.03484,-0.01802,0.01903,0.00756,0.05118,-0.04223,0.05368,-0.00269,0.68112,-0.42722,2.52066,-0.31547,-0.10199,-0.18602,-0.78706,7.09773,0.11476,-7.12381,-0.0915,0.0417,-0.68935,0.01309,-0.04539,0.00109,-0.09194,0.00684,0.00757,0.01475,0.00303,-0.07071,0.09013,0.34762,-0.00447,0.02814,-0.04666,-0.02408
0.1,-0.00138,-0.0013,0.00058,-0.09969,0.04068,-0.02138,0.01422,0.0063,0.05544,-0.05079,0.0632,-0.00339,-0.33639,-0.64117,2.69098,-0.25937,-0.80881,-0.33654,-0.9856,6.4514,-0.03558,-6.09825,-0.0646,0.18191,-0.91807,-0.03241,-0.04519,0.00216,-0.09589,0.0064,0.00895,0.01666,0.00342,-0.07674,0.09287,0.35284,-0.00583,0.02962,-0.04719,-0.02359
0.12,0.00116,-0.0016,0.00085,-0.11862,0.0463,-0.0243,0.00731,0.00401,0.05781,-0.06071,0.0719,-0.00412,-1.71445,-0.88788,2.69754,-0.16087,-1.7193,-0.52021,-1.19255,5.16651,-0.24315,-4.28715,-0.01613,0.36387,-1.16567,-0.09414,-0.04357,0.00256,-0.09875,0.00541,0.01046,0.01842,0.00385,-0.08141,0.09196,0.34495,-0.00745,0.03037,-0.04579,-0.02198
0.14,0.00408,-0.00195,0.00124,-0.13608,0.05113,-0.02643,-0.00186,0.0005,0.05737,-0.0717,0.07872,-0.00486,-3.48232,-1.15829,2.46228,-0.0103,-2.83611,-0.73441,-1.39484,3.11759,-0.51406,-1.54518,0.06001,0.589,-1.41802,-0.17349,-0.03997,0.00202,-0.10036,0.00374,0.01207,0.0199,0.00432,-0.08376,0.08634,0.32029,-0.00928,0.03014,-0.04198,-0.01904
0.16,0.00737,-0.00237,0.00173,-0.15077,0.05457,-0.02747,-0.0133,-0.00434,0.0532,-0.08331,0.08253,-0.00556,-5.6455,-1.43825,1.8999,0.20083,-4.14498,-0.97331,-1.57744,0.22602,-0.85156,2.22067,0.17004,0.85567,-1.65712,-0.27086,-0.0338,0.00031,-0.10092,0.00127,0.01373,0.021,0.00482,-0.08279,0.07528,0.27612,-0.01132,0.02874,-0.03544,-0.01466
0.18,0.01102,-0.00285,0.0023,-0.16151,0.056,-0.02713,-0.02679,-0.01056,0.04449,-0.09507,0.08221,-0.00618,-8.17708,-1.7081,0.92353,0.47877,-5.6108,-1.2275,-1.72427,-3.51445,-1.25492,7.02249,0.31978,1.15831,-1.86189,-0.38527,-0.02455,-0.00277,-0.10099,-0.00204,0.01542,0.02169,0.00536,-0.07758,0.05846,0.21127,-0.01353,0.02609,-0.02612,-0.00888
