T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,49.55171
1.84,58.23142
1.86,67.05127
1.88,75.27448
1.9,82.41979
1.92,88.26781
1.94,92.83631
1.96,96.28721
1.98,98.83518
2,100.69458
2.02,102.05721
2.04,103.09511
2.06,102.77941
2.08,98.37741
2.1,96.15323
2.12,95.46846
2.14,95.76049
2.16,96.54815
2.18,97.46872
2.2,98.27387
2.22,98.82988
2.24,99.09401
2.26,99.08621
2.28,98.86957
2.3,98.52379
2.32,98.12941
2.34,97.65995
2.36,97.0808
2.38,96.65469
2.4,96.36184
2.42,96.17933
2.44,96.07697
2.46,96.03222
2.48,96.03467
2.5,96.05994
2.52,96.1097
2.54,96.1546
2.56,96.16112
2.58,96.09034
2.6,95.88582
2.62,95.46059
2.64,94.69809
2.66,93.46077
2.68,91.57649
2.7,88.87174
2.72,85.17275
2.74,80.30515
2.76,74.14786
2.78,66.68262
2.8,58.077
2.82,48.71077
2.84,0
2.86,0
2.88,0
2.9,0
2.92,0
2.94,0
2.96,0
2.98,0
3,0
3.02,0
3.04,0
3.06,0
3.08,0
3.1,0
3.12,0
3.14,0
3.16,0
3.18,0
3.2,0
3.22,54.29285
3.24,62.72276
3.26,70.10166
3.28,76.14513
3.3,80.7873
3.32,84.11714
3.34,86.29677
3.36,87.52246
3.38,88.00906
3.4,87.96971
3.42,87.59329
3.44,87.03067
3.46,86.40035
3.48,85.79769
3.5,85.31263
3.52,84.99946
3.54,84.83256
3.56,84.78223
3.58,84.82584
3.6,84.93757
3.62,85.0699
3.64,85.18509
3.66,85.26969
3.68,85.3149
3.7,85.33768
3.72,85.32859
3.74,85.29968
3.76,85.30019
3.78,85.33117
3.8,85.53555
3.82,86.10749
3.84,86.77628
3.86,87.33242
3.88,87.83083
3.9,88.55164
3.92,89.80562
3.94,91.52248
3.96,93.57322
3.98,95.89509
4,98.27155
4.02,100.45599
4.04,102.41459
4.06,104.12289
4.08,105.53086
4.1,106.6316
4.12,107.42868
4.14,107.95184
4.16,108.25767
4.18,108.41347
4.2,108.51674
4.22,108.672
4.24,108.93242
4.26,109.33285
4.28,109.90407
4.3,110.65314
4.32,111.5627
4.34,112.60462
4.36,113.74754
4.38,114.94484
4.4,116.18274
4.42,117.44821
4.44,118.67489
4.46,119.80939
4.48,120.82519
4.5,121.69898
4.52,122.42824
4.54,122.97566
4.56,123.3277
4.58,123.50377
4.6,123.54654
4.62,123.52453
4.64,123.45749
4.66,123.35527
4.68,123.25065
4.7,123.18311
4.72,123.18757
4.74,123.28469
4.76,123.5083
4.78,123.46153
4.8,123.36117
4.82,123.27733
4.84,123.19626
4.86,123.1101
4.88,123.01558
4.9,122.91404
4.92,122.81084
4.94,122.69677
4.96,122.56426
4.98,122.4118
5,122.24517
5.02,122.07138
5.04,121.89714
5.06,121.72978
5.08,121.58187
5.1,121.46331
5.12,121.38235
5.14,121.34319
5.16,121.34873
5.18,121.39932
5.2,121.49538
5.22,121.64017
5.24,121.82157
5.26,122.02809
