T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00771,0.00393,0.01056,-0.02129,0,-0.00537,0.00848,-0.01491,-0.15707,-0.34514,-0.00688,0.10028,1.22772,-0.29989,1.06261,0.26146,-0.25586,0.15043,0.13077,0.01013,0.2395,0.13142,0.0729,-0.12495,0.04404,-0.11309,0.04156,-0.00972,0.01381,-0.03611,-0.02756,0.01379,-0.01534,0.00955,-0.01355,-0.04891,0.00142,-0.04632,0.07562,0.07198
0.02,0.00736,0.0042,0.01175,-0.03295,0,-0.00561,0.01147,-0.00785,-0.16659,-0.40336,0.01186,0.11916,1.34721,-0.3566,1.16484,0.28669,-0.17173,0.13604,0.12312,0.03468,0.22438,0.12374,0.10608,-0.1508,0.01207,-0.1002,0.04175,-0.01184,0.01869,-0.03334,-0.03048,0.01533,-0.01167,0.00587,-0.01548,-0.02887,0.00293,-0.04734,0.07507,0.06352
0.04,0.00684,0.00433,0.01315,-0.04832,0,-0.00577,0.01552,0.00212,-0.17589,-0.47989,0.03697,0.143,1.49543,-0.41365,1.28642,0.30724,-0.02779,0.12121,0.10571,0.07971,0.18337,0.10307,0.14861,-0.19115,-0.02487,-0.0775,0.04137,-0.01453,0.02501,-0.02907,-0.03267,0.01682,-0.00656,0.00112,-0.01784,-0.00138,0.00439,-0.04659,0.07345,0.05111
0.06,0.00619,0.00425,0.01469,-0.06663,0,-0.00579,0.02065,0.01477,-0.18308,-0.57309,0.06627,0.16962,1.66583,-0.46077,1.41886,0.31822,0.18803,0.10849,0.07594,0.15,0.1125,0.06233,0.19972,-0.24764,-0.06494,-0.04344,0.04049,-0.01772,0.03241,-0.02354,-0.03341,0.01804,-0.0002,-0.0042,-0.02051,0.03233,0.00534,-0.04338,0.07069,0.03517
0.08,0.00552,0.00385,0.01626,-0.08665,0,-0.00561,0.02676,0.02956,-0.18606,-0.67978,0.09683,0.19631,1.84945,-0.48477,1.55119,0.31333,0.48631,0.1017,0.03128,0.25034,0.00733,-0.00584,0.25746,-0.32177,-0.10447,0.0032,0.03916,-0.02125,0.04033,-0.01713,-0.0318,0.01867,0.00701,-0.00943,-0.02334,0.07007,0.00522,-0.03694,0.06688,0.01658
0.1,0.00493,0.00302,0.01771,-0.10678,0,-0.00516,0.03371,0.04569,-0.18303,-0.79583,0.12538,0.22025,2.03751,-0.47031,1.67232,0.28514,0.87476,0.10636,-0.03038,0.38537,-0.13752,-0.10775,0.31844,-0.41519,-0.13728,0.06304,0.03754,-0.0249,0.04803,-0.01037,-0.02678,0.01836,0.01452,-0.01376,-0.02612,0.1088,0.00344,-0.02647,0.06244,-0.00324
0.12,0.00457,0.00164,0.01893,-0.12525,0,-0.00439,0.04121,0.0621,-0.17271,-0.91652,0.14861,0.23889,2.2228,-0.40089,1.77273,0.22543,1.3565,0.12983,-0.11039,0.5592,-0.32852,-0.24743,0.37756,-0.5295,-0.15421,0.13575,0.03587,-0.0284,0.05477,-0.00394,-0.01722,0.01674,0.02162,-0.01629,-0.0286,0.14477,-0.00062,-0.01121,0.05812,-0.02241
0.14,0.00461,-0.00042,0.01975,-0.14031,0,-0.00326,0.04883,0.07754,-0.15451,-1.03669,0.16357,0.25034,2.40015,-0.26003,1.84546,0.12572,1.92828,0.18116,-0.20901,0.77476,-0.57319,-0.42528,0.42789,-0.66583,-0.14315,0.21985,0.03448,-0.03144,0.05987,0.00137,-0.002,0.01343,0.02748,-0.01613,-0.03054,0.17399,-0.00748,0.00951,0.05493,-0.03872
0.16,0.00522,-0.00326,0.02004,-0.15053,0,-0.00179,0.05588,0.09068,-0.12848,-1.15076,0.16797,0.2535,2.56604,-0.0326,1.88657,-0.02216,2.57874,0.27059,-0.32517,1.03305,-0.8798,-0.63692,0.46053,-0.82407,-0.08939,0.31251,0.03385,-0.03368,0.06295,0.00472,0.01987,0.00806,0.03124,-0.0125,-0.03164,0.19274,-0.01756,0.03617,0.05402,-0.05003
0.18,0.00658,-0.00695,0.01968,-0.15499,0,-1e-05,0.06144,0.10023,-0.09525,-1.25269,0.16058,0.24829,2.71778,0.29369,1.89527,-0.22525,3.28705,0.40869,-0.4563,1.33221,-1.25687,-0.87251,0.46479,-1.00198,0.02349,0.40934,0.03452,-0.0348,0.06403,0.00532,0.04911,0.0003,0.0321,-0.00484,-0.03164,0.19812,-0.03108,0.06902,0.05645,-0.0545
