T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00994,-0.01672,0.05597,0.13919,0.43956,-0.02675,-0.38654,-0.00778,-0.10177,-0.07459,0.05526,-0.01485,0.00557,0.17567,-0.72911,-0.03607,3.08655,0.71195,0.56036,-0.2253,-0.32304,0.44993,-0.06466,-4.00089,1.02422,-0.69344,-0.87955,0.20162,0.42821,0.57837,-0.00667,-0.10035,-0.0462,-0.45059,-0.55153,-2.06623,-0.00261,-0.13381,0.16502,0.0888
0.02,-0.0114,-0.02004,0.05919,0.17518,0.49193,-0.00837,-0.43625,-0.02568,-0.11626,-0.10401,0.06455,-0.01661,0.04796,0.20623,-0.77656,-0.11827,3.23618,0.74832,0.56955,-0.27466,-0.39901,0.60093,-0.19101,-5.01901,1.28396,-0.87198,-0.85927,0.20379,0.56651,0.40016,-0.02014,-0.1243,-0.05781,-0.50403,-0.60209,-2.1756,-0.0118,-0.1357,0.1736,0.09347
0.04,-0.01329,-0.02419,0.06209,0.22578,0.55313,0.01881,-0.49615,-0.05169,-0.13388,-0.14389,0.07707,-0.0187,0.11268,0.24483,-0.81937,-0.23822,3.36738,0.78184,0.56934,-0.33379,-0.49523,0.79986,-0.37825,-6.33342,1.61994,-1.10262,-0.79099,0.19414,0.74651,0.10789,-0.0397,-0.15421,-0.07242,-0.56634,-0.65594,-2.26368,-0.02458,-0.13374,0.18008,0.09704
0.06,-0.01538,-0.02904,0.06484,0.29039,0.61988,0.05499,-0.56419,-0.08652,-0.15333,-0.19417,0.09222,-0.02101,0.20159,0.28874,-0.84737,-0.39665,3.45088,0.80664,0.55507,-0.39693,-0.60596,1.03469,-0.62819,-7.86737,2.0136,-1.37191,-0.65967,0.16644,0.9611,-0.31733,-0.06573,-0.18842,-0.08931,-0.63399,-0.70789,-2.30585,-0.04114,-0.12608,0.18247,0.09842
0.08,-0.01741,-0.03432,0.06744,0.36743,0.68695,0.09979,-0.63651,-0.13031,-0.17282,-0.2538,0.10917,-0.02336,0.31544,0.33427,-0.84837,-0.59195,3.45185,0.81551,0.52177,-0.45637,-0.72277,1.28835,-0.93918,-9.50933,2.43752,-1.66032,-0.44965,0.11389,1.1982,-0.89031,-0.09815,-0.22439,-0.1073,-0.70142,-0.75072,-2.27252,-0.06136,-0.1107,0.17839,0.09628
0.1,-0.01915,-0.03967,0.06968,0.45474,0.74772,0.15225,-0.70783,-0.18254,-0.19036,-0.32071,0.12702,-0.02553,0.45379,0.37736,-0.8102,-0.82015,3.33755,0.80153,0.46557,-0.50333,-0.83551,1.54119,-1.30643,-11.12806,2.8591,-1.94484,-0.14686,0.02996,1.44176,-1.61889,-0.13646,-0.25887,-0.12489,-0.76173,-0.77601,-2.13417,-0.08468,-0.0858,0.16537,0.08928
0.12,-0.02043,-0.04462,0.07106,0.55006,0.79492,0.21066,-0.772,-0.24185,-0.20401,-0.39177,0.14509,-0.02729,0.61497,0.41416,-0.72282,-1.07494,3.08552,0.75977,0.38524,-0.52877,-0.93333,1.77311,-1.72211,-12.58697,3.24406,-2.20149,0.25857,-0.09079,1.67282,-2.50089,-0.17963,-0.2882,-0.14034,-0.80742,-0.7753,-1.86682,-0.11002,-0.05017,0.14134,0.0763
0.14,-0.02126,-0.04866,0.07091,0.65144,0.82157,0.27259,-0.8227,-0.30601,-0.21214,-0.46283,0.16308,-0.02846,0.79614,0.44159,-0.58042,-1.34773,2.69166,0.6891,0.28359,-0.52425,-1.00559,1.96558,-2.17543,-13.75862,3.56001,-2.40783,0.76957,-0.25184,1.87097,-3.52107,-0.22608,-0.30856,-0.15181,-0.83143,-0.74135,-1.45782,-0.13579,-0.00363,0.10502,0.05667
0.16,-0.02183,-0.05126,0.06842,0.75771,0.8219,0.33476,-0.8542,-0.37182,-0.21361,-0.52883,0.18136,-0.02888,0.99336,0.45772,-0.38324,-1.62773,2.17678,0.59372,0.16858,-0.4829,-1.04301,2.10367,-2.6527,-14.53906,3.78,-2.54546,1.37956,-0.45387,2.01612,-4.64853,-0.27369,-0.31634,-0.15753,-0.82805,-0.66944,-0.91105,-0.15986,0.05267,0.05636,0.0304
0.18,-0.02257,-0.05193,0.06278,0.86877,0.7921,0.39318,-0.86204,-0.43523,-0.20787,-0.58396,0.2011,-0.02851,1.20184,0.46203,-0.1388,-1.90226,1.58982,0.48386,0.05359,-0.40032,-1.03856,2.1777,-3.1375,-14.8606,3.8857,-2.60225,2.0705,-0.69399,2.0906,-5.83499,-0.3198,-0.30856,-0.15595,-0.79374,-0.5585,-0.25059,-0.17974,0.11604,-0.00317,-0.00169
0.2,-0.02419,-0.05029,0.05323,0.98562,0.73081,0.44334,-0.84336,-0.49144,-0.19492,-0.62194,0.22427,-0.02738,1.41626,0.45532,0.13807,-2.15717,1.00537,0.37535,-0.04348,-0.27538,-0.98821,2.18449,-3.61074,-14.70058,3.86957,-2.57382,2.81207,-0.96519,2.0815,-7.01442,-0.36139,-0.28321,-0.14599,-0.72757,-0.41159,0.47869,-0.19274,0.18226,-0.07054,-0.03787
0.22,-0.02759,-0.04608,0.03917,1.11012,0.63886,0.4805,-0.79678,-0.53513,-0.17497,-0.63621,0.25362,-0.02562,1.63115,0.43916,0.42676,-2.37742,0.51374,0.2875,-0.10267,-0.11081,-0.89121,2.12758,-4.05076,-14.08328,3.73537,-2.46398,3.56258,-1.2561,1.98277,-8.10454,-0.39513,-0.23963,-0.12712,-0.63099,-0.23571,1.21478,-0.19629,0.2459,-0.14131,-0.07567
