T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00342,-0.00048,-0.00428,0.06474,0.00247,0.01357,0.00195,-0.00552,-0.01926,-0.03608,0.00747,-0.00033,0.28525,0.00535,0.19817,-0.01005,-0.02305,0.01816,0.02623,-0.0173,-0.029,0.40049,-0.0209,0.06027,0.05588,-0.05539,-0.01675,-0.03039,-0.17088,0.00416,0.01205,0.00904,0.00514,-0.00826,0.04617,0.2286,3e-05,0.01784,-0.01801,-0.01351
0.02,-0.00356,-0.00049,-0.00438,0.06633,0.00262,0.01393,0.00205,-0.00565,-0.01957,-0.03691,0.00747,-0.00032,0.3039,0.00596,0.21089,-0.01025,-0.02331,0.01962,0.02663,-0.01157,-0.0308,0.40796,-0.02179,0.06321,0.05878,-0.05636,-0.01732,-0.03109,-0.17471,0.0043,0.01223,0.00917,0.00523,-0.00871,0.04768,0.23609,3e-05,0.01846,-0.01871,-0.01393
0.04,-0.00367,-0.00049,-0.00443,0.06708,0.00281,0.01416,0.00214,-0.00568,-0.01949,-0.03736,0.00727,-0.00031,0.32262,0.00643,0.22236,-0.01022,-0.02334,0.02146,0.02662,-0.00105,-0.03223,0.40998,-0.02263,0.06593,0.06211,-0.05642,-0.01781,-0.03147,-0.17668,0.00443,0.01226,0.00918,0.00524,-0.00924,0.04884,0.24191,4e-05,0.01898,-0.01933,-0.01424
0.06,-0.00377,-0.00049,-0.00442,0.06706,0.00308,0.01427,0.00222,-0.00559,-0.01895,-0.03751,0.00684,-0.00029,0.34157,0.00664,0.23204,-0.00995,-0.02322,0.02387,0.02622,0.01564,-0.03314,0.40696,-0.02347,0.06853,0.06625,-0.05556,-0.01829,-0.03162,-0.17712,0.00454,0.01215,0.0091,0.00521,-0.00989,0.04975,0.24657,4e-05,0.01943,-0.01995,-0.01446
0.08,-0.00386,-0.00048,-0.00435,0.06625,0.00347,0.01428,0.00231,-0.00538,-0.01791,-0.03742,0.00615,-0.00026,0.36038,0.00645,0.23896,-0.00939,-0.02305,0.02697,0.02543,0.03986,-0.03328,0.39926,-0.02436,0.07103,0.07155,-0.05374,-0.0188,-0.03158,-0.17633,0.00467,0.01193,0.00894,0.00513,-0.01073,0.05046,0.2504,5e-05,0.01985,-0.02058,-0.01462
0.1,-0.00393,-0.00047,-0.00422,0.06463,0.004,0.01419,0.00239,-0.00502,-0.0163,-0.03715,0.00518,-0.00021,0.37792,0.00567,0.24153,-0.0085,-0.02296,0.03088,0.02427,0.07281,-0.03231,0.38717,-0.02532,0.07333,0.07829,-0.05092,-0.0194,-0.03141,-0.17454,0.0048,0.01162,0.00873,0.00503,-0.0118,0.051,0.2536,6e-05,0.02025,-0.02126,-0.01471
0.12,-0.00399,-0.00046,-0.00401,0.06217,0.00469,0.014,0.00246,-0.00449,-0.01405,-0.03675,0.00393,-0.00016,0.39212,0.00406,0.23756,-0.00724,-0.02306,0.03561,0.02275,0.11524,-0.02982,0.37102,-0.02633,0.07521,0.08662,-0.04707,-0.02009,-0.03115,-0.17199,0.00496,0.01125,0.00848,0.00492,-0.01311,0.05136,0.25613,7e-05,0.02063,-0.02199,-0.01474
0.14,-0.00401,-0.00044,-0.00373,0.05879,0.00556,0.01371,0.00251,-0.00376,-0.01114,-0.03625,0.00239,-0.0001,0.39981,0.00139,0.2242,-0.00556,-0.02351,0.04107,0.02092,0.16713,-0.02531,0.35126,-0.02734,0.07633,0.09649,-0.04217,-0.02088,-0.03086,-0.16886,0.00512,0.01084,0.00824,0.00481,-0.01466,0.05148,0.2577,8e-05,0.02096,-0.02273,-0.01469
0.16,-0.00397,-0.00042,-0.00337,0.05447,0.00659,0.01331,0.00252,-0.00282,-0.00755,-0.0357,0.0006,-3e-05,0.39659,-0.00261,0.198,-0.00346,-0.02446,0.04699,0.01885,0.22728,-0.01823,0.32869,-0.02822,0.07615,0.10757,-0.03632,-0.02175,-0.03055,-0.16535,0.00529,0.01045,0.00804,0.00473,-0.01639,0.05123,0.25778,9e-05,0.02119,-0.0234,-0.01453
0.18,-0.00386,-0.00039,-0.00293,0.04923,0.00775,0.01279,0.00247,-0.00169,-0.00337,-0.03513,-0.00134,4e-05,0.37678,-0.00819,0.15507,-0.00096,-0.02606,0.05289,0.01666,0.29278,-0.00804,0.30456,-0.02881,0.07398,0.11914,-0.0297,-0.02261,-0.03028,-0.16172,0.00545,0.01014,0.00793,0.00469,-0.01819,0.05045,0.25552,0.0001,0.02124,-0.02391,-0.01423
0.2,-0.00364,-0.00038,-0.00241,0.04315,0.00897,0.01213,0.00234,-0.00037,0.00124,-0.0346,-0.00329,0.0001,0.33339,-0.01554,0.09134,0.00186,-0.02846,0.05801,0.01454,0.35841,0.00576,0.28085,-0.02887,0.06894,0.13003,-0.02269,-0.02337,-0.03007,-0.15826,0.00556,0.00997,0.00797,0.00473,-0.01987,0.04893,0.24986,0.00011,0.02099,-0.02407,-0.01374
0.22,-0.00328,-0.00036,-0.00183,0.03638,0.01017,0.01132,0.00207,0.0011,0.00607,-0.03411,-0.00509,0.00015,0.25789,-0.02474,0.00275,0.0048,-0.03171,0.06121,0.01265,0.41601,0.02364,0.2602,-0.02821,0.05997,0.13841,-0.01587,-0.0239,-0.02995,-0.15525,0.0056,0.01001,0.00821,0.00487,-0.02124,0.04647,0.23974,0.00011,0.02033,-0.02373,-0.013
0.24,-0.00274,-0.00035,-0.0012,0.02904,0.01132,0.01037,0.00159,0.00267,0.01091,-0.03364,-0.00659,0.00018,0.14012,-0.03574,-0.1143,0.00756,-0.03563,0.06093,0.01109,0.45388,0.04602,0.24599,-0.0268,0.04582,0.14177,-0.01004,-0.02411,-0.02995,-0.15287,0.00552,0.0103,0.00869,0.00513,-0.02215,0.04294,0.22445,9e-05,0.01917,-0.02275,-0.012
