T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,0
2.54,0
2.56,0.03771
2.58,0.03911
2.6,0.03964
2.62,0.03896
2.64,0.03704
2.66,0.03408
2.68,0.03035
2.7,0.02625
2.72,0.02228
2.74,0.01873
2.76,0.01584
2.78,0.01387
2.8,0.01301
2.82,0.0134
2.84,0.01504
2.86,0.01778
2.88,0.02149
2.9,0.02601
2.92,0.03121
2.94,0.0369
2.96,0.04295
2.98,0.04917
3,0.05561
3.02,0.06244
3.04,0.06903
3.06,0.07512
3.08,0.08066
3.1,0.0858
3.12,0.0907
3.14,0.09502
3.16,0.0987
3.18,0.10182
3.2,0.10453
3.22,0.10696
3.24,0.10904
3.26,0.11072
3.28,0.11211
3.3,0.11336
3.32,0.11464
3.34,0.11607
3.36,0.11779
3.38,0.11988
3.4,0.12242
3.42,0.12542
3.44,0.12888
3.46,0.13279
3.48,0.13709
3.5,0.14167
3.52,0.14638
3.54,0.15119
3.56,0.15604
3.58,0.16084
3.6,0.16552
3.62,0.17
3.64,0.17421
3.66,0.17801
3.68,0.18121
3.7,0.18372
3.72,0.18528
3.74,0.18555
3.76,0.18456
3.78,0.18246
3.8,0.17972
3.82,0.17687
3.84,0.17413
3.86,0.17171
3.88,0.16996
3.9,0.16907
3.92,0.16916
3.94,0.17007
3.96,0.17145
3.98,0.17292
4,0.17415
4.02,0.17484
4.04,0.17479
4.06,0.17397
4.08,0.17247
4.1,0.17046
4.12,0.16816
4.14,0.16577
4.16,0.16344
4.18,0.16136
4.2,0.15964
4.22,0.15834
4.24,0.15747
4.26,0.157
4.28,0.15686
4.3,0.15697
4.32,0.15724
4.34,0.15753
4.36,0.15771
4.38,0.15769
4.4,0.15739
4.42,0.15679
4.44,0.15591
4.46,0.15478
4.48,0.15349
4.5,0.15213
4.52,0.15084
4.54,0.14969
4.56,0.14875
4.58,0.14808
4.6,0.14769
4.62,0.14753
4.64,0.14762
4.66,0.14793
4.68,0.14839
4.7,0.14893
4.72,0.14952
4.74,0.15008
4.76,0.15062
4.78,0.15113
4.8,0.15165
4.82,0.15223
4.84,0.15292
4.86,0.15376
4.88,0.15475
4.9,0.15591
4.92,0.15719
4.94,0.1585
4.96,0.15978
4.98,0.16092
5,0.16187
5.02,0.16258
5.04,0.16301
5.06,0.16315
5.08,0.16301
5.1,0.16262
5.12,0.16204
5.14,0.16132
5.16,0.16052
5.18,0.15972
5.2,0.15897
5.22,0.15832
5.24,0.15782
5.26,0.15747
5.28,0.15727
5.3,0.15723
5.32,0.15731
5.34,0.15748
5.36,0.15773
5.38,0.15801
