T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,0.01352,343.00632,-0.02335,5.33387,-4e-05,4.3545,0.01352,343.00632,-0.02335,5.33387,-4e-05,4.3545
0.02,0.0115,343.00632,-0.01995,5.31427,-0.00026,4.32318,0.0115,343.00632,-0.01995,5.31427,-0.00026,4.32318
0.04,0.00973,343.00631,-0.01697,5.293,-0.00044,4.29106,0.00973,343.00631,-0.01697,5.293,-0.00044,4.29106
0.06,0.00829,343.00629,-0.01455,5.26993,-0.00059,4.25859,0.00829,343.00629,-0.01455,5.26993,-0.00059,4.25859
0.08,0.00723,343.00627,-0.01276,5.24509,-0.0007,4.22622,0.00723,343.00627,-0.01276,5.24509,-0.0007,4.22622
0.1,0.00656,343.00623,-0.01162,5.21865,-0.00076,4.19435,0.00656,343.00623,-0.01162,5.21865,-0.00076,4.19435
0.12,0.00623,343.00619,-0.01105,5.19087,-0.00079,4.16338,0.00623,343.00619,-0.01105,5.19087,-0.00079,4.16338
0.14,0.00618,343.00613,-0.01093,5.16218,-0.00078,4.13369,0.00618,343.00613,-0.01093,5.16218,-0.00078,4.13369
0.16,0.00629,343.00606,-0.01108,5.13312,-0.00074,4.10567,0.00629,343.00606,-0.01108,5.13312,-0.00074,4.10567
0.18,0.00649,343.00599,-0.01136,5.10414,-0.00068,4.07964,0.00649,343.00599,-0.01136,5.10414,-0.00068,4.07964
0.2,0.0067,343.0059,-0.01165,5.07566,-0.00061,4.05583,0.0067,343.0059,-0.01165,5.07566,-0.00061,4.05583
0.22,0.00688,343.0058,-0.01187,5.04801,-0.00052,4.03445,0.00688,343.0058,-0.01187,5.04801,-0.00052,4.03445
0.24,0.007,343.00568,-0.01196,5.02143,-0.00045,4.01565,0.007,343.00568,-0.01196,5.02143,-0.00045,4.01565
0.26,0.00704,343.00555,-0.01188,4.99606,-0.0004,3.99951,0.00704,343.00555,-0.01188,4.99606,-0.0004,3.99951
0.28,0.00698,343.00542,-0.0116,4.97203,-0.0004,3.98613,0.00698,343.00542,-0.0116,4.97203,-0.0004,3.98613
0.3,0.00678,343.00527,-0.01105,4.94947,-0.00045,3.9756,0.00678,343.00527,-0.01105,4.94947,-0.00045,3.9756
0.32,0.00643,343.00512,-0.0102,4.92844,-0.00054,3.96799,0.00643,343.00512,-0.0102,4.92844,-0.00054,3.96799
0.34,0.00596,343.00496,-0.00909,4.90871,-0.00068,3.96321,0.00596,343.00496,-0.00909,4.90871,-0.00068,3.96321
0.36,0.00542,343.00482,-0.00781,4.88974,-0.00084,3.96102,0.00542,343.00482,-0.00781,4.88974,-0.00084,3.96102
0.38,0.00491,343.00472,-0.00649,4.87068,-0.00101,3.96106,0.00491,343.00472,-0.00649,4.87068,-0.00101,3.96106
0.4,0.00449,343.00467,-0.00529,4.8504,-0.00114,3.96284,0.00449,343.00467,-0.00529,4.8504,-0.00114,3.96284
0.42,0.00422,343.00469,-0.00427,4.82755,-0.00122,3.96581,0.00422,343.00469,-0.00427,4.82755,-0.00122,3.96581
0.44,0.00413,343.00478,-0.0035,4.80071,-0.00124,3.96929,0.00413,343.00478,-0.0035,4.80071,-0.00124,3.96929
0.46,0.00426,343.00493,-0.00298,4.76861,-0.00119,3.97246,0.00426,343.00493,-0.00298,4.76861,-0.00119,3.97246
0.48,0.00458,343.00511,-0.00272,4.73012,-0.00109,3.9744,0.00458,343.00511,-0.00272,4.73012,-0.00109,3.9744
0.5,0.00508,343.00531,-0.00269,4.68435,-0.00094,3.97402,0.00508,343.00531,-0.00269,4.68435,-0.00094,3.97402
0.52,0.00571,343.00551,-0.00285,4.63057,-0.00076,3.97017,0.00571,343.00551,-0.00285,4.63057,-0.00076,3.97017
0.54,0.00642,343.0057,-0.00316,4.56843,-0.00056,3.96159,0.00642,343.0057,-0.00316,4.56843,-0.00056,3.96159
0.56,0.00711,343.00587,-0.00357,4.49794,-0.00037,3.94699,0.00711,343.00587,-0.00357,4.49794,-0.00037,3.94699
0.58,0.00769,343.00601,-0.00403,4.4194,-0.0002,3.92501,0.00769,343.00601,-0.00403,4.4194,-0.0002,3.92501
0.6,0.00809,343.00612,-0.00451,4.33342,-5e-05,3.89427,0.00809,343.00612,-0.00451,4.33342,-5e-05,3.89427
0.62,0.00828,343.00619,-0.00498,4.24087,8e-05,3.8534,0.00828,343.00619,-0.00498,4.24087,8e-05,3.8534
0.64,0.00824,343.00624,-0.00543,4.1429,0.00019,3.80118,0.00824,343.00624,-0.00543,4.1429,0.00019,3.80118
0.66,0.00798,343.00626,-0.00584,4.0409,0.00026,3.73665,0.00798,343.00626,-0.00584,4.0409,0.00026,3.73665
0.68,0.00751,343.00627,-0.0062,3.93642,0.00031,3.65915,0.00751,343.00627,-0.0062,3.93642,0.00031,3.65915
0.7,0.00689,343.00627,-0.00652,3.83115,0.00032,3.56844,0.00689,343.00627,-0.00652,3.83115,0.00032,3.56844
0.72,0.00617,343.00627,-0.00678,3.72686,0.00031,3.46478,0.00617,343.00627,-0.00678,3.72686,0.00031,3.46478
0.74,0.0054,343.00627,-0.00696,3.62543,0.00026,3.34901,0.0054,343.00627,-0.00696,3.62543,0.00026,3.34901
0.76,0.00459,343.00626,-0.00703,3.52871,0.0002,3.22257,0.00459,343.00626,-0.00703,3.52871,0.0002,3.22257
0.78,0.00382,343.00624,-0.00697,3.43845,0.00014,3.08738,0.00382,343.00624,-0.00697,3.43845,0.00014,3.08738
0.8,0.00314,343.00622,-0.00681,3.35623,7e-05,2.94591,0.00314,343.00622,-0.00681,3.35623,7e-05,2.94591
0.82,0.0026,343.0062,-0.00658,3.28345,2e-05,2.80105,0.0026,343.0062,-0.00658,3.28345,2e-05,2.80105
0.84,0.00221,343.00617,-0.00635,3.22125,-4e-05,2.65607,0.00221,343.00617,-0.00635,3.22125,-4e-05,2.65607
0.86,0.00197,343.00615,-0.0062,3.17056,-9e-05,2.51449,0.00197,343.00615,-0.0062,3.17056,-9e-05,2.51449
0.88,0.00187,343.00614,-0.00615,3.13212,-0.00015,2.37992,0.00187,343.00614,-0.00615,3.13212,-0.00015,2.37992
0.9,0.0019,343.00614,-0.00623,3.10644,-0.00022,2.25593,0.0019,343.00614,-0.00623,3.10644,-0.00022,2.25593
0.92,0.00202,343.00614,-0.00643,3.09377,-0.00031,2.14583,0.00202,343.00614,-0.00643,3.09377,-0.00031,2.14583
0.94,0.00226,343.00615,-0.00676,3.09404,-0.00043,2.05257,0.00226,343.00615,-0.00676,3.09404,-0.00043,2.05257
0.96,0.00264,343.00616,-0.00722,3.10693,-0.00057,1.97859,0.00264,343.00616,-0.00722,3.10693,-0.00057,1.97859
0.98,0.00319,343.00618,-0.00777,3.13194,-0.00074,1.92581,0.00319,343.00618,-0.00777,3.13194,-0.00074,1.92581
1,0.00388,343.00622,-0.0083,3.16845,-0.00092,1.89561,0.00388,343.00622,-0.0083,3.16845,-0.00092,1.89561
1.02,0.00466,343.00626,-0.00868,3.21572,-0.00106,1.88886,0.00466,343.00626,-0.00868,3.21572,-0.00106,1.88886
1.04,0.00538,343.00631,-0.00883,3.27272,-0.00112,1.90596,0.00538,343.00631,-0.00883,3.27272,-0.00112,1.90596
1.06,0.00591,343.00636,-0.00874,3.33799,-0.00106,1.94673,0.00591,343.00636,-0.00874,3.33799,-0.00106,1.94673
1.08,0.00619,343.00643,-0.00848,3.40984,-0.00091,2.0104,0.00619,343.00643,-0.00848,3.40984,-0.00091,2.0104
1.1,0.00624,343.0065,-0.00816,3.48664,-0.0007,2.0957,0.00624,343.0065,-0.00816,3.48664,-0.0007,2.0957
1.12,0.00605,343.00656,-0.00781,3.56711,-0.00049,2.20115,0.00605,343.00656,-0.00781,3.56711,-0.00049,2.20115
1.14,0.00563,343.0066,-0.00747,3.6503,-0.00032,2.3251,0.00563,343.0066,-0.00747,3.6503,-0.00032,2.3251
1.16,0.00506,343.00663,-0.00718,3.73551,-0.0002,2.46567,0.00506,343.00663,-0.00718,3.73551,-0.0002,2.46567
1.18,0.00447,343.00663,-0.00699,3.82218,-0.00013,2.62068,0.00447,343.00663,-0.00699,3.82218,-0.00013,2.62068
1.2,0.00398,343.00662,-0.00694,3.9098,-0.00012,2.78763,0.00398,343.00662,-0.00694,3.9098,-0.00012,2.78763
1.22,0.00366,343.00661,-0.00704,3.99793,-0.00014,2.9639,0.00366,343.00661,-0.00704,3.99793,-0.00014,2.9639
1.24,0.00352,343.00659,-0.00727,4.08616,-0.0002,3.14679,0.00352,343.00659,-0.00727,4.08616,-0.0002,3.14679
1.26,0.00357,343.00658,-0.00759,4.17397,-0.00025,3.33343,0.00357,343.00658,-0.00759,4.17397,-0.00025,3.33343
1.28,0.00376,343.00657,-0.00796,4.26077,-0.0003,3.52102,0.00376,343.00657,-0.00797,4.26077,-0.0003,3.52102
1.3,0.00406,343.00657,-0.00835,4.34598,-0.00034,3.70721,0.00406,343.00657,-0.00835,4.34598,-0.00034,3.70721
1.32,0.00444,343.00656,-0.00873,4.42909,-0.00038,3.8902,0.00444,343.00656,-0.00873,4.42909,-0.00038,3.8902
1.34,0.00488,343.00655,-0.00905,4.50967,-0.00041,4.06867,0.00488,343.00655,-0.00905,4.50967,-0.00041,4.06867
1.36,0.00535,343.00653,-0.00928,4.58724,-0.00042,4.24145,0.00535,343.00653,-0.00928,4.58724,-0.00042,4.24145
1.38,0.00582,343.00649,-0.00936,4.66121,-0.00041,4.40729,0.00582,343.00649,-0.00936,4.66121,-0.00041,4.40729
1.4,0.00622,343.00644,-0.00925,4.73106,-0.00037,4.56506,0.00622,343.00644,-0.00925,4.73106,-0.00037,4.56506
1.42,0.00653,343.00637,-0.00897,4.79647,-0.00028,4.71394,0.00653,343.00637,-0.00897,4.79647,-0.00028,4.71394
1.44,0.00676,343.00629,-0.00854,4.85731,-0.00017,4.85323,0.00676,343.00629,-0.00854,4.85731,-0.00017,4.85323
1.46,0.007,343.0062,-0.00808,4.91354,-3e-05,4.98205,0.007,343.0062,-0.00808,4.91354,-3e-05,4.98205
1.48,0.00739,343.00611,-0.00775,4.96529,0.00015,5.0997,0.00739,343.00611,-0.00775,4.96529,0.00015,5.0997
1.5,0.00805,343.00603,-0.00768,5.01309,0.00035,5.20599,0.00805,343.00603,-0.00768,5.01309,0.00035,5.20599
1.52,0.00908,343.00594,-0.00794,5.05787,0.00059,5.30144,0.00908,343.00594,-0.00794,5.05787,0.00059,5.30144
1.54,0.01046,343.00587,-0.00856,5.10074,0.00085,5.387,0.01046,343.00587,-0.00856,5.10074,0.00085,5.387
1.56,0.01214,343.0058,-0.00947,5.14274,0.00112,5.46357,0.01214,343.0058,-0.00947,5.14274,0.00112,5.46357
