T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0,0.95578,-0,3.21359,0,-0.06972,0.10187,0.09718,-0.06492,-0.14608,0.03643,-0.01663,0.06545,-0.17424,0.10696,0.14721,1.38727,-0.02934,-0.00224,0.09909,0.10626,-0.15523,0.13687,-1.35073,-0.06444,-0.0002,-0.09629,0.14472,0.02662,-0.06496,0.04495,-0.07358,-0.10222,-0.0586,0.03593,-0.23859,-0.1075,0.12996,0.11555,0.13008
0.02,-0.00012,0.95577,7e-05,3.21343,0,-0.06979,0.10204,0.09697,-0.06363,-0.14664,0.03651,-0.01738,0.06596,-0.17415,0.1066,0.1471,1.38728,-0.02934,-0.00219,0.09965,0.10639,-0.15508,0.13684,-1.34976,-0.06433,-0.00017,-0.09651,0.14559,0.05269,-0.0649,0.04253,-0.07684,-0.12834,-0.05887,0.03592,-0.23927,-0.10727,0.13017,0.11435,0.13098
0.04,-0.00023,0.95575,0.00013,3.21328,0,-0.06987,0.10221,0.09676,-0.06235,-0.1472,0.03659,-0.01813,0.06647,-0.17407,0.10624,0.14698,1.38729,-0.02934,-0.00213,0.1002,0.10652,-0.15494,0.13682,-1.3488,-0.06423,-0.00013,-0.09674,0.14645,0.07856,-0.06484,0.04012,-0.08007,-0.15427,-0.05914,0.03591,-0.23994,-0.10704,0.13038,0.11316,0.13187
0.06,-0.00034,0.95573,0.0002,3.21312,0,-0.06995,0.10239,0.09655,-0.06109,-0.14775,0.03667,-0.01886,0.06697,-0.17398,0.10589,0.14687,1.38729,-0.02934,-0.00208,0.10074,0.10665,-0.15478,0.13679,-1.34786,-0.06412,-0.0001,-0.09696,0.14728,0.10392,-0.06478,0.03777,-0.08322,-0.17967,-0.05941,0.03589,-0.24059,-0.10681,0.13058,0.11198,0.13275
0.08,-0.00046,0.95571,0.00027,3.21296,0,-0.07003,0.10256,0.09633,-0.05972,-0.14833,0.03677,-0.01966,0.0675,-0.1739,0.10548,0.14675,1.3873,-0.02934,-0.00202,0.10133,0.10679,-0.15468,0.13677,-1.3468,-0.064,-7e-05,-0.0972,0.14822,0.13204,-0.06472,0.03515,-0.08676,-0.20785,-0.05968,0.03588,-0.24136,-0.10656,0.1308,0.11072,0.13374
0.1,-0.00057,0.95569,0.00033,3.21282,0,-0.0701,0.10273,0.09614,-0.05859,-0.14886,0.03683,-0.02033,0.06797,-0.1738,0.1052,0.14666,1.38731,-0.02935,-0.00198,0.10181,0.10691,-0.15445,0.13674,-1.34599,-0.06392,-3e-05,-0.09741,0.14895,0.15428,-0.06468,0.03308,-0.08949,-0.23012,-0.05994,0.03587,-0.24188,-0.10634,0.13099,0.10965,0.13447
0.12,-0.00068,0.95568,0.00042,3.2128,0,-0.07015,0.1029,0.09601,-0.05818,-0.14925,0.0368,-0.02062,0.06824,-0.1737,0.10531,0.14666,1.38732,-0.02936,-0.00202,0.10199,0.107,-0.1538,0.13669,-1.34585,-0.06397,0,-0.09752,0.14912,0.16026,-0.06471,0.0325,-0.09004,-0.23609,-0.06013,0.03586,-0.24177,-0.1062,0.1311,0.10908,0.13445
0.14,-0.00078,0.95568,0.0005,3.2128,0,-0.0702,0.10307,0.09591,-0.05801,-0.14958,0.03673,-0.02078,0.06843,-0.17359,0.10556,0.14669,1.38734,-0.02938,-0.00208,0.10207,0.10708,-0.15302,0.13664,-1.34594,-0.06407,4e-05,-0.09761,0.14909,0.16028,-0.06478,0.03247,-0.08977,-0.23607,-0.0603,0.03585,-0.2414,-0.10608,0.13117,0.1087,0.13416
0.16,-0.00089,0.95568,0.00059,3.21276,0,-0.07025,0.10325,0.0958,-0.05771,-0.14994,0.03668,-0.02101,0.06866,-0.17347,0.10572,0.14671,1.38735,-0.02939,-0.00211,0.10219,0.10717,-0.15231,0.1366,-1.34591,-0.06414,8e-05,-0.09771,0.14915,0.16307,-0.06483,0.03219,-0.08985,-0.23882,-0.06049,0.03584,-0.24113,-0.10594,0.13126,0.10824,0.13399
0.18,-0.00099,0.95567,0.00068,3.21281,0,-0.07029,0.10342,0.09569,-0.0575,-0.15029,0.03663,-0.02122,0.06889,-0.17338,0.10597,0.14674,1.38736,-0.02941,-0.00219,0.10233,0.10724,-0.15154,0.13653,-1.34598,-0.06423,0.00011,-0.0978,0.14921,0.1657,-0.06489,0.03189,-0.09001,-0.24148,-0.06065,0.03583,-0.24095,-0.10583,0.13134,0.10776,0.13382
0.2,-0.0011,0.95567,0.00076,3.2127,0,-0.07035,0.1036,0.09559,-0.05717,-0.15064,0.03657,-0.02142,0.06909,-0.17324,0.10607,0.14675,1.38737,-0.02941,-0.00219,0.10242,0.10734,-0.15088,0.13651,-1.34588,-0.06431,0.00016,-0.09789,0.14922,0.16713,-0.06494,0.03178,-0.08982,-0.24278,-0.06087,0.03583,-0.24053,-0.10566,0.13142,0.10738,0.13359
0.22,-0.00126,0.95567,0.00082,3.21214,0,-0.07042,0.10383,0.09557,-0.05641,-0.15099,0.03645,-0.0216,0.06917,-0.17295,0.1057,0.14669,1.38737,-0.02931,-0.002,0.1024,0.10754,-0.15052,0.1366,-1.3452,-0.06437,0.00023,-0.098,0.1492,0.16784,-0.06497,0.03203,-0.08889,-0.24292,-0.06128,0.03587,-0.23945,-0.10529,0.1315,0.10719,0.13318
0.24,-0.00143,0.95567,0.00088,3.21141,0,-0.0705,0.10408,0.09556,-0.05553,-0.15134,0.03633,-0.02175,0.06921,-0.17262,0.10517,0.14661,1.38736,-0.02918,-0.00174,0.10233,0.10777,-0.15028,0.13674,-1.34434,-0.06443,0.00031,-0.09811,0.14914,0.16737,-0.065,0.03247,-0.08763,-0.24173,-0.06175,0.03592,-0.23815,-0.10486,0.13156,0.1071,0.13273
0.26,-0.00159,0.95566,0.00095,3.21077,0,-0.07058,0.10432,0.09555,-0.05472,-0.15168,0.03622,-0.02191,0.06927,-0.17233,0.10471,0.14654,1.38736,-0.02907,-0.00151,0.1023,0.10797,-0.14999,0.13686,-1.3436,-0.06449,0.00039,-0.09821,0.14907,0.16661,-0.06502,0.03288,-0.08649,-0.24033,-0.06218,0.03597,-0.23699,-0.10448,0.13163,0.10698,0.13232
0.28,-0.00177,0.95566,0.00101,3.21009,0,-0.07065,0.10459,0.09553,-0.05385,-0.15205,0.03607,-0.0221,0.06931,-0.17197,0.10427,0.14647,1.38732,-0.02894,-0.00126,0.10223,0.10822,-0.14966,0.13699,-1.34274,-0.06456,0.00047,-0.09833,0.1491,0.16893,-0.06506,0.03308,-0.08543,-0.24195,-0.06268,0.03603,-0.23565,-0.10402,0.1317,0.10682,0.1318
0.3,-0.0019,0.95566,0.00108,3.20946,0,-0.07073,0.10479,0.09553,-0.05307,-0.15236,0.03601,-0.02223,0.06938,-0.17174,0.10375,0.14639,1.38736,-0.02885,-0.00104,0.10222,0.10836,-0.14945,0.13711,-1.34206,-0.06461,0.00055,-0.09841,0.14893,0.16489,-0.06507,0.03375,-0.08414,-0.23729,-0.06305,0.03606,-0.23464,-0.10371,0.13177,0.10676,0.13151
0.32,-0.00192,0.95566,0.00115,3.20902,0,-0.07085,0.10477,0.09558,-0.05255,-0.15251,0.03624,-0.02221,0.0695,-0.17187,0.10304,0.14627,1.38765,-0.02885,-0.00095,0.10233,0.10816,-0.14958,0.13719,-1.34196,-0.0646,0.00061,-0.09836,0.14815,0.14133,-0.06501,0.0358,-0.08231,-0.21329,-0.06306,0.03603,-0.23458,-0.10386,0.13189,0.10693,0.1319
0.34,-0.0019,0.95565,0.00124,3.20865,0,-0.07097,0.10468,0.09565,-0.05213,-0.15261,0.03656,-0.02214,0.06965,-0.17212,0.10223,0.14612,1.388,-0.02888,-0.0009,0.1025,0.10783,-0.14984,0.13726,-1.34204,-0.06457,0.00066,-0.09827,0.14718,0.11182,-0.06492,0.03828,-0.08025,-0.18342,-0.06293,0.03598,-0.23487,-0.10417,0.13203,0.10719,0.13253
