T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00966,0.00067,0.00085,-0.12192,0,-0.017,-0.02013,0.00058,0.18255,-0.02767,0.03591,-0.06529,0.05789,-0.06329,-0.07275,-0.11167,-0.3133,0.06338,-0.05877,-0.0627,-0.00114,0.409,-0.26082,-0.00854,-0.06159,-0.06142,0.05063,0.45429,7.25968,-0.0124,-1.21566,-1.73185,-7.47226,0.04881,0.01383,0.20839,-0.0886,0.04732,0.06681,-0.11801
0.02,0.01068,0.00058,0.00083,-0.13601,0,-0.01939,-0.02102,0.00166,0.19306,-0.04316,0.03704,-0.06517,0.13947,-0.07147,-0.04624,-0.13379,-0.35299,0.0715,-0.05623,-0.06697,-0.0028,0.40245,-0.26508,0.10302,-0.02793,-0.08109,0.05266,0.47049,7.50912,-0.01022,-1.26236,-1.80682,-7.71823,0.04971,0.0154,0.22008,-0.08998,0.05091,0.06695,-0.11757
0.04,0.01204,0.00042,0.00076,-0.15376,0,-0.02242,-0.0214,0.00303,0.20395,-0.06477,0.03804,-0.06341,0.27372,-0.08129,0.01627,-0.15787,-0.3964,0.08957,-0.05179,-0.06224,-0.00637,0.36442,-0.25377,0.25508,0.02402,-0.10655,0.05476,0.4824,7.6861,-0.00717,-1.30096,-1.87719,-7.88539,0.05023,0.01736,0.23285,-0.09031,0.05507,0.06587,-0.11474
0.06,0.01374,0.00017,0.00067,-0.17412,0,-0.02594,-0.02087,0.00456,0.21387,-0.09284,0.03883,-0.05966,0.46813,-0.09279,0.12327,-0.18184,-0.43993,0.12021,-0.04498,-0.04514,-0.01239,0.28489,-0.22076,0.44802,0.09697,-0.13723,0.05676,0.4863,7.7322,-0.00337,-1.3227,-1.93211,-7.91425,0.05033,0.01961,0.24532,-0.08926,0.0595,0.06329,-0.10901
0.08,0.01578,-0.00017,0.00057,-0.19574,0,-0.02973,-0.01896,0.00607,0.22128,-0.12715,0.03935,-0.05363,0.72928,-0.10577,0.2843,-0.20264,-0.47839,0.16651,-0.03546,-0.01149,-0.02141,0.15291,-0.15912,0.67798,0.19276,-0.17188,0.05853,0.47825,7.58495,0.00095,-1.3183,-1.96022,-7.74154,0.04998,0.02197,0.25606,-0.08656,0.06383,0.05903,-0.10003
0.1,0.01813,-0.00062,0.00045,-0.2173,0,-0.03355,-0.01524,0.00734,0.2249,-0.16694,0.03959,-0.04519,1.06275,-0.1197,0.51025,-0.21621,-0.50534,0.23219,-0.0233,0.04391,-0.03407,-0.04287,-0.06148,0.93575,0.31176,-0.20849,0.05999,0.45501,7.19373,0.00543,-1.28051,-1.95325,-7.31648,0.04928,0.02431,0.26398,-0.08218,0.06774,0.05309,-0.08786
0.12,0.02077,-0.00117,0.00033,-0.23773,0,-0.03718,-0.00936,0.00817,0.22388,-0.21077,0.03965,-0.03439,1.47257,-0.13363,0.81284,-0.21745,-0.5133,0.32155,-0.00912,0.12722,-0.05098,-0.31345,0.07947,1.20582,0.45235,-0.24438,0.06121,0.41481,6.53161,0.0096,-1.2058,-1.90776,-6.61283,0.04844,0.0265,0.26868,-0.07637,0.07099,0.04572,-0.07306
0.14,0.02369,-0.00182,0.00019,-0.25626,0,-0.04041,-0.00108,0.00835,0.21796,-0.25657,0.03965,-0.02148,1.96,-0.1462,1.20357,-0.2002,-0.49418,0.43901,0.00584,0.24532,-0.07269,-0.66857,0.27047,1.46594,0.61023,-0.27627,0.06242,0.35779,5.6025,0.01293,-1.09498,-1.82527,-5.63603,0.04776,0.02845,0.27042,-0.06963,0.07344,0.03741,-0.0566
0.16,0.02688,-0.00255,2e-05,-0.27247,0,-0.04308,0.00965,0.00769,0.20743,-0.30166,0.03971,-0.00684,2.52208,-0.15549,1.69204,-0.15736,-0.43957,0.58843,0.01966,0.40533,-0.0996,-1.11581,0.51712,1.68724,0.77787,-0.30041,0.06401,0.28621,4.44351,0.01482,-0.95299,-1.71104,-4.42547,0.04763,0.03012,0.26999,-0.06264,0.07504,0.02876,-0.03976
0.18,0.03035,-0.00332,-0.00018,-0.28613,0,-0.04509,0.02267,0.00605,0.19306,-0.34289,0.03987,0.00912,3.15,-0.15905,2.28406,-0.08089,-0.34109,0.77213,0.02983,0.6139,-0.13184,-1.65949,0.82334,1.83517,0.94397,-0.31282,0.06652,0.20428,3.12323,0.01468,-0.78815,-1.57222,-3.05247,0.04845,0.03152,0.26845,-0.0561,0.07575,0.02042,-0.0239
