T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.04672,0.00251,-0.00514,-0.01341,0.00069,-2e-05,-0.14925,0.13126,0.31008,0.01116,-0.00227,0.00684,-0.00167,-0.07083,0.01472,0.0121,0.00175,0.00052,-0.00019,0.00109,-0.05306,0.48303,-1.65616,-0.10995,-1.84172,5.062,0.76986,0.02085,-0.03899,-0.02535,0.09095,0.15076,0.00868,-0.00204
0.02,-0.04684,0.00274,-0.005,-0.0134,0.00063,-1e-05,-0.14982,0.13727,0.31945,0.01091,-0.00199,0.00685,-0.00162,-0.07209,0.01468,0.01423,0.00128,0.00045,2e-05,0.00111,-0.04379,0.4696,-1.50076,-0.11635,-1.84684,4.77802,0.86409,0.0262,-0.03919,-0.02499,0.08283,0.14816,0.00763,-0.00173
0.04,-0.04605,0.00295,-0.00467,-0.01348,0.00052,0,-0.14777,0.14338,0.32353,0.01036,-0.00153,0.00669,-0.00153,-0.07229,0.01411,0.01656,0.00069,0.00037,0.00024,0.00107,-0.02923,0.43628,-1.29487,-0.1226,-1.77912,4.35847,0.87793,0.03326,-0.03865,-0.02403,0.07026,0.14163,0.0062,-0.00137
0.06,-0.04446,0.00315,-0.00419,-0.01382,0.00039,2e-05,-0.14325,0.14993,0.32261,0.00948,-0.00087,0.00636,-0.00141,-0.07152,0.01304,0.01893,-0,0.0003,0.00045,0.00097,-0.01022,0.38383,-1.05014,-0.12838,-1.63836,3.83726,0.81271,0.04179,-0.03731,-0.02253,0.05413,0.13167,0.00448,-0.001
0.08,-0.04222,0.00332,-0.00358,-0.01469,0.00022,4e-05,-0.13624,0.1573,0.31742,0.00831,-1e-05,0.00589,-0.00127,-0.06988,0.01143,0.0211,-0.00074,0.00026,0.0006,0.00077,0.0129,0.31561,-0.77263,-0.13327,-1.44069,3.23929,0.68716,0.05138,-0.03523,-0.0206,0.03554,0.11889,0.00268,-0.00063
0.1,-0.03949,0.00345,-0.00295,-0.01636,6e-05,6e-05,-0.12715,0.16545,0.30762,0.00685,0.00105,0.00533,-0.00112,-0.06745,0.00933,0.02271,-0.00145,0.00028,0.00062,0.00046,0.03827,0.23469,-0.5138,-0.13654,-1.18429,2.65955,0.5032,0.0614,-0.03266,-0.01842,0.01644,0.10426,0.00095,-0.00034
0.12,-0.03651,0.00348,-0.00235,-0.0191,-0.0001,8e-05,-0.11615,0.17436,0.29254,0.0052,0.00229,0.00468,-0.00098,-0.06428,0.00669,0.02329,-0.00201,0.0004,0.00045,2e-05,0.06478,0.14753,-0.30168,-0.13799,-0.88821,2.17042,0.29233,0.07103,-0.02964,-0.01619,-0.00127,0.08893,-0.0005,-0.00014
0.14,-0.03364,0.00343,-0.0018,-0.0232,-0.00024,9e-05,-0.10226,0.18414,0.27249,0.00345,0.00367,0.00399,-0.00086,-0.06024,0.00346,0.02224,-0.00225,0.00068,2e-05,-0.00057,0.09138,0.06403,-0.1147,-0.13671,-0.60373,1.74126,0.09418,0.07967,-0.02635,-0.01405,-0.01622,0.07369,-0.00154,1e-05
0.16,-0.03121,0.00334,-0.00134,-0.02887,-0.00035,0.0001,-0.08411,0.19491,0.24623,0.00181,0.00512,0.00327,-0.00077,-0.05503,-0.00067,0.01893,-0.00188,0.00118,-0.00074,-0.00135,0.11729,-0.00949,0.03938,-0.13239,-0.35755,1.3591,-0.07255,0.08717,-0.02285,-0.01208,-0.02768,0.0591,-0.00216,0.00011
0.18,-0.02953,0.0032,-0.00094,-0.03624,-0.00044,0.00011,-0.0603,0.20692,0.21053,0.00055,0.00654,0.0025,-0.00072,-0.04822,-0.00604,0.01267,-0.00047,0.00199,-0.00189,-0.0023,0.14192,-0.06852,0.14199,-0.12576,-0.15666,1.03411,-0.20502,0.09367,-0.01925,-0.01033,-0.03596,0.04527,-0.00242,0.00014
0.2,-0.029,0.00301,-0.00061,-0.04534,-0.00051,0.00011,-0.02917,0.22039,0.16108,0.0001,0.00777,0.00165,-0.00072,-0.03925,-0.01302,0.00281,0.00263,0.00321,-0.00346,-0.00343,0.16545,-0.10844,0.19368,-0.11816,-0.00586,0.7652,-0.2804,0.09969,-0.0156,-0.00879,-0.04189,0.03238,-0.00242,0.00011
