T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0,0.95578,0,3.16633,0,-0.06571,0.1465,0.0587,-0.05853,-0.48785,0.12888,0.08851,0.38628,-0.37862,0.33205,0.18965,1.42396,-0.03884,-0.07465,0.36055,0.07626,-0.18365,0.12228,-1.38113,-0.05658,0.03976,-0.08638,0.15122,0.05062,-0.13181,-0.16346,-0.04934,-0.14681,-0.13633,0.04607,0.22198,-0.04577,-0.08255,0.05662,0.10692
0.02,0.00036,0.95571,-2e-05,3.16566,0,-0.06569,0.14569,0.05866,-0.05676,-0.48958,0.12819,0.08824,0.38004,-0.37719,0.32265,0.18416,1.42319,-0.0367,-0.0694,0.35555,0.07766,-0.15872,0.11813,-1.37964,-0.05608,0.03741,-0.08501,0.1513,0.05298,-0.13382,-0.16259,-0.04955,-0.14811,-0.13687,0.04583,0.22376,-0.04416,-0.08293,0.05636,0.10588
0.04,0.00072,0.95564,-4e-05,3.165,0,-0.06567,0.14487,0.05863,-0.05499,-0.49131,0.1275,0.08797,0.37385,-0.37577,0.31329,0.1787,1.42242,-0.03459,-0.06418,0.3506,0.07905,-0.13401,0.11402,-1.37816,-0.05559,0.03508,-0.08365,0.15138,0.05532,-0.13582,-0.16172,-0.04977,-0.14939,-0.1374,0.04559,0.22552,-0.04256,-0.0833,0.0561,0.10485
0.06,0.00108,0.95557,-7e-05,3.16437,0,-0.06566,0.14407,0.0586,-0.05327,-0.49305,0.12682,0.0877,0.36774,-0.37437,0.30399,0.17331,1.42168,-0.03251,-0.05906,0.34576,0.08042,-0.10989,0.11001,-1.37672,-0.0551,0.03279,-0.08231,0.15146,0.0576,-0.13779,-0.16087,-0.04998,-0.15065,-0.13793,0.04536,0.22724,-0.04098,-0.08368,0.05584,0.10383
0.08,0.00145,0.95549,-7e-05,3.16361,0,-0.06564,0.14322,0.05859,-0.05133,-0.49475,0.12609,0.08746,0.36117,-0.37284,0.29441,0.16757,1.42083,-0.03021,-0.05345,0.34029,0.08187,-0.08259,0.10547,-1.37509,-0.05458,0.03028,-0.08088,0.15153,0.06018,-0.13991,-0.15991,-0.05021,-0.15204,-0.13851,0.04508,0.22919,-0.03931,-0.08404,0.05557,0.10274
0.1,0.00181,0.95543,-0.00012,3.16313,0,-0.06562,0.14246,0.05852,-0.04986,-0.49652,0.12545,0.08714,0.35559,-0.37158,0.28542,0.16258,1.42019,-0.02838,-0.04886,0.3362,0.08317,-0.06208,0.10206,-1.37386,-0.05414,0.02824,-0.07964,0.15163,0.06214,-0.1417,-0.15919,-0.05039,-0.15317,-0.13896,0.04491,0.23065,-0.03783,-0.08444,0.05534,0.10181
0.12,0.00215,0.95542,-0.0003,3.16342,0,-0.06563,0.14192,0.0583,-0.04965,-0.49846,0.12508,0.08667,0.35255,-0.37108,0.27775,0.15955,1.42018,-0.02785,-0.04708,0.33574,0.08412,-0.06005,0.10163,-1.37384,-0.0539,0.02743,-0.07885,0.15186,0.06237,-0.14264,-0.15907,-0.05044,-0.1536,-0.13911,0.04504,0.23081,-0.03677,-0.08497,0.05523,0.10126
0.14,0.00249,0.95543,-0.00051,3.16401,0,-0.06565,0.14146,0.05803,-0.04992,-0.50047,0.12479,0.08611,0.35054,-0.37086,0.27073,0.15731,1.42037,-0.02779,-0.04633,0.33673,0.08493,-0.06493,0.10235,-1.37421,-0.05376,0.02711,-0.07825,0.15214,0.062,-0.14323,-0.1592,-0.05043,-0.1538,-0.13912,0.04527,0.23047,-0.03592,-0.08554,0.05517,0.10086
0.16,0.00283,0.95544,-0.0007,3.16448,0,-0.06566,0.14097,0.05779,-0.04999,-0.50245,0.12446,0.08556,0.34818,-0.37052,0.26359,0.15479,1.42042,-0.02751,-0.04509,0.3372,0.08579,-0.06684,0.1026,-1.37432,-0.05359,0.02661,-0.07758,0.15239,0.06186,-0.14393,-0.15922,-0.05045,-0.15408,-0.13916,0.04546,0.23033,-0.03503,-0.08607,0.05509,0.10043
0.18,0.00316,0.95543,-0.00091,3.1649,0,-0.06568,0.14046,0.05752,-0.05,-0.50441,0.12417,0.08514,0.34529,-0.37017,0.25567,0.15194,1.42067,-0.02726,-0.04389,0.33708,0.08668,-0.06802,0.10262,-1.37475,-0.05335,0.02591,-0.07683,0.15266,0.06179,-0.1448,-0.15919,-0.05047,-0.15435,-0.13933,0.04564,0.23032,-0.0339,-0.08667,0.055,0.09988
0.2,0.00351,0.95545,-0.0011,3.16549,0,-0.06567,0.14,0.05731,-0.05023,-0.50642,0.12379,0.08442,0.34376,-0.36989,0.24955,0.14998,1.42056,-0.02706,-0.04289,0.33853,0.08748,-0.07238,0.10339,-1.37464,-0.05327,0.02576,-0.0763,0.1529,0.06158,-0.14525,-0.15936,-0.05047,-0.15471,-0.13919,0.04586,0.22991,-0.03333,-0.08715,0.05495,0.0996
0.22,0.00385,0.95552,-0.00125,3.16655,0,-0.06558,0.1397,0.05726,-0.05098,-0.5087,0.12314,0.08284,0.34566,-0.36972,0.24813,0.15024,1.41935,-0.02685,-0.04206,0.34395,0.08805,-0.08359,0.10588,-1.37266,-0.05362,0.02699,-0.07634,0.15297,0.05986,-0.14458,-0.15992,-0.05043,-0.15422,-0.13823,0.04613,0.22847,-0.0343,-0.08728,0.05499,0.10001
0.24,0.0042,0.95562,-0.00139,3.16777,0,-0.06546,0.13943,0.05729,-0.05193,-0.51101,0.12239,0.08096,0.3489,-0.36961,0.24852,0.15138,1.41779,-0.02668,-0.04142,0.35091,0.08853,-0.0978,0.10909,-1.37017,-0.05413,0.02877,-0.0766,0.15303,0.05821,-0.14349,-0.1607,-0.05037,-0.15398,-0.13697,0.04642,0.22667,-0.03584,-0.08729,0.05506,0.10067
0.26,0.00456,0.95571,-0.00153,3.16889,0,-0.06534,0.13912,0.0573,-0.05278,-0.51321,0.12167,0.07922,0.35156,-0.36947,0.24816,0.15214,1.41643,-0.02652,-0.04077,0.35719,0.08906,-0.11079,0.11201,-1.36808,-0.05458,0.03031,-0.07675,0.15314,0.05743,-0.1426,-0.16145,-0.05029,-0.15446,-0.13584,0.04669,0.22508,-0.0371,-0.08737,0.05512,0.10119
0.28,0.00488,0.9558,-0.00168,3.17016,0,-0.06524,0.13892,0.05726,-0.05367,-0.51581,0.12101,0.07747,0.35413,-0.36937,0.2475,0.15282,1.41493,-0.02626,-0.03985,0.36344,0.08957,-0.12343,0.11481,-1.36529,-0.05498,0.03181,-0.07694,0.15306,0.05305,-0.14167,-0.16192,-0.05032,-0.15164,-0.1347,0.04701,0.22326,-0.03844,-0.08741,0.05519,0.10181
0.3,0.00528,0.95589,-0.00181,3.17113,0,-0.06511,0.13851,0.05734,-0.05452,-0.51759,0.12019,0.07566,0.35719,-0.36919,0.24788,0.15389,1.41364,-0.02622,-0.03952,0.3701,0.09009,-0.13743,0.11802,-1.36382,-0.05553,0.03353,-0.0771,0.15336,0.05591,-0.14074,-0.163,-0.05011,-0.15549,-0.13353,0.04723,0.22184,-0.03974,-0.0875,0.05524,0.10229
0.32,0.00592,0.95599,-0.00186,3.17127,0,-0.06486,0.13753,0.0577,-0.05521,-0.51717,0.11892,0.07373,0.36128,-0.36878,0.25064,0.15576,1.41298,-0.02682,-0.04074,0.37754,0.09063,-0.15445,0.12213,-1.36622,-0.05647,0.0357,-0.0772,0.15484,0.0812,-0.1398,-0.16599,-0.04913,-0.1801,-0.13231,0.04715,0.22155,-0.04087,-0.08776,0.05524,0.10238
0.34,0.00666,0.95609,-0.00188,3.17108,0,-0.06458,0.13635,0.05818,-0.05584,-0.51593,0.11749,0.07175,0.36583,-0.36828,0.25438,0.15801,1.41256,-0.02764,-0.04255,0.38533,0.09118,-0.1727,0.12663,-1.36995,-0.05757,0.03809,-0.07725,0.15669,0.11339,-0.1389,-0.16955,-0.04789,-0.21102,-0.13109,0.04697,0.22168,-0.04191,-0.08807,0.05522,0.10232
0.36,0.00735,0.95618,-0.00192,3.171,0,-0.06433,0.13526,0.05863,-0.05649,-0.51503,0.11613,0.0698,0.37018,-0.36782,0.25768,0.16011,1.41206,-0.02836,-0.04412,0.39295,0.09173,-0.19038,0.13097,-1.37299,-0.05859,0.0404,-0.07727,0.15828,0.14073,-0.13805,-0.17267,-0.04685,-0.2374,-0.12991,0.04686,0.22165,-0.04293,-0.08836,0.05521,0.10231
0.38,0.00805,0.95629,-0.00194,3.17111,0,-0.06399,0.13416,0.05898,-0.05719,-0.51426,0.11477,0.06779,0.37452,-0.36737,0.26101,0.16212,1.41141,-0.02909,-0.04556,0.40068,0.09223,-0.20827,0.13524,-1.37635,-0.05964,0.04262,-0.07754,0.16024,0.17504,-0.13687,-0.17653,-0.04552,-0.27064,-0.12854,0.04666,0.22147,-0.04425,-0.08862,0.05522,0.1024
0.4,0.00876,0.95637,-0.002,3.17075,0,-0.06384,0.13303,0.05955,-0.05776,-0.51302,0.11337,0.06591,0.37897,-0.36688,0.2645,0.16441,1.41114,-0.02985,-0.04741,0.40822,0.09285,-0.22592,0.13974,-1.37937,-0.06066,0.04508,-0.07728,0.16153,0.1968,-0.1364,-0.179,-0.04465,-0.29138,-0.12758,0.04662,0.22171,-0.04491,-0.08896,0.05518,0.10223
0.42,0.0095,0.95642,-0.00212,3.16917,0,-0.06424,0.13183,0.06078,-0.05795,-0.51064,0.11188,0.06447,0.38361,-0.3663,0.26809,0.16739,1.41183,-0.03061,-0.05026,0.41523,0.0937,-0.24301,0.14474,-1.38111,-0.06151,0.04815,-0.07554,0.1607,0.17949,-0.13785,-0.17742,-0.04575,-0.27328,-0.12773,0.047,0.22307,-0.04372,-0.08953,0.05497,0.10136
0.44,0.01026,0.95644,-0.00227,3.16713,0,-0.06483,0.1306,0.06222,-0.05802,-0.50781,0.11036,0.06318,0.38834,-0.36569,0.27183,0.17065,1.41289,-0.03139,-0.05349,0.42199,0.09468,-0.25972,0.14995,-1.38246,-0.06233,0.05145,-0.07329,0.15922,0.1498,-0.14,-0.17444,-0.04721,-0.24286,-0.12828,0.04754,0.22484,-0.04187,-0.09018,0.05471,0.10024
0.46,0.01101,0.95648,-0.00243,3.16531,0,-0.06532,0.1294,0.06352,-0.05819,-0.50518,0.10888,0.0618,0.39302,-0.36507,0.27558,0.17379,1.41377,-0.03219,-0.05655,0.42876,0.09564,-0.27633,0.15506,-1.384,-0.06318,0.05464,-0.0713,0.15816,0.12762,-0.14184,-0.17215,-0.04807,-0.2199,-0.12866,0.048,0.2264,-0.04031,-0.09081,0.05447,0.09925
0.48,0.01179,0.95651,-0.00252,3.16342,0,-0.06589,0.12812,0.065,-0.05816,-0.50253,0.10729,0.0605,0.39773,-0.36452,0.27904,0.17693,1.41471,-0.0329,-0.05964,0.43596,0.09644,-0.29417,0.16021,-1.38553,-0.06396,0.05785,-0.06919,0.15656,0.09784,-0.14368,-0.16962,-0.05069,-0.18941,-0.12902,0.0485,0.22809,-0.03876,-0.09137,0.05422,0.09816
