T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0,0.57926,0,3.16633,0,-0.06571,0.1465,0.0587,-0.08267,-0.49049,0.11754,0.10998,0.38628,-0.37862,0.33204,0.18965,1.43511,-0.03967,-0.07421,0.36055,0.07626,-0.18365,0.12228,-1.4069,-0.05758,0.03829,-0.08631,0.14947,0.02449,-0.13181,-0.15916,-0.03207,-0.12128,-0.13633,0.04607,0.222,-0.04577,-0.08098,0.04191,0.10682
0.02,0.00022,0.57922,-1e-05,3.16566,0,-0.06569,0.14569,0.05866,-0.08091,-0.49221,0.1168,0.1097,0.38004,-0.37719,0.32265,0.18416,1.4349,-0.0375,-0.06897,0.35554,0.07766,-0.15872,0.11815,-1.40617,-0.05705,0.0359,-0.08494,0.14949,0.02645,-0.13382,-0.15831,-0.03269,-0.12217,-0.13684,0.04584,0.22426,-0.04422,-0.08133,0.04164,0.10525
0.04,0.00044,0.57918,-3e-05,3.165,0,-0.06567,0.14487,0.05863,-0.07916,-0.49392,0.11607,0.10942,0.37385,-0.37577,0.31329,0.1787,1.43468,-0.03535,-0.06376,0.35059,0.07905,-0.13401,0.11406,-1.40544,-0.05652,0.03353,-0.08357,0.14952,0.0284,-0.13582,-0.15745,-0.0333,-0.12306,-0.13734,0.04562,0.2265,-0.04269,-0.08169,0.04136,0.1037
0.06,0.00066,0.57913,-4e-05,3.16437,0,-0.06566,0.14407,0.0586,-0.07745,-0.49564,0.11534,0.10914,0.36774,-0.37437,0.30398,0.17331,1.43446,-0.03324,-0.05864,0.34574,0.08043,-0.10989,0.11006,-1.40472,-0.05599,0.0312,-0.08222,0.14955,0.03032,-0.13779,-0.15662,-0.03391,-0.12395,-0.13784,0.04541,0.22868,-0.04117,-0.08205,0.04109,0.10219
0.08,0.00088,0.57909,-5e-05,3.16361,0,-0.06564,0.14322,0.05859,-0.07552,-0.49732,0.11458,0.10889,0.36117,-0.37284,0.29441,0.16757,1.43423,-0.03092,-0.05305,0.34026,0.08187,-0.08259,0.10554,-1.40397,-0.05543,0.02864,-0.08079,0.14955,0.0324,-0.13991,-0.15568,-0.03458,-0.12483,-0.13838,0.04515,0.2312,-0.03958,-0.08239,0.04079,0.10049
0.1,0.00109,0.57905,-7e-05,3.16313,0,-0.06562,0.14246,0.05852,-0.07408,-0.49908,0.11389,0.10857,0.35559,-0.37158,0.28542,0.16258,1.43403,-0.02906,-0.04847,0.33617,0.08317,-0.06208,0.10213,-1.40329,-0.05495,0.02658,-0.07954,0.14961,0.03412,-0.1417,-0.15498,-0.0351,-0.12573,-0.13882,0.04499,0.233,-0.03814,-0.08278,0.04054,0.09918
0.12,0.0013,0.57905,-0.00018,3.16342,0,-0.06563,0.14192,0.0583,-0.07395,-0.50102,0.11344,0.10815,0.35254,-0.37108,0.27775,0.15955,1.43394,-0.0285,-0.04669,0.33571,0.08412,-0.06005,0.1017,-1.4028,-0.05468,0.0258,-0.07875,0.14988,0.03496,-0.14264,-0.1549,-0.03519,-0.12674,-0.13899,0.04511,0.23281,-0.03704,-0.08334,0.04044,0.09901
0.14,0.00151,0.57905,-0.00031,3.16401,0,-0.06565,0.14146,0.05803,-0.07433,-0.50302,0.11305,0.10766,0.35053,-0.37086,0.27072,0.15731,1.43387,-0.02842,-0.04595,0.33671,0.08493,-0.06493,0.1024,-1.40239,-0.05451,0.02554,-0.07815,0.1502,0.03542,-0.14323,-0.15507,-0.03512,-0.12776,-0.13903,0.04532,0.23191,-0.03611,-0.08395,0.0404,0.09924
0.16,0.00171,0.57905,-0.00043,3.16448,0,-0.06566,0.14097,0.05779,-0.07451,-0.50501,0.11262,0.10718,0.34818,-0.37052,0.26359,0.15479,1.43376,-0.02811,-0.04472,0.33718,0.08579,-0.06683,0.10264,-1.40195,-0.05431,0.02509,-0.07749,0.1505,0.036,-0.14393,-0.15514,-0.03513,-0.12874,-0.13909,0.04549,0.23133,-0.03517,-0.08452,0.04033,0.09926
0.18,0.00192,0.57905,-0.00055,3.1649,0,-0.06568,0.14046,0.05752,-0.07459,-0.50697,0.11226,0.10681,0.34529,-0.37017,0.25567,0.15194,1.43375,-0.02783,-0.04353,0.33706,0.08668,-0.06801,0.10266,-1.40148,-0.05402,0.02445,-0.07674,0.15082,0.0368,-0.14481,-0.15516,-0.03514,-0.12986,-0.1393,0.04566,0.23073,-0.03395,-0.08516,0.04024,0.09936
