T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.3182,-0.40567,-0.02056,0.19895,-0.054,-0.03091,0.0166,-0.00803,2.46909,1.26191,0.05674,0.29661,-0.01514,0.01242,0.05683,-0.66157,1.45749,-0.04079,0.2686,0.00752,1.32148,-1.62227,0.17588,-1.34347,-0.75421,0.12776,1.10243,1.50433,0.40548,-0.24555,-1.58398,-1.12425,-0.21545,-1.04518
0.02,-0.32696,-0.39442,-0.01696,0.20255,-0.05877,-0.0322,0.01236,-0.0068,2.40695,1.2598,0.0564,0.2969,-0.01514,0.01175,0.05822,-0.66927,1.45531,-0.03926,0.26689,0.0064,1.32411,-1.62589,0.17631,-1.34414,-0.75532,0.12809,1.10219,1.50563,0.40305,-0.24625,-1.58164,-1.12614,-0.21563,-1.04606
0.04,-0.33548,-0.38342,-0.01341,0.20598,-0.06303,-0.03337,0.00873,-0.00613,2.34662,1.25759,0.05588,0.29678,-0.01512,0.01113,0.05936,-0.67686,1.45346,-0.03804,0.26503,0.00538,1.32674,-1.62937,0.1768,-1.34486,-0.75638,0.12842,1.10192,1.50693,0.40064,-0.24686,-1.57947,-1.12796,-0.21583,-1.04692
0.06,-0.34383,-0.37291,-0.00984,0.20926,-0.06682,-0.03439,0.0056,-0.006,2.28789,1.25521,0.05522,0.29628,-0.01505,0.01049,0.06023,-0.68437,1.45206,-0.03716,0.263,0.00447,1.32942,-1.63271,0.17734,-1.34564,-0.75744,0.12871,1.10148,1.50829,0.39834,-0.2474,-1.57742,-1.12976,-0.21604,-1.04776
0.08,-0.35241,-0.3616,-0.00678,0.2125,-0.07042,-0.03514,0.00285,-0.00633,2.23139,1.2533,0.05463,0.29569,-0.01498,0.00973,0.06075,-0.69151,1.44984,-0.03658,0.26097,0.00378,1.33196,-1.63642,0.17783,-1.34619,-0.75848,0.12903,1.10156,1.50951,0.39594,-0.24794,-1.57498,-1.13159,-0.21621,-1.04872
0.1,-0.36026,-0.3526,-0.00311,0.21565,-0.07325,-0.03576,0.00046,-0.00717,2.17507,1.2504,0.05381,0.29451,-0.01479,0.00877,0.0609,-0.69881,1.45002,-0.03643,0.25861,0.00312,1.33478,-1.63924,0.17857,-1.34724,-0.75948,0.12925,1.10059,1.51103,0.39401,-0.24823,-1.57341,-1.13333,-0.21648,-1.04932
0.12,-0.36641,-0.349,0.0027,0.21864,-0.07466,-0.03652,-0.00158,-0.00856,2.11699,1.24487,0.05242,0.29214,-0.01439,0.00756,0.06068,-0.70727,1.45627,-0.03687,0.25549,0.00208,1.33845,-1.64012,0.17993,-1.34998,-0.7603,0.12913,1.09617,1.51362,0.39332,-0.24791,-1.57436,-1.13483,-0.21702,-1.04869
0.14,-0.37192,-0.34766,0.00894,0.2216,-0.07539,-0.03702,-0.00326,-0.01033,2.05939,1.23846,0.05103,0.28943,-0.01389,0.00601,0.05991,-0.71569,1.4647,-0.03775,0.25222,0.00114,1.34237,-1.64013,0.1815,-1.35317,-0.76108,0.12893,1.09069,1.51648,0.39318,-0.24732,-1.57605,-1.13624,-0.21768,-1.0478
0.16,-0.37768,-0.34552,0.01433,0.22462,-0.0761,-0.03704,-0.00453,-0.01233,2.0043,1.23262,0.05009,0.28711,-0.01337,0.00409,0.05849,-0.72336,1.47213,-0.03895,0.24927,0.00054,1.34608,-1.64048,0.18297,-1.35593,-0.7619,0.1288,1.08615,1.51907,0.39285,-0.24672,-1.57718,-1.1377,-0.21824,-1.04708
0.18,-0.38359,-0.34265,0.02032,0.22767,-0.07686,-0.03705,-0.00522,-0.01439,1.95216,1.2269,0.04947,0.28502,-0.01288,0.00185,0.05655,-0.73137,1.47906,-0.04049,0.24648,-0.00046,1.3499,-1.64105,0.18437,-1.35889,-0.76276,0.12872,1.08079,1.52193,0.39236,-0.24612,-1.57871,-1.13907,-0.21878,-1.04627
