T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-3.9714,-0.09837,0.11257,0.10618,-0.01554,-0.0068,0.42344,-0.88863,-0.09344,0.81587,-0.08586,-0.0348,-0.16792,0.51297,0.60905,0.15933,0.68007,0.11079,-0.09348,0.0678,0.10582,-0.51648,0.19067,-0.96781,-0.25553,0.07358,0.05757,0.1359,0.32221,-0.14679,-0.64761,-0.27891,-0.11639,-0.11593
0.02,-3.91727,-0.09842,0.12002,0.10421,-0.01349,-0.00678,0.40994,-0.8714,-0.10322,0.78374,-0.05882,-0.03147,-0.15106,0.47725,0.59555,0.16866,0.65584,0.10902,-0.0928,0.06728,0.10143,-0.50288,0.20038,-0.92894,-0.25188,0.07283,0.05751,0.13669,0.32189,-0.15755,-0.64879,-0.28109,-0.11473,-0.1133
0.04,-3.86418,-0.09842,0.12731,0.10229,-0.01157,-0.00676,0.39721,-0.85504,-0.11173,0.75334,-0.03699,-0.02899,-0.13546,0.4444,0.58251,0.17733,0.63284,0.10738,-0.09209,0.06678,0.09728,-0.48958,0.21034,-0.89184,-0.24841,0.07207,0.05743,0.13742,0.32157,-0.16785,-0.64997,-0.28322,-0.11311,-0.11071
0.06,-3.81203,-0.09839,0.13452,0.10036,-0.00975,-0.00674,0.38515,-0.83948,-0.1191,0.72449,-0.02033,-0.02739,-0.12106,0.41411,0.56984,0.18545,0.61095,0.10584,-0.0913,0.06632,0.09327,-0.47655,0.22064,-0.85635,-0.24511,0.07129,0.05733,0.1381,0.32124,-0.17773,-0.65115,-0.28531,-0.11152,-0.10814
0.08,-3.76066,-0.0983,0.14172,0.09836,-0.00804,-0.00673,0.37368,-0.82468,-0.12541,0.69705,-0.00885,-0.02669,-0.10784,0.38611,0.55743,0.19312,0.59002,0.10439,-0.0904,0.06588,0.08932,-0.46382,0.23143,-0.82233,-0.24199,0.07046,0.0572,0.13874,0.32092,-0.18719,-0.65234,-0.28736,-0.10996,-0.10558
0.1,-3.71039,-0.09808,0.14897,0.09622,-0.00645,-0.00671,0.36278,-0.81087,-0.13065,0.67111,-0.00307,-0.027,-0.09613,0.36031,0.54518,0.20035,0.57008,0.103,-0.08937,0.06548,0.08535,-0.45165,0.24305,-0.7897,-0.23914,0.06957,0.05701,0.13934,0.32058,-0.1961,-0.65355,-0.28938,-0.10843,-0.10305
0.12,-3.66061,-0.09786,0.15625,0.09391,-0.00496,-0.00669,0.3524,-0.79759,-0.13503,0.6464,-0.00161,-0.02808,-0.08515,0.33647,0.53316,0.20722,0.55097,0.1017,-0.0882,0.06511,0.08136,-0.43965,0.25493,-0.75872,-0.23635,0.06865,0.05683,0.13991,0.32023,-0.20477,-0.65476,-0.29137,-0.1069,-0.10052
0.14,-3.61209,-0.09745,0.16362,0.09133,-0.0036,-0.00668,0.34259,-0.78539,-0.13842,0.6232,-0.00532,-0.03008,-0.0757,0.31463,0.52121,0.21362,0.53281,0.10047,-0.08687,0.06479,0.07728,-0.42853,0.26785,-0.72926,-0.23389,0.06763,0.05656,0.14043,0.31985,-0.21282,-0.65599,-0.29333,-0.1054,-0.09802
0.16,-3.56481,-0.09684,0.17109,0.08843,-0.00237,-0.00667,0.33334,-0.77425,-0.14094,0.60151,-0.01322,-0.03278,-0.06765,0.29472,0.50933,0.21956,0.51558,0.09934,-0.08538,0.06452,0.07313,-0.41832,0.28183,-0.70139,-0.23174,0.06651,0.05617,0.14091,0.31947,-0.22026,-0.65725,-0.29525,-0.10393,-0.09556
0.18,-3.51611,-0.09673,0.17835,0.08538,-0.00114,-0.00665,0.32465,-0.76196,-0.14367,0.58033,-0.01737,-0.03465,-0.05661,0.2762,0.49816,0.22536,0.49887,0.09833,-0.08396,0.06426,0.0692,-0.40683,0.29316,-0.6767,-0.22878,0.06554,0.05614,0.14135,0.31899,-0.22895,-0.6584,-0.29726,-0.10236,-0.09291
0.2,-3.47322,-0.09526,0.18596,0.08168,-0.00025,-0.00664,0.31677,-0.75379,-0.1448,0.56227,-0.02983,-0.03795,-0.05194,0.26028,0.48641,0.23016,0.48381,0.09747,-0.08227,0.06413,0.06504,-0.40033,0.31028,-0.65263,-0.22771,0.06409,0.05525,0.14173,0.31859,-0.23458,-0.65971,-0.29905,-0.10097,-0.09065
