T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-9.77434,6.19597,-0.50278,-0.2336,0.38017,0.04496,-1.66632,-0.34291,-0.13217,-0.24147,0.06787,0.04237,0.14659,-2.01003,0.5457,0.0369,-0.11374,-0.07394,0.14133,0.00394,0.52632,19.60024,-0.42602,9.82115,-13.84517,-4.3469,2.51605,22.9974,-11.5361,3.87188,36.36871,-15.65958,-9.19082,-4.58974
0.02,-9.43892,6.68348,-0.51213,-0.23516,0.41578,0.04938,-1.57278,-0.40328,-0.13145,-0.17176,0.03845,0.0376,0.1218,-1.84315,0.56225,0.03023,-0.03601,-0.06963,0.14071,0.00963,0.68596,20.02794,-0.67622,10.01859,-13.57736,-4.38987,2.41702,22.69176,-11.23359,3.77485,36.65567,-15.89483,-9.16155,-4.60283
0.04,-9.15576,7.29422,-0.50917,-0.23883,0.45974,0.05493,-1.48044,-0.46625,-0.13311,-0.10692,0.01467,0.03393,0.09888,-1.69102,0.57291,0.02421,0.03387,-0.0658,0.13982,0.0144,0.89789,20.39081,-0.92253,10.1854,-13.29338,-4.42861,2.31504,22.44983,-10.88281,3.65698,37.01912,-16.12879,-9.12115,-4.6187
0.06,-8.92388,8.00842,-0.49339,-0.24449,0.51072,0.06148,-1.38715,-0.53192,-0.13707,-0.04587,-0.00362,0.03129,0.07759,-1.55156,0.5789,0.01883,0.09684,-0.06238,0.13863,0.01836,1.15738,20.68166,-1.16118,10.31613,-12.98887,-4.45933,2.21207,22.2932,-10.45069,3.50998,37.48112,-16.3563,-9.06408,-4.63746
0.08,-8.73872,8.79783,-0.46431,-0.25199,0.56687,0.06883,-1.29076,-0.60035,-0.14336,0.01266,-0.01659,0.02963,0.05768,-1.42232,0.58186,0.01416,0.15404,-0.05928,0.13711,0.02164,1.45423,20.88456,-1.38721,10.40305,-12.658,-4.47797,2.10962,22.24647,-9.89772,3.32389,38.06932,-16.5717,-8.98407,-4.6597
0.1,-8.59677,9.63018,-0.42145,-0.26132,0.626,0.07675,-1.1903,-0.67085,-0.15207,0.06923,-0.02382,0.02897,0.03946,-1.30218,0.5835,0.0104,0.20601,-0.05646,0.13522,0.02432,1.77576,20.96364,-1.59305,10.43711,-12.29384,-4.48108,2.00752,22.33942,-9.19066,3.08862,38.81677,-16.76823,-8.87522,-4.68791
0.12,-8.48762,10.46837,-0.36412,-0.27195,0.68608,0.08501,-1.08438,-0.74461,-0.16342,0.1252,-0.02689,0.02897,0.0217,-1.18915,0.58459,0.00748,0.25374,-0.05387,0.13302,0.02652,2.11169,20.91931,-1.77417,10.40579,-11.89029,-4.46161,1.90921,22.58775,-8.27709,2.7913,39.75061,-16.9405,-8.72975,-4.72327
0.14,-8.40741,11.28372,-0.2925,-0.28435,0.74504,0.09339,-0.97409,-0.81985,-0.1775,0.17993,-0.02496,0.0297,0.00549,-1.0833,0.58713,0.00572,0.29718,-0.0515,0.13044,0.02825,2.44732,20.68917,-1.9215,10.303,-11.44033,-4.41758,1.8105,23.01533,-7.14101,2.42289,40.89875,-17.08126,-8.54302,-4.77123
0.16,-8.34799,12.04817,-0.20719,-0.29856,0.80123,0.10167,-0.86054,-0.89589,-0.19427,0.23317,-0.01906,0.0309,-0.00924,-0.9841,0.59214,0.0052,0.33661,-0.04934,0.12752,0.02956,2.77767,20.25242,-2.03123,10.12755,-10.93964,-4.34491,1.71045,23.62536,-5.7619,1.97535,42.27196,-17.18499,-8.311,-4.83553
0.18,-8.2884,12.72286,-0.1081,-0.31281,0.85367,0.10975,-0.74206,-0.97785,-0.2137,0.28738,-0.01722,0.03118,-0.02825,-0.88828,0.59682,0.00502,0.37385,-0.04735,0.12465,0.03067,3.10457,19.72183,-2.11052,9.86525,-10.3944,-4.23074,1.62315,24.36796,-4.06351,1.43839,43.84721,-17.25151,-8.02726,-4.91108
