T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0.01043,0,0.00521,0.04452,0,0,0.09297,0,0,0.00426,0,0,0,0.11077,0,0,0,0.00958,0.00123,0.01625,0,0.01082,0.01679,0,0.053,0,0,0,0.00283,0,0,0.04731,0.01717,0.04616,0,0.07939,0,0,0.02189,0.00343,0,0.05928,0.00908,0,0.0095,0.0082,0.01363,0,0.02906,0.00248,0.01109,0,0,0,0.03206,0,0,0.01459,0,0.02066,0.05104,0.03635,0,0.02959,0.01201,0,0,0
0.02,0.00897,0,0.00477,0.04379,0,0,0.0934,0,0,0.00356,0,0,0,0.10976,0,0,0,0.00972,0.00103,0.01583,0,0.01081,0.01684,0,0.05319,0,0,0,0.00276,0,0,0.04752,0.01729,0.04605,0,0.07899,0,0,0.02094,0.00316,0,0.05604,0.00865,0,0.00915,0.00802,0.01396,0,0.02661,0.00235,0.0111,0,0,0,0.03251,0,0,0.01468,0,0.02079,0.05103,0.03699,0,0.02878,0.01213,0,0,0
0.04,0.00652,0,0.00448,0.0428,0,0,0.0933,0,0,0.00261,0,0,0,0.10784,0,0,0,0.00989,0.00078,0.01515,0,0.01081,0.01661,0,0.05338,0,0,0,0.00269,0,0,0.04773,0.0174,0.04595,0,0.0782,0,0,0.01988,0.00279,0,0.05278,0.00822,0,0.00875,0.00784,0.014,0,0.02416,0.00221,0.01158,0,0,0,0.03322,0,0,0.0148,0,0.02091,0.05103,0.03783,0,0.0278,0.01228,0,0,0
0.06,0.00294,0,0.0045,0.0415,0,0,0.0925,0,0,0.00135,0,0,0,0.10485,0,0,0,0.01007,0.00045,0.01417,0,0.01082,0.01608,0,0.05355,0,0,0,0.00259,0,0,0.04792,0.0175,0.04586,0,0.07693,0,0,0.0187,0.00232,0,0.04937,0.00779,0,0.0083,0.00764,0.01369,0,0.02166,0.00205,0.01261,0,0,0,0.03418,0,0,0.01496,0,0.02103,0.05103,0.0389,0,0.02663,0.01246,0,0,0
0.08,0.00195,4e-05,0.00498,0.03993,2e-05,1e-05,0.09095,2e-05,0,0.0009,3e-05,1e-05,3e-05,0.10063,0.00013,1e-05,0,0.01027,0.0001,0.01284,2e-05,0.01083,0.01528,1e-05,0.05378,1e-05,0.00046,2e-05,0.00248,1e-05,1e-05,0.04816,0.01762,0.04585,0.00214,0.07513,0,7e-05,0.01728,0.00179,2e-05,0.04513,0.00729,0.00152,0.00776,0.00742,0.01308,2e-05,0.01873,0.00187,0.01422,3e-05,0.00026,3e-05,0.03547,1e-05,1e-05,0.01516,1e-05,0.02116,0.05113,0.04022,0,0.02521,0.01268,1e-05,1e-05,0.00036
0.1,0.00146,4e-05,0.00608,0.03799,2e-05,3e-05,0.08837,2e-05,1e-05,0.00067,7e-05,2e-05,6e-05,0.09518,0.0001,2e-05,1e-05,0.01044,0.00013,0.01121,2e-05,0.01084,0.01416,1e-05,0.05394,2e-05,0.00038,2e-05,0.00235,3e-05,1e-05,0.04831,0.01771,0.04578,0.00516,0.07286,1e-05,6e-05,0.01587,0.00128,2e-05,0.04135,0.00687,0.00366,0.00725,0.00724,0.01197,3e-05,0.01607,0.00171,0.01655,8e-05,0.00177,7e-05,0.03694,1e-05,3e-05,0.0154,1e-05,0.02128,0.05116,0.04166,0,0.02368,0.01292,1e-05,2e-05,0.00031
0.12,0.00087,5e-05,0.0079,0.0361,3e-05,5e-05,0.08473,3e-05,4e-05,0.00042,0.00021,7e-05,0.0003,0.0887,0.00038,6e-05,3e-05,0.01055,0.00029,0.00941,3e-05,0.01091,0.01289,2e-05,0.05403,5e-05,0.00065,3e-05,0.00222,0.0001,1e-05,0.04834,0.01775,0.04597,0.0086,0.07038,3e-05,0.0001,0.01497,0.00087,3e-05,0.03989,0.00676,0.00576,0.00703,0.00734,0.01032,4e-05,0.01491,0.00168,0.01977,0.00014,0.00356,0.00018,0.03846,4e-05,0.00011,0.01576,1e-05,0.0214,0.05152,0.04314,1e-05,0.02232,0.01318,2e-05,4e-05,0.00065
0.14,0.00061,3e-05,0.01035,0.03386,5e-05,0.00074,0.08026,0.00012,8e-05,0.00029,0.00037,8e-05,0.00096,0.08105,0.00026,0.00011,0.00016,0.01089,0.00021,0.00734,7e-05,0.01095,0.01168,4e-05,0.05415,0.00013,0.00052,6e-05,0.00209,0.0004,1e-05,0.04859,0.01796,0.04608,0.01278,0.06744,8e-05,7e-05,0.01435,0.00122,7e-05,0.03901,0.00673,0.00831,0.00679,0.00738,0.00859,8e-05,0.01382,0.00169,0.02381,0.00047,0.00481,0.00035,0.04009,3e-05,0.00037,0.01616,3e-05,0.02156,0.05184,0.04466,1e-05,0.02123,0.01346,0.0001,0.00023,0.0005
0.16,0.00047,3e-05,0.01327,0.03115,6e-05,0.00056,0.07491,0.0001,6e-05,0.00024,0.0003,7e-05,0.00073,0.07204,0.00021,9e-05,0.00012,0.0106,0.00019,0.00471,5e-05,0.01095,0.00974,3e-05,0.05418,0.0001,0.00068,4e-05,0.00193,0.00031,1e-05,0.04847,0.01787,0.04618,0.01765,0.06406,6e-05,6e-05,0.01366,0.00076,6e-05,0.03689,0.00649,0.01148,0.00614,0.00734,0.00585,6e-05,0.01219,0.00164,0.0282,0.00035,0.00656,0.00029,0.04176,2e-05,0.00029,0.01652,2e-05,0.02159,0.0522,0.04617,1e-05,0.01927,0.01372,7e-05,0.00018,0.0004
0.18,0.00037,5e-05,0.01667,0.028,0.00014,0.00072,0.06894,0.0001,0.00017,0.00023,0.00049,0.00031,0.00081,0.06217,0.0002,0.00015,0.00014,0.01059,0.00028,0.00199,8e-05,0.01097,0.00801,4e-05,0.05427,0.00024,0.00095,0.00018,0.00177,0.00033,2e-05,0.04842,0.01788,0.0465,0.02327,0.06033,0.00011,0.00013,0.01311,0.0007,9e-05,0.03453,0.00639,0.01498,0.00568,0.00815,0.00322,0.00014,0.01045,0.00165,0.03314,0.00056,0.00885,0.00047,0.04343,7e-05,0.00032,0.0169,3e-05,0.02181,0.0526,0.04774,2e-05,0.01736,0.01398,8e-05,0.0002,0.0011
