T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.08188,-0.01463,-0.0295,0.3704,-0.06485,0.02027,-0.10723,-0.07125,0.1788,-0.21013,1.00141,-0.00053,0.88429,0.01029,0.19155,-1.31182,-0.07141,-0.01359,0.04459,0.45663,-0.52927,0.10819,-0.7613,-0.04275,0.13925,0.021,0.16539,-0.25132,-1.5984,-0.16646,0.16534,0.10425,0.06922,0.61929,-0.1301,-0.79302,-0.93505,-0.07484,0.04349,0.02979
0.02,0.09789,-0.01459,0.00359,0.36848,-0.08008,0.02454,-0.12526,-0.07456,0.2337,-0.23033,1.02999,-0.00078,0.99626,0.03144,0.20328,-1.55599,0.44112,0.093,0.13938,0.38937,-0.63111,0.17227,-0.88647,-0.25888,0.22792,-0.00412,0.20476,-0.3664,-1.86052,-0.18878,0.18585,0.126,0.08322,0.75513,-0.16404,-0.7781,-1.10565,-0.04174,0.02094,0.01519
0.04,0.11761,-0.01404,0.05212,0.34779,-0.10176,0.02959,-0.14562,-0.07573,0.3062,-0.25185,1.05227,-0.00112,1.12939,0.0637,0.21691,-1.85658,1.17243,0.24352,0.27297,0.26819,-0.7569,0.25942,-1.03762,-0.57659,0.35448,-0.04186,0.25747,-0.52271,-2.17881,-0.21506,0.20995,0.15389,0.10111,0.93032,-0.20792,-0.73321,-1.31168,0.00765,-0.01298,-0.00674
0.06,0.13969,-0.01291,0.11439,0.30316,-0.12805,0.03578,-0.16826,-0.07393,0.39603,-0.27261,1.05948,-0.00155,1.28298,0.10848,0.23391,-2.20128,2.13273,0.43952,0.44666,0.08518,-0.90026,0.36903,-1.20205,-1.00552,0.52158,-0.09361,0.3196,-0.71325,-2.52906,-0.24304,0.23602,0.18646,0.12191,1.13771,-0.25735,-0.6552,-1.54036,0.07335,-0.05905,-0.03647
0.08,0.16223,-0.01108,0.18774,0.22879,-0.15682,0.0433,-0.19228,-0.06809,0.50096,-0.2897,1.04134,-0.00206,1.45194,0.16662,0.25539,-2.56857,3.31527,0.67888,0.65861,-0.16645,-1.05104,0.4983,-1.36244,-1.54911,0.72921,-0.16008,0.38611,-0.92734,-2.87753,-0.26966,0.26166,0.22147,0.14422,1.36554,-0.30688,-0.5408,-1.77227,0.15438,-0.11739,-0.07401
0.1,0.18291,-0.00844,0.26906,0.11872,-0.18628,0.05194,-0.21557,-0.05689,0.61666,-0.29968,0.98954,-0.00264,1.62639,0.23826,0.28183,-2.929,4.69241,0.95505,0.90321,-0.49166,-1.19616,0.64213,-1.49921,-2.20267,0.97425,-0.241,0.45195,-1.15214,-3.18541,-0.29146,0.28403,0.25628,0.16631,1.5988,-0.35092,-0.38726,-1.98305,0.24872,-0.18722,-0.11883
0.12,0.19932,-0.00493,0.35506,-0.03246,-0.21552,0.06103,-0.23475,-0.03888,0.73671,-0.29901,0.90232,-0.00326,1.79214,0.32274,0.31317,-3.24732,6.21219,1.25627,1.17064,-0.89244,-1.32076,0.79302,-1.59298,-2.95154,1.25004,-0.33478,0.51293,-1.374,-3.41354,-0.30505,0.30022,0.28816,0.18642,1.82081,-0.38466,-0.19346,-2.14548,0.35315,-0.26674,-0.1697
0.14,0.2091,-0.00054,0.44248,-0.22881,-0.24485,0.06931,-0.24522,-0.01259,0.85278,-0.28457,0.78771,-0.00386,1.93183,0.41851,0.34889,-3.48539,7.79638,1.56523,1.44665,-1.36665,-1.40946,0.94113,-1.62711,-3.76938,1.5461,-0.4383,0.56649,-1.57965,-3.52733,-0.30755,0.30765,0.31462,0.2029,2.01483,-0.40478,0.03864,-2.23206,0.46318,-0.3529,-0.22462
0.16,0.21029,0.00464,0.52827,-0.47204,-0.27604,0.07502,-0.24148,0.02326,0.95508,-0.25428,0.66094,-0.00438,2.02666,0.52323,0.38823,-3.60572,9.34095,1.85929,1.71281,-1.90675,-1.44792,1.07452,-1.59027,-4.61686,1.84793,-0.54658,0.6122,-1.75744,-3.50167,-0.29705,0.30449,0.33372,0.21447,2.16583,-0.41009,0.30266,-2.21809,0.57297,-0.44136,-0.28073
0.18,0.20153,0.0104,0.60976,-0.76063,-0.31218,0.07588,-0.21771,0.06954,1.03296,-0.20755,0.53716,-0.00474,2.05847,0.63376,0.43036,-3.57558,10.71991,2.11137,1.94726,-2.49892,-1.4244,1.17962,-1.47862,-5.44105,2.13706,-0.65273,0.65193,-1.89837,-3.32513,-0.27288,0.29007,0.34438,0.22038,2.26209,-0.40198,0.58697,-2.08487,0.67552,-0.5265,-0.33439
