T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,3.423,-5.11657,0.38773,0.70889,-0.67504,-0.07392,3.80731,-2.09676,-0.31579,1.24293,-0.05413,-0.06627,-0.13966,4.37198,0.62434,0.16333,1.51405,0.03416,-0.00979,0.15681,5.72258,7.13229,-1.9485,43.14312,-5.61054,-1.21248,0.93413,10.89936,12.73141,-0.2923,9.65433,-9.06109,-8.86826,0.25942
0.02,3.27983,-5.127,0.34847,0.71212,-0.68204,-0.07458,3.71633,-2.14951,-0.32643,1.19173,-0.05479,-0.07013,-0.13412,4.25053,0.61554,0.16422,1.46688,0.03458,-0.01003,0.15148,5.67802,7.13363,-1.95924,43.0494,-5.47646,-1.26471,0.90044,10.87713,12.78134,-0.32045,9.70633,-8.81293,-9.09733,0.21018
0.04,3.09578,-5.11945,0.29969,0.71542,-0.68821,-0.0752,3.61424,-2.20772,-0.3373,1.13435,-0.05543,-0.07411,-0.1278,4.11812,0.6005,0.1646,1.41546,0.03497,-0.01,0.14565,5.61996,7.12398,-1.96561,42.94009,-5.34612,-1.31683,0.86828,10.86684,12.8114,-0.35222,9.75589,-8.57092,-9.3193,0.16442
0.06,2.87893,-5.08932,0.24234,0.719,-0.69329,-0.07577,3.50394,-2.26984,-0.34803,1.07267,-0.05606,-0.078,-0.12095,3.97707,0.57671,0.16398,1.36108,0.03527,-0.00947,0.13949,5.54083,7.10639,-1.9688,42.81179,-5.2237,-1.36737,0.83896,10.86827,12.82758,-0.38687,9.80211,-8.34544,-9.52634,0.12429
0.08,2.65266,-5.0393,0.18046,0.72398,-0.69703,-0.07629,3.40045,-2.32731,-0.3597,1.01164,-0.05678,-0.08174,-0.1142,3.84489,0.54101,0.16355,1.3102,0.0357,-0.00849,0.13376,5.43441,7.08594,-1.97013,42.66015,-5.11431,-1.41566,0.81336,10.87584,12.81721,-0.42821,9.83252,-8.09011,-9.77938,0.07708
0.1,2.40824,-4.95247,0.11201,0.72826,-0.6999,-0.07687,3.28522,-2.39069,-0.36843,0.95028,-0.05727,-0.08476,-0.10739,3.69747,0.49301,0.15899,1.25605,0.03555,-0.00616,0.1277,5.30597,7.05497,-1.96572,42.49018,-5.01793,-1.45935,0.79299,10.92009,12.80987,-0.46372,9.88123,-7.9341,-9.92579,0.05421
0.12,2.13695,-4.81336,0.03535,0.73006,-0.70216,-0.07761,3.13784,-2.47296,-0.37016,0.88728,-0.05718,-0.08671,-0.10026,3.50723,0.43407,0.14659,1.18915,0.03413,-0.00193,0.12031,5.15773,7.00052,-1.95085,42.31431,-4.93313,-1.49609,0.77926,11.01468,12.84033,-0.47553,9.98452,-8.05137,-9.76834,0.09416
0.14,1.87858,-4.63815,-0.04103,0.73083,-0.70368,-0.07851,2.99238,-2.55764,-0.36916,0.8314,-0.05695,-0.08803,-0.09402,3.31754,0.36334,0.13177,1.12305,0.0323,0.0032,0.11319,4.99476,6.93905,-1.92998,42.12918,-4.86294,-1.52675,0.77108,11.12423,12.87523,-0.47571,10.09933,-8.26294,-9.50671,0.15781
0.16,1.66743,-4.446,-0.10844,0.73222,-0.70443,-0.0796,2.88253,-2.62981,-0.36915,0.79143,-0.05696,-0.08896,-0.08986,3.16858,0.2831,0.11818,1.07197,0.03067,0.00864,0.10797,4.81715,6.88035,-1.90691,41.93782,-4.80962,-1.55236,0.76725,11.22209,12.88223,-0.47423,10.19308,-8.43098,-9.30113,0.21126
0.18,1.51112,-4.23687,-0.16277,0.73551,-0.70366,-0.08083,2.81903,-2.68982,-0.37007,0.77105,-0.05729,-0.08952,-0.08814,3.06739,0.1998,0.10565,1.03841,0.0292,0.01429,0.10491,4.62012,6.84215,-1.89197,41.78078,-4.76977,-1.57048,0.76831,11.29559,12.89841,-0.45991,10.28708,-8.64853,-9.02961,0.28169
0.2,1.39988,-4.00093,-0.20767,0.73281,-0.70419,-0.08247,2.77335,-2.75382,-0.36977,0.7671,-0.05776,-0.08976,-0.08876,2.99136,0.1142,0.09212,1.01528,0.02748,0.0206,0.10341,4.4504,6.77652,-1.85929,41.59425,-4.748,-1.58507,0.7722,11.38784,12.83807,-0.44254,10.34925,-8.78632,-8.8562,0.32891
0.22,1.31185,-3.72769,-0.24558,0.71651,-0.70897,-0.08476,2.71454,-2.83942,-0.36618,0.77556,-0.05821,-0.08986,-0.09155,2.91593,0.02764,0.07621,0.99254,0.02513,0.02778,0.10252,4.35649,6.64419,-1.78789,41.31688,-4.74539,-1.59765,0.7764,11.55588,12.60813,-0.4384,10.34406,-8.68074,-9.00214,0.29673
0.24,1.25611,-3.43164,-0.26398,0.69233,-0.71535,-0.08739,2.6787,-2.93085,-0.36177,0.80297,-0.05891,-0.08977,-0.097,2.8723,-0.04914,0.06064,0.98008,0.02262,0.03511,0.10318,4.29557,6.4897,-1.70572,41.02658,-4.76133,-1.60629,0.78271,11.73207,12.31061,-0.43361,10.30617,-8.48649,-9.24989,0.23977
