T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.02067,0.00438,-0.02032,-0.02196,0,-0.22092,-0.23604,0.02221,-0.06444,0.62021,0.33552,0.4128,-2.5401,-0.81153,-4.5014,-1.54696,-0.2205,0.20206,0.99559,-3.10036,0.09419,7.10053,-1.61622,0.0355,-0.64777,-0.64858,-0.06947,0.05211,-0.65164,0.1652,0.04746,-0.14995,-0.03481,-0.1518,0.47804,4.30367,0.1664,0.25295,-1.51076,-4.41416
0.02,-0.02539,0.00978,-0.02587,-0.00538,0,-0.28454,-0.26464,0.06048,-0.07565,0.74731,0.38791,0.41944,-2.84166,-0.85028,-4.91465,-1.65097,-0.26861,0.19289,1.05658,-3.38245,0.06413,7.57066,-1.6548,0.10856,-0.67154,-0.66524,-0.12866,0.11958,-0.64848,0.24728,0.05737,-0.16809,-0.02222,-0.16634,0.53855,4.08925,0.18069,0.23831,-1.446,-4.22029
0.04,-0.03195,0.01761,-0.03377,0.01784,0,-0.37169,-0.29967,0.11609,-0.09025,0.91415,0.45314,0.41658,-3.20879,-0.88236,-5.40981,-1.76335,-0.33405,0.17482,1.12224,-3.71214,0.01949,8.09565,-1.66952,0.2132,-0.69076,-0.67316,-0.21416,0.21953,-0.617,0.36425,0.06758,-0.18863,0.00272,-0.18451,0.61793,3.72445,0.19752,0.21359,-1.33228,-3.87976
0.06,-0.04018,0.02799,-0.04406,0.04783,0,-0.48242,-0.3405,0.18971,-0.10801,1.11919,0.53019,0.40186,-3.63184,-0.90395,-5.96502,-1.87494,-0.41633,0.14662,1.18795,-4.07979,-0.04108,8.6521,-1.65115,0.352,-0.70162,-0.66884,-0.32702,0.35484,-0.54713,0.51753,0.07678,-0.21013,0.04327,-0.20541,0.71589,3.20151,0.21591,0.17803,-1.16677,-3.38353
0.08,-0.04977,0.04089,-0.05669,0.08395,0,-0.61483,-0.38562,0.28083,-0.12828,1.35693,0.61624,0.37268,-4.09197,-0.90994,-6.54841,-1.97422,-0.51359,0.10758,1.24801,-4.46779,-0.11768,9.20646,-1.58991,0.52503,-0.70005,-0.64861,-0.46647,0.52651,-0.42816,0.70599,0.08323,-0.2306,0.10277,-0.22788,0.83082,2.52855,0.2346,0.13182,-0.95179,-2.73747
0.1,-0.0604,0.0561,-0.07145,0.12461,0,-0.76517,-0.43279,0.38767,-0.15005,1.61825,0.70678,0.32655,-4.56341,-0.8946,-7.12552,-2.04995,-0.62295,0.05778,1.29714,-4.85343,-0.20879,9.72449,-1.47804,0.72922,-0.68289,-0.60958,-0.62992,0.73345,-0.25032,0.92594,0.08472,-0.24759,0.18449,-0.25088,0.96026,1.73724,0.2523,0.07663,-0.69747,-1.97008
0.12,-0.0718,0.07318,-0.08808,0.16739,0,-0.92804,-0.47918,0.50723,-0.17219,1.89078,0.79576,0.26153,-5.0155,-0.85225,-7.66447,-2.09296,-0.74083,-0.00173,1.33137,-5.21107,-0.31097,10.17783,-1.31155,0.95803,-0.64865,-0.55031,-0.81297,0.97203,-0.00653,1.17133,0.07858,-0.25833,0.29116,-0.27368,1.10123,0.88349,0.26791,0.01567,-0.42195,-1.13354
0.14,-0.08373,0.09154,-0.10622,0.20929,0,-1.09663,-0.52151,0.63538,-0.19367,2.15931,0.87593,0.1766,-5.41452,-0.77778,-8.1389,-2.09698,-0.86313,-0.06897,1.34826,-5.51373,-0.41895,10.5473,-1.09126,1.20136,-0.59768,-0.47106,-1.00956,1.23581,0.30573,1.43407,0.06162,-0.25966,0.42449,-0.29582,1.25017,0.04113,0.28054,-0.04656,-0.1492,-0.29791
0.16,-0.09599,0.11043,-0.12543,0.2473,0,-1.26312,-0.55621,0.76708,-0.21394,2.40637,0.93921,0.07186,-5.72548,-0.66707,-8.52901,-2.05887,-0.9855,-0.14134,1.34655,-5.73412,-0.5259,10.82333,-0.82292,1.44594,-0.53205,-0.37372,-1.21226,1.51527,0.68274,1.7047,0.0302,-0.248,0.58444,-0.31708,1.40273,-0.70991,0.28948,-0.10495,0.09499,0.46001
0.18,-0.10842,0.12898,-0.14519,0.27887,0,-1.41912,-0.57963,0.89672,-0.23307,2.61307,0.97724,-0.05128,-5.91405,-0.5174,-8.82132,-1.97817,-1.10352,-0.21589,1.32563,-5.84562,-0.62393,11.00439,-0.51687,1.67577,-0.45508,-0.26159,-1.41273,1.7978,1.113,1.9731,-0.01969,-0.21944,0.7686,-0.33724,1.55358,-1.29777,0.29412,-0.15449,0.28782,1.07013
0.2,-0.12087,0.14626,-0.16492,0.30249,0,-1.55619,-0.5882,1.01846,-0.25191,2.76012,0.98205,-0.19008,-5.94874,-0.32786,-9.00766,-1.85663,-1.21278,-0.28968,1.28506,-5.82331,-0.7047,11.09424,-0.18714,1.87284,-0.3709,-0.13908,-1.6022,2.06797,1.57646,2.22935,-0.09216,-0.16984,0.97167,-0.35592,1.69628,-1.67115,0.29382,-0.19107,0.41358,1.48109
0.22,-0.1332,0.16133,-0.18397,0.31793,0,-1.66634,-0.57867,1.12658,-0.27186,2.82906,0.94676,-0.34057,-5.80311,-0.09964,-9.08325,-1.69743,-1.30891,-0.35999,1.22425,-5.64514,-0.76006,11.09811,0.1497,2.01771,-0.28391,-0.01137,-1.77202,2.30802,2.04447,2.4644,-0.19109,-0.0953,1.18515,-0.37249,1.82339,-1.80719,0.28779,-0.2119,0.46602,1.66785
0.24,-0.14522,0.17334,-0.20163,0.32644,0,-1.74244,-0.54836,1.2158,-0.29436,2.80361,0.86625,-0.49784,-5.45788,0.1636,-9.04435,-1.50446,-1.38743,-0.42436,1.14253,-5.29325,-0.78265,11.01827,0.47597,2.09028,-0.19845,0.11585,-1.91416,2.49881,2.48099,2.6706,-0.31947,0.00731,1.39747,-0.38594,1.92678,-1.71311,0.27504,-0.21577,0.44858,1.6335
0.26,-0.15676,0.1815,-0.21718,0.33048,0,-1.77866,-0.49528,1.28156,-0.32033,2.6711,0.73785,-0.65638,-4.90303,0.45559,-8.88584,-1.28171,-1.44361,-0.48064,1.0394,-4.75539,-0.76651,10.84958,0.77451,2.07065,-0.11847,0.23659,-2.02175,2.62109,2.84494,2.8421,-0.47877,0.13953,1.59442,-0.39492,1.99823,-1.42223,0.25434,-0.20289,0.37257,1.40579
0.28,-0.16761,0.18522,-0.22987,0.3335,0,-1.77083,-0.41845,1.32034,-0.34943,2.4239,0.56192,-0.81051,-4.1395,0.76738,-8.59951,-1.03293,-1.47239,-0.5268,0.915,-4.02646,-0.70758,10.5759,1.03024,1.94046,-0.0473,0.34476,-2.08958,2.6572,3.09365,2.97512,-0.66815,0.30056,1.76017,-0.39787,2.03024,-0.98626,0.22425,-0.17472,0.25424,1.03014
0.3,-0.17753,0.18412,-0.23901,0.33945,0,-1.71689,-0.31803,1.32994,-0.37968,2.06051,0.34223,-0.95472,-3.18043,1.08746,-8.17344,-0.76162,-1.4685,-0.5609,0.7705,-3.10999,-0.60409,10.16778,1.23145,1.68466,0.01244,0.43437,-2.1146,2.59294,3.187,3.06802,-0.88382,0.48658,1.87856,-0.39313,2.01683,-0.46635,0.18333,-0.13355,0.11158,0.56135
0.32,-0.18628,0.17808,-0.24402,0.35226,0,-1.61703,-0.19543,1.30956,-0.40738,1.58612,0.08597,-1.0838,-2.05104,1.40221,-7.59253,-0.47148,-1.42675,-0.58092,0.60825,-2.01876,-0.45671,9.58188,1.37062,1.29376,0.05894,0.49974,-2.09612,2.41931,3.0921,3.12104,-1.11846,0.69036,1.93474,-0.37918,1.95429,0.07542,0.13034,-0.08222,-0.03838,0.05579
0.34,-0.19361,0.16721,-0.24441,0.37534,0,-1.47375,-0.05335,1.25987,-0.42743,1.01234,-0.19666,-1.19282,-0.78694,1.69659,-6.84011,-0.1671,-1.34248,-0.58478,0.43159,-0.77454,-0.26839,8.76207,1.44469,0.76646,0.09125,0.53576,-2.03583,2.1341,2.7879,3.13578,-1.36104,0.90125,1.91707,-0.35483,1.84155,0.58286,0.06457,-0.02383,-0.18127,-0.43492
0.36,-0.19921,0.15188,-0.23989,0.411,0,-1.29171,0.10439,1.18287,-0.43414,0.35618,-0.49324,-1.27704,0.56881,1.95522,-5.90071,0.14531,-1.21228,-0.57036,0.24437,0.59314,-0.04402,7.64275,1.45484,0.11212,0.10932,0.53828,-1.93755,1.743,2.26938,3.11436,-1.59697,1.10571,1.81886,-0.31941,1.68039,1.01045,-0.01383,0.03845,-0.30625,-0.8684
0.38,-0.20277,0.13264,-0.23037,0.46018,0,-1.07741,0.27302,1.08173,-0.42222,-0.36127,-0.79018,-1.33178,1.96939,2.16361,-4.76364,0.45718,-1.03467,-0.53569,0.05045,2.04888,0.21004,6.15473,1.40602,-0.64717,0.11406,0.50456,-1.80686,1.26017,1.55066,3.0587,-1.8088,1.28817,1.63999,-0.27296,1.47536,1.32605,-0.10349,0.10156,-0.406,-1.21413
0.4,-0.20393,0.11021,-0.21597,0.52226,0,-0.83883,0.44706,0.96051,-0.38777,-1.11632,-1.07385,-1.35249,3.36777,2.30945,-3.42732,0.75742,-0.81087,-0.47926,-0.14674,3.55334,0.48644,4.23373,1.30626,-1.47578,0.10739,0.43385,-1.65068,0.70805,0.66609,2.97001,-1.97747,1.43238,1.38772,-0.21634,1.23352,1.51187,-0.20168,0.16255,-0.47643,-1.45449
0.42,-0.20236,0.08542,-0.19706,0.59537,0,-0.5849,0.62061,0.82391,-0.32916,-1.88408,-1.33163,-1.33495,4.71963,2.38363,-1.90317,1.03282,-0.54525,-0.40042,-0.34413,5.0653,0.77724,1.83102,1.16587,-2.32562,0.09223,0.32797,-1.47668,0.11598,-0.33167,2.84852,-2.08407,1.52297,1.07636,-0.15121,0.96397,1.56364,-0.3043,0.21868,-0.51614,-1.58428
0.44,-0.19773,0.05916,-0.17421,0.6768,0,-0.3248,0.78768,0.67682,-0.24752,-2.63965,-1.55276,-1.27567,5.98547,2.38098,-0.21875,1.26925,-0.2455,-0.29986,-0.53876,6.54355,1.07421,-1.07478,0.99649,-3.13943,0.07245,0.19181,-1.29259,-0.48237,-1.37674,2.69344,-2.11207,1.54722,0.72568,-0.07997,0.67697,1.4885,-0.40606,0.26741,-0.52599,-1.60902
0.46,-0.1898,0.0323,-0.14814,0.76381,0,-0.06716,0.94248,0.52384,-0.14691,-3.35933,-1.72912,-1.17252,7.13211,2.30065,1.58071,1.45343,0.07766,-0.18006,-0.72723,7.94885,1.36913,-4.46627,0.81018,-3.85606,0.0527,0.03365,-1.10543,-1.05256,-2.39783,2.50328,-2.04981,1.49686,0.35824,-0.00546,0.38298,1.30191,-0.501,0.30644,-0.50872,-1.54252
0.48,-0.17839,0.00561,-0.11963,0.85438,0,0.18067,1.07985,0.36895,-0.03416,-4.0216,-1.8558,-1.02532,8.13369,2.14633,3.43247,1.57493,0.41093,-0.04557,-0.90507,9.24579,1.65396,-8.27823,0.61856,-4.41698,0.03813,-0.13488,-0.92092,-1.56325,-3.32695,2.27635,-1.8927,1.36963,-0.00361,0.06925,0.09162,1.02448,-0.58298,0.33375,-0.46871,-1.4041
0.5,-0.16349,-0.02025,-0.08951,0.94773,0,0.41312,1.1955,0.21522,0.08168,-4.60784,-1.93138,-0.8365,8.97211,1.92607,5.25885,1.6279,0.73924,0.09689,-1.06652,10.40425,1.92095,-12.39367,0.43223,-4.77285,0.03393,-0.29921,-0.743,-1.98946,-4.10745,2.01156,-1.64482,1.17016,-0.34046,0.1412,-0.18909,0.67903,-0.64635,0.34769,-0.41169,-1.21597
0.52,-0.14524,-0.04477,-0.05858,1.04453,0,0.62662,1.28623,0.06487,0.19021,-5.10264,-1.95785,-0.61143,9.63679,1.65179,6.9725,1.61195,1.04662,0.23876,-1.20464,11.40002,2.16265,-16.64706,0.26037,-4.8891,0.04468,-0.44311,-0.57385,-2.31479,-4.69952,1.70915,-1.31896,0.9099,-0.6376,0.20771,-0.45308,0.2885,-0.68646,0.34707,-0.3444,-1.00094
0.54,-0.12394,-0.06755,-0.02757,1.14649,0,0.81933,1.34988,-0.08059,0.28085,-5.49371,-1.94012,-0.35832,10.12374,1.33825,8.48439,1.53205,1.3173,0.37039,-1.312,12.2145,2.37179,-20.83607,0.11066,-4.74992,0.0736,-0.55043,-0.41405,-2.532,-5.08257,1.37133,-0.93526,0.60582,-0.88579,0.26661,-0.69631,-0.12542,-0.70001,0.33126,-0.27408,-0.78055
0.56,-0.10003,-0.08832,0.00287,1.25562,0,0.99073,1.38534,-0.21992,0.34425,-5.77152,-1.88512,-0.0879,10.43436,1.00178,9.71393,1.39758,1.53698,0.48215,-1.38176,12.83408,2.54123,-24.74034,-0.01065,-4.3604,0.1217,-0.60746,-0.26312,-2.64246,-5.25485,1.00265,-0.5185,0.27823,-1.08087,0.31634,-0.91636,-0.54288,-0.68534,0.30024,-0.20784,-0.57366
0.58,-0.07406,-0.10685,0.03218,1.3733,0,1.14099,1.39237,-0.3518,0.37374,-5.92912,-1.80096,0.18727,10.57445,0.65885,10.59929,1.22093,1.69412,0.56572,-1.40894,13.24947,2.6639,-28.14406,-0.0986,-3.74689,0.18723,-0.6053,-0.1201,-2.65463,-5.23096,0.61031,-0.09481,-0.05177,-1.22282,0.35595,-1.11199,-0.94597,-0.64253,0.25473,-0.15191,-0.39548
0.6,-0.04665,-0.12295,0.05992,1.49934,0,1.27046,1.37156,-0.47449,0.36648,-5.96217,-1.69593,0.45354,10.55362,0.32483,11.10581,1.01593,1.78113,0.61517,-1.39139,13.45554,2.73301,-30.85716,-0.1493,-2.95542,0.26542,-0.54183,0.01585,-2.58226,-5.03833,0.2041,0.3114,-0.3647,-1.3145,0.38516,-1.28263,-1.31863,-0.57339,0.19621,-0.11112,-0.25694
0.62,-0.01847,-0.13643,0.08572,1.6313,0,1.37923,1.32422,-0.58567,0.32424,-5.8689,-1.57782,0.69692,10.38469,0.01307,11.22999,0.79663,1.79532,0.62786,-1.33018,13.45116,2.74228,-32.73071,-0.15978,-2.04773,0.34898,-0.4227,0.14504,-2.44237,-4.71299,-0.20388,0.67977,-0.6444,-1.36025,0.40423,-1.42789,-1.6466,-0.48133,0.12685,-0.08842,-0.16446
