T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.03289,0.0361,-0.09473,-0.10834,-0.03112,-0.32988,0.18193,-0.2843,-0.11865,-0.06463,-0.10065,-0.00028,-0.6005,0.45784,-0.30863,-1.051,0.02642,0.06192,0.01414,0.87806,0.2468,1.54936,-1.56984,-0.03599,-0.07013,-0.02593,0.71604,0.55857,1.32294,-1.49963,-0.03384,-0.1301,-0.0643,-0.01003,0.57945,0.89499,0.01397,0.10579,-0.08562,-0.04967
0.02,-0.06082,0.04617,-0.13578,-0.03761,-0.01892,-0.37518,0.22594,-0.2827,-0.06359,-0.05327,-0.09546,-0.00029,-0.68181,0.48494,-0.44962,-1.34136,0.02677,0.05466,0.01643,1.04842,0.20774,1.73863,-1.73862,-0.01023,-0.09764,-0.02445,0.69492,0.69011,1.49276,-1.55283,-0.02136,-0.1616,-0.07931,-0.04665,0.7206,1.09239,0.01946,0.12489,-0.10824,-0.06181
0.04,-0.10025,0.05918,-0.19172,0.06325,0.00033,-0.42846,0.28222,-0.27073,0.0225,-0.03458,-0.08416,-0.00031,-0.77999,0.50674,-0.64253,-1.72163,0.02673,0.04209,0.01946,1.26364,0.14223,1.95534,-1.92579,0.02933,-0.13421,-0.02103,0.64134,0.8583,1.67693,-1.57059,-0.00286,-0.20222,-0.0986,-0.10097,0.90148,1.3413,0.02676,0.14793,-0.13713,-0.07718
0.06,-0.15011,0.07463,-0.26026,0.18833,0.02678,-0.48763,0.34733,-0.24789,0.13974,-0.00894,-0.06623,-0.00035,-0.89561,0.52051,-0.88431,-2.17755,0.02748,0.02475,0.02337,1.51755,0.05268,2.18911,-2.11824,0.08272,-0.17899,-0.01544,0.55464,1.05646,1.85552,-1.53859,0.02119,-0.25042,-0.12145,-0.17256,1.11367,1.62778,0.03575,0.17311,-0.17056,-0.09482
0.08,-0.20848,0.09169,-0.33779,0.32954,0.06027,-0.54883,0.41626,-0.21337,0.28693,0.02305,-0.04116,-0.00041,-1.02607,0.52208,-1.16736,-2.68497,0.03012,0.00332,0.02824,1.79783,-0.05776,2.42195,-2.29597,0.14933,-0.23018,-0.00744,0.43403,1.27319,2.00118,-1.43885,0.04993,-0.30357,-0.1466,-0.25999,1.34377,1.93076,0.04611,0.19791,-0.206,-0.11331
0.1,-0.27288,0.10921,-0.41994,0.47765,0.10041,-0.60656,0.48317,-0.16597,0.46194,0.06068,-0.00848,-0.00049,-1.16507,0.50598,-1.47998,-3.2124,0.03538,-0.02159,0.03404,2.0868,-0.18613,2.62931,-2.43389,0.22804,-0.28509,0.00325,0.27829,1.49339,2.0815,-1.25142,0.08224,-0.35816,-0.17237,-0.3612,1.57483,2.22448,0.05734,0.21937,-0.24042,-0.13101
0.12,-0.34053,0.12584,-0.50204,0.62308,0.14658,-0.65412,0.54195,-0.10431,0.66176,0.10322,0.03216,-0.00061,-1.30274,0.46599,-1.80702,-3.72375,0.04346,-0.04955,0.0406,2.36274,-0.33017,2.78205,-2.50463,0.31731,-0.34028,0.01687,0.08626,1.6995,2.06207,-0.95704,0.11669,-0.41013,-0.19684,-0.47366,1.7878,2.4809,0.06874,0.23439,-0.27056,-0.14611
0.14,-0.40856,0.14009,-0.57953,0.7564,0.19792,-0.68422,0.58691,-0.02718,0.88242,0.14992,0.08074,-0.00077,-1.4262,0.39587,-2.13057,-4.1813,0.05388,-0.08031,0.04767,2.60178,-0.48842,2.84937,-2.48208,0.41515,-0.39168,0.03363,-0.14216,1.87301,1.91025,-0.54064,0.15159,-0.45523,-0.21797,-0.5946,1.96323,2.67249,0.0795,0.24007,-0.29323,-0.15691
0.16,-0.47419,0.15047,-0.64847,0.86878,0.25326,-0.68971,0.61345,0.06591,1.11875,0.19996,0.13674,-0.00096,-1.52066,0.29037,-2.43093,-4.54902,0.06548,-0.11373,0.0549,2.78021,-0.66009,2.8023,-2.34533,0.51906,-0.43484,0.05363,-0.40484,1.99622,1.59953,0.00486,0.18492,-0.48945,-0.23388,-0.72122,2.0832,2.77512,0.08877,0.23404,-0.30564,-0.16191
0.18,-0.53502,0.15558,-0.7059,0.95255,0.31112,-0.66443,0.61863,0.17425,1.36417,0.25238,0.19889,-0.00119,-1.57077,0.1462,-2.68786,-4.79601,0.07649,-0.14969,0.06186,2.87701,-0.84482,2.61724,-2.08253,0.62597,-0.46521,0.07676,-0.6963,2.05419,1.1141,0.67502,0.21436,-0.50952,-0.24304,-0.85076,2.13313,2.77102,0.09573,0.21482,-0.30573,-0.16006
