T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-13.93634,-0.23593,-0.55569,-0.49853,-0.95827,-0.12206,0.12506,-0.25242,-0.0354,0.2547,0.00937,0.00098,0.10373,-1.06591,0.22282,0.06963,0.6184,-0.06379,0.07808,0.01906,10.40086,30.31091,-1.93307,19.12584,-15.47418,-0.13372,4.25771,19.10066,-26.71398,6.62063,29.45905,-14.22239,-7.48354,-5.52048
0.02,-13.83171,0.68823,-0.52289,-0.47681,-0.90044,-0.11261,0.08244,-0.26417,-0.03645,0.27844,-0.01149,-6e-05,0.08502,-1.03878,0.25723,0.08398,0.61237,-0.06499,0.07698,0.01849,9.35227,29.88951,-2.04062,19.05985,-15.17945,-0.88592,3.98273,19.31366,-26.7062,6.61599,29.80824,-14.17693,-8.24718,-5.82015
0.04,-13.758,1.74707,-0.45293,-0.45604,-0.83482,-0.10115,0.04792,-0.28877,-0.04044,0.29959,-0.02872,-0.00106,0.06776,-1.00891,0.28049,0.09695,0.60832,-0.06577,0.07597,0.01828,8.33278,29.31724,-2.12211,18.90711,-14.79674,-1.5817,3.70283,19.76236,-26.7174,6.58921,30.44823,-14.11163,-8.94564,-6.13237
0.06,-13.71723,2.91891,-0.34979,-0.43686,-0.76269,-0.08797,0.02103,-0.32463,-0.04738,0.31832,-0.04245,-0.002,0.05176,-0.97654,0.29373,0.10875,0.60603,-0.06615,0.07508,0.01844,7.335,28.55754,-2.17394,18.61638,-14.30827,-2.18436,3.42525,20.49878,-26.70414,6.517,31.47228,-14.03227,-9.53482,-6.45322
0.08,-13.70702,4.17877,-0.2188,-0.41975,-0.68525,-0.07342,0.00111,-0.36971,-0.05718,0.33497,-0.05282,-0.00283,0.03685,-0.94286,0.29834,0.11943,0.60493,-0.06613,0.07435,0.01893,6.35666,27.55687,-2.19282,18.13571,-13.69376,-2.66438,3.15212,21.57626,-26.61678,6.37049,32.97898,-13.9463,-9.97568,-6.78465
0.1,-13.72475,5.50402,-0.06527,-0.40549,-0.6032,-0.05784,-0.01256,-0.42177,-0.0697,0.34933,-0.05966,-0.00346,0.0231,-0.90929,0.29517,0.12881,0.6041,-0.06572,0.07388,0.0197,5.41778,26.2373,-2.17444,17.42708,-12.93149,-3.00205,2.87929,23.04894,-26.41285,6.11948,35.06329,-13.86285,-10.23697,-7.13508
0.12,-13.75445,6.86347,0.10532,-0.3936,-0.51764,-0.04166,-0.01893,-0.47887,-0.08484,0.3639,-0.06367,-0.00386,0.0097,-0.88094,0.28518,0.13624,0.60287,-0.06501,0.07382,0.02063,4.52534,24.54022,-2.10913,16.4296,-12.00534,-3.18728,2.6026,24.94734,-26.01529,5.72637,37.80458,-13.78914,-10.29792,-7.51352
0.14,-13.79194,8.25315,0.28832,-0.38496,-0.42754,-0.02508,-0.01966,-0.53903,-0.10231,0.3774,-0.06446,-0.00391,-0.00286,-0.85907,0.2685,0.14122,0.59952,-0.06401,0.07432,0.0216,3.7333,22.37641,-1.98992,15.14774,-10.90163,-3.21998,2.31295,27.29969,-25.38726,5.167,41.25002,-13.73447,-10.14673,-7.93056
0.16,-13.82393,9.66344,0.47874,-0.37942,-0.33225,-0.00834,-0.01498,-0.60074,-0.12185,0.39076,-0.06251,-0.00358,-0.0148,-0.84747,0.24546,0.14297,0.59267,-0.06282,0.07554,0.02245,3.08724,19.70804,-1.80691,13.58331,-9.62282,-3.10787,2.00652,30.08835,-24.46999,4.4209,45.39433,-13.70556,-9.78401,-8.38975
0.18,-13.80696,11.03437,0.67038,-0.3734,-0.23494,0.00791,0.00114,-0.66324,-0.14356,0.41292,-0.06138,-0.00302,-0.02959,-0.85874,0.21785,0.14018,0.58376,-0.06164,0.07761,0.02296,2.58208,16.60679,-1.54393,11.68974,-8.20106,-2.86603,1.69285,33.18294,-23.08558,3.45145,50.14288,-13.70488,-9.22389,-8.87722
0.2,-13.81172,12.49971,0.8598,-0.37516,-0.12488,0.0246,0.01154,-0.72524,-0.16582,0.42407,-0.05555,-0.00203,-0.03962,-0.86952,0.18408,0.13407,0.56586,-0.06031,0.08051,0.02305,2.40273,13.02688,-1.22633,9.74099,-6.67032,-2.52559,1.35673,36.58944,-21.54801,2.3577,55.32511,-13.74447,-8.50518,-9.39916
0.22,-13.92507,14.22626,1.04261,-0.39406,0.01076,0.04295,-0.00232,-0.7857,-0.1864,0.40302,-0.03849,-0.00061,-0.03582,-0.8517,0.14321,0.12666,0.52874,-0.05878,0.08418,0.02251,2.65051,9.13999,-0.88747,7.94714,-5.10611,-2.12693,0.99978,40.32764,-20.38267,1.31614,60.70338,-13.81702,-7.70459,-9.95872
