T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00654,0.0015,0.00311,-0.00705,0.00362,0.00166,-0.0048,0.00754,-0.00647,-0.01539,0.00238,-6e-05,-0.10021,-0.01992,-2.53906,-0.13283,-0.05469,-0.61603,-0.10869,0.15637,-0.00073,-0.40997,0.01538,0.02115,0.07958,0.0516,0.00589,-0.0099,-0.02168,-0.00318,0.01214,0.02202,0.00863,-0.00351,0.00937,0.05702,0.00992,-0.00019,-0.00253,-0.00337
0.02,0.00751,0.00191,0.00369,-0.0111,0.00417,0.00161,-0.00739,0.00874,-0.00992,-0.01868,0.00023,-6e-05,-0.15322,-0.00568,-2.99901,-0.2007,-0.15042,-0.71549,-0.08379,0.15564,-0.00243,-0.43503,0.0129,0.01583,0.08544,0.03984,0.00739,-0.00526,0.0047,-0.00318,0.01228,0.02318,0.00832,-0.00462,0.00881,0.05853,0.01133,-0.0015,-0.00072,-0.00253
0.04,0.00886,0.00245,0.0044,-0.0166,0.00484,0.00167,-0.01112,0.01018,-0.01502,-0.02265,-0.00296,-4e-05,-0.23439,0.01428,-3.47954,-0.29285,-0.28121,-0.81938,-0.03805,0.14916,-0.00528,-0.44405,0.00784,0.0068,0.09076,0.01968,0.0096,0.00158,0.04306,-0.0031,0.01206,0.0241,0.00758,-0.00581,0.00734,0.05778,0.01299,-0.00336,0.00187,-0.00125
0.06,0.01073,0.00312,0.0052,-0.02336,0.00568,0.002,-0.01606,0.01183,-0.02199,-0.0271,-0.0073,-3e-05,-0.34651,0.04007,-3.92658,-0.40853,-0.44773,-0.91732,0.0327,0.1351,-0.00951,-0.42822,-0.0007,-0.0066,0.0961,-0.01006,0.01264,0.01007,0.09121,-0.00304,0.01148,0.02473,0.00645,-0.00683,0.0051,0.05549,0.01471,-0.00562,0.00503,0.00039
0.08,0.01323,0.0039,0.00603,-0.03104,0.00673,0.00274,-0.02224,0.01363,-0.03095,-0.03171,-0.01286,-1e-05,-0.49104,0.07131,-4.2633,-0.54473,-0.64727,-0.99414,0.13231,0.11146,-0.01529,-0.37683,-0.01366,-0.02497,0.10175,-0.05033,0.01657,0.01958,0.14622,-0.00309,0.01051,0.02493,0.00494,-0.00739,0.00216,0.05215,0.01625,-0.00807,0.00851,0.00228
0.1,0.01641,0.00476,0.00683,-0.0392,0.00796,0.00405,-0.02958,0.01546,-0.04192,-0.03605,-0.01958,0,-0.66826,0.10698,-4.39113,-0.69611,-0.87282,-1.02983,0.26406,0.0764,-0.02277,-0.2777,-0.03186,-0.04867,0.10741,-0.10177,0.02144,0.02945,0.20499,-0.0033,0.00911,0.02455,0.00307,-0.00718,-0.00148,0.04768,0.01733,-0.01051,0.01205,0.00431
0.12,0.02026,0.00564,0.00749,-0.04736,0.00932,0.00605,-0.03791,0.01715,-0.05476,-0.03957,-0.02732,1e-05,-0.87754,0.1452,-4.19256,-0.85491,-1.11232,-1.00011,0.4302,0.0288,-0.03202,-0.11785,-0.05582,-0.07781,0.11199,-0.16455,0.02723,0.03912,0.26463,-0.00369,0.00719,0.02333,0.00083,-0.00586,-0.00599,0.04117,0.01774,-0.0128,0.01539,0.00639
0.14,0.02473,0.00652,0.00792,-0.055,0.01071,0.00884,-0.04694,0.01845,-0.0692,-0.04161,-0.03576,2e-05,-1.11768,0.18306,-3.53662,-1.01096,-1.34803,-0.87748,0.63154,-0.03116,-0.04313,0.11567,-0.08565,-0.11201,0.11349,-0.23814,0.03387,0.04816,0.32272,-0.00424,0.00466,0.02103,-0.00182,-0.00315,-0.01171,0.03085,0.01731,-0.01483,0.01833,0.00845
0.16,0.02968,0.00732,0.00798,-0.0616,0.01197,0.01252,-0.05631,0.01908,-0.08478,-0.04148,-0.04441,3e-05,-1.38744,0.21639,-2.28731,-1.15183,-1.55649,-0.63292,0.86691,-0.10127,-0.05622,0.43468,-0.12071,-0.15033,0.10894,-0.3211,0.04128,0.05629,0.37749,-0.00486,0.0014,0.01743,-0.0049,0.00118,-0.01912,0.01418,0.01599,-0.01658,0.0207,0.01044
0.18,0.03496,0.00803,0.00759,-0.0667,0.01292,0.01714,-0.06559,0.01873,-0.10079,-0.03842,-0.05253,3e-05,-1.68602,0.23969,-0.31572,-1.26313,-1.709,-0.23833,1.13266,-0.17667,-0.07154,0.84872,-0.15944,-0.19105,0.09439,-0.4109,0.04935,0.06343,0.42794,-0.0054,-0.00267,0.01236,-0.00846,0.00731,-0.02883,-0.01197,0.01391,-0.01816,0.02239,0.01234
0.2,0.04037,0.00859,0.00663,-0.06995,0.01339,0.02276,-0.07428,0.01708,-0.11632,-0.03168,-0.05921,2e-05,-2.0135,0.24615,2.48428,-1.32898,-1.77295,0.33044,1.42216,-0.24927,-0.08959,1.36372,-0.19906,-0.23162,0.06494,-0.50374,0.05793,0.06961,0.47384,-0.00565,-0.0076,0.00579,-0.01247,0.01526,-0.04149,-0.05087,0.01135,-0.01976,0.02337,0.01417
0.22,0.04572,0.00898,0.00503,-0.07113,0.01319,0.02943,-0.08189,0.01386,-0.13013,-0.02053,-0.06325,1e-05,-2.37098,0.22785,6.17713,-1.33261,-1.71422,1.08992,1.72537,-0.30755,-0.11117,1.98073,-0.23526,-0.26848,0.01485,-0.59444,0.06686,0.075,0.51564,-0.00536,-0.01342,-0.0022,-0.01691,0.02494,-0.05768,-0.10543,0.00881,-0.02173,0.0237,0.01593
0.24,0.05079,0.00921,0.00275,-0.07017,0.01219,0.03717,-0.08794,0.00884,-0.14067,-0.00429,-0.06331,-2e-05,-2.76045,0.17625,10.76434,-1.25719,-1.50065,2.04498,2.0285,-0.33662,-0.13752,2.69463,-0.26199,-0.29708,-0.0623,-0.67643,0.07594,0.0798,0.55418,-0.00424,-0.02012,-0.01139,-0.02169,0.03606,-0.07772,-0.17742,0.00693,-0.02448,0.02351,0.01768
