T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-7.41864,0.06705,0.23976,-0.0269,-0.06295,-0.0096,0.23781,-7.98446,2.58759,-4.79001,0.106,-0.12142,0.30234,0.05182,7.83372,-4.27283,-5.09084,-0.10063,-0.13087,-0.28729,8.2321,25.08563,-4.28233,19.79341,-15.38063,3.5354,4.03949,14.15001,-25.14607,4.93496,28.84859,-13.8886,-2.12163,-3.53028
0.02,-7.03732,0.16413,0.29469,-0.01884,-0.05962,-0.00937,0.27142,-7.91243,2.23382,-4.71302,0.08817,-0.13407,0.29988,0.11354,7.76898,-3.59159,-5.00811,-0.1035,-0.13537,-0.28914,8.1075,25.0685,-4.27503,19.79207,-15.40328,3.62544,4.07481,14.0831,-25.21372,5.01166,28.64329,-13.89161,-1.97114,-3.45887
0.04,-6.68513,0.30226,0.35238,-0.01301,-0.05387,-0.00891,0.3001,-7.79937,1.91858,-4.61551,0.0714,-0.14588,0.29405,0.17102,7.65996,-3.00776,-4.90414,-0.10481,-0.13875,-0.28827,7.98112,25.04931,-4.26796,19.78949,-15.427,3.72161,4.11342,14.00278,-25.28806,5.08529,28.43252,-13.89175,-1.81492,-3.38377
0.06,-6.40027,0.48472,0.40516,-0.00982,-0.04547,-0.00819,0.32101,-7.64379,1.6375,-4.49493,0.05554,-0.1569,0.28459,0.21898,7.50509,-2.50696,-4.7754,-0.10434,-0.14151,-0.28427,7.85288,25.03094,-4.2612,19.78543,-15.4522,3.82621,4.15657,13.90808,-25.36456,5.15632,28.21647,-13.8884,-1.65058,-3.30351
0.08,-6.22743,0.71194,0.44382,-0.00945,-0.03434,-0.00719,0.33095,-7.44717,1.38581,-4.34821,0.04045,-0.16732,0.27121,0.25149,7.30595,-2.07619,-4.61726,-0.10186,-0.14434,-0.27663,7.72236,25.01607,-4.25483,19.77965,-15.4792,3.94125,4.20521,13.79752,-25.43824,5.22522,27.99517,-13.88093,-1.47603,-3.21691
0.1,-6.21697,0.98103,0.45875,-0.01172,-0.02055,-0.0059,0.32644,-7.21492,1.15747,-4.17009,0.02606,-0.17749,0.25349,0.26217,7.06748,-1.70399,-4.42279,-0.09694,-0.14816,-0.26474,7.58912,25.00565,-4.24889,19.77145,-15.50839,4.06804,4.25974,13.6684,-25.50513,5.29154,27.77105,-13.86883,-1.29089,-3.12387
0.12,-6.41826,1.28405,0.44004,-0.01689,-0.00433,-0.00433,0.30428,-6.95266,0.95472,-3.96332,0.0123,-0.18742,0.23146,0.24575,6.79495,-1.38492,-4.19071,-0.0897,-0.15345,-0.24816,7.45415,25.009,-4.24431,19.76129,-15.53986,4.20906,4.32159,13.52589,-25.55383,5.35623,27.54284,-13.85094,-1.09095,-3.02209
0.14,-6.88364,1.6093,0.3797,-0.02393,0.01395,-0.00251,0.26107,-6.67498,0.76712,-3.71745,-0.00094,-0.19797,0.20443,0.19585,6.49951,-1.10737,-3.90816,-0.07949,-0.16138,-0.22601,7.31532,25.0227,-4.24075,19.74719,-15.57439,4.3656,4.39058,13.36409,-25.58453,5.41783,27.3153,-13.82701,-0.87725,-2.91265
0.16,-7.65376,1.94001,0.27095,-0.03231,0.03385,-0.00047,0.19493,-6.3973,0.5911,-3.42984,-0.01375,-0.20956,0.17219,0.10919,6.19229,-0.86324,-3.56911,-0.06629,-0.17253,-0.19768,7.17233,25.05132,-4.23885,19.72813,-15.61255,4.5402,4.46758,13.1851,-25.59057,5.47552,27.09191,-13.79621,-0.64775,-2.79484
0.18,-8.75153,2.25784,0.10662,-0.04377,0.0548,0.00174,0.10193,-6.12223,0.44855,-3.12951,-0.0265,-0.22103,0.13619,-0.01733,5.87568,-0.66397,-3.19275,-0.05193,-0.18597,-0.16369,7.03053,25.12821,-4.24238,19.70768,-15.65356,4.73905,4.55709,13.01199,-25.5417,5.53315,26.85946,-13.75376,-0.38755,-2.66002
