T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0.02091,344.02294,0.00974,1.39904,-0.00041,-5.02407,-0.02093,344.05039,0.01085,1.39904,-0.00041,-5.02407
0.02,-0.01741,344.01348,0.00762,1.35252,-0.00016,-5.02191,-0.01743,344.0597,0.00953,1.35252,-0.00016,-5.02191
0.04,-0.01441,344.00167,0.0053,1.30109,8e-05,-5.01779,-0.01443,344.07137,0.00822,1.30109,8e-05,-5.01779
0.06,-0.01214,343.98767,0.00278,1.24257,0.00029,-5.01092,-0.01216,344.08524,0.00691,1.24257,0.00029,-5.01092
0.08,-0.0107,343.972,-3e-05,1.17414,0.00044,-5.00059,-0.01072,344.10082,0.00547,1.17414,0.00044,-5.00059
0.1,-0.01009,343.95568,-0.00328,1.09241,0.00055,-4.98623,-0.01012,344.11708,0.00366,1.09241,0.00055,-4.98623
0.12,-0.01024,343.94037,-0.00717,0.99355,0.00063,-4.96741,-0.01026,344.13236,0.00115,0.99355,0.00063,-4.96741
0.14,-0.01095,343.92854,-0.01184,0.87344,0.00069,-4.94384,-0.01095,344.14418,-0.0024,0.87344,0.00069,-4.94384
0.16,-0.01199,343.92362,-0.01739,0.72776,0.00074,-4.91531,-0.01196,344.14911,-0.00739,0.72776,0.00074,-4.91531
0.18,-0.01314,343.93006,-0.02376,0.55214,0.0008,-4.88157,-0.01309,344.14268,-0.01414,0.55214,0.0008,-4.88157
0.2,-0.01426,343.95343,-0.03074,0.34235,0.00086,-4.84229,-0.01416,344.11934,-0.02291,0.34235,0.00086,-4.84229
0.22,-0.01524,344.00024,-0.03784,0.0945,0.00095,-4.7971,-0.01509,344.07254,-0.03379,0.0945,0.00095,-4.7971
0.24,-0.01602,344.07776,-0.04427,-0.19469,0.00108,-4.74563,-0.0158,343.99505,-0.04662,-0.19469,0.00108,-4.74563
0.26,-0.01656,344.19346,-0.04887,-0.52762,0.00123,-4.68755,-0.01626,343.8794,-0.06091,-0.52762,0.00123,-4.68755
0.28,-0.01684,344.35418,-0.05005,-0.90541,0.0014,-4.62255,-0.01645,343.71875,-0.07569,-0.90541,0.0014,-4.62255
0.3,-0.01685,344.56496,-0.04572,-1.32758,0.00156,-4.55043,-0.01638,343.50805,-0.08935,-1.32758,0.00156,-4.55043
0.32,-0.01658,344.82741,-0.03334,-1.7916,0.00166,-4.47103,-0.01604,343.24568,-0.09954,-1.7916,0.00166,-4.47103
0.34,-0.01605,345.1375,-0.0099,-2.29257,0.00164,-4.38427,-0.01547,342.93562,-0.10302,-2.29257,0.00164,-4.38427
0.36,-0.01527,345.48306,0.02787,-2.82295,0.00144,-4.29013,-0.01471,342.59002,-0.09556,-2.82295,0.00144,-4.29013
0.38,-0.01428,345.84061,0.08333,-3.37241,0.00097,-4.18865,-0.0138,342.23229,-0.07189,-3.37241,0.00097,-4.18865
0.4,-0.0131,346.17208,0.1595,-3.92796,0.00012,-4.0799,-0.01281,341.90045,-0.02584,-3.92796,0.00012,-4.0799
0.42,-0.01175,346.42137,0.25854,-4.4744,-0.00123,-3.96399,-0.0118,341.65055,0.04944,-4.4744,-0.00123,-3.96399
0.44,-0.01027,346.5113,0.38098,-4.99526,-0.00319,-3.8411,-0.01085,341.55972,0.16102,-4.99526,-0.00319,-3.8411
0.46,-0.00868,346.3415,0.52479,-5.47422,-0.00587,-3.71148,-0.01,341.7283,0.31546,-5.47422,-0.00587,-3.71148
0.48,-0.007,345.788,0.6843,-5.89724,-0.00933,-3.57543,-0.00931,342.28023,0.51775,-5.89723,-0.00933,-3.57543
0.5,-0.00527,344.70556,0.84925,-6.25478,-0.0136,-3.43338,-0.00884,343.36074,0.77028,-6.25478,-0.0136,-3.43338
0.52,-0.00355,342.93395,1.00462,-6.54327,-0.01861,-3.28589,-0.00864,345.13009,1.0721,-6.54327,-0.01861,-3.28589
0.54,-0.00192,340.30969,1.13185,-6.76482,-0.02422,-3.1337,-0.00873,347.75184,1.41922,-6.76482,-0.02422,-3.1337
0.56,-0.00045,336.68464,1.21119,-6.92578,-0.03023,-2.97785,-0.0091,351.37421,1.80541,-6.92578,-0.03022,-2.97785
0.58,0.00076,331.95312,1.22508,-7.03494,-0.0364,-2.81976,-0.00966,356.10297,2.22332,-7.03494,-0.0364,-2.81976
0.6,0.00163,326.08333,1.16178,-7.10203,-0.04251,-2.66126,-0.01026,361.97002,2.66534,-7.10202,-0.0425,-2.66126
0.62,0.00205,319.13582,1.01787,-7.13664,-0.04836,-2.5046,-0.01065,368.91488,3.12407,-7.13663,-0.04836,-2.5046
0.64,0.0019,311.2549,0.79825,-7.14749,-0.05384,-2.35239,-0.01046,376.79327,3.59224,-7.14749,-0.05383,-2.35239
0.66,0.00104,302.64132,0.51452,-7.14207,-0.05888,-2.20751,-0.00924,385.40447,4.06224,-7.14207,-0.05888,-2.20751
0.68,-0.00067,293.52442,0.18289,-7.12643,-0.06349,-2.073,-0.00644,394.51914,4.52572,-7.12643,-0.06348,-2.073
0.7,-0.00341,284.14135,-0.1775,-7.10526,-0.0677,-1.95203,-0.00141,403.90011,4.97341,-7.10526,-0.0677,-1.95203
0.72,-0.0073,274.72314,-0.54615,-7.08202,-0.07162,-1.84791,0.00655,413.31638,5.39526,-7.08202,-0.07162,-1.84791
0.74,-0.01247,265.48607,-0.90275,-7.0591,-0.07538,-1.76408,0.01813,422.55161,5.78109,-7.0591,-0.07537,-1.76408
0.76,-0.01894,256.62721,-1.2289,-7.03807,-0.07912,-1.70412,0.03394,431.40873,6.12172,-7.03807,-0.07912,-1.70412
0.78,-0.02662,248.3227,-1.51014,-7.01989,-0.08301,-1.67177,0.05441,439.7116,6.41069,-7.01989,-0.08301,-1.67177
