T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0,0.57926,-0,3.12587,0,0.04356,0.0983,0.01602,-0.00537,-0.3074,0.05472,0.04626,0.18844,-0.25164,-0.05482,0.20264,1.43738,0.00807,0.02022,0.17488,0.14529,0.27988,0.13868,-1.35988,-0.17745,0.05548,0.04166,0.07492,0.3797,-0.34609,0.19112,-0.14522,-0.19213,0.01309,-0.07224,-0.16778,-0.24568,0.14059,0.11196,0.18218
0.02,-3e-05,0.57933,0.00048,3.13775,0,0.04433,0.09944,0.01669,-0.00977,-0.3063,0.05477,0.04322,0.1874,-0.25373,-0.05571,0.19948,1.43783,0.00787,0.02195,0.17706,0.13727,0.33194,0.13138,-1.35086,-0.17448,0.04383,0.0405,0.07278,0.36864,-0.34488,0.19173,-0.14569,-0.19286,0.01446,-0.07385,-0.17707,-0.24525,0.13904,0.11099,0.18088
0.04,-6e-05,0.5794,0.00095,3.14956,0,0.0451,0.10058,0.01736,-0.01414,-0.3052,0.05481,0.0402,0.18636,-0.25581,-0.05664,0.19634,1.43827,0.00767,0.02367,0.17923,0.1293,0.38325,0.12417,-1.34194,-0.17143,0.03223,0.03935,0.07066,0.35765,-0.34367,0.19233,-0.14617,-0.19359,0.01582,-0.07544,-0.18632,-0.24484,0.1375,0.11003,0.17958
0.06,-9e-05,0.57946,0.00142,3.16123,0,0.04585,0.10172,0.01803,-0.01837,-0.30407,0.05478,0.03722,0.18523,-0.2578,-0.05776,0.1932,1.43869,0.00744,0.02534,0.18131,0.12151,0.43191,0.11727,-1.33334,-0.16793,0.02074,0.03819,0.06858,0.34684,-0.34247,0.19293,-0.14666,-0.19435,0.01716,-0.07701,-0.19545,-0.24443,0.13598,0.10907,0.17828
0.08,-0.0001,0.57954,0.00193,3.17363,0,0.04668,0.10289,0.01869,-0.0233,-0.30305,0.05512,0.03399,0.18452,-0.26021,-0.0579,0.18999,1.43927,0.00735,0.02726,0.18382,0.11283,0.49442,0.10875,-1.32307,-0.16668,0.00867,0.03704,0.06631,0.33512,-0.34125,0.19357,-0.14709,-0.19498,0.0186,-0.07872,-0.20519,-0.24396,0.1343,0.10807,0.17699
0.1,-0.00015,0.5796,0.00235,3.18449,0,0.04736,0.10398,0.01937,-0.02675,-0.30182,0.05468,0.03132,0.18294,-0.26175,-0.06007,0.18695,1.43949,0.00696,0.02866,0.18545,0.10602,0.5277,0.10365,-1.31632,-0.16075,-0.00214,0.03588,0.06444,0.32532,-0.34006,0.19412,-0.14766,-0.19588,0.01983,-0.08013,-0.21363,-0.24364,0.13299,0.10718,0.17568
0.12,-0.0003,0.57962,0.00258,3.19127,0,0.04764,0.10486,0.02026,-0.02612,-0.29967,0.05179,0.03005,0.17854,-0.26065,-0.06844,0.1843,1.43866,0.0057,0.02857,0.18432,0.10455,0.47725,0.10826,-1.31952,-0.14076,-0.00988,0.03458,0.06361,0.32073,-0.33885,0.19439,-0.14864,-0.19763,0.02047,-0.08073,-0.21849,-0.24369,0.13261,0.10653,0.17425
0.14,-0.0005,0.57962,0.00273,3.19646,0,0.04778,0.10566,0.02116,-0.02403,-0.29736,0.04816,0.02937,0.17333,-0.25872,-0.07874,0.18185,1.43748,0.00414,0.02798,0.18236,0.10495,0.3978,0.11628,-1.32623,-0.11623,-0.01627,0.03328,0.06319,0.3181,-0.3377,0.19459,-0.14977,-0.19965,0.02091,-0.08103,-0.22202,-0.24391,0.13262,0.10601,0.17282
0.16,-0.00067,0.57964,0.0029,3.20226,0,0.048,0.1065,0.02199,-0.02261,-0.29531,0.04505,0.02851,0.1687,-0.25734,-0.08778,0.17937,1.43648,0.00274,0.02767,0.18097,0.10436,0.3335,0.1226,-1.33119,-0.09449,-0.02302,0.03202,0.06261,0.31463,-0.33657,0.19483,-0.15082,-0.20151,0.02143,-0.08146,-0.22616,-0.24409,0.13251,0.10548,0.17145
0.18,-0.00084,0.57965,0.00313,3.20854,0,0.04818,0.10732,0.02312,-0.02111,-0.29241,0.04116,0.02727,0.16311,-0.25524,-0.09847,0.17661,1.43539,0.00122,0.02712,0.17872,0.10432,0.26085,0.12959,-1.33682,-0.06968,-0.03085,0.0306,0.06194,0.31095,-0.33519,0.19501,-0.15191,-0.20353,0.02197,-0.08192,-0.23029,-0.24412,0.13216,0.10475,0.16981
0.2,-0.00103,0.57966,0.00322,3.21344,0,0.0484,0.10818,0.0236,-0.01947,-0.29131,0.0387,0.02697,0.15941,-0.25444,-0.10612,0.17452,1.4344,-0.0001,0.02695,0.17815,0.10361,0.19877,0.13596,-1.34187,-0.0502,-0.03612,0.02951,0.06155,0.30819,-0.33438,0.19534,-0.15299,-0.20528,0.02243,-0.08224,-0.2341,-0.24451,0.13241,0.10448,0.16872
0.22,-0.00126,0.57967,0.00298,3.21505,0,0.04872,0.10909,0.02234,-0.01764,-0.29454,0.04045,0.02907,0.16049,-0.25748,-0.10534,0.17395,1.43375,-0.00089,0.02807,0.18182,0.10044,0.17233,0.14011,-1.34449,-0.04647,-0.03452,0.02928,0.06176,0.30735,-0.33487,0.19585,-0.15371,-0.20608,0.02275,-0.08232,-0.23763,-0.24585,0.13396,0.10541,0.16931
0.24,-0.00151,0.57967,0.0026,3.21531,0,0.04907,0.11006,0.02042,-0.01575,-0.29973,0.04363,0.0321,0.16364,-0.26183,-0.10137,0.17409,1.43324,-0.00146,0.02956,0.18737,0.09657,0.15764,0.14346,-1.34638,-0.04826,-0.03042,0.0294,0.06225,0.30739,-0.33597,0.19657,-0.15447,-0.2066,0.02298,-0.08226,-0.24083,-0.24754,0.13612,0.10682,0.17042
0.26,-0.00176,0.57967,0.00227,3.21612,0,0.04943,0.11105,0.01876,-0.014,-0.30441,0.0461,0.03472,0.16621,-0.26554,-0.09853,0.17409,1.43271,-0.00209,0.03079,0.19244,0.09312,0.138,0.14695,-1.34857,-0.04757,-0.02754,0.02941,0.06265,0.30714,-0.33699,0.19736,-0.1554,-0.2073,0.02322,-0.08223,-0.244,-0.24907,0.13815,0.10805,0.17118
0.28,-0.00197,0.57969,0.002,3.21715,0,0.04972,0.11179,0.01725,-0.01173,-0.30734,0.04882,0.03726,0.16712,-0.26943,-0.097,0.17336,1.43199,-0.0029,0.03236,0.1958,0.08928,0.11572,0.1515,-1.351,-0.04664,-0.02423,0.0292,0.06289,0.30653,-0.33723,0.19744,-0.15556,-0.20778,0.02358,-0.08232,-0.24787,-0.2506,0.13961,0.10914,0.17242
0.3,-0.00229,0.57967,0.00157,3.21741,0,0.05014,0.1131,0.01526,-0.01057,-0.31453,0.05136,0.04021,0.17214,-0.27326,-0.09206,0.17428,1.4317,-0.00328,0.03333,0.2033,0.08608,0.10209,0.15364,-1.35271,-0.04756,-0.02127,0.02952,0.06353,0.3068,-0.3392,0.19905,-0.15732,-0.20866,0.02366,-0.08213,-0.25022,-0.25222,0.14237,0.11062,0.17279
0.32,-0.00283,0.57955,0.00081,3.216,0,0.05094,0.11562,0.01216,-0.01227,-0.3317,0.05323,0.04391,0.18672,-0.2767,-0.07762,0.17995,1.43247,-0.00263,0.03236,0.22073,0.0848,0.10987,0.14911,-1.35277,-0.05243,-0.0198,0.0314,0.06524,0.30967,-0.34591,0.20493,-0.16343,-0.21069,0.02311,-0.08123,-0.24838,-0.25395,0.14872,0.11306,0.17045
0.34,-0.00349,0.57939,-0.0001,3.21385,0,0.05186,0.11876,0.00858,-0.01513,-0.35331,0.05486,0.04799,0.20558,-0.28001,-0.06006,0.1872,1.43369,-0.00155,0.0308,0.24242,0.0842,0.12606,0.14222,-1.35208,-0.05895,-0.01877,0.03376,0.06736,0.31331,-0.3543,0.21234,-0.17115,-0.21314,0.02228,-0.08005,-0.24502,-0.25576,0.15632,0.11589,0.16726
0.36,-0.00415,0.57925,-0.00097,3.21198,0,0.05272,0.12183,0.00518,-0.01762,-0.3738,0.05651,0.05201,0.22334,-0.28332,-0.04446,0.19351,1.43476,-0.00058,0.0296,0.26287,0.08332,0.13825,0.13653,-1.35158,-0.06462,-0.0176,0.03579,0.06927,0.31632,-0.36182,0.21902,-0.1782,-0.21541,0.0215,-0.07897,-0.24237,-0.25753,0.16326,0.11855,0.16458
0.38,-0.00462,0.57912,-0.00174,3.21034,0,0.05359,0.12405,0.00191,-0.01946,-0.39068,0.05862,0.05565,0.23769,-0.28694,-0.02632,0.20082,1.4356,7e-05,0.02801,0.28057,0.08229,0.15146,0.13028,-1.35167,-0.07092,-0.01613,0.03831,0.07125,0.32051,-0.36983,0.22586,-0.18505,-0.21764,0.02102,-0.07799,-0.23963,-0.25928,0.17063,0.12118,0.16136
0.4,-0.0055,0.57895,-0.00275,3.20804,0,0.05446,0.12815,-0.00172,-0.02288,-0.41597,0.05968,0.0601,0.26,-0.28984,-0.01295,0.20638,1.43701,0.00146,0.0271,0.30485,0.08174,0.16454,0.12467,-1.35039,-0.07622,-0.01539,0.03991,0.07321,0.32248,-0.37717,0.23269,-0.19262,-0.22003,0.01988,-0.07673,-0.23673,-0.26118,0.17738,0.12398,0.1591
