T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-7.15656,-0.10632,0.12122,0.11954,-0.0166,-0.00126,0.96613,0.06804,-0.04353,2.84772,-0.00341,0.03951,-0.12962,0.1891,-0.10475,0.30897,2.17073,0.15847,0.01262,0.12777,0.10145,-0.69484,0.21576,-0.6149,-0.32943,0.12029,0.13481,0.08892,0.26013,-0.22879,-0.53056,-0.32412,-0.10244,-0.1146
0.02,-7.14473,-0.10687,0.12254,0.1193,-0.01677,-0.00126,0.98174,0.06772,-0.0399,2.84642,-0.00345,0.03941,-0.13001,0.19094,-0.10504,0.30621,2.16772,0.15846,0.01271,0.12794,0.10126,-0.69187,0.21962,-0.61471,-0.32993,0.11973,0.13428,0.08866,0.25829,-0.23242,-0.53084,-0.32453,-0.10177,-0.11343
0.04,-7.13292,-0.10742,0.1238,0.11906,-0.01692,-0.00125,0.9976,0.06756,-0.03617,2.84517,-0.00348,0.03937,-0.13039,0.1928,-0.10528,0.30343,2.16477,0.15855,0.0128,0.12812,0.10105,-0.6889,0.22347,-0.61453,-0.33042,0.11918,0.13374,0.08839,0.2565,-0.23588,-0.5311,-0.32494,-0.10113,-0.11229
0.06,-7.12115,-0.10799,0.12502,0.11884,-0.01708,-0.00125,1.01388,0.06758,-0.03195,2.844,-0.00349,0.03939,-0.13078,0.19471,-0.10544,0.30054,2.16189,0.15875,0.01288,0.12829,0.10082,-0.68594,0.22737,-0.61435,-0.33091,0.11863,0.1332,0.08809,0.25475,-0.2392,-0.53134,-0.32533,-0.10051,-0.11115
0.08,-7.10939,-0.10856,0.12619,0.11861,-0.01724,-0.00125,1.03073,0.06776,-0.0268,2.8429,-0.00347,0.03952,-0.13117,0.19668,-0.10552,0.29743,2.15906,0.15905,0.01297,0.12846,0.10055,-0.68295,0.23135,-0.61418,-0.3314,0.11808,0.13265,0.08775,0.25303,-0.24239,-0.53157,-0.3257,-0.0999,-0.11003
0.1,-7.09749,-0.10916,0.12729,0.11838,-0.0174,-0.00125,1.04805,0.06813,-0.02027,2.84178,-0.00339,0.0398,-0.13156,0.19867,-0.10547,0.294,2.1562,0.15943,0.0131,0.12864,0.10022,-0.67992,0.23547,-0.614,-0.33189,0.11753,0.13209,0.08736,0.25138,-0.2454,-0.53178,-0.32605,-0.09932,-0.10893
0.12,-7.08582,-0.10976,0.12836,0.11816,-0.01756,-0.00125,1.0663,0.06866,-0.01189,2.84077,-0.00323,0.04025,-0.13192,0.20065,-0.10528,0.29015,2.15348,0.15985,0.01328,0.12884,0.09982,-0.67691,0.23966,-0.61383,-0.33239,0.11697,0.13153,0.08692,0.24971,-0.24836,-0.53198,-0.32639,-0.09874,-0.10782
0.14,-7.07388,-0.11041,0.12934,0.11795,-0.01773,-0.00126,1.08494,0.06932,-0.00118,2.83959,-0.00297,0.04094,-0.13225,0.20248,-0.10491,0.28576,2.15059,0.16027,0.01354,0.12905,0.09934,-0.67382,0.24405,-0.61365,-0.33289,0.1164,0.13095,0.0864,0.2481,-0.25116,-0.53218,-0.32671,-0.09819,-0.10674
0.16,-7.06161,-0.1111,0.13024,0.11774,-0.01791,-0.00126,1.10374,0.07007,0.01221,2.83822,-0.00257,0.0419,-0.13253,0.20401,-0.10431,0.28078,2.14748,0.16058,0.01392,0.12928,0.09876,-0.67065,0.24864,-0.61346,-0.3334,0.11581,0.13035,0.08581,0.24657,-0.25382,-0.53235,-0.327,-0.09765,-0.10569
0.18,-7.05097,-0.11166,0.13122,0.11755,-0.01808,-0.00126,1.12471,0.07077,0.02835,2.83725,-0.00201,0.04308,-0.13272,0.20522,-0.10353,0.27529,2.14517,0.16069,0.0144,0.12954,0.09815,-0.66784,0.25276,-0.61327,-0.3339,0.11523,0.12983,0.08521,0.2447,-0.25694,-0.53259,-0.32734,-0.09706,-0.10453
