T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00281,-0.00223,0.01252,0.08352,0,-0.0089,0.05311,-0.0174,0.00569,-0.20424,-0.07618,-0.02984,0.17672,0.24877,-0.10262,-0.14708,0.13661,0.1581,-0.08144,0.21021,-0.03658,-0.20432,0.33204,0.33483,0.25537,-0.15901,0.03999,-0.05391,-0.60825,-0.07934,0.07177,-0.04316,0.56938,0.0202,-0.00999,-0.07029,-0.01296,0.02046,0.00349,0.00557
0.02,0.00309,-0.00216,0.01284,0.08452,0,-0.00955,0.05298,-0.01689,0.00545,-0.20396,-0.07404,-0.02912,0.18387,0.24251,-0.09831,-0.14756,0.13243,0.15703,-0.07527,0.23465,-0.03267,-0.2313,0.31587,0.32186,0.25557,-0.15048,0.04061,-0.05241,-0.59027,-0.07931,0.06992,-0.04151,0.55041,0.02078,-0.00997,-0.07295,-0.01281,0.01959,0.00351,0.00751
0.04,0.00345,-0.00202,0.01304,0.08395,0,-0.01039,0.05157,-0.01577,0.00489,-0.19914,-0.06932,-0.02743,0.19011,0.22859,-0.08968,-0.14461,0.12559,0.15286,-0.06573,0.26285,-0.02714,-0.26257,0.28756,0.29424,0.24875,-0.13533,0.04042,-0.04921,-0.55351,-0.07716,0.06571,-0.03835,0.51373,0.02106,-0.00961,-0.07463,-0.01212,0.01793,0.00341,0.00977
0.06,0.00388,-0.00181,0.01314,0.08183,0,-0.01151,0.0489,-0.01399,0.00397,-0.19006,-0.0621,-0.02479,0.19544,0.20735,-0.07685,-0.13815,0.11667,0.14627,-0.05351,0.2937,-0.02039,-0.29667,0.24869,0.25196,0.23467,-0.11415,0.0393,-0.04446,-0.50007,-0.07263,0.05915,-0.03376,0.46184,0.02098,-0.00882,-0.07501,-0.01075,0.01548,0.00314,0.01209
0.08,0.00438,-0.00152,0.01315,0.07818,0,-0.01301,0.04506,-0.01157,0.00267,-0.17711,-0.05259,-0.02125,0.19961,0.17957,-0.06021,-0.12821,0.1065,0.13821,-0.03979,0.32483,-0.01306,-0.33069,0.20206,0.19593,0.21324,-0.0881,0.03706,-0.0384,-0.43361,-0.06546,0.05043,-0.02797,0.39894,0.02046,-0.00752,-0.07367,-0.00855,0.01233,0.00267,0.01408
0.1,0.00494,-0.00116,0.01308,0.073,0,-0.01497,0.04018,-0.00854,0.00095,-0.16093,-0.04118,-0.01695,0.20213,0.14657,-0.04049,-0.11486,0.09626,0.12988,-0.02618,0.35261,-0.00609,-0.36029,0.15176,0.12799,0.18455,-0.05902,0.0335,-0.03142,-0.35939,-0.05539,0.03984,-0.02134,0.3309,0.01941,-0.00563,-0.07003,-0.0054,0.00861,0.00195,0.01523
0.12,0.00552,-0.00075,0.01294,0.06633,0,-0.01741,0.03439,-0.00499,-0.00117,-0.14222,-0.02839,-0.01206,0.20247,0.11013,-0.0185,-0.09824,0.08784,0.12251,-0.0145,0.37294,-0.00061,-0.38058,0.10241,0.05018,0.14858,-0.02895,0.02849,-0.02398,-0.28337,-0.04232,0.02784,-0.01427,0.2642,0.01772,-0.00308,-0.06354,-0.00118,0.0045,0.00095,0.01498
0.14,0.0061,-0.00031,0.01274,0.05822,0,-0.02033,0.02782,-0.00104,-0.00373,-0.12169,-0.01473,-0.00676,0.20036,0.07224,0.00518,-0.07846,0.0841,0.11709,-0.00625,0.38263,0.00222,-0.38764,0.05795,-0.03662,0.10489,0.00045,0.02205,-0.0165,-0.21055,-0.02646,0.01488,-0.00719,0.20404,0.01535,0.00013,-0.05383,0.00413,0.00019,-0.00035,0.01298
0.16,0.00669,0.00015,0.01246,0.04874,0,-0.02363,0.02056,0.00312,-0.00674,-0.09996,-0.00065,-0.00126,0.19609,0.03508,0.03042,-0.05562,0.08922,0.1141,-0.00234,0.38027,0.0013,-0.37948,0.02093,-0.13319,0.05245,0.02833,0.01451,-0.00927,-0.14406,-0.00844,0.00146,-0.00043,0.15328,0.01233,0.00394,-0.04088,0.01042,-0.0041,-0.00193,0.00912
0.18,0.00729,0.00061,0.01212,0.03806,0,-0.0271,0.0127,0.00719,-0.01023,-0.07774,0.01331,0.00417,0.19053,0.00128,0.05738,-0.03002,0.10872,0.11351,-0.00303,0.36643,-0.00442,-0.35637,-0.0074,-0.24154,-0.00997,0.05446,0.00653,-0.00255,-0.08552,0.01047,-0.01181,0.0057,0.11256,0.00884,0.00815,-0.02518,0.01741,-0.00812,-0.00373,0.00365
0.2,0.00791,0.00102,0.0117,0.02654,0,-0.03043,0.00438,0.01078,-0.0142,-0.05597,0.02649,0.00919,0.18516,-0.02582,0.08636,-0.00222,0.14926,0.11487,-0.00807,0.34349,-0.01594,-0.32055,-0.02667,-0.3638,-0.08339,0.07902,-0.00086,0.00344,-0.03557,0.02835,-0.02414,0.01086,0.0809,0.00516,0.01245,-0.00774,0.02458,-0.01155,-0.00563,-0.00285
0.22,0.00856,0.00135,0.01119,0.01456,0,-0.03325,-0.00424,0.01341,-0.01862,-0.03561,0.03821,0.01341,0.18178,-0.04235,0.11801,0.027,0.21778,0.11735,-0.01703,0.31479,-0.03449,-0.27527,-0.03727,-0.50123,-0.16833,0.10233,-0.00644,0.00848,0.00583,0.04298,-0.03464,0.01474,0.05634,0.00169,0.01648,0.01016,0.03126,-0.01399,-0.00745,-0.00959
0.24,0.00927,0.00157,0.0106,0.00242,0,-0.03525,-0.01311,0.01467,-0.02355,-0.01737,0.04794,0.01646,0.18223,-0.04435,0.1538,0.05701,0.32028,0.11989,-0.02964,0.28355,-0.06177,-0.22327,-0.04031,-0.65294,-0.26451,0.1247,-0.00918,0.01248,0.03937,0.05242,-0.04259,0.01709,0.03663,-0.00115,0.01993,0.0273,0.03671,-0.01495,-0.00894,-0.01578
0.26,0.0101,0.00165,0.00988,-0.00975,0,-0.03624,-0.02228,0.01423,-0.0291,-0.0015,0.05543,0.01808,0.18809,-0.0281,0.19608,0.08737,0.46047,0.12123,-0.04609,0.25224,-0.10006,-0.16608,-0.03754,-0.81449,-0.37038,0.14624,-0.00841,0.01548,0.06632,0.05549,-0.0476,0.01781,0.0197,-0.00294,0.0227,0.04278,0.04019,-0.01388,-0.00975,-0.02071
0.28,0.01108,0.00158,0.00899,-0.02194,0,-0.03619,-0.0319,0.0119,-0.03542,0.01212,0.06072,0.01807,0.2006,0.00973,0.2479,0.11762,0.63855,0.11997,-0.06691,0.22263,-0.15201,-0.10416,-0.03144,-0.97643,-0.48221,0.16664,-0.00385,0.01763,0.08826,0.05174,-0.04953,0.01694,0.00396,-0.00322,0.02479,0.0559,0.04092,-0.01016,-0.00949,-0.02376
0.3,0.01226,0.00136,0.00791,-0.03417,0,-0.03516,-0.04212,0.00757,-0.04265,0.02383,0.064,0.01632,0.22065,0.07203,0.31266,0.14706,0.85047,0.11459,-0.09285,0.196,-0.22031,-0.03745,-0.02511,-1.12375,-0.59339,0.18504,0.00437,0.01917,0.10679,0.04136,-0.04849,0.01463,-0.01161,-0.00156,0.02636,0.06608,0.03805,-0.00312,-0.00765,-0.02438
0.32,0.0137,0.00099,0.00659,-0.04658,0,-0.03329,-0.05308,0.00125,-0.05089,0.03412,0.06559,0.01279,0.24859,0.16116,0.39378,0.17461,1.08874,0.10396,-0.12458,0.17318,-0.30764,0.0344,-0.02214,-1.23871,-0.69467,0.20026,0.01593,0.02038,0.12349,0.02488,-0.04467,0.01109,-0.0275,0.00251,0.02758,0.07288,0.03075,0.00798,-0.00364,-0.022
0.34,0.01543,0.00047,0.00501,-0.05959,0,-0.0307,-0.06499,-0.00702,-0.06017,0.04368,0.06587,0.0076,0.28402,0.27883,0.49456,0.19882,1.34397,0.08802,-0.16238,0.15426,-0.41656,0.1118,-0.02639,-1.30566,-0.77499,0.21118,0.03053,0.02149,0.13981,0.00279,-0.03827,0.00651,-0.0439,0.00933,0.02862,0.07608,0.01824,0.02386,0.00318,-0.01613
0.36,0.01745,-0.0002,0.00317,-0.07402,0,-0.0275,-0.07809,-0.01712,-0.07043,0.0533,0.06529,0.00104,0.32555,0.42553,0.61761,0.21776,1.60509,0.06825,-0.20573,0.13853,-0.54902,0.19481,-0.0418,-1.31429,-0.82187,0.21697,0.048,0.02262,0.15706,-0.02468,-0.02943,0.00107,-0.06075,0.01912,0.02957,0.07582,-4e-05,0.04519,0.01349,-0.00632
0.38,0.01973,-0.00103,0.0011,-0.09096,0,-0.02375,-0.09256,-0.0288,-0.08141,0.06385,0.0643,-0.00633,0.37042,0.5994,0.76388,0.22886,1.85748,0.048,-0.25294,0.12461,-0.70542,0.28248,-0.07228,-1.26014,-0.82095,0.21716,0.06818,0.02382,0.17627,-0.05738,-0.01827,-0.00507,-0.07763,0.03182,0.0304,0.07258,-0.02432,0.07239,0.02788,0.0077
0.4,0.02221,-0.00199,-0.00114,-0.11163,0,-0.01954,-0.10845,-0.0416,-0.09262,0.07617,0.06342,-0.0137,0.41435,0.79556,0.93201,0.22882,2.0816,0.03245,-0.30099,0.11061,-0.88381,0.37208,-0.12149,-1.14404,-0.75641,0.21142,0.09082,0.02501,0.19797,-0.09511,-0.00496,-0.01169,-0.09365,0.04712,0.03099,0.06712,-0.05438,0.10551,0.04684,0.02603
0.42,0.02475,-0.00307,-0.00344,-0.13725,0,-0.01496,-0.12568,-0.05497,-0.10351,0.09106,0.06317,-0.02017,0.45226,1.00718,1.11921,0.21397,2.2553,0.02792,-0.34607,0.09458,-1.08072,0.45856,-0.19224,-0.97095,-0.61414,0.19945,0.11571,0.02602,0.22221,-0.13771,0.01032,-0.01851,-0.10736,0.0645,0.0312,0.06039,-0.08969,0.14422,0.0707,0.0485
0.44,0.02724,-0.00426,-0.00572,-0.16883,0,-0.01011,-0.14417,-0.06846,-0.11374,0.10923,0.06403,-0.02494,0.47934,1.22782,1.32292,0.18096,2.35863,0.04087,-0.38458,0.07491,-1.29279,0.53414,-0.28571,-0.74855,-0.38702,0.18067,0.14286,0.02666,0.24838,-0.18536,0.02745,-0.02515,-0.11673,0.08338,0.03091,0.05336,-0.12961,0.18796,0.09963,0.0747
0.46,0.02956,-0.00551,-0.00796,-0.20689,0,-0.00511,-0.16386,-0.08174,-0.12334,0.13127,0.06643,-0.02754,0.49188,1.45216,1.54125,0.12733,2.37686,0.07704,-0.41373,0.05072,-1.51718,0.58785,-0.40049,-0.48729,-0.07939,0.15414,0.17254,0.02672,0.27516,-0.23856,0.04634,-0.03109,-0.11917,0.10318,0.03014,0.04688,-0.17338,0.23579,0.13358,0.10384
