T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0,0.00854,0,0,0,0.02846,0,0.00268,0.03062,0.00275,0.00614,0.00673,0.10174,0,0,0,0,0,0.034,0.1213,0,0.01018,0.14973,0,0.2935,0.03079,0.08946,0.03807,0,0.10689,0,0,0,0.04832,0.0107,0,0.03677,0.18957,0.02523,0,0.16757,0,0,0,0,0,0,0.02243,0.00119,0.02734,0.00158,0.02099,0,0,0.04134,0,0,0.10424,0,0,0,0,0.00724,0,0.12486,0.09122,0.01248
0.02,0,0,0.00835,0,0,0,0.02745,0,0.00184,0.03049,0.00071,0.00623,0.00381,0.10079,0,0,0,0,0,0.03432,0.121,0,0.0101,0.14973,0,0.29005,0.0305,0.08896,0.03809,0,0.10711,0,0,0,0.0485,0.01035,0,0.03738,0.1977,0.02691,0,0.16378,0,0,0,0,0,0,0.02139,0.001,0.02556,0.00145,0.0211,0,0,0.04149,0,0,0.10379,0,0,0,0,0.00768,0,0.12421,0.0949,0.01213
0.04,0,0,0.00796,1e-05,0,1e-05,0.02651,2e-05,0.00098,0.02989,0.00057,0.00533,0.00126,0.09833,1e-05,1e-05,1e-05,2e-05,1e-05,0.03375,0.12069,0,0.01007,0.14973,0,0.28659,0.03023,0.08842,0.03806,1e-05,0.10739,0,1e-05,0,0.04878,0.00997,0,0.03845,0.20507,0.029,1e-05,0.15747,1e-05,0,0.00461,2e-05,4e-05,1e-05,0.02044,0.00073,0.02407,0.00129,0.02094,2e-05,1e-05,0.04171,1e-05,0,0.10332,1e-05,0,0,0,0.00808,0,0.12353,0.09874,0.01183
0.06,1e-05,2e-05,0.00735,0.00012,5e-05,0.00012,0.02568,5e-05,0.00015,0.02895,0.00065,0.00382,0.00171,0.09478,8e-05,6e-05,0.00015,0.00028,0.00011,0.03258,0.12041,2e-05,0.0101,0.14976,6e-05,0.28331,0.03002,0.08783,0.03804,0.0001,0.10775,0.00011,9e-05,7e-05,0.04914,0.00961,2e-05,0.04023,0.21235,0.0319,0.0001,0.14918,0.00014,4e-05,0.01069,0.00017,0.00535,5e-05,0.01958,0.00043,0.02287,0.00128,0.02075,0.00021,0.00012,0.04199,7e-05,0.00013,0.10286,0.00017,5e-05,3e-05,2e-05,0.0085,0.0001,0.12287,0.10277,0.01167
0.08,0,0,0.00652,0,0,0,0.02479,0,0,0.02766,1e-05,0.0024,6e-05,0.09082,0,7e-05,0,3e-05,0,0.03081,0.11996,0,0.00998,0.14954,0,0.27977,0.02971,0.08706,0.03796,0,0.10792,0,0,0,0.04948,0.0093,0,0.04248,0.21818,0.03431,0,0.13853,0.00194,0,0.01515,0,0.00597,0,0.01895,2e-05,0.0211,0.00072,0.01987,0,0,0.04224,0,0,0.10237,0,0,0,0,0.00877,0,0.12214,0.10681,0.01131
0.1,0,0,0.00553,4e-05,0.0001,4e-05,0.02418,0,2e-05,0.02647,9e-05,0.0007,0.00035,0.08631,3e-05,0.00067,7e-05,0.00054,2e-05,0.02852,0.11955,0,0.00997,0.14932,0,0.27656,0.0295,0.08643,0.03786,3e-05,0.10824,0,0,2e-05,0.04975,0.00912,1e-05,0.04478,0.22398,0.03765,5e-05,0.12768,0.00396,1e-05,0.02239,0.00038,0.00878,0,0.01816,9e-05,0.02014,0.00075,0.01871,7e-05,0,0.04253,2e-05,0,0.10193,2e-05,1e-05,0,0,0.00898,0,0.12149,0.11095,0.01119
0.12,0,0,0.00439,0,0,0,0.02396,0,0,0.02555,0,6e-05,0,0.08084,0,0.0013,0,0.00034,0,0.024,0.11924,0,0.01002,0.14903,0,0.27356,0.02919,0.08624,0.03773,0,0.10866,0,0,0,0.04987,0.009,0,0.04483,0.223,0.04075,0,0.12102,0.00515,0,0.03121,0.01039,0.00809,0,0.01663,0,0.0211,2e-05,0.01724,0,0,0.04272,0,0,0.10153,0,0,0,0,0.00872,0,0.12093,0.11485,0.01116
0.14,5e-05,4e-05,0.00336,9e-05,0.00019,0.0002,0.02404,8e-05,6e-05,0.02522,0.0002,0.00085,0.00107,0.07596,0.00028,0.00242,0.00013,0.00193,0.00014,0.02129,0.11901,3e-05,0.0102,0.14876,0.0003,0.27106,0.02903,0.08626,0.03761,0.00011,0.10915,0.00039,0.00017,6e-05,0.04987,0.00901,3e-05,0.04383,0.22071,0.04472,0.0001,0.11649,0.00626,0.0001,0.03973,0.03181,0.00915,8e-05,0.01509,0.00013,0.02337,0.00071,0.01615,0.00035,0.00018,0.04295,8e-05,0.00018,0.10129,0.00026,5e-05,0.00013,4e-05,0.00851,0.00014,0.12056,0.11889,0.01133
0.16,0,0,0.00244,0,0,0,0.02421,0,0,0.02521,0,0,0,0.07036,0,0.00337,0,0.00198,0,0.01948,0.11852,0,0.01025,0.14808,0,0.26821,0.02876,0.08593,0.0374,0,0.1093,0,0,0,0.04959,0.00909,0,0.0419,0.20812,0.0457,0,0.11387,0.00747,0,0.04327,0.04497,0.00777,0,0.01377,0,0.02354,0,0.01473,0,0,0.04311,0,0,0.10093,0,0,0,0,0.00824,0,0.11994,0.12269,0.01127
0.18,8e-05,4e-05,0.00177,0.00015,7e-05,0.00018,0.02471,9e-05,8e-05,0.02585,0.00025,0.00019,0.00032,0.06911,0.00017,0.00492,0.00011,0.00321,0.00023,0.01894,0.1182,2e-05,0.01047,0.14751,7e-05,0.26596,0.02877,0.08556,0.03717,0.00017,0.1094,0.00026,0.00015,9e-05,0.04928,0.00919,4e-05,0.04003,0.19305,0.04749,0.00015,0.1123,0.00878,7e-05,0.04516,0.06364,0.0089,9e-05,0.01287,7e-05,0.02253,0.00015,0.01426,0.00067,5e-05,0.04344,0.00012,3e-05,0.10074,0.00017,8e-05,0.0001,1e-05,0.00817,2e-05,0.11957,0.12688,0.01146
0.2,0.00012,6e-05,0.0013,0.00023,0.00024,0.0003,0.02565,0.00015,0.00015,0.02726,0.00039,0.00035,0.00053,0.07001,0.00039,0.00681,0.00018,0.00486,0.00039,0.01841,0.11785,5e-05,0.01071,0.14703,0.00076,0.26308,0.02877,0.08535,0.03711,0.00024,0.10983,0.00055,0.00023,0.00012,0.04863,0.0095,7e-05,0.03532,0.17671,0.04755,0.00021,0.11073,0.0106,0.00013,0.04273,0.08044,0.01032,0.00018,0.01207,0.00014,0.02114,0.00045,0.01365,0.001,0.0004,0.04356,0.00017,0.00043,0.10086,0.00043,0.00013,0.00022,8e-05,0.008,0.00036,0.11929,0.13092,0.01152
0.22,0,0,0.00092,2e-05,4e-05,1e-05,0.02713,1e-05,1e-05,0.02959,3e-05,2e-05,2e-05,0.07134,8e-05,0.00853,1e-05,0.00579,1e-05,0.01704,0.11663,0,0.01088,0.1457,3e-05,0.25902,0.02838,0.08523,0.03719,1e-05,0.11002,3e-05,2e-05,0,0.04734,0.01027,0,0.02362,0.15689,0.04398,1e-05,0.10844,0.01341,0,0.03489,0.0895,0.01117,1e-05,0.01096,1e-05,0.02075,2e-05,0.01173,4e-05,1e-05,0.04299,1e-05,1e-05,0.10072,2e-05,0,1e-05,0,0.00756,1e-05,0.11888,0.13436,0.01133
0.24,0,0,0.00071,0,0,0,0.02922,0,0,0.03258,0,0,0,0.07337,0,0.01079,0,0.0075,0,0.01613,0.11544,0,0.01127,0.14456,0,0.25515,0.02811,0.08532,0.03752,0,0.11051,0,0,0,0.04589,0.01127,0,0.0067,0.13932,0.04068,0,0.10608,0.01665,0,0.02684,0.09815,0.01312,0,0.00999,0,0.02096,0,0.01046,0,0,0.04226,0,0,0.10093,0,0,0,0,0.0072,0,0.11872,0.13784,0.01131
0.26,0,0,0.00064,0.00393,0,1e-05,0.03176,0,0,0.03553,1e-05,0,1e-05,0.07612,1e-05,0.01321,0,0.00937,0,0.01561,0.11426,0,0.01168,0.14341,0,0.25135,0.02781,0.08538,0.03785,0,0.11092,0,0,0,0.04435,0.01222,0,0.00559,0.12154,0.0362,0,0.10367,0.01911,0,0.01953,0.10592,0.01566,0,0.00931,0,0.02021,0,0.00941,1e-05,0,0.04151,0,0,0.10123,1e-05,0,0,0,0.00687,0,0.11867,0.14133,0.01125
0.28,1e-05,0,0.0007,0.00813,2e-05,6e-05,0.03499,1e-05,1e-05,0.03835,0.00013,3e-05,0.0001,0.07923,6e-05,0.01603,0,0.01159,7e-05,0.01519,0.11318,0,0.01215,0.14236,4e-05,0.24753,0.0275,0.08543,0.03827,1e-05,0.11126,1e-05,3e-05,1e-05,0.04278,0.01312,3e-05,0.00464,0.10418,0.03133,0,0.10081,0.02096,1e-05,0.01364,0.11189,0.01848,0.0001,0.00868,0.0001,0.0192,0.00017,0.00853,9e-05,2e-05,0.0407,8e-05,0,0.10166,9e-05,1e-05,2e-05,0,0.00654,1e-05,0.11873,0.14464,0.01121
0.3,0,0,0.00082,0.01307,0,1e-05,0.04004,0,0,0.0407,0,1e-05,1e-05,0.08239,0,0.01812,1e-05,0.01341,0,0.01485,0.11177,0,0.01249,0.14106,0,0.2436,0.02716,0.08547,0.03888,0,0.11154,0,0,0,0.0409,0.01419,2e-05,0.00368,0.08896,0.02592,0,0.09807,0.02209,0,0.00789,0.11749,0.02163,0,0.00824,3e-05,0.01883,6e-05,0.00748,0,0,0.03961,2e-05,0,0.10212,0,0,0,0,0.00618,0,0.11887,0.14791,0.01104
