T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-3.04871,344.01132,0.0046,-2.0963,-0.10059,-6.98526,-3.04885,344.02297,0.00472,-2.0963,-0.10071,-6.98526
0.02,-3.13464,344.00805,0.00439,-2.13959,-0.10336,-6.98837,-3.13485,344.02464,0.00454,-2.13959,-0.10353,-6.98837
0.04,-3.22159,344.00442,0.00412,-2.18424,-0.10614,-6.99128,-3.22186,344.02665,0.00433,-2.18424,-0.10637,-6.99128
0.06,-3.3084,344.00061,0.00383,-2.22958,-0.10892,-6.99383,-3.30874,344.02884,0.00409,-2.22958,-0.10921,-6.99383
0.08,-3.39419,343.9969,0.00353,-2.2749,-0.11166,-6.99596,-3.3946,344.03096,0.00384,-2.2749,-0.11201,-6.99596
0.1,-3.47836,343.99371,0.00322,-2.31944,-0.11434,-6.99764,-3.47881,344.03259,0.00356,-2.31944,-0.11474,-6.99764
0.12,-3.5606,343.99163,0.00289,-2.36234,-0.11693,-6.99888,-3.56109,344.03315,0.00325,-2.36234,-0.11735,-6.99888
0.14,-3.64099,343.99144,0.00254,-2.40261,-0.11939,-6.99973,-3.64145,344.03188,0.00288,-2.40261,-0.1198,-6.99973
0.16,-3.71989,343.99411,0.00216,-2.43907,-0.12172,-7.00022,-3.72026,344.02779,0.00243,-2.43907,-0.12205,-7.00022
0.18,-3.79798,344.00078,0.00177,-2.47028,-0.12391,-7.00039,-3.79817,344.01971,0.00188,-2.47028,-0.12409,-7.00039
0.2,-3.87597,344.01276,0.0014,-2.49444,-0.126,-7.00027,-3.87584,344.00632,0.00126,-2.49444,-0.12592,-7.00027
0.22,-3.9542,344.03142,0.00115,-2.50916,-0.12803,-6.9999,-3.95359,343.98623,0.00064,-2.50916,-0.12756,-6.9999
0.24,-4.0325,344.05808,0.00113,-2.51149,-0.13006,-6.99928,-4.03123,343.95813,0.0001,-2.51149,-0.12902,-6.99928
0.26,-4.11045,344.09379,0.00146,-2.49805,-0.13214,-6.99844,-4.10831,343.92097,-0.00025,-2.49805,-0.13037,-6.99844
0.28,-4.18762,344.13903,0.00226,-2.4652,-0.13435,-6.99738,-4.18438,343.87425,-0.00029,-2.4652,-0.13164,-6.99738
0.3,-4.26357,344.19341,0.00364,-2.40907,-0.13671,-6.99614,-4.25902,343.81841,9e-05,-2.40907,-0.13289,-6.99614
0.32,-4.3378,344.25513,0.00567,-2.3256,-0.13924,-6.99476,-4.33178,343.75524,0.00101,-2.3256,-0.13416,-6.99476
0.34,-4.40972,344.32048,0.00839,-2.21061,-0.14186,-6.99334,-4.40216,343.68848,0.00258,-2.21061,-0.13546,-6.99334
0.36,-4.47858,344.38322,0.01177,-2.05987,-0.14445,-6.99199,-4.46957,343.62439,0.00489,-2.05987,-0.13679,-6.99199
0.38,-4.54354,344.43395,0.0157,-1.86921,-0.14678,-6.99092,-4.53341,343.57241,0.00803,-1.86921,-0.13811,-6.99092
0.4,-4.60373,344.4595,0.01996,-1.63464,-0.14847,-6.99038,-4.59311,343.54574,0.01201,-1.63464,-0.13932,-6.99038
0.42,-4.65833,344.44251,0.02417,-1.3526,-0.14901,-6.99074,-4.64827,343.56178,0.01678,-1.3526,-0.14024,-6.99074
0.44,-4.70674,344.36125,0.02775,-1.02016,-0.14769,-6.99242,-4.69883,343.64233,0.02214,-1.02016,-0.14062,-6.99242
0.46,-4.74875,344.18986,0.02985,-0.63526,-0.14356,-6.99596,-4.74516,343.8133,0.02775,-0.63526,-0.14004,-6.99596
0.48,-4.78458,343.89933,0.02939,-0.19706,-0.13549,-7.00192,-4.78819,344.10374,0.03301,-0.19706,-0.13793,-7.00192
0.5,-4.81497,343.45938,0.02496,0.29373,-0.12208,-7.01091,-4.82936,344.54404,0.03705,0.29373,-0.1335,-7.01091
0.52,-4.84097,342.84147,0.01487,0.83454,-0.10173,-7.0235,-4.87035,345.16276,0.03865,0.83454,-0.12574,-7.0235
0.54,-4.86366,342.02343,-0.00278,1.42045,-0.0727,-7.04012,-4.91274,345.98212,0.03624,1.42045,-0.11334,-7.04012
0.56,-4.88376,340.99575,-0.03001,2.04389,-0.03325,-7.06095,-4.95741,347.01165,0.02789,2.04389,-0.09471,-7.06095
0.58,-4.90141,339.76989,-0.06878,2.69421,0.01822,-7.08572,-5.00414,348.23986,0.01131,2.69421,-0.068,-7.08572
0.6,-4.91605,338.38853,-0.12068,3.35751,0.08281,-7.11355,-5.05126,349.624,-0.01603,3.35751,-0.03123,-7.11355
0.62,-4.92669,336.93773,-0.18659,4.01661,0.16076,-7.14264,-5.09561,351.07786,-0.05675,4.01661,0.01763,-7.14264
